t,odom_map_dx,odom_map_dy
0.222670316696167,0.03829521760769378,0.2560587796886735
0.4224367141723633,0.03829521760769378,0.2560587796886735
0.6222624778747559,0.03829521760769378,0.2560587796886735
0.8222761154174805,0.03829521760769378,0.2560587796886735
1.0219764709472656,0.03829521760769378,0.2560587796886735
1.2229077816009521,0.03829521760769378,0.2560587796886735
1.422403335571289,0.03829521760769378,0.2560587796886735
1.625349760055542,0.03829521760769378,0.2560587796886735
1.8224284648895264,0.03829521760769378,0.2560587796886735
2.0218586921691895,0.03829521760769378,0.2560587796886735
2.2227096557617188,0.03829521760769378,0.2560587796886735
2.4232418537139893,0.03829521760769378,0.2560587796886735
2.622903823852539,0.03829521760769378,0.2560587796886735
2.824361562728882,0.03829521760769378,0.2560587796886735
3.025895118713379,-0.005697049556114942,0.3849223589816419
3.222198486328125,-0.005697049556114942,0.3849223589816419
3.4258997440338135,-0.012730500907759972,0.4118071674659072
3.6260480880737305,-0.012730500907759972,0.4118071674659072
3.8243467807769775,-0.00446276452126759,0.3886004108965029
4.022095441818237,0.008276093806656032,0.3482994100637289
4.224776029586792,0.008276093806656032,0.3482994100637289
4.423802614212036,-0.0024799651825514798,0.3627027580893978
4.623199701309204,-0.0024799651825514798,0.3627027580893978
4.823237180709839,-0.006446834171904914,0.3494875490218406
5.022284507751465,-0.006446834171904914,0.3494875490218406
5.2254321575164795,-0.008205119717794553,0.3688167557957566
5.422864675521851,-0.013053157828152032,0.36528989792920524
5.6247007846832275,-0.013053157828152032,0.36528989792920524
5.8222081661224365,-0.008747995575117537,0.35133135586299385
6.023365020751953,-0.008690256154403438,0.3522156043537898
6.222307205200195,0.0017068197778075703,0.29997142936287896
6.424044847488403,0.0017068197778075703,0.29997142936287896
6.622549772262573,-0.00284101110250721,0.2645054451452935
6.821697235107422,-0.013529092032387084,0.22126719536430897
7.022432804107666,-0.013529092032387084,0.22126719536430897
7.22300124168396,-0.010416789785898523,0.20030093290926124
7.423919200897217,-0.008345997114067031,0.2360262840551803
7.622992277145386,-0.008345997114067031,0.2360262840551803
7.822278261184692,-0.0010123782962757682,0.2638492144914468
8.022567749023438,0.0057142209540745805,0.2615527274133747
8.223684072494507,0.0057142209540745805,0.2615527274133747
8.422023296356201,0.002627919835818508,0.2414257846593428
8.623605966567993,0.002627919835818508,0.2414257846593428
8.821756839752197,-0.0034731098673260754,0.21269231947401895
9.021448135375977,-0.0034731098673260754,0.21269231947401895
9.222557067871094,0.00031549276836897414,0.23781478851334423
9.423052549362183,0.002494956436502911,0.2477210444928256
9.622095823287964,-0.0018432473861079727,0.25302040638721446
9.822115659713745,-0.0018432473861079727,0.25302040638721446
10.02293872833252,-0.011139919266003107,0.2119991196447205
10.22309947013855,-0.011139919266003107,0.2119991196447205
10.422186136245728,-0.013105131864758628,0.20258624038819606
10.622792959213257,-0.0027848228005848854,0.20850403518392938
10.8234281539917,-0.0027848228005848854,0.20850403518392938
11.022858619689941,-0.0027848228005848854,0.20850403518392938
11.22303056716919,-0.0027848228005848854,0.20850403518392938
11.42189908027649,-0.0027848228005848854,0.20850403518392938
11.622935056686401,-0.0027848228005848854,0.20850403518392938
11.822361946105957,-0.0027848228005848854,0.20850403518392938
12.022220373153687,-0.0027848228005848854,0.20850403518392938
12.22278094291687,-0.0027848228005848854,0.20850403518392938
12.422018051147461,-0.0027848228005848854,0.20850403518392938
12.621796131134033,-0.0027848228005848854,0.20850403518392938
12.822127342224121,-0.0027848228005848854,0.20850403518392938
