t,cross_track_error_m
5.900192499160767,0.3979336797145253
5.942511320114136,0.4014050383020934
5.971532821655273,0.40602759518172427
6.000624418258667,0.41065837833635943
6.042765378952026,0.41411948664513454
6.0745697021484375,0.41942983562101865
6.102864503860474,0.4219901158598902
6.140898942947388,0.42538729720826085
6.166672229766846,0.42889561569443874
6.201726675033569,0.4309733021515796
6.237545490264893,0.4362129234249389
6.271631717681885,0.43973079261349085
6.303021669387817,0.4456770388620829
6.340893507003784,0.44804503413607744
6.368026494979858,0.4547170344290175
6.40328574180603,0.45877522170366153
6.433467864990234,0.4644007118458478
6.466441869735718,0.4713241922017507
6.499748945236206,0.4664035819945743
6.538259983062744,0.46075229397241324
6.570343494415283,0.44157717355274106
6.602569580078125,0.4314506648201285
6.636790037155151,0.41748034146467355
6.673687696456909,0.41038510200706485
6.70093846321106,0.39174368984494023
6.739571809768677,0.3847533201509487
6.771653413772583,0.3770257393800792
6.798732757568359,0.3585765246633921
6.8357930183410645,0.34427148475710256
6.867749929428101,0.3329004363021766
6.900195837020874,0.3179296417585521
6.9373486042022705,0.3066864245034283
6.969693183898926,0.2989782179014733
7.001399755477905,0.28450195366726444
7.0333335399627686,0.2771240536592048
7.0673887729644775,0.2599771716571846
7.101203680038452,0.2460719954467724
7.137889623641968,0.23607964474728346
7.169434070587158,0.2296570511490544
7.202592372894287,0.22181230452918815
7.233759641647339,0.2128583310836629
7.267229318618774,0.20140156072400495
7.302644968032837,0.19548383712160755
7.340551853179932,0.18226450272332823
7.366825342178345,0.17462023567078483
7.401302337646484,0.16712720159016922
7.435009002685547,0.16241029861391532
7.471832990646362,0.15325292150583636
7.501302003860474,0.14890651756631418
7.537407636642456,0.14176591882669307
7.570993661880493,0.13715860153200793
7.607924222946167,0.12802482789906688
7.635574579238892,0.12424761617538323
7.666540145874023,0.11737563307637496
7.699938058853149,0.11395300246728625
7.7354896068573,0.10876846819176177
7.768624544143677,0.10488435770383543
7.801287889480591,0.09646919406090193
7.8344879150390625,0.09342302115405215
7.867249488830566,0.08991976806001682
7.899663209915161,0.0880671047870484
7.9327332973480225,0.0848989662659267
7.968491315841675,0.08398168825136124
8.001859664916992,0.08023508225081634
8.036864042282104,0.07688650912363426
8.068032503128052,0.07481875306848373
8.101943969726562,0.0712768446290139
8.134255647659302,0.06958100310484491
8.167203903198242,0.06623156756127296
8.19984483718872,0.06468145375895717
8.232362985610962,0.063786893825397
8.267518043518066,0.060516344955945496
8.30090880393982,0.0581917869418501
8.334533929824829,0.055027636828458015
8.368909358978271,0.05154511327481751
8.4022958278656,0.05064584112079518
8.436091423034668,0.04840612809122684
8.469280004501343,0.04799051142141777
8.501891613006592,0.043796603084138
8.53551983833313,0.04095752126637183
8.575391292572021,0.0364630607366913
8.601118326187134,0.03448378749380411
8.63695216178894,0.034182795299369725
8.665389060974121,0.03508417213691489
8.699705362319946,0.029854705605700225
8.734351873397827,0.026839984735014224
8.769101858139038,0.022662625634929264
8.801179885864258,0.022004422981980753
8.83220362663269,0.02343241414445104
8.869182825088501,0.02529406066297776
8.90080714225769,0.019724721641194178
8.932798862457275,0.016247464991057597
8.967201471328735,0.012319973790023439
9.000097036361694,0.013669526508931214
9.032894611358643,0.01968960542709256
9.065626382827759,0.02037785495196754
9.098960638046265,0.012537031601176548
9.13163137435913,0.007227780255347615
9.168562650680542,0.007853181853914919
9.199469804763794,0.007306213136765856
9.233381271362305,0.009686103148340874
9.267367124557495,0.01746011733452584
9.298209190368652,0.013368629624060368
9.334290504455566,0.006909214554121359
9.369333744049072,0.0038478016031667484
9.39966368675232,0.007313516559039023
9.436948537826538,0.013239944845803127
9.47326374053955,0.021705990327834813
9.499684572219849,0.018579325346253617
9.53615427017212,0.009090256802536383
9.566197872161865,0.006246348453125052
9.599176406860352,0.005849936822312346
9.634231090545654,0.009381881913830324
9.667861461639404,0.01598920781877916
9.703485012054443,0.017870566243606188
9.732377052307129,0.019775929067353325
9.770638704299927,0.016945155005885018
9.801330327987671,0.013323476451816411
9.840253353118896,0.010794814573085978
9.872255325317383,0.009847134532670769
9.898832082748413,0.011273680747331935
9.93438982963562,0.01719951720648785
9.968517541885376,0.02011323013437888
10.002121925354004,0.02133722360323407
10.033201694488525,0.02380308353978968
10.071017265319824,0.019736896724403603
10.099515199661255,0.016871425958478164
10.136075735092163,0.013836941693825218
10.168087720870972,0.012737371874659724
10.1996910572052,0.011871957759404809
10.233733654022217,0.011718897594635451
10.2671639919281,0.012371112783308205
10.300076007843018,0.012610627792271154
10.3359375,0.014053266016128088
10.371023178100586,0.014992417314626047
10.401023626327515,0.01591696079672901
10.431976318359375,0.016728671522060957
10.470616102218628,0.018474841029614265
10.49911379814148,0.01985704357666022
10.534265995025635,0.02185328744512427
10.56927227973938,0.02296624153514694
10.600328207015991,0.021982280099484375
10.636487007141113,0.022471980500202236
10.668569564819336,0.023000395889224087
10.700537919998169,0.023261880471882438
10.733239889144897,0.02232357560747444
10.768383264541626,0.02150099033818637
10.801285743713379,0.02223245988906301
10.837927103042603,0.021936290353893998
10.872317790985107,0.02161554853618967
10.900303363800049,0.021822255439972543
10.934911727905273,0.021389514788961873
10.971591234207153,0.020992592200018357
11.001598834991455,0.02118865182913746
11.036505460739136,0.020964560932654943
11.0716073513031,0.020722267859957212
11.10120153427124,0.020506266625172822
11.134036779403687,0.01997208909023408
11.174458980560303,0.01948553237549235
11.201371908187866,0.021245189745386903
11.234673261642456,0.021292999305067388
11.272656202316284,0.02132462132394896
11.301025629043579,0.021309164552504138
11.336265563964844,0.021117666118486797
11.370950698852539,0.020893154552671662
11.40146255493164,0.021429509205021565
11.433626651763916,0.021352081392421708
11.468171834945679,0.021024554147854282
11.499475717544556,0.020175153114092955
11.53421139717102,0.01939055903336586
11.56742525100708,0.018725229158622386
11.599370241165161,0.01967636236908004
11.634193181991577,0.019505145942185317
11.671983003616333,0.019317415877469695
11.701532125473022,0.019254086547018854
11.733955144882202,0.018837998808837724
11.768702030181885,0.018446506289261127
11.800233125686646,0.01772027816824984
11.835100173950195,0.021353317844568002
11.86935830116272,0.021709401614099462
11.901066541671753,0.02161629845721531
11.93504810333252,0.021651737699032052
11.972596168518066,0.02160368596563033
12.001780271530151,0.021929235782313344
12.035106182098389,0.021883820400001384
12.070420742034912,0.02182020734667631
12.099573850631714,0.021318076668850435
12.133505821228027,0.02081788727737446
12.166740417480469,0.020365687384724645
12.201512575149536,0.020820093195612562
12.232216596603394,0.02064376351004341
12.26758599281311,0.020083896504070692
12.302276849746704,0.01974106815924403
12.335904598236084,0.02057978083714561
12.36951756477356,0.020360113471037687
12.400729417800903,0.02170415295101549
12.433687448501587,0.021827465624791112
12.465462684631348,0.022017388240193937
12.498369216918945,0.021676030552701574
12.533743143081665,0.02142444116736881
12.568400144577026,0.021159586828892993
12.60103702545166,0.020597234392957294
12.631977081298828,0.02108330898515634
12.668598890304565,0.02089198747948978
12.703176975250244,0.02022678919619611
12.734179973602295,0.021370346513284424
12.769167184829712,0.021256753944669797
12.804484844207764,0.02091221229786513
12.837168455123901,0.021400597362857522
12.870040893554688,0.021290148435402268
12.902223587036133,0.02083257905489928
12.935290575027466,0.020765350274833363
12.96988582611084,0.020403023608072772
