t,odom_map_dx,odom_map_dy
11.47068452835083,0.021430010057933754,-0.013582532622353543
11.670775651931763,0.013817047696720994,-0.013417089865061007
11.870826959609985,0.013817047696720994,-0.013417089865061007
12.071787357330322,0.013817047696720994,-0.013417089865061007
12.270674467086792,0.013350683331394834,-0.03320093320601689
12.471251487731934,0.013350683331394834,-0.03320093320601689
12.67086410522461,-0.0005317799949124726,-0.022659303442838348
12.870745182037354,-0.0005317799949125407,-0.02265930344283834
13.07060170173645,-0.0005317799949125407,-0.02265930344283834
13.271008014678955,-0.04216212047488877,0.002981037837979337
13.470597505569458,-0.02389997659794349,-0.011381126194921555
13.670583486557007,-0.02389997659794349,-0.011381126194921555
13.87244439125061,-0.03524529908553703,-0.007510162028562843
14.072095155715942,-0.03524529908553703,-0.007510162028562843
14.270887613296509,-0.02900024845393975,-0.026298410647703715
14.470607995986938,-0.021942940209432597,-0.015304313246852976
14.67080807685852,-0.021942940209432597,-0.015304313246852976
14.870644092559814,-0.016583247506898928,-0.03143351862255976
15.070539712905884,-0.013877420761888316,-0.037469913900563805
15.27069354057312,-0.013877420761888316,-0.037469913900563805
15.470496892929077,0.02497511720474851,-0.054049645472484455
15.670555114746094,-0.013540989468044926,-0.030284163955356547
15.871165990829468,-0.013540989468044926,-0.030284163955356547
16.070555925369263,-0.006793620923480195,-0.03825198026631872
16.270622968673706,-0.013158039193219688,-0.01790009696593896
16.470606088638306,-0.013158039193219688,-0.01790009696593896
16.670730352401733,-0.04639088667405823,-0.019484445379934986
16.870705366134644,-0.043062940197951684,-0.021715875497427404
17.071218252182007,-0.043062940197951684,-0.021715875497427404
17.270535945892334,-0.043062940197951684,-0.021715875497427404
17.47060513496399,-0.043062940197951684,-0.021715875497427404
17.670567750930786,-0.043062940197951684,-0.021715875497427404
17.870523691177368,-0.043062940197951684,-0.021715875497427404
18.07056760787964,-0.043062940197951684,-0.021715875497427404
18.27064037322998,-0.043062940197951684,-0.021715875497427404
18.472700119018555,-0.04306294019795135,-0.0217158754974273
18.671213150024414,-0.04306294019795135,-0.0217158754974273
18.871153593063354,-0.04972359376910533,-0.016871708034364396
19.070886850357056,-0.04972359376910533,-0.016871708034364396
19.271092176437378,-0.04972359376910533,-0.016871708034364396
19.471227169036865,-0.04972359376910533,-0.016871708034364396
19.670868396759033,-0.04972359376910533,-0.016871708034364396
19.871649265289307,-0.04972359376910533,-0.016871708034364396
20.070959329605103,-0.04972359376910533,-0.016871708034364396
20.27233648300171,-0.04972359376910533,-0.016871708034364396
20.470978021621704,-0.04972359376910533,-0.016871708034364396
20.671040296554565,-0.04972359376910533,-0.016871708034364396
20.870940685272217,-0.04972359376910533,-0.016871708034364396
21.07088851928711,-0.04972359376910533,-0.016871708034364396
21.270869970321655,-0.04972359376910533,-0.016871708034364396
21.471055269241333,-0.04972359376910533,-0.016871708034364396
21.67085576057434,-0.04972359376910533,-0.016871708034364396
21.87702989578247,-0.04972359376910533,-0.016871708034364396
22.071118593215942,-0.04972359376910533,-0.016871708034364396
22.271894216537476,-0.04972359376910533,-0.016871708034364396
