t,cross_track_error_m
3.7543532848358154,0.017110460210364383
3.788717031478882,0.017385399955729543
3.8230245113372803,0.01705190417225019
3.8595283031463623,0.017090799442559524
3.8883204460144043,0.017197045349196798
3.9231934547424316,0.017300277043921872
3.959529161453247,0.016630924481273856
3.989527463912964,0.01655027209115223
4.02374005317688,0.016514917373582644
4.056139707565308,0.016542080907864038
4.089953660964966,0.016555165103702404
4.123412132263184,0.01659025083868018
4.161347150802612,0.01656746434220973
4.1893932819366455,0.01660235821855849
4.221683025360107,0.016732123496544474
4.261626482009888,0.017595147154196352
4.288265943527222,0.01796809860090634
4.325153827667236,0.018230321839831275
4.354225397109985,0.020453106828873153
4.387066125869751,0.02110005139743481
4.4233691692352295,0.022510245304188038
4.456359148025513,0.025748433960668442
4.4890289306640625,0.023163969576282934
4.52324652671814,0.02173890357353456
4.555389165878296,0.013892507979987633
4.588993787765503,0.014240655316705956
4.62323260307312,0.01753220439376558
4.661479234695435,0.024642148227299147
4.689361095428467,0.014136678988552157
4.72295880317688,0.011485000982568216
4.75537109375,0.012764600257760082
4.7883620262146,0.01580034550391661
4.823004961013794,0.023261790813166344
4.854544162750244,0.02210006635433125
4.887421131134033,0.014862222836426048
4.925714015960693,0.011768483442481414
4.955859184265137,0.008910430965922344
4.9891791343688965,0.00792756033025038
5.023065567016602,0.009557050361069491
5.0615456104278564,0.009146839590734842
5.0876336097717285,0.012300562202200107
5.1230480670928955,0.01521768067580661
5.155590295791626,0.017217955697106175
5.189314603805542,0.018998174594425037
5.221770763397217,0.02169622856930618
5.258795738220215,0.019359669711280524
5.289717435836792,0.015684273135398878
5.324032783508301,0.012932421761122994
5.359744071960449,0.006678180583654482
5.389405012130737,0.004398429698062666
5.423035144805908,0.000988360431908079
5.463383197784424,0.008110566424916841
5.487084150314331,0.01128447458877243
5.522942304611206,0.017499768604552386
5.559196949005127,0.02083596143889796
5.5872802734375,0.015859596441517174
5.621260404586792,0.012801697949028083
5.659960985183716,0.010919190860178538
5.6891257762908936,0.010745856837841954
5.722364902496338,0.011488581280741742
5.759442567825317,0.014007963857604491
5.791679620742798,0.01576315343436832
5.822784423828125,0.020810160571286773
5.86113977432251,0.026632550220369693
5.889195442199707,0.024444719919675326
5.922258377075195,0.023949944297902946
5.960153102874756,0.023585242904668617
5.988955020904541,0.02361250501096076
6.030484676361084,0.02452175619480698
6.061058521270752,0.025108262549663595
6.088535308837891,0.028213046893774667
6.121417999267578,0.029852608836472307
6.1541571617126465,0.033378138218389385
6.18999981880188,0.03564896538914632
6.22419810295105,0.03846763474501038
6.2573535442352295,0.0378512417323141
6.28752064704895,0.037799903942015385
6.323193311691284,0.038046753925099416
6.359846115112305,0.040204121131500896
6.387617349624634,0.041362684182216204
6.421208143234253,0.043447546939164805
6.457613468170166,0.04598718907962698
6.4892637729644775,0.049298604147868665
6.521646976470947,0.05197869653473982
6.556875705718994,0.05280686777418093
6.587644577026367,0.053350876203475506
6.623834609985352,0.054547685757100874
6.660712480545044,0.056038693041221534
6.687565803527832,0.05867286910334749
6.722790479660034,0.06075721717344369
6.755856037139893,0.06294781526734099
6.786991596221924,0.06554417133659758
6.822923898696899,0.06728701658734407
6.860478162765503,0.06815334412879431
6.886848449707031,0.06851433562038542
6.921304941177368,0.06981883441544474
6.956458568572998,0.07045190993410118
6.987420320510864,0.07246869422666127
7.022982597351074,0.07334352499731712
7.0608601570129395,0.0758346979303894
7.089093208312988,0.07830620937989553
7.122239351272583,0.08132297243772517
7.166193008422852,0.08288825814278429
7.18941330909729,0.08444329006530073
7.2265708446502686,0.08506588618565569
7.257751941680908,0.0869474548357997
7.288816452026367,0.09058501225950807
7.320922374725342,0.09419662764065388
7.362010717391968,0.0971814523552005
7.389697313308716,0.09906218060991027
7.422683477401733,0.09994848918316442
7.457075595855713,0.10276584621422198
7.489052057266235,0.10344260369119826
7.5225043296813965,0.10469020013737848
