t,odom_vx,odom_wz,x,y,yaw
0.09694623947143555,-0.002181874088226705,1.0208426013629404e-19,0.09694623947143555,0.06603440905043836,-0.00011778544570865623
0.11996793746948242,0.0002867510427664319,1.6989893550355927e-25,0.11996793746948242,0.06599936923005999,-0.00011766080440186338
0.15423107147216797,0.006308117275296885,-1.900051058194126e-17,0.15423107147216797,0.06633482355678669,-0.0001188558011706357
0.18749213218688965,0.008261788915409187,-4.506553953414993e-23,0.18749213218688965,0.06648310889205991,-0.00011938376143673997
0.2206096649169922,0.00997888061069117,-1.1539809020789925e-28,0.2206096649169922,0.0666628101603792,-0.00012002373873925469
0.2530982494354248,0.016994492232798957,-8.073471322034287e-09,0.2530982494354248,0.06751894315116141,-0.00012307529002792688
0.28694629669189453,0.020785121700191107,-5.055114361675271e-20,0.28694629669189453,0.06827505426022937,-0.0001258007039466833
0.3207223415374756,0.022338049101693878,-1.2648476414708533e-25,0.3207223415374756,0.06869866868945837,-0.00012732761549986225
0.3541996479034424,-0.007182578310239353,-6.577180853336445e-09,0.3541996479034424,0.06685239875074671,-0.00012070186344454292
0.3881504535675049,-0.0033599884275504806,-4.096593239071584e-20,0.3881504535675049,0.06664103155333981,-0.00011994007595592293
0.41944098472595215,-0.00010963371585674572,-2.5841294363040864e-31,0.41944098472595215,0.06656290552915355,-0.00011965818548138096
0.4529118537902832,0.003516467493960005,-8.494003530916394e-09,0.4529118537902832,0.06672996247357685,-0.00012026005524758686
0.4870564937591553,0.008192500841347233,-3.613315982476035e-20,0.4870564937591553,0.06701934133568412,-0.00012130510591773181
0.5209660530090332,0.00975738048358554,-9.075250335014956e-26,0.5209660530090332,0.06719041678492353,-0.00012192267107613683
0.5536582469940186,0.0045524241007777085,3.851692903257946e-09,0.5536582469940186,0.06682463879553993,-0.00012060363969760683
0.587296724319458,0.006531526142000914,9.606676264448682e-15,0.587296724319458,0.06693718752153967,-0.0001210053941036212
0.6211380958557129,0.009877171126183686,6.020898645663945e-26,0.6211380958557129,0.06725861358139203,-0.00012215234470756855
0.6528792381286621,0.0027753042567915344,2.258664060037635e-08,0.6528792381286621,0.06678322763500276,-0.00012044668964295344
0.6863143444061279,0.007452297088107405,9.668350489159551e-20,0.6863143444061279,0.0670360571705327,-0.00012134760806384152
0.71913743019104,0.009081177204476163,2.4179424781284197e-25,0.71913743019104,0.06719489752023763,-0.0001219138513959472
