plan_t,x,y
5.060729742050171,0.014999961853027252,-0.015000038146972747
5.060729742050171,0.057542457580566315,-0.018031806945800873
5.060729742050171,0.09922504425048818,-0.027065773010253997
5.060729742050171,0.13920520782470694,-0.041919288635253994
5.060729742050171,0.17667499542236317,-0.062292289733886806
5.060729742050171,0.2108772659301757,-0.08777301788330087
5.060729742050171,0.2411203384399413,-0.11784626007080087
5.060729742050171,0.26679309844970694,-0.15190433502197273
5.060729742050171,0.2873768997192382,-0.18925899505615243
5.060729742050171,0.30387149810791003,-0.2286264419555665
5.060729742050171,0.32012439727783193,-0.26809757232666026
5.060729742050171,0.3363772964477538,-0.307568702697754
5.060729742050171,0.35262996673583974,-0.3470398330688477
5.060729742050171,0.36888286590576164,-0.38651096343994146
5.060729742050171,0.38513553619384755,-0.4259818649291993
5.060729742050171,0.40138843536376945,-0.46545299530029305
5.060729742050171,0.4176413345336913,-0.5049241256713868
5.060729742050171,0.43389400482177726,-0.5443952560424805
5.060729742050171,0.4501469039916991,-0.5838663864135742
5.060729742050171,0.46639957427978507,-0.6233375167846681
5.060729742050171,0.4826524734497069,-0.6628086471557618
5.060729742050171,0.4989053726196288,-0.7022796630859376
5.060729742050171,0.5134038925170897,-0.7423978424072266
5.060729742050171,0.522203025817871,-0.7841306686401368
5.060729742050171,0.5249951553344725,-0.8266894149780274
5.060729742050171,0.5217239761352538,-0.8692141723632814
5.060729742050171,0.5124554061889647,-0.9108451461791993
5.060729742050171,0.49737689971923815,-0.950741081237793
5.060729742050171,0.4767930984497069,-0.9880956268310548
5.060729742050171,0.4511203384399413,-1.0221537017822266
5.060729742050171,0.42087726593017566,-1.0522270584106446
5.060729742050171,0.38667499542236317,-1.0777076721191408
5.060729742050171,0.34920520782470693,-1.0980806732177735
5.060729742050171,0.3092250442504882,-1.1129343032836914
5.060729742050171,0.26754245758056633,-1.1219682693481445
5.060729742050171,0.22499996185302723,-1.1250000381469727
20.09389019012451,-0.7950000667572023,-0.9450000762939454
20.09389019012451,-0.840701655658475,-0.9546856138556996
20.09389019012451,-0.8843454528039469,-0.9713488619390106
20.09389019012451,-0.9248731228490497,-0.9945857469857714
20.09389019012451,-0.9613018946224575,-1.0238327887685237
20.09389019012451,-0.9927483927249464,-1.0583807644407859
20.09389019012451,-1.0184500588416698,-1.0973919067566111
20.09389019012451,-1.0377836433141485,-1.1399202194130829
20.09389019012451,-1.0502803185626874,-1.1849344168811444
20.09389019012451,-1.0556370478679782,-1.2313429324479122
20.09389019012451,-1.0537239338259017,-1.2780203880407688
20.09389019012451,-1.0445873682800042,-1.3238348839562168
20.09389019012451,-1.0284489073477099,-1.3676754467342866
20.09389019012451,-1.0056998988201984,-1.408478969584358
20.09389019012451,-0.9768919922182094,-1.4452559920735724
20.09389019012451,-0.9427237616291054,-1.4771146939361859
20.09389019012451,-0.9040237657131992,-1.5032825211686849
20.09389019012451,-0.8617304556638172,-1.5231249199911037
20.09389019012451,-0.8168694183407569,-1.5361607243874607
20.09389019012451,-0.7708448405583918,-1.5444373167151666
20.09389019012451,-0.724795811609908,-1.5525832580376893
20.09389019012451,-0.6787467826614243,-1.560729199360212
20.09389019012451,-0.6326977537129405,-1.5688751406827346
20.09389019012451,-0.5866688149977959,-1.5771289718140762
20.09389019012451,-0.5446202076962177,-1.5857461390061451
20.09389019012451,-0.5024290170462294,-1.5940774075628934
20.09389019012451,-0.4601509100395788,-1.6022289301075967
20.09389019012451,-0.417820904788374,-1.6102686784812412
20.09389019012451,-0.37546057488529505,-1.6182378862772704
20.09389019012451,-0.3330830564053772,-1.6261590794634264
20.09389019012451,-0.29069642725386835,-1.6340408969296156
20.09389019012451,-0.24830599133317408,-1.6418800056025986
20.09389019012451,-0.20591592176881318,-1.649660254109745
20.09389019012451,-0.1635306532592106,-1.6573489421215628
20.09389019012451,-0.12115639495181803,-1.6648898344764032
20.09389019012451,-0.07880317079169151,-1.672192457243688
20.09389019012451,-0.0364878842088665,-1.6791174760580936
20.09389019012451,0.005760970431557602,-1.6854588567499516
20.09389019012451,0.04789622317944187,-1.6909253470087693
20.09389019012451,0.08984188872714398,-1.6951266891125625
20.09389019012451,0.13524996605234696,-1.7013008239740315
20.09389019012451,0.1794174292339632,-1.7136140067652652
20.09389019012451,0.2244306102174692,-1.7222062687145632
20.09389019012451,0.2702272942227689,-1.723842472179278
20.09389019012451,0.3157388851237135,-1.7184844388344511
20.09389019012451,0.3599034390091239,-1.7062571902575265
20.09389019012451,0.4016904430324897,-1.6874460307395587
20.09389019012451,0.4401248608654695,-1.6624898901425202
20.09389019012451,0.4743098836910241,-1.6319710821370375
20.09389019012451,0.5034478558762815,-1.5966017167965285
20.09389019012451,0.5268588870563103,-1.5572070845892476
20.09389019012451,0.5439967163440729,-1.5147063994775611
20.09389019012451,0.5544614584992886,-1.4700913504550164
20.09389019012451,0.5580089346437027,-1.4244029619885357
20.09389019012451,0.5545563698046756,-1.3787073032922053
20.09389019012451,0.5441843243435606,-1.3340706132198916
20.09389019012451,0.5271348142019204,-1.291534421199574
20.09389019012451,0.5038056638267826,-1.2520912447246322
20.09389019012451,0.474741223540854,-1.2166614304642533
20.09389019012451,0.44061966795377805,-1.1860716793705082
20.09389019012451,0.4022371717867262,-1.1610357568661247
20.09389019012451,0.3604893323434532,-1.142137838211471
20.09389019012451,0.3163502721062546,-1.1298188776613196
20.09389019012451,0.2708499090660461,-1.1243663194664497
20.09389019012451,0.2249999332427977,-1.1250000762939454
20.1225426197052,-0.8250000667572023,-0.9450000762939454
20.1225426197052,-0.8702717590492406,-0.9545591822553814
20.1225426197052,-0.913535055381664,-0.9709661874732718
20.1225426197052,-0.9537608168112451,-0.9938308052740877
20.1225426197052,-0.989992160688773,-1.022609136542514
20.1225426197052,-1.0213672227988324,-1.0566166078886299
20.1225426197052,-1.0471396592194173,-1.0950442561475837
20.1225426197052,-1.0666964002071018,-1.1369779718392272
20.1225426197052,-1.0795722337817726,-1.181420243828003
20.1225426197052,-1.0854608720994245,-1.2273138879253163
20.1225426197052,-1.0842222373682797,-1.2735671949829719
20.1225426197052,-1.0758857939922633,-1.3190799002596902
20.1225426197052,-1.0606498476774482,-1.362769356306419
20.1225426197052,-1.0388768281741945,-1.4035962867748966
20.1225426197052,-1.0110846678681964,-1.4405895085228422
20.1225426197052,-0.9779344813048542,-1.472869033931103
20.1225426197052,-0.9402148387240646,-1.4996670038792996
20.1225426197052,-0.8988230077035511,-1.520345953430382
20.1225426197052,-0.8547436091308985,-1.5344139757235196
20.1225426197052,-0.8091936037560704,-1.5427520279027507
20.1225426197052,-0.7635283770812951,-1.5504881227162295
20.1225426197052,-0.7178631504065198,-1.5582242175297083
20.1225426197052,-0.6721979237317444,-1.5659603123431869
20.1225426197052,-0.6265589495789327,-1.5738420921582974
20.1225426197052,-0.5845890117857009,-1.582316206515765
20.1225426197052,-0.5424595871476268,-1.590469566819209
20.1225426197052,-0.5002323809842777,-1.5984205151289663
