t,vx_error,wz_error
1.618720293045044,-0.01419383262983247,1.8601182229300782e-25
1.6524507999420166,-0.015623539744833244,4.6518497464304995e-31
1.6876657009124756,-0.009010708477067432,-2.619564131649018e-14
1.720442771911621,-0.012399539880302434,-1.6386883559082485e-25
1.7551465034484863,-0.013892247982787192,-4.013246347799356e-31
1.7874410152435303,-0.006158748099287428,-7.508448659990331e-15
1.819958209991455,-0.007925012595566761,-1.8831099170347163e-20
1.85994291305542,-0.010816790684232936,-1.17224740554959e-31
1.8867723941802979,-0.00419124743046843,3.767266485800244e-14
1.9208621978759766,-0.00754387702984202,2.3727604336362045e-25
1.9539053440093994,-0.010943603252752227,2.3727604336362045e-25
1.9893734455108643,-0.015306939152627005,-2.5013205097161463e-14
2.020132064819336,-0.018735596192425936,-1.562916897227433e-25
2.0526857376098633,-0.020995830422272314,-2.604366502679956e-31
2.0858893394470215,-0.01268472560742922,1.0278141884433802e-19
2.1195147037506104,-0.014453162952004729,2.5545568018760275e-25
2.154315233230591,-0.015852591395323135,6.430251855263259e-31
2.1864023208618164,-0.003856985569989569,-8.839529910630744e-15
2.2206757068634033,-0.007181424006690023,-5.543072926965516e-26
2.254154920578003,-0.00858663711792184,-1.3710047892979267e-31
2.286984920501709,-0.0053810983239724304,2.3843312355069398e-14
2.321232795715332,-0.007159424138231331,5.949389974086655e-20
2.352914571762085,-0.009974105301824078,3.727658672100219e-31
2.3873982429504395,0.0013945207037864135,-1.7641880538405616e-09
2.4211721420288086,-0.002145879952378378,-1.104048102882627e-20
2.454545259475708,-0.0036034594062909946,-2.733442549690361e-26
2.487051486968994,-0.013669025499165741,3.270880937975589e-14
2.520333766937256,-0.015569283554464101,8.174081379505782e-20
2.553516149520874,-0.018342225219032657,5.11295509945528e-31
2.587451219558716,0.004827891693897739,-3.6426581523276574e-09
2.619900703430176,0.000402931171244464,-1.5199336196055178e-20
2.653275728225708,-0.0010175645254457085,-3.7820286534982666e-26
2.6882712841033936,-0.0015346713513433726,5.581220146875021e-14
2.7210216522216797,-0.004257295313259511,9.302785595225336e-20
2.7532925605773926,-0.007179360398961078,5.828092042007801e-31
2.788388729095459,-0.018774032138763008,3.2246591707800264e-15
2.820676803588867,-0.021491793539974657,5.4237709958520886e-21
2.8533823490142822,-0.02309741006574334,1.3283755779478353e-26
2.887925386428833,-0.01166896386325349,3.4079992798179656e-14
2.92056941986084,-0.013547000753639807,8.514808107625379e-20
2.953510046005249,-0.017402847605202946,3.5534917926788123e-31
2.9862723350524902,-0.004133806838875784,7.727784105676902e-15
3.0206048488616943,-0.005888616969641774,7.727797563034134e-15
3.0538763999938965,-0.00822764808668217,7.711727601842957e-21
3.0873191356658936,0.0007129966922167855,8.71960314683351e-15
3.120694398880005,-0.0030119820583533637,1.0910315663882418e-20
3.1538610458374023,-0.005384798136475648,1.8182577232943532e-26
3.187025547027588,-0.00938836073763237,1.8508370443422474e-14
3.221086025238037,-0.011332286564879626,4.6227627767176307e-20
3.2545883655548096,-0.01290965048446509,1.1580791919431743e-25
3.2882790565490723,-0.004604716014614787,4.605326688592654e-14
3.322903871536255,-0.008386528780461458,2.873975051228267e-25
3.354696273803711,-0.009931268006737716,7.128256541647915e-31
3.388521909713745,-0.018047238825768232,-4.4371588785443436e-14
3.420865535736084,-0.019957781744314576,-1.1082461785527244e-19
3.4538190364837646,-0.023087687419586934,-6.909960263372425e-31
3.4889414310455322,-0.00553019534365874,-8.30437914180887e-09
3.525501012802124,-0.009993067571031428,-3.5547849490929863e-20
3.5642879009246826,-0.011425726374329653,-8.886695241382275e-26
3.586148500442505,-0.00419752064672832,-8.787284768035117e-12
3.6194348335266113,-0.00611540010884811,-2.1987082966571683e-17
3.654534339904785,-0.00930677197868203,-1.3731829010950954e-28
3.686840534210205,-0.03400623156884625,-3.834806312124142e-09
3.7218804359436035,-0.03865512888530276,-1.5798768763564863e-20
3.752535581588745,-0.040181884990196745,-3.9793326794205955e-26
3.786029577255249,0.0112739898627915,3.1206942286386707e-09
3.8208138942718506,0.008468350111571874,5.200404942412166e-15
3.852553129196167,0.005481782388440339,3.1941669175368577e-26
3.8869540691375732,0.0020420039972002743,2.0108893680114235e-37
3.923461437225342,-0.00029613481456318116,5.68803369130302e-14
3.9570000171661377,-0.0018528941839735095,1.417768347957052e-19
3.9884836673736572,-0.010338105391020789,2.534248223383037e-09
4.021596193313599,-0.0122505270685037,6.334239099720492e-15
4.053783416748047,-0.01651418362981972,2.6410879081184024e-26
4.087318658828735,0.004901440989880636,1.8808239183729812e-14
4.120206594467163,0.002942047875380122,4.692820072785528e-20
4.153412580490112,0.00032728148908777127,4.692524045237958e-20
4.186520338058472,0.00147641540526614,0.0010526456951221869
4.219996929168701,-0.0022344846266189066,1.329306605529509e-09
4.25310206413269,-0.004602248965779955,1.3280833077093945e-15
4.288923740386963,-0.0057561802259323246,-6.455460732900688e-14
4.319580316543579,-0.007606997733430002,-1.6373212760979072e-19
4.353909015655518,-0.009276906917987587,-4.0959284196894535e-25
4.390793323516846,-0.013156997823752068,-1.685260916810278e-36
4.418947458267212,-0.0013935866602708196,6.871126792805867e-20
4.453305244445801,-0.0030129918656425173,1.7103004501239175e-25
4.486992120742798,-0.004622886350710443,6.662567179022852e-14
4.5202202796936035,-0.006595560573949084,1.6626948407510088e-19
4.553000450134277,-0.009912938716373623,1.0398810880816654e-30
4.587286472320557,-0.005273546001528805,-1.761751240378362e-08
4.621050834655762,-0.009159115962641792,-1.1010834042035719e-19
4.652764558792114,-0.010858660845039362,-2.752663504287465e-25
4.686866760253906,-0.007982505889724257,-7.959769859713238e-09
4.719276428222656,-0.00995598815731282,-1.9808095226246527e-14
4.752226829528809,-0.0132359320018172,-1.2396387865025276e-25
4.786309719085693,-0.014764742923190638,-3.099233172406166e-31
4.820260047912598,-0.007410202681591161,1.1496845824240344e-15
4.853095531463623,-0.009086885460879188,2.861650282698233e-21
4.886746644973755,-0.03309286574031302,-5.7017796703702495e-09
4.920959711074829,-0.03583054948391536,-9.485737996440448e-15
4.953343391418457,-0.0391464168010906,-5.942852139625122e-26
4.987280368804932,0.006873253896557776,8.84912392369136e-12
5.020203590393066,0.004153275551663128,1.4818551276093403e-17
5.063616991043091,0.002440592219003768,3.650153898659755e-23
5.086219072341919,0.013894040124116299,-6.3913676924716445e-09
5.120270490646362,0.05154963639146901,-0.160000000000016
5.152766942977905,0.04723875919149388,-0.16
5.186762094497681,0.07158449063524945,-0.32
5.219807147979736,0.09275825444032856,-0.4800000285189236
5.2527687549591064,0.09021319830833724,-0.4800000285189236
5.290194272994995,0.09878717153949519,-0.5980282115023221
5.319594144821167,0.14107951780829645,-0.6683960386278128
5.352860689163208,0.1369107803702082,-0.6683960386278128
5.386462450027466,0.15608576321324993,-0.7852542825700736
5.420096158981323,0.16577034941743662,-0.6326925068318299
5.452310085296631,0.16404147088403165,-0.6326925068318299
5.485808610916138,0.1751782077079914,-0.704768350642865
5.520876169204712,0.1796550395887598,-0.26239165874770776
5.55308198928833,0.1763024298339953,-0.26239165874770776
5.586021661758423,0.17553148616148964,-0.26676342102340356
5.6197357177734375,0.06872117324867205,0.315761620879746
5.653542995452881,0.06669440305807944,0.315761620879746
5.689394950866699,0.05797283095351283,0.3347830127483373
5.722457408905029,-0.0340651335251346,0.5657252181744399
5.751955986022949,-0.04197518109866227,0.565743278661119
5.786286354064941,-0.05589147708247971,0.6547181717542281
5.820044279098511,-0.1376043107711467,0.29480635826884205
5.85322380065918,-0.14079868249983246,0.29480635826884205
5.887172222137451,-0.1449498721415472,0.28560895211240545
5.922950029373169,-0.22768320323227376,0.00300055148489653
5.952971458435059,-0.2354501564616162,0.0029739931951546783
5.987909555435181,-0.23608677260359745,-0.01491514884128331
6.020968198776245,-0.18933738072345319,-0.028956617371482363
6.052634239196777,-0.19260323029213872,-0.028956617371482363
6.087431192398071,-0.19932497880657507,-0.03588106776897382
6.121028184890747,-0.1437909239827599,0.20468528633898453
6.1532814502716064,-0.14680476234275175,0.20468528633898453
6.186864614486694,-0.15176604913510922,0.36468528633898456
6.221156120300293,-0.14839327427490945,0.7047920953396529
6.253974676132202,-0.15339519661432327,0.7047920953330102
6.286092758178711,-0.1662728370588366,0.8647920953272553
6.319571495056152,-0.10629949113942228,1.069883516222103
6.352825880050659,-0.11074860542711029,1.069883516222103
6.387662410736084,-0.11747073149017945,1.229883516222103
6.419750690460205,-0.11694596728495366,1.0905473861489763
6.452936172485352,-0.1247113496407321,1.0905473861489763
6.48761510848999,-0.13095828181981106,1.226495098808812
6.521310329437256,-0.047169230351845226,0.741824822456725
6.552637815475464,-0.05153382895805386,0.741824822456725
6.58808159828186,-0.05736730187923958,0.741824822456725
6.623582601547241,-0.03061116480625864,0.3000720149340895
6.6527674198150635,-0.037706126066132994,0.3000720149340895
6.68643856048584,-0.041040246081139625,0.23703190075839375
6.718835830688477,0.0283534382893319,-0.4596109149967632
6.753930568695068,0.026201687648707922,-0.4596109149967632
6.788773775100708,0.021903812665874406,-0.4596109149967632
6.819332599639893,0.013886945930535854,-0.9967309546110763
6.8519604206085205,0.01164138562783773,-0.9967342877629968
6.887216091156006,0.008422522024518903,-0.9967342471846226
6.9201483726501465,0.03926761076261878,-0.8642127429903146
6.952211856842041,0.036179177811336005,-0.8641878076261786
6.986083030700684,0.038147679405572205,-1.0241680237821362
7.019912958145142,0.041284271681790496,-0.5487519872260429
7.052531957626343,0.03810739288695386,-0.5487441088069083
7.087843179702759,0.03834686054968628,-0.7087441088069083
7.119749069213867,0.06803523082001549,-0.5499578681175924
7.153353214263916,0.06616561641958996,-0.5499578681175924
7.19066309928894,0.06171179685849881,-0.5499578681175924
7.218621253967285,0.08319230878504973,-0.22516393925334022
7.251898527145386,0.07972341588032934,-0.22516393925334022
7.2879109382629395,0.07559843682025913,-0.10763376082564402
7.319226503372192,0.047764783905466665,0.3957934284215818
7.352559566497803,0.04597486601653453,0.3957934284215818
7.3876848220825195,0.04270476189359797,0.39576003602010634
7.419743776321411,0.04082703304231278,0.6437361915758565
7.454000473022461,0.03918962334611925,0.6437166240641427
7.485856294631958,0.04009633665421236,0.6764256861635994
7.519659519195557,-0.011408306096774956,0.44027301322380863
7.552541255950928,-0.01278256936221936,0.44027301322380863
7.591651678085327,-0.01700583291751981,0.49139156590859256
7.620901346206665,-0.03250070864590063,0.09072609331241221
7.651833534240723,-0.03388644564899446,0.09072609331241221
7.687433242797852,-0.03271571294137149,0.2507207539862001
7.719877243041992,-0.028443671958632177,0.33532329094904645
7.75251841545105,-0.03186972914108935,0.31134184438453416
7.787496089935303,-0.032084142889523076,0.2900002374022824
7.8203370571136475,-0.07197649518258559,0.2176055347218952
7.853926420211792,-0.07499437115051116,0.2176055347218952
7.8870580196380615,-0.0783564976316235,0.2176055347218952
7.918653726577759,-0.10383987879884121,-0.015236533510840033
7.952434062957764,-0.1085334273891303,-0.015236533510840033
7.98853874206543,-0.11124590543301455,-0.015300533932008364
8.019307613372803,-0.04422910303050792,-0.5532387141368431
8.0519859790802,-0.04770642606720302,-0.5532229290855077
8.087398052215576,-0.05120543090189017,-0.5532229290855077
8.119718313217163,-0.02147162354070667,-0.6482915015501254
8.15224003791809,-0.025796524190732584,-0.6482915015501254
8.186489582061768,-0.031700723147965015,-0.6482783064141593
8.219683170318604,0.0076777634283859975,-0.3645710087650984
8.252460479736328,0.004101657402159342,-0.3645710087650984
8.28581190109253,0.0010265573968614161,-0.3761081620389193
8.3205406665802,0.001696588140876365,-0.13265077431964253
8.353299856185913,-0.003213978764942449,-0.13265244843427726
8.386977910995483,-0.00037154579075412975,-0.2926524484342773
8.41972541809082,0.005910359721257252,-0.3385386431018882
8.452798843383789,0.00423031044246211,-0.33852616700700927
8.48576307296753,-0.000286271148129541,-0.33852616700700927
8.521077871322632,0.01100302555432997,-0.2302629190776603
8.553613901138306,0.007975844626219142,-0.23024645451539016
8.586967945098877,0.0039861285565628846,-0.1781231195557384
8.61960744857788,0.03652388253753974,0.1564921528504407
8.653242588043213,0.034885304439116555,0.1564921528504407
8.686609268188477,0.03120584131177173,0.19373133549634525
8.720221042633057,0.027418861118443633,0.5638940203328716
8.753379106521606,0.025742442720005504,0.5638875777510396
8.786385774612427,0.033394479211631134,0.40388757775103956
8.819815158843994,-0.007057787114841951,0.23484524521839445
8.852647542953491,-0.007115791368145219,0.23481531703269942
8.886293888092041,-0.00734199975496469,0.15572304510868062
8.921544313430786,-0.007356278364379909,0.20407792000197955
8.954092979431152,-0.019177884295533076,-0.1900000356804209
8.986098766326904,-0.02254455386798182,-0.25966934195864966
9.02005672454834,-0.012312388288297532,-0.33598914952856224
9.053647994995117,-0.012463146956174037,-0.33598914952856224
9.086446046829224,-0.01958133111848348,-0.26469370933157127
9.119493007659912,-0.021154450959139426,-0.2646887146420586
9.152673482894897,-0.01850071581869328,-0.11400043606111665
9.188364505767822,-0.01902994361382257,-0.2651585507441127
9.219127655029297,-0.033481202041352964,0.2102018283765057
9.252127647399902,-0.03479350664894293,0.2102018283765057
9.28542685508728,-0.03594744993559121,0.2129830073277691
9.319793939590454,-0.033382394562149226,0.08098512400791436
9.352097034454346,-0.03138600905471134,0.33192862423619474
9.388018608093262,-0.03226365695423816,0.33633501681050504
9.419842004776001,-0.03665051683640386,0.39391948136052335
9.452571392059326,-0.017742567010075372,0.4951311393417148
9.485318899154663,-0.016996380788996845,0.40933675009382053
9.522069931030273,-0.023105719794207363,0.42693680941705026
9.553404808044434,-0.020588339852640303,0.10151809831871916
9.585766792297363,-0.02552797280080768,0.14704030341809649
9.623315334320068,-0.02843432398114093,0.17223079650123096
9.652888536453247,-0.009282440233968708,-0.12234834641243753
9.687448263168335,-0.007939199232118443,-0.234394170940178
9.720038414001465,-0.013225895489591938,-0.257594584095291
9.752532482147217,-0.013768566190333287,-0.3912434938334222
9.7858304977417,-0.01678056290444599,-0.40243857515360487
9.821810722351074,-0.02308304735240463,-0.32289282697684296
9.852538824081421,-0.01397086726148275,-0.12186146412071586
9.88647723197937,-0.01374229847519609,-0.21599811945137382
9.922622680664062,-0.020018138611288677,-0.15263888827124772
9.95452094078064,0.031654380277654465,0.1883033427848999
9.987593650817871,0.0275954032243923,0.20273666712190552
10.021263599395752,0.022129728325448128,0.31111108395006104
10.052247047424316,-0.00749869341954415,0.50674138158823
10.086843967437744,-0.012724009592952668,0.6061468490984534
10.119632720947266,-0.0115743519787187,0.5033130416300391
10.15338659286499,-0.017030331123080972,0.39447988541088286
10.185643911361694,-0.022816759143651083,0.4110638975805928
10.22171401977539,-0.029377284772031526,0.46301445887197856
10.25309157371521,-0.0028554283424111204,0.13367453880097324
10.2859468460083,-0.005183381353075972,0.050766381713927444
10.320073366165161,-0.006259944939192713,0.022229883167327102
10.35309386253357,-0.023221742874573514,-0.38731549830812756
10.386265277862549,-0.0311819080363952,-0.3590945724951694
10.423763036727905,-0.0330971586280949,-0.3685987176983482
10.452964305877686,0.003585981121399101,-0.39065493200376694
10.486471891403198,-0.0016222836212552993,-0.3727798797421421
10.523863554000854,-0.005217226746229792,-0.36288914459275856
10.553980827331543,0.037844295221218335,-0.09616804032900239
10.586216449737549,0.03919397281605558,-0.17567054405551352
10.620320796966553,0.033212865117767595,-0.13277837304490103
10.653863906860352,0.04167945706235207,0.1804727604568882
10.687175750732422,0.03743691786915637,0.19462123419651223
10.72041940689087,0.03227760451799967,0.2654838254631443
10.756278038024902,0.039221023382720516,0.31605791969189667
10.7873055934906,0.03469861984221341,0.37969845456967377
10.819746732711792,0.028272801890154492,0.4999449245441916
10.85307002067566,0.047056288213335976,0.48483888088249893
10.887061834335327,0.04788972319870809,0.40404319183580883
10.921027421951294,0.04464271925295757,0.43841265230280513
10.953242778778076,0.010484125834221814,0.17542487624948744
10.987083435058594,0.007392970693225517,0.2248271429902864
11.022226095199585,0.01370902698682068,0.06482714299028636
11.057969331741333,-0.0010756108631949507,-0.31665684575242764
11.08631443977356,-0.007292539438942647,-0.3760666595038368
11.11913537979126,-0.0032224197271319144,-0.446307455116172
11.152377128601074,-0.028108677717086555,-0.5007786222177718
11.188551664352417,-0.031183434541146304,-0.49315250594198445
11.21927785873413,-0.03209918024738184,-0.492290176126582
11.253019094467163,-0.002819556399378309,-0.38712087204040957
11.285366535186768,-0.0053629999920918325,-0.3768731894763247
11.319929838180542,-0.0095572420356633,-0.33985059883911767
11.352769613265991,0.009918890580243492,0.09390410374154556
11.386723041534424,0.007018288763122646,0.10111068118557964
11.41947603225708,0.00017301041338754763,0.17337128988870343
11.452361345291138,-0.013658036442305427,0.18070882961599743
11.487600088119507,-0.019545988573835188,0.20004461216446334
11.520476818084717,-0.02446447326537113,0.23572505521294052
11.565423727035522,-0.05814815458453865,0.24372435580779295
11.586543798446655,-0.06261191824526458,0.27682943116713743
11.619284629821777,-0.06565511486022335,0.23090091935536183
11.655348539352417,-0.015165376800533537,-0.06191892527288628
11.6852445602417,-0.020296384241074245,-0.02467499278730584
11.719979286193848,-0.025631336714517464,-0.011457841622297293
11.753298044204712,-0.017246210450671456,-0.2147412320057091
11.78650951385498,-0.023839484380410864,-0.18086956665311651
11.820972681045532,-0.028664982987940915,-0.17595063373838263
11.852279663085938,-0.002304061593608006,-0.1382129378584544
11.886898756027222,-0.008204696000950612,-0.11321683600222271
11.92293667793274,-0.01824641830830742,0.0389590524169286
11.952888488769531,0.011288839158864264,0.22396329394086822
11.987357378005981,-0.0008789666618791575,0.332432428672537
12.021287679672241,-0.00925775954648797,0.46220807108990825
12.052955627441406,-0.00015656095177880164,0.484245761309676
12.087067365646362,-0.0038359327303644775,0.5763345584393667
12.120801210403442,-0.0027333647568050998,0.6604822557540304
12.152537107467651,0.009660720913132546,0.5032299155544939
12.185410737991333,0.011208232665564179,0.5613359246453626
12.219863891601562,0.01639290223934913,0.5300819162330015
12.253511428833008,0.033415551862611526,0.19632778477214513
12.28673505783081,0.034600596725880825,0.2030940593435639
12.319121837615967,0.03835348903419132,0.15035834323905645
12.353668928146362,0.007466433251275467,-0.23027583855970835
12.385641813278198,0.008908432158849712,-0.2546357735609263
12.421188831329346,0.01154191990932285,-0.3660165851576669
12.455999374389648,-0.008781072450284186,-0.6346461256495572
12.486574172973633,-0.0074895647716346075,-0.7114615967026807
12.522093296051025,-0.006784624324698785,-0.799221395943941
12.553781986236572,-0.003903595783725164,-0.7623376924173593
12.587547063827515,-0.0035890992717696746,-0.8487386036293267
12.619481325149536,-0.0038254574066727554,-0.9269093799965142
12.653823852539062,0.038559321377204414,-0.6582498393946565
12.685790538787842,0.0375275351146785,-0.7006966700892663
12.720335960388184,0.036020941865459566,-0.6911613574366784
12.753090620040894,0.0321338434150122,-0.12988153741658337
12.787152290344238,0.03135757981247769,-0.1400520567685426
12.820700407028198,0.02842489220910343,-0.07626124479583138
12.8525390625,0.027903630394280017,-0.07624916479256386
12.888787984848022,0.029996608871094576,0.12222221361442726
12.920189380645752,0.029913032028291184,0.1434211330448007
12.954919338226318,0.029937316486229007,0.18127029294553054
12.987231969833374,0.036030909948259957,0.22305537939648568
13.019547462463379,0.03944571595936412,0.18241422057728707
13.05526614189148,0.04075594738640857,0.18241422057728707
13.08748459815979,0.019008647716095797,0.1885160700372565
13.120775699615479,0.018537719945112482,0.21565554806162013
13.153465509414673,0.02210921710747584,0.21565236223988815
13.186398267745972,-0.005019663708259001,0.13060013225121964
13.220559120178223,-0.005576974051163169,0.19240950068278778
13.253655672073364,-0.0046643925665790995,0.19241944014606333
13.28570294380188,-0.0017103468756810083,0.04841072968815267
13.319880723953247,-0.001407337717020743,0.08371388278596822
13.3526451587677,0.0007780187889583068,0.08371388278575304
13.385808229446411,-0.01616061651428896,0.01862419444325482
13.419928312301636,-0.01635627838313368,0.02472040323124812
13.453401803970337,-0.015112262389498782,0.04333293431015958
13.486229658126831,-0.0063557299799399045,0.038475204279122724
13.519733190536499,-0.0061064059728357795,0.04459711166529255
13.556539297103882,-0.004818684606122232,0.04459711166529255
13.58746862411499,-0.014731849283636037,-0.021234861741860983
13.619611501693726,-0.013451277572352788,-0.009041961282481591
13.653002500534058,-0.013544227435805148,-0.009041961282481586
13.686670780181885,-0.01765219336783458,-0.01354156187369891
13.720234155654907,-0.018638038007968954,-0.018452154943425142
13.755045652389526,-0.01869235761878131,-0.018452156335111904
13.786928653717041,-0.0044069880174530465,-0.02088773031653919
13.82308316230774,-0.0062568529413647225,0.0504359416663748
13.854031085968018,-0.0062684854676555365,0.0504359416663748
13.88946270942688,-0.015277342330200797,0.09217968059895726
13.919273614883423,-0.01558308998312824,0.11352618260501118
13.954847812652588,-0.01622856180690553,0.11352619528769536
13.99245810508728,9.723689494618715e-05,0.12138098848718666
14.019760131835938,-0.00027742614461391535,0.1209066621746447
14.052611112594604,-0.0005766457403044364,0.1209066621746447
14.08735966682434,-0.015488769732469584,0.0058796456627589755
14.120450019836426,-0.017386558208824315,-0.007707305358192432
14.154488563537598,-0.016130775574588183,-0.007707305360910341
14.18686580657959,0.03670087256002947,-0.06510529130821419
14.22243618965149,0.03540370245205918,-0.0894678616631458
14.2551908493042,0.034110125942254085,-0.07536788189502366
14.286313533782959,0.02946425992082276,-0.10727113994884799
14.320152044296265,0.02754811639367389,-0.1340445630267342
14.353912830352783,0.02620997925344408,-0.13404447095464814
14.38663935661316,0.041685063500870895,-0.1562489191698971
14.423081636428833,0.03916168771035727,-0.1764315352472606
14.452206373214722,0.03727684113458637,-0.1764315352472606
14.487414598464966,0.04870054543531354,-0.10603783386120051
14.523932456970215,0.04763583409144526,-0.13201384352812023
14.553285121917725,0.04575452618696953,-0.13201384352812023
14.585553407669067,0.017202832583929566,-0.08586272252691407
14.621240615844727,0.016198081840928788,-0.08945479644430299
14.655699968338013,0.012966068767244696,-0.08945479644430299
14.686579942703247,0.021748055743958137,-0.05251811255531495
14.720521450042725,0.020559657567537387,-0.05090623904781526
14.75449013710022,0.018507642427389455,-0.05090623904781526
14.78830075263977,-0.036393481026789354,-0.010917795381718776
14.82170057296753,-0.03719197480748296,0.011322264350691946
14.852806091308594,-0.04148775504874827,0.011322264354133457
14.885788440704346,-0.03894653048471572,0.005265700987552295
14.92228651046753,-0.040510167710695516,0.018239062127093482
14.954617261886597,-0.0422861717538931,0.018236236351275747
14.986213207244873,-0.031154138815605692,0.04008144396650935
15.019141912460327,-0.03239792258464452,0.04745069216299201
15.05399775505066,-0.03557916167997631,0.04745069216574878
15.090412616729736,-0.03708566098130067,0.052280444804546085
15.119428873062134,-0.03901670735308749,0.06334304255531187
15.154144287109375,-0.041450754153875946,0.06334304255531187
15.190459251403809,-0.029729740691830667,-0.0013331405381083756
15.220519542694092,-0.03235368976899204,-0.00999170097912496
15.2532958984375,-0.03602119941879332,-0.00999170097912496
15.28598427772522,-0.026560209260230727,0.008491992019131788
15.321256875991821,-0.029691613372495818,-0.002291132230311632
15.352782487869263,-0.03176510228165863,-0.002291132230311632
15.387189626693726,-0.008018121725666884,-0.0052371219898200965
15.420451402664185,-0.00627938283564302,-0.01993198692802015
15.455349206924438,-0.010070742131274416,-0.01993198692802015
15.485853672027588,-0.004139455642939785,-0.017851939162595067
15.520036935806274,-0.0013878312469971371,-0.025654813012463813
15.553778648376465,-0.0035227725472526256,-0.02895484865140648
15.587638139724731,0.0016341395113124435,-0.05068955202578548
15.620682001113892,0.008665728684363758,-0.050634764181366
15.65316915512085,0.007311406991144256,-0.050634764182690285
15.687315464019775,0.043931711422911676,-0.025682089327875388
15.720564126968384,0.05113893781656296,-0.01925937085994414
15.753262519836426,0.04999935243717971,-0.009459398520432621
15.785838842391968,0.07280315091489951,0.00361543692143515
15.820475101470947,0.07900723070971588,0.003935326082215758
15.85282039642334,0.07679341315339999,0.003935326082215758
15.887670755386353,0.05568326410610634,0.0030971279837779895
15.919562101364136,0.05807934086507251,0.025609904163679274
15.95287299156189,0.05688937391627635,0.025609904163679274
15.98797869682312,0.032184616304750197,0.01795727198337838
16.020087480545044,0.034713810065206324,0.0018882221990330454
16.053112030029297,0.03230976384092074,0.0018882118165626349
16.090481281280518,-0.013569704653289771,0.0009106733058325154
16.121140241622925,-0.01355268861228362,-0.001041834518338819
16.153143167495728,-0.014967950031350957,-0.0021396817966232284
16.18759846687317,-0.039829988562211094,-0.025667589410256302
16.220991373062134,-0.03892054827980196,-0.025251081698622262
16.252624034881592,-0.04189685097716658,-0.025251081698622262
16.285716772079468,-0.049192424964918546,-0.016377467446708174
16.32016134262085,-0.049345317381679965,-0.008188018010676892
16.35548996925354,-0.05171082914601993,0.007278359951652661
16.388203859329224,-0.04742460163839857,0.008232233299592431
16.420684814453125,-0.04758782166566525,0.013900444096604283
16.45558452606201,-0.049486468265123346,-0.006353410126373714
16.488399982452393,-0.057474298698919124,0.01804961345608022
16.521984100341797,-0.06173900643160507,0.0483062837397268
16.553139209747314,-0.06410843988251996,0.04830628373947006
16.58706021308899,-0.07415266560240108,0.03258215240167332
16.621761560440063,-0.07467985869971669,0.03838970861362172
