t,cmd_vx,cmd_wz
5.118622064590454,0.03945251181721687,-0.16
5.168190240859985,0.06706652045249939,-0.32
5.217901945114136,0.10870704054832458,-0.48
5.269322156906128,0.12065719813108444,-0.5980281829833984
5.318325996398926,0.14004284143447876,-0.6969884634017944
5.370750188827515,0.16255639493465424,-0.8138467073440552
5.41746711730957,0.18409177660942078,-0.9213893413543701
5.470729351043701,0.1985582858324051,-0.9934651851654053
5.519383192062378,0.2062058001756668,-1.031259536743164
5.569488525390625,0.20712128281593323,-1.0356312990188599
5.617246389389038,0.20221209526062012,-1.0110176801681519
5.667291164398193,0.19840708374977112,-0.9919962882995605
5.7205469608306885,0.18847835063934326,-0.8900034427642822
5.767390966415405,0.1790418028831482,-0.8010285496711731
5.817943811416626,0.17367123067378998,-0.8488223552703857
5.868165493011475,0.17379949986934662,-0.858100950717926
5.919085741043091,0.1764238029718399,-0.8876655697822571
5.968360424041748,0.18073272705078125,-0.9055547118186951
6.017439365386963,0.18277303874492645,-0.9185104966163635
6.06857967376709,0.1839800775051117,-0.925434947013855
6.118511438369751,0.18465714156627655,-0.9191079139709473
6.167261838912964,0.18731090426445007,-0.7591079139709472
6.217395067214966,0.1750027984380722,-0.5991079139709472
6.267294406890869,0.16895124316215515,-0.4391079139709472
6.318316221237183,0.16775138676166534,-0.27910791397094714
6.368193864822388,0.16729557514190674,-0.11910791397094714
6.417959690093994,0.1737605780363083,0.040892086029052865
6.467437267303467,0.1737605780363083,0.17683979868888855
6.517432928085327,0.17325854301452637,0.298586368560791
6.567365884780884,0.17325854301452637,0.298586368560791
6.6180243492126465,0.1729487180709839,0.2596992552280426
6.667659521102905,0.17167416214942932,0.19670966267585754
6.717392206192017,0.16924113035202026,0.10202334076166153
6.767533302307129,0.16924113035202026,0.10202334076166153
6.817611455917358,0.1670943945646286,0.050680313259363174
6.867774248123169,0.1670943945646286,0.050680313259363174
6.917599439620972,0.1662420779466629,0.037529606372117996
6.9675133228302,0.1728433072566986,-0.12247039362788201
7.017366647720337,0.1774919182062149,-0.282470393627882
7.067859411239624,0.1795821487903595,-0.442470393627882
7.117403030395508,0.17523731291294098,-0.5049240589141846
7.16804313659668,0.17523731291294098,-0.5049240589141846
7.2172768115997314,0.16742566227912903,-0.34492405891418454
7.2678070068359375,0.1659129410982132,-0.22739388048648834
7.317646741867065,0.16659221053123474,-0.17738686501979828
7.367321491241455,0.16659221053123474,-0.17738686501979828
7.418281316757202,0.17415493726730347,-0.3335772454738617
7.468027114868164,0.1769680380821228,-0.3008681833744049
7.517949819564819,0.1769680380821228,-0.3008681833744049
7.567656517028809,0.1761087328195572,-0.24974963068962097
7.618523597717285,0.1744196116924286,-0.11168071627616882
7.66722559928894,0.1786833107471466,0.04831928372383118
7.718097686767578,0.17560924589633942,0.20084182918071747
7.767573118209839,0.18047566711902618,0.17950022220611572
