time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s
8.801365613937378,0.3192363679409027,0.7604716420173645,0.27170689031481743,0.366765845566988
8.900773048400879,0.321210652589798,0.7429192066192627,0.27477820217609406,0.3676431030035019
8.999823808670044,0.3231286108493805,0.7011449933052063,0.2793070487678051,0.3669501729309559
9.099338054656982,0.32560354471206665,0.6685224175453186,0.28382089361548424,0.36738619580864906
9.199517011642456,0.3279155194759369,0.6358993053436279,0.28817181289196014,0.36765922605991364
9.300079345703125,0.3294811546802521,0.6079760193824768,0.2914826534688473,0.3674796558916569
9.399752855300903,0.3315250873565674,0.5694106817245483,0.2959369197487831,0.36711325496435165
9.499854564666748,0.3317955434322357,0.545423686504364,0.29770656302571297,0.36588452383875847
9.598473310470581,0.3311670124530792,0.5382688045501709,0.29752521216869354,0.3648088127374649
9.699455499649048,0.33046701550483704,0.5339539647102356,0.2970948927104473,0.36383913829922676
9.800098657608032,0.3298862874507904,0.5263920426368713,0.29698678478598595,0.36278579011559486
9.900246620178223,0.33011677861213684,0.503576934337616,0.29864322021603584,0.36159033700823784
9.999544143676758,0.328724205493927,0.507081925868988,0.29703158512711525,0.36041682586073875
10.09924030303955,0.3284907341003418,0.5023193359375,0.29709577560424805,0.35988569259643555
10.199951171875,0.3286483883857727,0.5152010917663574,0.29644832015037537,0.36084845662117004
10.300640106201172,0.32917264103889465,0.5134826302528381,0.29707997664809227,0.36126530542969704
10.402110815048218,0.3288496732711792,0.5199660062789917,0.2963517978787422,0.3613475486636162
10.500534057617188,0.3292591869831085,0.4975534677505493,0.2981620952486992,0.36035627871751785
10.599818706512451,0.3295955955982208,0.487576961517334,0.29912203550338745,0.3600691556930542
10.700442552566528,0.3297370672225952,0.47167298197746277,0.3002575058490038,0.35921662859618664
10.800966262817383,0.3290140926837921,0.46243417263031006,0.30011195689439774,0.3579162284731865
10.899911880493164,0.32895195484161377,0.4450494349002838,0.30113636516034603,0.3567675445228815
10.999521255493164,0.3290700912475586,0.4349779486656189,0.3018839694559574,0.3562562130391598
11.098856210708618,0.3301604688167572,0.4036436080932617,0.30493274331092834,0.35538819432258606
11.199532508850098,0.3314144015312195,0.37811583280563354,0.3077821619808674,0.3550466410815716
11.29966688156128,0.3189004957675934,0.3694329261779785,0.2958109378814697,0.34199005365371704
11.401736497879028,0.30778205394744873,0.36028993129730225,0.28526393324136734,0.3303001746535301
11.499716520309448,0.29787033796310425,0.3338124752044678,0.277007058262825,0.3187336176633835
11.600395441055298,0.29032841324806213,0.3014548718929291,0.27148748375475407,0.3091693427413702
11.699421644210815,0.28302159905433655,0.2773520350456238,0.26568709686398506,0.30035610124468803
11.799790382385254,0.2750622630119324,0.2579881250858307,0.25893800519406796,0.2911865208297968
11.899685144424438,0.26727408170700073,0.2377515733242035,0.252414608374238,0.28213355503976345
12.000250101089478,0.2592485249042511,0.2227279543876648,0.24532802775502205,0.27316902205348015
12.09889817237854,0.25159671902656555,0.2104659080505371,0.23844259977340698,0.2647508382797241
12.200550317764282,0.10809941589832306,0.0,0.10809941589832306,0.10809941589832306
12.300451040267944,0.11438275873661041,0.40054305464029316,0.0893488178215921,0.13941669965162873
12.401918888092041,0.11988703161478043,0.3598710000514984,0.09739509411156178,0.14237896911799908
12.49957537651062,0.20514430105686188,0.5633174180984497,0.16993696242570877,0.24035163968801498
12.600756645202637,0.23860563337802887,0.14331741809844967,0.22964829474687576,0.24756297200918198
12.701510190963745,0.1992618888616562,0.5256143808364868,0.16641099005937576,0.23211278766393661
12.800008296966553,0.1628626585006714,0.10561438083648678,0.15626175969839096,0.16946355730295182
12.901283740997314,0.1171102523803711,0.11181200295686722,0.11012200219556689,0.1240985025651753
13.00013780593872,0.10509490966796875,0.27927711606025696,0.08764008991420269,0.12254972942173481
13.098918676376343,0.03564853221178055,0.0,0.03564853221178055,0.03564853221178055
13.2016122341156,0.06276532262563705,0.0,0.06276532262563705,0.06276532262563705
13.299719095230103,0.042050551623106,0.23055186867713928,0.027641059830784798,0.05646004341542721
13.401556968688965,0.022299185395240784,0.0,0.022299185395240784,0.022299185395240784
13.499933004379272,0.057548657059669495,0.0,0.057548657059669495,0.057548657059669495
13.603951692581177,0.08820143342018127,0.0,0.08820143342018127,0.08820143342018127
13.700752973556519,0.0805736631155014,0.0,0.0805736631155014,0.0805736631155014
13.801533222198486,0.09065046161413193,0.0,0.09065046161413193,0.09065046161413193
13.902470588684082,0.07921408861875534,0.0,0.07921408861875534,0.07921408861875534
14.001050472259521,0.07104817032814026,0.0,0.07104817032814026,0.07104817032814026
14.102003574371338,0.05892110615968704,0.0,0.05892110615968704,0.05892110615968704
14.201976537704468,0.04420075565576553,0.0,0.04420075565576553,0.04420075565576553
14.300395965576172,0.0365564301609993,-0.14435230195522308,0.04557844903320074,0.027534411288797855
14.402183055877686,0.017571918666362762,0.0,0.017571918666362762,0.017571918666362762
14.49953031539917,0.0,0.0,0.0,0.0
14.604002475738525,0.019467033445835114,0.0,0.019467033445835114,0.019467033445835114
14.70121717453003,0.022311333566904068,0.0,0.022311333566904068,0.022311333566904068
14.800718307495117,0.056357577443122864,0.15501554310321808,0.046669105999171734,0.066046048887074
14.89961314201355,0.04261643812060356,0.0,0.04261643812060356,0.04261643812060356
14.999578714370728,0.03757917508482933,0.0,0.03757917508482933,0.03757917508482933
15.09953260421753,0.03237548843026161,0.0,0.03237548843026161,0.03237548843026161
15.201667785644531,0.03423355519771576,0.0,0.03423355519771576,0.03423355519771576
15.301108121871948,0.031860556453466415,0.0,0.031860556453466415,0.031860556453466415
15.401145458221436,0.03199360892176628,0.0,0.03199360892176628,0.03199360892176628
15.499835968017578,0.036855779588222504,0.0,0.036855779588222504,0.036855779588222504
15.604345560073853,0.03751542791724205,0.0,0.03751542791724205,0.03751542791724205
15.699519395828247,0.04778977483510971,0.1291026473045349,0.03972085937857628,0.05585869029164314
15.799736261367798,0.04326138272881508,0.0,0.04326138272881508,0.04326138272881508
15.900461196899414,0.05095905438065529,0.12744960188865662,0.04299345426261425,0.05892465449869633
15.999760627746582,0.047004278749227524,0.0,0.047004278749227524,0.047004278749227524
16.09918189048767,0.049541912972927094,0.0,0.049541912972927094,0.049541912972927094
16.199872493743896,0.05036969855427742,0.10679056495428085,0.04369528824463487,0.05704410886391997
16.299769401550293,0.049480561167001724,0.0,0.049480561167001724,0.049480561167001724
16.39963126182556,0.04915522038936615,0.0,0.04915522038936615,0.04915522038936615
16.49966287612915,0.049142394214868546,0.0,0.049142394214868546,0.049142394214868546
16.599295139312744,0.04659803584218025,0.0,0.04659803584218025,0.04659803584218025
16.70439910888672,0.045270420610904694,0.0,0.045270420610904694,0.045270420610904694
16.800260305404663,0.0428570881485939,0.0,0.0428570881485939,0.0428570881485939
16.89952039718628,0.040863871574401855,0.0,0.040863871574401855,0.040863871574401855
17.000459671020508,0.042185693979263306,0.0,0.042185693979263306,0.042185693979263306
17.098615646362305,0.041061513125896454,0.0,0.041061513125896454,0.041061513125896454
17.199507236480713,0.04785185307264328,0.0,0.04785185307264328,0.04785185307264328
17.29956841468811,0.05003920942544937,0.0,0.05003920942544937,0.05003920942544937
17.400128602981567,0.05056450888514519,0.0,0.05056450888514519,0.05056450888514519
17.500422954559326,0.05470344424247742,0.12099774181842804,0.047141085378825665,0.06226580310612917
17.60266137123108,0.05221635475754738,0.0,0.05221635475754738,0.05221635475754738
17.700328588485718,0.04476750269532204,0.0,0.04476750269532204,0.04476750269532204
17.799855947494507,0.05103393644094467,0.0,0.05103393644094467,0.05103393644094467
17.899805068969727,0.03613562136888504,0.0,0.03613562136888504,0.03613562136888504
18.000068187713623,0.04151871055364609,0.0,0.04151871055364609,0.04151871055364609
18.099475145339966,0.03587726503610611,0.0,0.03587726503610611,0.03587726503610611
18.199637413024902,0.039597708731889725,0.0,0.039597708731889725,0.039597708731889725
18.30084252357483,0.03207330405712128,0.0,0.03207330405712128,0.03207330405712128
18.3999125957489,0.04347013682126999,0.0,0.04347013682126999,0.04347013682126999
18.499714851379395,0.030647512525320053,0.0,0.030647512525320053,0.030647512525320053
18.599886655807495,0.04361114650964737,0.10998170077800751,0.0367372902110219,0.05048500280827284
18.70082378387451,0.03561106324195862,0.0,0.03561106324195862,0.03561106324195862
18.80052351951599,0.03232947736978531,0.0,0.03232947736978531,0.03232947736978531
