time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s,cte_m
0.0,0.15506187081336975,-0.5780464375019072,0.19118977315723895,0.11893396846950055,nan
0.10001802444458008,0.05934697017073631,-0.9078683853149414,0.11608874425292015,0.002605196088552475,nan
0.1992037296295166,0.06910908222198486,-0.48786838531494137,0.0996008563041687,0.03861730813980103,nan
0.3001089096069336,0.13805900514125824,-0.5299364924430847,0.17118003591895103,0.10493797436356544,nan
0.40056467056274414,0.05005483701825142,-0.10993649244308468,0.05692586779594421,0.04318380624055863,nan
0.49961018562316895,0.1429644674062729,-0.5299364924430847,0.17608549818396568,0.1098434366285801,nan
0.599675178527832,0.17314183712005615,-0.9499364924430848,0.23251286789774894,0.11377080634236336,nan
0.7015249729156494,0.16549396514892578,-0.5299364924430847,0.19861499592661858,0.132372934371233,nan
0.7998611927032471,0.17551788687705994,-0.10993649244308468,0.18238891765475274,0.16864685609936714,nan
0.9009499549865723,0.1828969120979309,0.31006350755691536,0.1635179428756237,0.2022758813202381,nan
0.9999635219573975,0.1737956404685974,0.48173290491104126,0.14368733391165733,0.2039039470255375,nan
1.1007804870605469,0.1737956404685974,0.48173290491104126,0.14368733391165733,0.2039039470255375,nan
1.1998233795166016,0.18427449464797974,0.5048928260803223,0.1527186930179596,0.21583029627799988,nan
1.2997992038726807,0.1836290806531906,0.6209976077079773,0.14481673017144203,0.2224414311349392,nan
1.3997712135314941,0.18249861896038055,0.4503422677516937,0.1543522272258997,0.2106450106948614,nan
1.4999117851257324,0.19387584924697876,0.4987785220146179,0.16270219162106514,0.22504950687289238,nan
1.6008195877075195,0.17807559669017792,0.5167166590690613,0.1457808054983616,0.21037038788199425,nan
1.7003929615020752,0.1715916097164154,0.4839022159576416,0.1413477212190628,0.201835498213768,nan
1.8022210597991943,0.1715916097164154,0.4839022159576416,0.1413477212190628,0.201835498213768,nan
1.9009783267974854,0.1812790185213089,0.6074389219284058,0.14331408590078354,0.21924395114183426,nan
2.0017380714416504,0.1812790185213089,0.6074389219284058,0.14331408590078354,0.21924395114183426,nan
2.1005988121032715,0.1695663034915924,0.7048187255859375,0.1255151331424713,0.2136174738407135,nan
2.2003324031829834,0.18840187788009644,0.7603743672370911,0.14087847992777824,0.23592527583241463,nan
2.3013696670532227,0.18228359520435333,0.7413390874862671,0.13594990223646164,0.22861728817224503,0.05221096729288605
2.400829553604126,0.18654881417751312,0.7878656387329102,0.13730721175670624,0.23579041659832,0.04150796091150086
2.5003910064697266,0.1892915815114975,0.8690419793128967,0.13497645780444145,0.24360670521855354,0.036262242632672935
2.600750684738159,0.18951162695884705,1.0335150957107544,0.1249169334769249,0.2541063204407692,0.03164211031112142
2.6995558738708496,0.18951162695884705,1.0335150957107544,0.1249169334769249,0.2541063204407692,0.02730257974305939
2.8004310131073,0.18363799154758453,1.0703155994415283,0.11674326658248901,0.25053271651268005,0.018829800600805732
2.901003122329712,0.1788756251335144,1.0050755739212036,0.11605840176343918,0.24169284850358963,0.015875344005870443
3.00091814994812,0.18303894996643066,1.119128704071045,0.11309340596199036,0.25298449397087097,0.013664613346837676
3.101182222366333,0.18516229093074799,1.168705940246582,0.11211816966533661,0.25820641219615936,0.012591495413573042
3.20154070854187,0.18516229093074799,1.168705940246582,0.11211816966533661,0.25820641219615936,0.01603629416160252
3.3008036613464355,0.1928519606590271,1.005852460861206,0.12998618185520172,0.2557177394628525,0.005389225713601345
3.4013166427612305,0.1840745210647583,0.8682222962379456,0.1298106275498867,0.2383384145796299,0.00519752016765632
3.500699758529663,0.18310169875621796,0.7624435424804688,0.13544897735118866,0.23075442016124725,0.022541087019876126
3.6015446186065674,0.18310169875621796,0.7624435424804688,0.13544897735118866,0.23075442016124725,0.03089596578275358
3.7015013694763184,0.21156057715415955,0.7201115489006042,0.16655360534787178,0.2565675489604473,0.02859478343015136
3.799825429916382,0.19969585537910461,0.6695500612258911,0.15784897655248642,0.2415427342057228,0.03502509769259239
3.9008965492248535,0.20970109105110168,0.8074973821640015,0.1592325046658516,0.2601696774363518,0.05263166257193092
4.000981092453003,0.19160212576389313,0.9205909371376038,0.1340651921927929,0.24913905933499336,0.05939153442509426
4.101019859313965,0.19198152422904968,0.9137111902236938,0.13487457484006882,0.24908847361803055,0.07187306371191675
4.201762676239014,0.19198152422904968,0.9137111902236938,0.13487457484006882,0.24908847361803055,0.08188212870547623
4.301339149475098,0.18374356627464294,0.9154011011123657,0.1265309974551201,0.2409561350941658,0.0941381624971123
4.401209115982056,0.18654149770736694,0.8064174652099609,0.13614040613174438,0.2369425892829895,0.10713207094880377
4.501169919967651,0.19513964653015137,0.8369667530059814,0.14282922446727753,0.2474500685930252,0.12263097073013601
4.6018922328948975,0.19386160373687744,0.8944191336631775,0.13796040788292885,0.24976279959082603,0.13554226924859597
4.701082229614258,0.1851639598608017,0.9407398700714111,0.1263677179813385,0.2439602017402649,0.14899058814993021
4.80109429359436,0.18049660325050354,0.9181962609291077,0.12310933694243431,0.23788386955857277,0.161050268489743
4.901932239532471,0.17918707430362701,0.8261375427246094,0.12755347788333893,0.2308206707239151,0.17069652266794502
5.0020506381988525,0.2512635886669159,0.40613754272460934,0.2258799922466278,0.276647185087204,0.181479604592821
5.100132465362549,0.3543134927749634,0.8261375427246094,0.3026798963546753,0.40594708919525146,0.1906978695253336
5.201261758804321,0.218954399228096,1.2461375427246093,0.14107080280780793,0.2968379956483841,0.19377241806841186
5.301546335220337,0.2084984928369522,1.6661375427246092,0.10436489641666413,0.3126320892572403,0.20271105042092352
5.401305198669434,0.2985224425792694,2.086137542724609,0.16813884615898134,0.4289060389995575,0.21408648441963762
5.501415252685547,0.28910496830940247,2.506137542724609,0.1324713718891144,0.44573856472969053,0.22888918893165713
5.601118803024292,0.3405191898345947,2.926137542724609,0.15763559341430666,0.5234027862548828,0.23730055086912188
5.701305150985718,0.22362391650676727,3.346137542724609,0.014490320086479214,0.43275751292705533,0.24904238324672973
5.801537275314331,0.23426498472690582,2.926137542724609,0.05138138830661776,0.4171485811471939,0.2634664360473158
5.902646541595459,0.23426498472690582,2.506137542724609,0.07763138830661775,0.3908985811471939,0.2771820907140979
5.999902963638306,0.383603572845459,2.926137542724609,0.20071997642517092,0.566487169265747,0.29078745644660847
6.101129055023193,0.3839772939682007,2.506137542724609,0.22734369754791262,0.5406108903884888,0.2929343982486446
6.200979948043823,0.2518859803676605,2.086137542724609,0.12150238394737245,0.3822695767879486,0.2962567659619662
6.3017895221710205,0.2534111738204956,1.6661375427246092,0.14927757740020753,0.3575447702407837,0.29728548325586845
6.400903224945068,0.3630412220954895,1.2461375427246093,0.2851576256752014,0.4409248185157776,0.28686155740502806
6.50046968460083,0.183011993765831,1.467029094696045,0.09132267534732819,0.2747013121843338,0.2623244816941782
6.600895166397095,0.23271530866622925,1.047029094696045,0.16727599024772644,0.29815462708473206,0.24714007107557842
6.701131582260132,0.22581656277179718,1.467029094696045,0.13412724435329437,0.3175058811903,0.23769835536901018
6.800757646560669,0.3927595913410187,1.047029094696045,0.32732027292251586,0.4581989097595215,0.22430736369970192
6.9003119468688965,0.2640753388404846,0.627029094696045,0.2248860204219818,0.30326465725898744,0.21736021781134884
7.000974893569946,0.2716672420501709,0.2070290946960449,0.2587279236316681,0.2846065604686737,0.21523354614976134
7.101198196411133,0.19855855405330658,0.627029094696045,0.15936923563480376,0.2377478724718094,0.20849414884954348
7.20053243637085,0.231603741645813,0.3074074387550354,0.21239077672362328,0.2508167065680027,0.21292179415477125
7.301126718521118,0.23936381936073303,0.45460474491119385,0.21095102280378342,0.26777661591768265,0.21457781640372112
7.40088677406311,0.2288721650838852,0.6153469681739807,0.1904129795730114,0.267331350594759,0.2235652099489381
