time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s,cte_m
0.0,0.08742132782936096,-0.14879210293293,0.09672083426266909,0.07812182139605284,0.039688882615301346
0.09957480430603027,0.11792126297950745,-0.14714272320270538,0.12711768317967653,0.10872484277933836,0.03948189652335543
0.1995103359222412,0.14904101192951202,-0.1286768913269043,0.15708331763744354,0.1409987062215805,0.03904824322939947
0.29968714714050293,0.17453140020370483,-0.005402680952101946,0.1748690677632112,0.17419373264419846,0.03663133047699091
0.39940500259399414,0.19372332096099854,0.07819099724292755,0.18883638363331556,0.1986102582886815,0.029081238342183093
0.5003261566162109,0.1923280507326126,0.03594351187348366,0.19008158124051988,0.19457452022470534,0.02163694848780113
0.599653959274292,0.19440461695194244,0.01461135596036911,0.19349140720441937,0.1953178266994655,0.02218093670697717
0.6998245716094971,0.17822912335395813,-0.0013780537992715836,0.1783152517164126,0.17814299499150366,0.025249145844387214
0.7999773025512695,0.1894770860671997,0.18426015973091125,0.17796082608401775,0.20099334605038166,0.028388489596481385
0.8994691371917725,0.1985359638929367,0.2854108214378357,0.18069778755307198,0.21637414023280144,0.032230115011755746
0.9995348453521729,0.1981644332408905,0.09869293868541718,0.19199612457305193,0.20433274190872908,0.035368481715042296
1.1004550457000732,0.19443361461162567,0.011202629655599594,0.1937334502581507,0.19513377896510065,0.043764069530450526
1.1997027397155762,0.19702737033367157,0.0292727742344141,0.1951978219440207,0.19885691872332245,0.04775391291844088
1.2994534969329834,0.18995301425457,0.08308969438076019,0.1847599083557725,0.19514612015336752,0.05154404146112208
1.399465799331665,0.18910792469978333,-0.029994051903486252,0.19098255294375122,0.18723329645581543,0.05622527807490954
1.4996414184570312,0.18661309778690338,-0.04381946101784706,0.18935181410051882,0.18387438147328794,0.06035886803953964
1.59977126121521,0.18224933743476868,-0.12294800579547882,0.1899335877969861,0.17456508707255125,0.0645158161244898
1.699901819229126,0.18350806832313538,-0.1274273544549942,0.1914722779765725,0.17554385866969824,0.06597100967640693
1.7994344234466553,0.18284928798675537,-0.21661865711212158,0.19638795405626297,0.16931062191724777,0.06922558983730286
1.8996644020080566,0.19801172614097595,-0.08232636749744415,0.2031571241095662,0.1928663281723857,0.07288258508189052
1.999526023864746,0.1902443766593933,-0.13614444434642792,0.19875340443104506,0.18173534888774157,0.07675850240048852
2.0998222827911377,0.19483111798763275,-0.10805265605449677,0.2015844089910388,0.1880778269842267,0.08083794646690645
2.199777841567993,0.19299934804439545,-0.08086975663900375,0.19805370783433318,0.1879449882544577,0.08476607609039659
2.299760341644287,0.19027860462665558,-0.014237036928534508,0.19116841943468899,0.18938878981862217,0.08570618442119743
2.3994622230529785,0.19303782284259796,0.035513803362846375,0.19081821013242006,0.19525743555277586,0.08945067281112536
2.499465227127075,0.1873132586479187,0.13085483014583588,0.17913483176380396,0.19549168553203344,0.09425605679605259
2.599797248840332,0.18960165977478027,0.0671708732843399,0.18540348019450903,0.19379983935505152,0.0981176819961336
2.6995911598205566,0.18604212999343872,-0.007521646097302437,0.18651223287452012,0.18557202711235732,0.10237125286644835
2.7986888885498047,0.18229036033153534,-0.10767803341150284,0.18902023741975427,0.1755604832433164,0.10637509261000555
2.90016770362854,0.19265659153461456,-0.07602058351039886,0.1974078780040145,0.18790530506521463,0.11211182218981762
2.9992103576660156,0.1972823292016983,0.04743135720491409,0.19431786937639117,0.20024678902700543,0.1166454264424047
3.099029064178467,0.20112203061580658,0.003693988546729088,0.200891156331636,0.20135290489997715,0.12083226619067135
3.1995503902435303,0.19936221837997437,0.07624461501836777,0.19459692994132638,0.20412750681862235,0.12600961524711285
3.2993898391723633,0.19739536941051483,0.13698865473270416,0.18883357848972082,0.20595716033130884,0.1308726138224669
3.3991951942443848,0.19672349095344543,0.2697420120239258,0.17986461520195007,0.2135823667049408,0.13566203383876105
3.4994308948516846,0.18695279955863953,0.3053915202617645,0.16786582954227924,0.2060397695749998,0.144047739481636
3.599677801132202,0.17470045387744904,0.19183798134326935,0.1627105800434947,0.18669032771140337,0.1513392036923442
3.6991825103759766,0.18235933780670166,0.03166157752275467,0.1803804892115295,0.18433818640187383,0.1566591662802819
3.799266815185547,0.19559310376644135,0.1260397732257843,0.18771561793982983,0.20347058959305286,0.16166335431209644
3.899198293685913,0.19708561897277832,-0.011621436104178429,0.19781195872928947,0.19635927921626717,0.16646355314298297
3.999217987060547,0.1947312206029892,-0.08708267658948898,0.20017388788983226,0.18928855331614614,0.1669439732934358
4.099488258361816,0.19708192348480225,-0.09712879359722137,0.20315247308462858,0.1910113738849759,0.16889323135953466
