time_s,vx_m_s,wz_rad_s,v_left_m_s,v_right_m_s,cte_m
0.0,0.2,0.0,0.2,0.2,1.917079286022076
0.1010291576385498,0.2657192349433899,0.0,0.2657192349433899,0.2657192349433899,1.9173836908776722
0.20102357864379883,0.28078779578208923,0.0,0.28078779578208923,0.28078779578208923,1.9171645967688595
0.3009989261627197,0.3238901197910309,0.0,0.3238901197910309,0.3238901197910309,1.9146706385893169
0.4012153148651123,0.3238901197910309,0.0,0.3238901197910309,0.3238901197910309,1.9041108282783656
0.5051102638244629,0.3153586983680725,0.0,0.3153586983680725,0.3153586983680725,1.886802098709131
0.6008028984069824,0.3853609561920166,0.0,0.3853609561920166,0.3853609561920166,1.861102416412904
0.7009952068328857,0.3853609561920166,0.0,0.3853609561920166,0.3853609561920166,1.8360345773363367
0.800419807434082,0.32035696506500244,0.0,0.32035696506500244,0.32035696506500244,1.807063983948941
0.9006028175354004,0.35539159178733826,0.0,0.35539159178733826,0.35539159178733826,1.78098669476536
1.0001111030578613,0.28340116143226624,0.0,0.28340116143226624,0.28340116143226624,1.7514798469767316
1.1009836196899414,0.28340116143226624,-1.035895519256592,0.3481446313858032,0.21865769147872924,1.7226279536072033
1.2010223865509033,0.14542366564273834,0.0,0.14542366564273834,0.14542366564273834,1.693271945407813
1.301112174987793,0.32454633712768555,0.0,0.32454633712768555,0.32454633712768555,1.666445679498062
1.3996155261993408,0.23151612281799316,0.0,0.23151612281799316,0.23151612281799316,1.6442787039680642
1.501131296157837,0.23151612281799316,0.0,0.23151612281799316,0.23151612281799316,1.6231597642093814
1.6009259223937988,0.3461088240146637,0.0,0.3461088240146637,0.3461088240146637,1.6073070340370672
1.7009949684143066,0.3461088240146637,0.0,0.3461088240146637,0.3461088240146637,1.5886773142219153
1.8011894226074219,0.3096824288368225,0.0,0.3096824288368225,0.3096824288368225,1.5702239752700116
1.9007055759429932,0.34770146012306213,0.0,0.34770146012306213,0.34770146012306213,1.5529180203112363
2.0008397102355957,0.34770146012306213,0.0,0.34770146012306213,0.34770146012306213,1.5299215687050167
2.100823402404785,0.16683675348758698,0.0,0.16683675348758698,0.16683675348758698,1.5066298145103423
2.2011873722076416,0.22658590972423553,0.0,0.22658590972423553,0.22658590972423553,1.48338309427547
