t,left_target,left_actual,right_target,right_actual
1.1109166490000177,0.66,0.0,0.66,0.0
1.132935558000014,0.66,0.0,0.66,0.0
1.1555970670000022,0.66,0.0,0.66,0.0
1.1820135950000008,0.66,0.0,0.66,0.0
1.2001146670000082,0.66,0.0,0.66,0.0
1.2213802560000033,0.66,0.0,0.66,0.0
1.242950680000007,0.66,0.0,0.66,0.0
1.2676554450000026,0.66,0.0,0.66,0.0
1.2875597380000272,0.66,0.0,0.66,0.0
1.3094994140000153,0.66,0.0,0.66,0.0
1.3313174570000115,0.66,0.0,0.66,0.0
1.35289034500002,0.66,0.0,0.66,0.0
1.3781930040000248,0.66,0.0,0.66,0.0
1.3974635620000129,0.66,0.0,0.66,0.0
1.4189269450000097,0.66,0.0,0.66,0.0
1.4409000620000256,0.66,0.0,0.66,0.0
1.4636364200000003,0.66,0.0,0.66,0.0
1.4900105789999998,0.66,0.0,0.66,0.0
1.5080765470000017,0.66,0.0,0.66,0.0
1.5293879600000082,0.66,0.0,0.66,0.0
1.5509501920000162,0.66,0.0,0.66,0.0
1.575727597000025,0.66,0.0,0.66,0.0
1.5954590240000073,0.66,0.0,0.66,0.0
1.617479598000017,0.66,0.0,0.66,0.0
1.6389255410000203,0.66,0.0,0.66,0.0
1.6609791700000187,0.66,0.0,0.66,0.0
1.686651626000014,0.66,0.0,0.66,0.0
1.7060491290000073,0.66,0.0,0.66,0.0
1.727425951000015,0.66,0.0,0.66,0.0
1.7488983580000195,0.66,0.0,0.66,0.0
1.771580187000012,0.66,0.0,0.66,0.0
1.7979958510000245,0.66,0.06,0.66,0.0
1.816093723000023,0.66,0.0,0.66,0.06
1.836913131000017,0.66,0.0,0.66,0.0
1.8590081690000204,0.66,0.0,0.66,0.0
1.8838021180000055,0.66,0.06,0.66,0.0
1.9029130260000215,0.66,0.06,0.66,0.0
1.9253761650000172,0.66,0.0,0.66,0.0
1.9471798390000004,0.66,0.0,0.66,0.0
1.9688989650000224,0.66,0.0,0.66,0.0
1.9943447900000137,0.66,0.06,0.66,0.0
2.012997802000001,0.66,0.0,0.66,0.0
2.0350471080000148,0.0,0.0,0.0,0.0
2.0569692450000048,0.0,0.0,0.0,0.0
2.079776896000027,0.0,0.0,0.0,0.0
2.105093215000011,0.0,0.0,0.0,0.0
2.1229650980000088,0.0,0.0,0.0,0.0
2.1449096350000048,0.0,0.0,0.0,0.0
2.1670174380000162,0.0,0.0,0.0,0.0
2.1925814720000005,0.0,0.0,0.0,0.0
2.2121770540000227,0.0,0.0,0.0,0.0
2.233429359000013,0.0,0.0,0.0,0.0
2.254851682000009,0.0,0.0,0.0,0.0
2.2779231440000274,0.0,0.0,0.0,0.0
2.302339101000001,0.0,0.0,0.0,0.0
2.321156627000022,0.0,0.0,0.0,0.0
2.3434020310000108,0.0,0.0,0.0,0.0
2.3648804510000048,0.0,0.0,0.0,0.0
2.3881646830000136,0.0,0.0,0.0,0.0
2.4141379380000103,0.0,0.0,0.0,0.0
2.4321026860000075,0.0,0.0,0.0,0.0
2.4534027040000126,0.0,0.0,0.0,0.0
2.474943268000004,0.0,0.0,0.0,0.0
2.5005229180000015,0.0,0.0,0.0,0.0
2.51968924800002,0.0,0.0,0.0,0.0
2.5415424880000046,0.0,0.0,0.0,0.0
2.5633872480000264,0.0,0.0,0.0,0.0
2.5854999790000193,0.0,0.0,0.0,0.0
2.6100770260000274,0.0,0.0,0.0,0.0
2.6291261700000064,0.0,0.0,0.0,0.0
2.6508948970000006,0.0,0.0,0.0,0.0
2.6729858040000067,0.0,0.0,0.0,0.0
2.6962852999999996,0.0,0.0,0.0,0.0
2.7215999550000163,0.0,0.0,0.0,0.0
2.739333500000015,0.0,0.0,0.0,0.0
2.7608848170000044,0.0,0.0,0.0,0.0
2.7830205240000225,0.0,0.0,0.0,0.0
2.8079836560000047,0.0,0.0,0.0,0.0
2.827465157000006,0.0,0.0,0.0,0.0
2.849392253000019,0.0,0.0,0.0,0.0
2.871569849000025,0.0,0.0,0.0,0.0
2.8936766600000112,0.0,0.0,0.0,0.0
2.918109481000016,0.0,0.0,0.0,0.0
2.936901535000004,0.0,0.0,0.0,0.0
2.959592798000017,0.0,0.0,0.0,0.0
2.980922700000008,0.0,0.0,0.0,0.0
3.0036267620000103,0.0,0.0,0.0,0.0
3.029014855000014,0.0,0.0,0.0,0.0
3.047396084000013,0.0,0.0,0.0,0.0
3.0695261240000207,0.0,0.0,0.0,0.0
3.090949084000016,0.0,0.0,0.0,0.0
3.1155690400000253,0.0,0.0,0.0,0.0
3.134891944000003,0.0,0.0,0.0,0.0
3.1576289660000043,0.0,0.0,0.0,0.0
3.179566876000024,0.0,0.0,0.0,0.0
3.200920363000023,0.0,0.0,0.0,0.0
3.2258086740000067,0.0,0.0,0.0,0.0
3.2449068080000245,0.0,0.0,0.0,0.0
3.268474719000011,0.0,0.0,0.0,0.0
3.2904487250000045,0.0,0.0,0.0,0.0
3.312412299000016,0.0,0.0,0.0,0.0
3.337009375000008,0.0,0.0,0.0,0.0
3.3563266790000057,0.0,0.0,0.0,0.0
3.3784332940000183,0.0,0.0,0.0,0.0
3.3998506860000077,0.0,0.0,0.0,0.0
3.42366903300001,0.0,0.0,0.0,0.0
3.443806698000003,0.0,0.0,0.0,0.0
3.466307334000021,0.0,0.0,0.0,0.0
3.4884413420000158,0.0,0.0,0.0,0.0
3.5099351180000156,0.0,0.0,0.0,0.0
3.534715460000001,0.0,0.0,0.0,0.0
3.553772665000025,0.0,0.0,0.0,0.0
3.576427255000027,0.0,0.0,0.0,0.0
3.598437421,0.0,0.0,0.0,0.0
3.62039651500001,0.0,0.0,0.0,0.0
3.644981398000027,0.0,0.0,0.0,0.0
3.663819977000003,0.0,0.0,0.0,0.0
3.6862764210000023,0.0,0.0,0.0,0.0
3.7084081880000213,0.0,0.0,0.0,0.0
3.732281320000027,0.0,0.0,0.0,0.0
3.75182176200002,0.0,0.0,0.0,0.0
3.773785752000009,0.0,0.0,0.0,0.0
3.796304532000022,0.0,0.0,0.0,0.0
3.818521005000008,0.0,0.0,0.0,0.0
3.843282562000013,0.0,0.0,0.0,0.0
3.8619495870000264,0.0,0.0,0.0,0.0
3.883912041000002,0.0,0.0,0.0,0.0
3.905659292000024,0.0,0.0,0.0,0.0
3.9282550330000277,0.0,0.0,0.0,0.0
3.9528982520000113,0.0,0.0,0.0,0.0
3.9716508430000204,0.0,0.0,0.0,0.0
3.9938414560000126,0.0,0.0,0.0,0.0
4.018586049000021,0.0,0.0,0.0,0.0
4.0396725540000205,0.0,0.0,0.0,0.0
4.065025858000013,0.0,0.0,0.0,0.0
4.0828850960000125,0.0,0.0,0.0,0.0
4.105485313000003,0.0,0.0,0.0,0.0
4.127020367,0.0,0.0,0.0,0.0
4.15168300800002,0.0,0.0,0.0,0.0
4.171319257000022,0.0,0.0,0.0,0.0
4.193905938,0.0,0.0,0.0,0.0
4.2155692810000005,0.0,0.0,0.0,0.0
4.2369082690000255,0.0,0.0,0.0,0.0
4.261788128000006,0.0,0.0,0.0,0.0
4.280878419000004,0.0,0.0,0.0,0.0
4.302929734000003,0.0,0.0,0.0,0.0
4.326049574000024,0.0,0.0,0.0,0.0
4.348111641000003,0.0,0.0,0.0,0.0
4.373034189000009,0.0,0.0,0.0,0.0
4.39085656200001,0.0,0.0,0.0,0.0
4.4141044340000235,0.0,0.0,0.0,0.0
4.435641280000027,0.0,0.0,0.0,0.0
4.4596526170000175,0.0,0.0,0.0,0.0
4.478872926000008,0.0,0.0,0.0,0.0
4.501424023000027,0.0,0.0,0.0,0.0
4.523565867000002,0.0,0.0,0.0,0.0
4.544888983000021,0.0,0.0,0.0,0.0
4.569683305000012,0.0,0.0,0.0,0.0
4.588843772000018,0.0,0.0,0.0,0.0
4.611230740000025,0.0,0.0,0.0,0.0
4.633342280000022,0.0,0.0,0.0,0.0
4.656122276000019,0.0,0.0,0.0,0.0
4.681503068000012,0.0,0.0,0.0,0.0
4.698867772,0.0,0.0,0.0,0.0
4.721293331000027,0.0,0.0,0.0,0.0
4.742916898000004,0.0,0.0,0.0,0.0
4.767749589000005,0.0,0.0,0.0,0.0
4.786970665000013,0.0,0.0,0.0,0.0
4.808933020000012,0.0,0.0,0.0,0.0
4.8308500620000245,0.0,0.0,0.0,0.0
4.853448935000017,0.0,0.0,0.0,0.0
4.877785332000002,0.0,0.0,0.0,0.0
4.896864743000009,0.0,0.0,0.0,0.0
4.91887177000001,0.0,0.0,0.0,0.0
4.941047759000014,0.0,0.0,0.0,0.0
4.96412052300002,0.0,0.0,0.0,0.0
4.9894556150000255,0.0,0.0,0.0,0.0
