t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.01655372699997315,0.0,0.0,0.0,0.0,0.0,0.0
0.03597761600008198,0.0,0.0,0.0,0.0,0.0,0.0
0.060065353000027244,0.0,0.0,0.0,0.0,0.0,0.0
0.0810713040000337,0.0,0.0,0.0,0.0,0.0,0.0
0.10309584400010863,0.0,0.0,0.0,0.0,0.0,0.0
0.12458968000009918,0.0,0.0,0.0,0.0,0.0,0.0
0.14810511099994983,0.0,0.0,0.0,0.0,0.0,0.0
0.1717965790001017,0.0,0.0,0.0,0.0,0.0,0.0
0.19056006400001024,0.0,0.0,0.0,0.0,0.0,0.0
0.21523140099998272,0.0,0.0,0.0,0.0,0.0,0.0
0.23561781300008988,0.0,0.0,0.0,0.0,0.0,0.0
0.25929552100001274,0.0,0.0,0.0,0.0,0.0,0.0
0.2801702030001252,0.0,0.0,0.0,0.0,0.0,0.0
0.30218130200000815,0.0,0.0,0.0,0.0,0.0,0.0
0.32416350500011504,0.0,0.0,0.0,0.0,0.0,0.0
0.3456403489999502,0.0,0.0,0.0,0.0,0.0,0.0
0.36913513900003636,0.0,0.0,0.0,0.0,0.0,0.0
0.3901835870001378,0.0,0.0,0.0,0.0,0.0,0.0
0.41438297300010163,0.0,0.0,0.0,0.0,0.0,0.0
0.4346474300000409,0.0,0.0,0.0,0.0,0.0,0.0
0.4559931660000984,0.0,0.0,0.0,0.0,0.0,0.0
0.4801974810000047,0.0,0.0,0.0,0.0,0.0,0.0
0.5010624670001107,0.0,0.0,0.0,0.0,0.0,0.0
0.5230921909999324,0.0,0.0,0.0,0.0,0.0,0.0
0.5450956100000894,0.0,0.0,0.0,0.0,0.0,0.0
0.5678404269999646,0.0,0.0,0.0,0.0,0.0,0.0
0.5917053400000896,0.0,0.0,0.0,0.0,0.0,0.0
0.613815354000053,0.0,0.0,0.0,0.0,0.0,0.0
0.6341818299999886,0.0,0.0,0.0,0.0,0.0,0.0
0.6562125460000061,0.0,0.0,0.0,0.0,0.0,0.0
0.6798325869999644,0.0,0.0,0.0,0.0,0.0,0.0
0.700155574000064,0.0,0.0,0.0,0.0,0.0,0.0
0.7221716650001326,0.0,0.0,0.0,0.0,0.0,0.0
0.7441715320001094,0.0,0.0,0.0,0.0,0.0,0.0
0.7656746810000641,0.0,0.0,0.0,0.0,0.0,0.0
0.7891466230000788,0.0,0.0,0.0,0.0,0.0,0.0
0.8096836310000981,0.0,0.0,0.0,0.0,0.0,0.0
0.8331174920001558,0.0,0.0,0.0,0.0,0.0,0.0
0.8546444810001503,0.0,0.0,0.0,0.0,0.0,0.0
0.8765031279999675,0.0,0.0,0.0,0.0,0.0,0.0
0.9006111520000104,0.0,0.0,0.0,0.0,0.0,0.0
0.9211449290000928,0.0,0.0,0.0,0.0,0.0,0.0
0.9431750050000574,0.0,0.0,0.0,0.0,0.0,0.0
0.9651320220000343,0.0,0.0,0.0,0.0,0.0,0.0
0.9873154150000119,0.0,0.0,0.0,0.0,0.0,0.0
1.011610964000056,0.0,0.0,0.0,0.0,0.0,0.0
1.0337867079999796,-0.31,-0.06,0.31,0.0,-54.48,50.89
1.0560215580001113,-0.31,-0.12,0.31,0.12,-123.23,119.64
1.0779892640000526,-0.31,-0.18,0.31,0.18,-123.23,119.64
1.0999106970000412,-0.31,-0.18,0.31,0.12,-123.23,119.64
1.1228974709999875,-0.31,-0.18,0.31,0.24,-123.23,119.64
1.1435554750000847,-0.31,-0.24,0.31,0.18,-145.22,141.64
1.1654663140000139,-0.31,-0.24,0.31,0.24,-145.22,141.64
1.1880407250000644,-0.31,-0.24,0.31,0.24,-145.22,141.64
1.2349021720001474,-0.31,-0.3,0.31,0.24,-145.22,141.64
1.2559812760000568,-0.31,-0.29,0.31,0.29,-145.41,154.9
1.2780236070000228,-0.31,-0.3,0.31,0.3,-145.41,154.9
1.2995452200000273,-0.31,-0.3,0.31,0.3,-145.41,154.9
1.3438358719999997,-0.31,-0.29,0.31,0.29,-146.4,154.69
1.3660054399999808,-0.31,-0.35,0.31,0.29,-146.4,154.69
1.3879978180000307,-0.31,-0.29,0.31,0.29,-146.4,154.69
1.4094870769999943,-0.31,-0.29,0.31,0.29,-146.4,154.69
1.4327016340000682,-0.31,-0.31,0.31,0.31,-146.4,154.69
1.454541527999936,-0.31,-0.3,0.31,0.3,-144.37,152.4
1.4765189610000107,-0.31,-0.3,0.31,0.3,-144.37,152.4
1.499033466000128,-0.31,-0.31,0.31,0.31,-144.37,152.4
1.5204246430000694,-0.31,-0.31,0.31,0.31,-144.37,152.4
1.5432613970001512,-0.31,-0.3,0.31,0.3,-138.25,146.55
1.5650355289999425,-0.31,-0.31,0.31,0.25,-138.25,146.55
1.5870366750000358,-0.31,-0.25,0.31,0.37,-138.25,146.55
1.6089555149999342,-0.31,-0.3,0.31,0.3,-138.25,146.55
1.6326923280000756,-0.31,-0.29,0.31,0.35,-138.25,146.55
1.6549071439999352,-0.31,-0.24,0.31,0.36,-137.4,145.6
1.6760514980001062,-0.31,-0.3,0.31,0.3,-137.4,145.6
1.6980433000001085,-0.31,-0.3,0.31,0.24,-137.4,145.6
1.7200308450001103,-0.31,-0.3,0.31,0.3,-137.4,145.6
1.764050098000098,-0.31,-0.3,0.31,0.3,-144.9,141.04
1.7859666020001441,-0.31,-0.29,0.31,0.29,-144.9,141.04
1.8075576569999612,-0.31,-0.24,0.31,0.29,-144.9,141.04
1.8305277910001223,-0.31,-0.25,0.31,0.31,-144.9,141.04
1.8531968280001365,-0.31,-0.31,0.31,0.25,-160.32,144.4
1.8750128490000861,-0.31,-0.25,0.31,0.31,-160.32,144.4
1.8970239160000801,-0.31,-0.31,0.31,0.31,-160.32,144.4
1.919028389999994,-0.31,-0.37,0.31,0.31,-160.32,144.4
1.9401707920001172,-0.31,-0.37,0.31,0.31,-144.24,143.15
1.963204320000159,-0.31,-0.31,0.31,0.31,-144.24,143.15
1.9850689820000298,-0.31,-0.31,0.31,0.31,-144.24,143.15
2.0069118840001465,-0.31,-0.3,0.31,0.3,-144.24,143.15
2.030552532999991,-0.31,-0.31,0.31,0.31,-144.24,143.15
2.0521657000001596,-0.31,-0.31,0.31,0.31,-148.5,146.17
2.075258814000108,-0.31,-0.36,0.31,0.24,-148.5,146.17
2.0970290090001527,-0.31,-0.37,0.31,0.31,-148.5,146.17
2.1190530670000953,-0.31,-0.31,0.31,0.31,-148.5,146.17
2.1407085710000047,-0.31,-0.36,0.31,0.3,-146.62,158.15
2.16419484700009,-0.31,-0.3,0.31,0.3,-146.62,158.15
2.1869310540000697,-0.31,-0.35,0.31,0.29,-146.62,158.15
2.208005387999947,-0.31,-0.29,0.31,0.29,-146.62,158.15
2.2310370919999514,-0.31,-0.37,0.31,0.31,-146.62,158.15
2.2531086710000636,-0.31,-0.3,0.31,0.36,-136.53,159.99
2.27620389599997,-0.31,-0.3,0.31,0.3,-136.53,159.99
2.2989163580000422,-0.31,-0.3,0.31,0.3,-136.53,159.99
2.319048586000008,-0.31,-0.31,0.31,0.37,-136.53,159.99
2.341011010000102,-0.31,-0.31,0.31,0.31,-150.63,158.75
2.362555822000104,-0.31,-0.31,0.31,0.37,-150.63,158.75
2.385172761000149,-0.31,-0.37,0.31,0.31,-150.63,158.75
2.4065423690001353,-0.31,-0.31,0.31,0.31,-150.63,158.75
2.4310445779999554,-0.31,-0.31,0.31,0.31,-150.63,158.75
2.4525419650001368,-0.31,-0.31,0.31,0.31,-152.36,148.6
2.473971957999993,-0.31,-0.3,0.31,0.36,-152.36,148.6
2.496689988000071,-0.31,-0.31,0.31,0.31,-152.36,148.6
2.5190325510000093,-0.31,-0.31,0.31,0.37,-152.36,148.6
2.5410641620001115,-0.31,-0.31,0.31,0.31,-151.37,148.55
2.5630136580000453,-0.31,-0.3,0.31,0.3,-151.37,148.55
2.58485454200013,-0.31,-0.3,0.31,0.3,-151.37,148.55
2.6070017720001033,-0.31,-0.3,0.31,0.3,-151.37,148.55
2.6310234879999825,-0.31,-0.3,0.31,0.3,-151.37,148.55
2.6530162169999585,-0.31,-0.36,0.31,0.36,-154.2,151.43
2.675059284000099,-0.31,-0.31,0.31,0.31,-154.2,151.43
2.6967402919999586,-0.31,-0.3,0.31,0.3,-154.2,151.43
2.7187944310001058,-0.31,-0.31,0.31,0.31,-154.2,151.43
2.740522864000013,-0.31,-0.37,0.31,0.31,-153.23,164.15
2.7629409180001403,-0.31,-0.37,0.31,0.37,-153.23,164.15
2.7850847869999598,-0.31,-0.36,0.31,0.36,-153.23,164.15
2.8086846670000796,-0.31,-0.31,0.31,0.37,-153.23,164.15
2.830409292000013,-0.31,-0.35,0.31,0.35,-153.23,164.15
2.8515500930000144,-0.31,-0.3,0.31,0.3,-142.58,152.49
2.8734633960000338,-0.31,-0.35,0.31,0.29,-142.58,152.49
2.896071982999956,-0.31,-0.3,0.31,0.36,-142.58,152.49
2.9395594750001237,-0.31,-0.3,0.31,0.3,-141.52,151.15
2.961469194000074,-0.31,-0.29,0.31,0.29,-141.52,151.15
2.9840252670001064,-0.31,-0.29,0.31,0.29,-141.52,151.15
3.005022543999985,-0.31,-0.3,0.31,0.3,-141.52,151.15
3.028883902999951,-0.31,-0.24,0.31,0.24,-141.52,151.15
3.051045148999947,-0.31,-0.31,0.31,0.31,-144.3,154.02
3.0730494619999718,-0.31,-0.31,0.31,0.31,-144.3,154.02
3.0945967059999475,-0.31,-0.3,0.31,0.3,-144.3,154.02
3.1161672790001376,-0.31,-0.24,0.31,0.31,-144.3,154.02
3.1388161540000965,-0.31,-0.3,0.31,0.3,-133.87,156.73
3.1610162800000126,-0.31,-0.3,0.31,0.3,-133.87,156.73
