t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.002731252000103268,0.0,0.0,0.0,0.0,0.0,0.0
0.02625780400012445,0.0,0.0,0.0,0.0,0.0,0.0
0.05057996499999717,0.0,0.0,0.0,0.0,0.0,0.0
0.06938339499993162,0.0,0.0,0.0,0.0,0.0,0.0
0.09146676699992895,0.0,0.0,0.0,0.0,0.0,0.0
0.11426766499994301,0.0,0.0,0.0,0.0,0.0,0.0
0.15822364900009234,0.0,0.0,0.0,0.0,0.0,0.0
0.17939544099999694,0.0,0.0,0.0,0.0,0.0,0.0
0.20119093099992824,0.0,0.0,0.0,0.0,0.0,0.0
0.22456416699992587,0.0,0.0,0.0,0.0,0.0,0.0
0.2476020960000369,0.0,0.0,0.0,0.0,0.0,0.0
0.268427445000043,0.0,0.0,0.0,0.0,0.0,0.0
0.29061232300000484,0.0,0.0,0.0,0.0,0.0,0.0
0.3124897370000781,0.0,0.0,0.0,0.0,0.0,0.0
0.33421069700011685,0.0,0.0,0.0,0.0,0.0,0.0
0.3578827579999597,0.0,0.0,0.0,0.0,0.0,0.0
0.37846723500001644,0.0,0.0,0.0,0.0,0.0,0.0
0.4004511470000125,0.0,0.0,0.0,0.0,0.0,0.0
0.42473042699998587,0.0,0.0,0.0,0.0,0.0,0.0
0.4462093320000804,0.0,0.0,0.0,0.0,0.0,0.0
0.4703639360000125,0.0,0.0,0.0,0.0,0.0,0.0
0.4904515650000576,0.0,0.0,0.0,0.0,0.0,0.0
0.5127825290001056,0.0,0.0,0.0,0.0,0.0,0.0
0.5345356499999525,0.0,0.0,0.0,0.0,0.0,0.0
0.5581177560000015,0.0,0.0,0.0,0.0,0.0,0.0
0.5785444360001293,0.0,0.0,0.0,0.0,0.0,0.0
0.600451577000058,0.0,0.0,0.0,0.0,0.0,0.0
0.623514754000098,0.0,0.0,0.0,0.0,0.0,0.0
0.6458059070000672,0.0,0.0,0.0,0.0,0.0,0.0
0.6893826780001291,0.0,0.0,0.0,0.0,0.0,0.0
0.7113631330000771,0.0,0.0,0.0,0.0,0.0,0.0
0.7333524529999522,0.0,0.0,0.0,0.0,0.0,0.0
0.7548222689999875,0.0,0.0,0.0,0.0,0.0,0.0
0.7782869300001494,0.0,0.0,0.0,0.0,0.0,0.0
0.7993310040001234,0.0,0.0,0.0,0.0,0.0,0.0
0.8229127570000401,0.0,0.0,0.0,0.0,0.0,0.0
0.8447637369999939,0.0,0.0,0.0,0.0,0.0,0.0
0.8664543269999285,0.0,0.0,0.0,0.0,0.0,0.0
0.8900233120000394,0.0,0.0,0.0,0.0,0.0,0.0
0.9107836329999373,0.0,0.0,0.0,0.0,0.0,0.0
0.9328390670000317,0.0,0.0,0.0,0.0,0.0,0.0
0.9544913520001046,0.0,0.0,0.0,0.0,0.0,0.0
0.9781250749999799,0.0,0.0,0.0,0.0,0.0,0.0
0.9987805610001033,0.0,0.0,0.0,0.0,0.0,0.0
1.022648019000144,0.1,0.0,0.1,0.0,0.0,0.0
1.0445076390001304,0.1,0.0,0.1,0.0,0.0,0.0
1.0668004880001263,0.1,0.0,0.1,0.0,0.0,0.0
1.090128537000055,0.1,0.0,0.1,0.0,0.0,0.0
1.1107348380000985,0.1,0.0,0.1,0.0,44.11,0.0
1.1327820149999752,0.1,0.06,0.1,0.0,44.11,0.0
1.1547793669999464,0.1,0.0,0.1,0.0,44.11,0.0
1.177121274000001,0.1,0.0,0.1,0.0,44.11,0.0
1.199809463000065,0.1,0.0,0.1,0.0,44.11,0.0
1.22311511099997,0.2,0.06,0.2,0.06,64.11,39.59
1.2449484900000698,0.2,0.06,0.2,0.12,64.11,39.59
1.2671147109999765,0.2,0.06,0.2,0.12,64.11,39.59
1.2887853009999617,0.2,0.06,0.2,0.12,64.11,39.59
1.3117078340001171,0.2,0.12,0.2,0.06,79.11,68.09
1.3328727119999257,0.2,0.12,0.2,0.12,79.11,68.09
1.3548435029999837,0.2,0.12,0.2,0.12,79.11,68.09
1.376856023000073,0.2,0.12,0.2,0.18,79.11,68.09
1.398586423000097,0.2,0.18,0.2,0.12,79.11,68.09
1.423590267999998,0.3,0.18,0.3,0.18,79.09,66.69
1.4448906699999498,0.3,0.18,0.3,0.12,79.09,66.69
1.4668332369999462,0.3,0.18,0.3,0.18,79.09,66.69
1.4888307799999438,0.3,0.12,0.3,0.18,79.09,66.69
1.5115254340000774,0.3,0.18,0.3,0.18,104.47,92.1
1.5344665909999549,0.3,0.25,0.3,0.18,104.47,92.1
1.555229281000038,0.3,0.24,0.3,0.24,104.47,92.1
1.5768199960000402,0.3,0.25,0.3,0.25,104.47,92.1
1.5988496360000681,0.3,0.24,0.3,0.24,104.47,92.1
1.6225827840000875,0.4,0.24,0.4,0.24,111.53,98.94
1.646670888000017,0.4,0.31,0.4,0.25,111.53,98.94
1.6675960140000825,0.4,0.25,0.4,0.25,111.53,98.94
1.688843517000123,0.4,0.25,0.4,0.31,111.53,98.94
1.7110778359999586,0.4,0.3,0.4,0.3,133.4,120.84
1.7348039440000775,0.4,0.31,0.4,0.31,133.4,120.84
1.7551248590000341,0.4,0.3,0.4,0.3,133.4,120.84
1.7772156529999847,0.4,0.36,0.4,0.3,133.4,120.84
1.7996264569999312,0.4,0.37,0.4,0.31,133.4,120.84
1.8223777830000927,0.5,0.35,0.5,0.35,135.84,123.01
1.8467947290000666,0.5,0.37,0.5,0.31,135.84,123.01
1.867039737000141,0.5,0.37,0.5,0.37,135.84,123.01
1.8890469770001346,0.5,0.37,0.5,0.31,135.84,123.01
1.9118316799999775,0.5,0.37,0.5,0.37,164.21,151.4
1.9333939130001454,0.5,0.37,0.5,0.37,164.21,151.4
1.955653448000021,0.5,0.41,0.5,0.41,164.21,151.4
1.9771733449999829,0.5,0.41,0.5,0.41,164.21,151.4
1.9990376350001497,0.5,0.43,0.5,0.43,164.21,151.4
2.0240419910001037,0.5,0.47,0.5,0.47,172.5,159.32
2.044552031999956,0.5,0.49,0.5,0.43,172.5,159.32
2.0677468920000592,0.5,0.47,0.5,0.47,172.5,159.32
2.0891545290000977,0.5,0.49,0.5,0.43,172.5,159.32
2.111063877000106,0.5,0.49,0.5,0.49,173.49,160.34
2.1330410030000166,0.5,0.49,0.5,0.49,173.49,160.34
2.154796299000054,0.5,0.49,0.5,0.49,173.49,160.34
2.177609418999964,0.5,0.49,0.5,0.49,173.49,160.34
2.199053760999959,0.5,0.49,0.5,0.49,173.49,160.34
2.2228389110000535,0.5,0.54,0.5,0.42,170.85,157.28
2.244042317000094,0.5,0.47,0.5,0.47,170.85,157.28
2.266823340999963,0.5,0.48,0.5,0.48,170.85,157.28
2.2894660229999317,0.5,0.47,0.5,0.47,170.85,157.28
2.3105178410000917,0.5,0.53,0.5,0.47,170.85,167.95
2.3327705280000828,0.5,0.47,0.5,0.47,168.72,167.95
2.3540648170001077,0.5,0.48,0.5,0.54,168.72,167.95
2.3980172779999975,0.5,0.53,0.5,0.47,168.72,167.95
2.42120817,0.5,0.53,0.5,0.47,161.33,172.52
2.443770946000086,0.5,0.49,0.5,0.49,161.33,172.52
2.465066803000127,0.5,0.49,0.5,0.49,161.33,172.52
2.4875000720001026,0.5,0.49,0.5,0.43,161.33,172.52
2.50904953700001,0.5,0.49,0.5,0.49,161.33,172.52
2.5317659820000245,0.5,0.49,0.5,0.49,161.34,171.65
2.5538145340001392,0.5,0.49,0.5,0.49,161.34,171.65
2.574538501999996,0.5,0.48,0.5,0.54,161.34,171.65
2.597759986000028,0.5,0.49,0.5,0.49,161.34,171.65
2.6199400610000794,0.5,0.47,0.5,0.47,167.9,178.18
2.6420568390001336,0.5,0.53,0.5,0.47,167.9,178.18
2.664003402999924,0.5,0.47,0.5,0.47,167.9,178.18
2.6867342160001044,0.5,0.47,0.5,0.47,167.9,178.18
2.70943881900007,0.5,0.54,0.5,0.54,167.9,178.18
2.730534318000082,0.5,0.53,0.5,0.53,171.62,181.69
2.752784795000025,0.5,0.53,0.5,0.53,171.62,181.69
2.774106316000143,0.5,0.54,0.5,0.55,171.62,181.69
2.8194983710000088,0.5,0.55,0.5,0.55,162.86,172.95
2.842647629000112,0.5,0.48,0.5,0.54,162.86,172.95
2.864733269999988,0.5,0.53,0.5,0.53,162.86,172.95
2.8860867600001257,0.5,0.54,0.5,0.48,162.86,172.95
2.9300378099999307,0.5,0.53,0.5,0.47,168.72,178.13
2.952034392000087,0.5,0.53,0.5,0.53,168.72,178.13
2.9740429109999695,0.5,0.53,0.5,0.53,168.72,178.13
2.9955153800001426,0.5,0.53,0.5,0.53,168.72,178.13
3.0192195990000528,0.5,0.54,0.5,0.48,156.74,179.71
3.0437920040001245,0.4,0.43,0.4,0.49,156.74,179.71
3.065802667000071,0.4,0.49,0.4,0.49,156.74,179.71
3.0873621150001327,0.4,0.48,0.4,0.54,156.74,179.71
3.109867640999937,0.4,0.49,0.4,0.49,156.74,179.71
3.132272811000121,0.4,0.49,0.4,0.49,147.27,144.72
3.153061387999969,0.4,0.43,0.4,0.43,147.27,144.72
3.175052177999987,0.4,0.43,0.4,0.43,147.27,144.72
3.197066552000024,0.4,0.49,0.4,0.43,147.27,144.72
3.2240338470001006,0.4,0.43,0.4,0.43,132.72,145.32
3.2439047959999243,0.3,0.43,0.3,0.43,132.72,145.32
3.2658117430000857,0.3,0.43,0.3,0.43,132.72,145.32
3.287242675000016,0.3,0.43,0.3,0.43,132.72,145.32
3.3090513790000387,0.3,0.43,0.3,0.43,132.72,145.32
3.3314755910000713,0.3,0.37,0.3,0.43,114.04,113.45
3.3543184390000533,0.3,0.43,0.3,0.37,114.04,113.45
3.375075910000078,0.3,0.37,0.3,0.37,114.04,113.45
3.3972410090000267,0.3,0.36,0.3,0.36,114.04,113.45
3.4203906509999342,0.3,0.36,0.3,0.36,104.12,104.62
3.4427125229999547,0.2,0.31,0.2,0.31,104.12,104.62
3.4660675790000823,0.2,0.31,0.2,0.31,104.12,104.62
3.4878200890000244,0.2,0.31,0.2,0.31,104.12,104.62
3.509886017000099,0.2,0.31,0.2,0.31,104.12,104.62
3.531627327000024,0.2,0.24,0.2,0.3,75.4,76.11
3.5551749010001004,0.2,0.25,0.2,0.25,75.4,76.11
3.575638379000111,0.2,0.25,0.2,0.25,75.4,76.11
3.5969405390001157,0.2,0.24,0.2,0.18,75.4,76.11
3.6196436380000705,0.2,0.24,0.2,0.24,69.32,70.0
3.642906946000039,0.1,0.18,0.1,0.24,69.32,70.0
3.6663914440000553,0.1,0.18,0.1,0.25,69.32,70.0
3.6868904749999274,0.1,0.18,0.1,0.25,69.32,70.0
3.708868272000018,0.1,0.18,0.1,0.18,69.32,70.0
3.7309668079999483,0.1,0.12,0.1,0.18,42.93,43.75
3.752883322000116,0.1,0.12,0.1,0.18,42.93,43.75
3.7759940810001353,0.1,0.12,0.1,0.12,42.93,43.75
3.797739870999976,0.1,0.12,0.1,0.12,42.93,43.75
3.819490588000008,0.1,0.12,0.1,0.12,41.52,42.33
3.842863947000069,0.0,0.12,0.0,0.12,41.52,42.33
3.865419584999927,0.0,0.12,0.0,0.06,41.52,42.33
3.888163868999982,0.0,0.06,0.0,0.12,41.52,42.33
3.909064545000092,0.0,0.06,0.0,0.06,41.52,42.33
3.9307480600000417,0.0,0.0,0.0,0.06,0.0,30.43
3.9527536010000404,0.0,0.0,0.0,0.06,0.0,30.43
3.9741844370000763,0.0,0.0,0.0,0.0,0.0,0.0
3.99792897500015,0.0,0.0,0.0,0.0,0.0,0.0
4.020121241999959,0.0,0.06,0.0,0.0,0.0,0.0
4.042759315000012,0.1,0.0,0.1,0.0,0.0,31.54
4.06473371900006,0.1,0.0,0.1,0.0,0.0,31.54
4.087131209000063,0.1,0.0,0.1,0.0,0.0,31.54
4.1104181650000555,0.1,0.0,0.1,0.0,0.0,31.54
4.130883242999971,0.1,0.06,0.1,0.0,41.52,53.54
4.15290241699995,0.1,0.12,0.1,0.06,41.52,53.54
4.1749216860000615,0.1,0.06,0.1,0.0,41.52,53.54
4.198500012000068,0.1,0.06,0.1,0.06,41.52,53.54
4.21949368200012,0.1,0.06,0.1,0.06,48.32,60.36
4.242890625999962,0.2,0.12,0.2,0.06,48.32,60.36
4.264881094999964,0.2,0.12,0.2,0.12,48.32,60.36
4.306387108000081,0.2,0.12,0.2,0.12,48.32,60.36
4.311885805999964,0.2,0.06,0.2,0.12,78.64,77.8
4.334393441999964,0.2,0.18,0.2,0.12,78.64,77.8
4.354902008999943,0.2,0.12,0.2,0.12,78.64,77.8
4.376894654000125,0.2,0.12,0.2,0.18,78.64,77.8
