t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.013798010999835242,0.0,0.0,0.0,0.0,0.0,0.0
0.03412533699997766,0.0,0.0,0.0,0.0,0.0,0.0
0.05587392099982935,0.0,0.0,0.0,0.0,0.0,0.0
0.07728412699998444,0.0,0.0,0.0,0.0,0.0,0.0
0.10099334500000623,0.0,0.0,0.0,0.0,0.0,0.0
0.12189383999998427,0.0,0.0,0.0,0.0,0.0,0.0
0.14388902299992878,0.0,0.0,0.0,0.0,0.0,0.0
0.16590510299988637,0.0,0.0,0.0,0.0,0.0,0.0
0.18862453199994889,0.0,0.0,0.0,0.0,0.0,0.0
0.2108584749998954,0.0,0.0,0.0,0.0,0.0,0.0
0.2329192279999006,0.0,0.0,0.0,0.0,0.0,0.0
0.2549294519999421,0.0,0.0,0.0,0.0,0.0,0.0
0.27698082899996734,0.0,0.0,0.0,0.0,0.0,0.0
0.30063164599982883,0.0,0.0,0.0,0.0,0.0,0.0
0.3209053699999913,0.0,0.0,0.0,0.0,0.0,0.0
0.34291511299988997,0.0,0.0,0.0,0.0,0.0,0.0
0.36490373699984957,0.0,0.0,0.0,0.0,0.0,0.0
0.3863521519999722,0.0,0.0,0.0,0.0,0.0,0.0
0.40981688299984853,0.0,0.0,0.0,0.0,0.0,0.0
0.4319140529999004,0.0,0.0,0.0,0.0,0.0,0.0
0.4553518399998211,0.0,0.0,0.0,0.0,0.0,0.0
0.4759308529999089,0.0,0.0,0.0,0.0,0.0,0.0
0.49739187599993784,0.0,0.0,0.0,0.0,0.0,0.0
0.5209133449998262,0.0,0.0,0.0,0.0,0.0,0.0
0.5418846579998444,0.0,0.0,0.0,0.0,0.0,0.0
0.5639108499999566,0.0,0.0,0.0,0.0,0.0,0.0
0.5858714729999974,0.0,0.0,0.0,0.0,0.0,0.0
0.6084721139998237,0.0,0.0,0.0,0.0,0.0,0.0
0.6323661699998411,0.0,0.0,0.0,0.0,0.0,0.0
0.6528920939999807,0.0,0.0,0.0,0.0,0.0,0.0
0.6749030219998531,0.0,0.0,0.0,0.0,0.0,0.0
0.6969066209999255,0.0,0.0,0.0,0.0,0.0,0.0
0.720603742999856,0.0,0.0,0.0,0.0,0.0,0.0
0.7409776299998612,0.0,0.0,0.0,0.0,0.0,0.0
0.7629154679998464,0.0,0.0,0.0,0.0,0.0,0.0
0.7849934060000123,0.0,0.0,0.0,0.0,0.0,0.0
0.8063626179998664,0.0,0.0,0.0,0.0,0.0,0.0
0.8519456389999505,0.0,0.0,0.0,0.0,0.0,0.0
0.8744959739999558,0.0,0.0,0.0,0.0,0.0,0.0
0.8965298129999155,0.0,0.0,0.0,0.0,0.0,0.0
0.9179337139999006,0.0,0.0,0.0,0.0,0.0,0.0
0.9414804309999454,0.0,0.0,0.0,0.0,0.0,0.0
0.9625354569998308,0.0,0.0,0.0,0.0,0.0,0.0
0.9841932219999308,0.0,0.0,0.0,0.0,0.0,0.0
1.0059236600000077,0.0,0.0,0.0,0.0,0.0,0.0
1.0298047549999865,-0.25,0.0,0.25,0.0,0.0,37.32
1.0530512069999531,-0.25,0.0,0.25,0.06,-58.35,92.32
1.0745144689999506,-0.25,-0.06,0.25,0.12,-58.35,92.32
1.096541204999994,-0.25,-0.06,0.25,0.06,-58.35,92.32
1.1185415709999234,-0.25,-0.06,0.25,0.12,-58.35,92.32
1.141177125000013,-0.25,-0.06,0.25,0.12,-94.2,113.9
1.1644045359998927,-0.25,-0.06,0.25,0.18,-94.2,113.9
1.1846962439999515,-0.25,-0.12,0.25,0.24,-94.2,113.9
1.2066423369999484,-0.25,-0.18,0.25,0.18,-94.2,113.9
1.229644204999886,-0.25,-0.12,0.25,0.18,-94.2,113.9
1.2534417130000293,-0.25,-0.18,0.25,0.18,-119.71,127.82
1.2756864069999665,-0.25,-0.18,0.25,0.25,-119.71,127.82
1.2958403509999243,-0.25,-0.25,0.25,0.25,-119.71,127.82
1.3178062209999553,-0.25,-0.18,0.25,0.25,-119.71,127.82
1.3398055949999161,-0.25,-0.18,0.25,0.25,-119.6,115.77
1.3621101950000138,-0.25,-0.18,0.25,0.18,-119.6,115.77
1.3838767629999893,-0.25,-0.18,0.25,0.25,-119.6,115.77
1.4058095109999158,-0.25,-0.24,0.25,0.18,-119.6,115.77
1.4299053959998673,-0.25,-0.18,0.25,0.18,-119.6,115.77
1.4518201599998974,-0.25,-0.18,0.25,0.25,-122.8,133.01
1.4741014310000082,-0.25,-0.18,0.25,0.18,-122.8,133.01
1.4959266569999272,-0.25,-0.25,0.25,0.25,-122.8,133.01
1.5178110519998427,-0.25,-0.25,0.25,0.25,-122.8,133.01
1.5398848289999023,-0.25,-0.25,0.25,0.31,-125.22,134.29
1.561448989999917,-0.25,-0.25,0.25,0.25,-125.22,134.29
1.5841200329998628,-0.25,-0.25,0.25,0.31,-125.22,134.29
1.6058484879999924,-0.25,-0.25,0.25,0.25,-125.22,134.29
1.6298022239998318,-0.25,-0.25,0.25,0.25,-125.22,134.29
1.651828192000039,-0.25,-0.25,0.25,0.31,-128.37,124.51
1.6734517149998283,-0.25,-0.25,0.25,0.31,-128.37,124.51
1.6960470439998971,-0.25,-0.25,0.25,0.25,-128.37,124.51
1.71781268299992,-0.25,-0.18,0.25,0.25,-128.37,124.51
1.7399151329998404,-0.25,-0.31,0.25,0.31,-130.79,128.13
1.7618702180000128,-0.25,-0.24,0.25,0.24,-130.79,128.13
1.7858392509999703,-0.25,-0.25,0.25,0.25,-130.79,128.13
1.8058221179999236,-0.25,-0.23,0.25,0.23,-130.79,128.13
1.8289450769998439,-0.25,-0.23,0.25,0.23,-130.79,128.13
1.8507912620000297,-0.25,-0.24,0.25,0.24,-136.33,121.57
1.8728373889998693,-0.25,-0.24,0.25,0.24,-136.33,121.57
1.9168996260000313,-0.25,-0.24,0.25,0.24,-136.33,121.57
1.938769043999855,-0.25,-0.29,0.25,0.18,-126.11,138.32
1.9607865939999556,-0.25,-0.23,0.25,0.23,-126.11,138.32
1.982231327999898,-0.25,-0.23,0.25,0.23,-126.11,138.32
2.0048661759999504,-0.25,-0.24,0.25,0.29,-126.11,138.32
2.0287711749999744,-0.25,-0.29,0.25,0.29,-126.11,138.32
2.0506167519999963,-0.25,-0.24,0.25,0.24,-120.48,130.54
2.072607197000025,-0.25,-0.24,0.25,0.29,-120.48,130.54
2.0942097269999067,-0.25,-0.29,0.25,0.23,-120.48,130.54
2.117221994999909,-0.25,-0.24,0.25,0.24,-120.48,130.54
2.1387858680000136,-0.25,-0.24,0.25,0.24,-124.31,134.36
2.1608990049999193,-0.25,-0.24,0.25,0.24,-124.31,134.36
