t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.013938777000021219,0.0,0.0,0.0,0.0,0.0,0.0
0.03507182499993178,0.0,0.0,0.0,0.0,0.0,0.0
0.05457406699997591,0.0,0.0,0.0,0.0,0.0,0.0
0.0764184849999765,0.0,0.0,0.0,0.0,0.0,0.0
0.09858517899999697,0.0,0.0,0.0,0.0,0.0,0.0
0.14255190599999423,0.0,0.0,0.0,0.0,0.0,0.0
0.16442240399999264,0.0,0.0,0.0,0.0,0.0,0.0
0.18643472799999472,0.0,0.0,0.0,0.0,0.0,0.0
0.21073617000001832,0.0,0.0,0.0,0.0,0.0,0.0
0.23247031400001106,0.0,0.0,0.0,0.0,0.0,0.0
0.2535750739999685,0.0,0.0,0.0,0.0,0.0,0.0
0.2754961649999359,0.0,0.0,0.0,0.0,0.0,0.0
0.2975048409999772,0.0,0.0,0.0,0.0,0.0,0.0
0.31916285599993444,0.0,0.0,0.0,0.0,0.0,0.0
0.3429345629999716,0.0,0.0,0.0,0.0,0.0,0.0
0.3635811089999379,0.0,0.0,0.0,0.0,0.0,0.0
0.38549835999992865,0.0,0.0,0.0,0.0,0.0,0.0
0.4074368269999695,0.0,0.0,0.0,0.0,0.0,0.0
0.4311712209999996,0.0,0.0,0.0,0.0,0.0,0.0
0.45493943999997555,0.0,0.0,0.0,0.0,0.0,0.0
0.4746765019999657,0.0,0.0,0.0,0.0,0.0,0.0
0.49648463099993023,0.0,0.0,0.0,0.0,0.0,0.0
0.5185936289999518,0.0,0.0,0.0,0.0,0.0,0.0
0.5624620500000219,0.0,0.0,0.0,0.0,0.0,0.0
0.5844041970000262,0.0,0.0,0.0,0.0,0.0,0.0
0.6070267369999556,0.0,0.0,0.0,0.0,0.0,0.0
0.6295414679999567,0.0,0.0,0.0,0.0,0.0,0.0
0.6524551159999419,0.0,0.0,0.0,0.0,0.0,0.0
0.6736290279999366,0.0,0.0,0.0,0.0,0.0,0.0
0.6955635269999902,0.0,0.0,0.0,0.0,0.0,0.0
0.7174864739999975,0.0,0.0,0.0,0.0,0.0,0.0
0.7391520730000138,0.0,0.0,0.0,0.0,0.0,0.0
0.7629236839999294,0.0,0.0,0.0,0.0,0.0,0.0
0.7834656210000048,0.0,0.0,0.0,0.0,0.0,0.0
0.8061435539999593,0.0,0.0,0.0,0.0,0.0,0.0
0.8290962099999888,0.0,0.0,0.0,0.0,0.0,0.0
0.8511700069999506,0.0,0.0,0.0,0.0,0.0,0.0
0.8749186420000115,0.0,0.0,0.0,0.0,0.0,0.0
0.8944340040000043,0.0,0.0,0.0,0.0,0.0,0.0
0.9172215390000247,0.0,0.0,0.0,0.0,0.0,0.0
0.9393686160000243,0.0,0.0,0.0,0.0,0.0,0.0
0.9824182429999837,0.0,0.0,0.0,0.0,0.0,0.0
1.0043793659999665,0.0,0.0,0.0,0.0,0.0,0.0
1.0283479400000033,0.11,0.0,0.11,0.0,0.0,0.0
1.0506865080000125,0.11,0.0,0.11,0.0,0.0,0.0
1.0948898469999904,0.11,0.06,0.11,0.06,37.56,43.58
1.1168885700000146,0.11,0.06,0.11,0.06,37.56,43.58
1.1388825579999775,0.11,0.0,0.11,0.0,37.56,43.58
1.161258502999999,0.11,0.06,0.11,0.06,37.56,43.58
1.1834980620000124,0.11,0.0,0.11,0.06,46.16,52.19
1.204793767999945,0.11,0.06,0.11,0.06,46.16,52.19
1.2298589959999617,0.22,0.12,0.22,0.06,46.16,52.19
1.2522926699999744,0.22,0.12,0.22,0.12,46.16,52.19
1.274418690999937,0.22,0.12,0.22,0.06,46.16,52.19
1.2973083709999855,0.22,0.18,0.22,0.12,81.07,74.68
1.317878018999977,0.22,0.18,0.22,0.12,81.07,74.68
1.3398761349999404,0.22,0.18,0.22,0.12,81.07,74.68
1.361881163000021,0.22,0.12,0.22,0.18,81.07,74.68
