t,left_target,left_actual,right_target,right_actual
3.3431121090000033,0.0,0.0,0.0,0.0
3.363490380000002,0.0,0.0,0.0,0.0
3.3854114789999983,0.0,0.0,0.0,0.0
3.407327651000003,0.0,0.0,0.0,0.0
3.4300834149999844,0.0,0.0,0.0,0.0
3.47343610599998,0.0,0.0,0.0,0.0
3.495467031000004,0.0,0.0,0.0,0.0
3.517316577999992,0.0,0.0,0.0,0.0
3.539950804,0.0,0.0,0.0,0.0
3.564555832999986,0.0,0.0,0.0,0.0
3.5833308560000035,0.0,0.0,0.0,0.0
3.605956442000007,0.0,0.0,0.0,0.0
3.627363936999984,0.0,0.0,0.0,0.0
3.651116062,0.0,0.0,0.0,0.0
3.6714786519999905,0.0,0.0,0.0,0.0
3.693440903999999,0.0,0.0,0.0,0.0
3.7152944829999797,0.0,0.0,0.0,0.0
3.7375191699999846,0.0,0.0,0.0,0.0
3.7621829830000024,0.0,0.0,0.0,0.0
3.7812969529999805,0.0,0.0,0.0,0.0
3.803469414999995,0.0,0.0,0.0,0.0
3.825756533999993,0.0,0.0,0.0,0.0
3.848345223999985,0.0,0.0,0.0,0.0
3.872960653000007,0.0,0.0,0.0,0.0
3.89178322799998,0.0,0.0,0.0,0.0
3.9137915609999823,0.0,0.0,0.0,0.0
3.93578574899999,0.0,0.0,0.0,0.0
3.959723956000005,0.0,0.0,0.0,0.0
3.979810095000005,0.0,0.0,0.0,0.0
4.001836924000003,0.0,0.0,0.0,0.0
4.024535150999981,0.0,0.0,0.0,0.0
4.046624251999987,0.0,0.0,0.0,0.0
4.071297025999996,0.0,0.0,0.0,0.0
4.090323761999997,0.0,0.0,0.0,0.0
4.112667138000006,0.0,0.0,0.0,0.0
4.134302923000007,0.0,0.0,0.0,0.0
4.157021022999999,0.0,0.0,0.0,0.0
4.181651971999997,0.0,0.0,0.0,0.0
4.200535250999991,0.0,0.0,0.0,0.0
4.22236866999998,0.0,0.0,0.0,0.0
4.244337387000002,0.0,0.0,0.0,0.0
4.267100061999997,0.0,0.0,0.0,0.0
4.292565962999987,0.0,0.0,0.0,0.0
4.310317456000007,0.0,0.0,0.0,0.0
4.332314268999994,0.0,0.0,0.0,0.0
4.354480074999998,0.0,0.0,0.0,0.0
4.37957252999999,0.0,0.0,0.0,0.0
4.398436990999983,0.0,0.0,0.0,0.0
4.420382633000003,0.0,0.0,0.0,0.0
4.442298706999992,0.0,0.0,0.0,0.0
4.464294878000004,0.0,0.0,0.0,0.0
4.489195459000001,0.0,0.0,0.0,0.0
4.508417747999999,0.0,0.0,0.0,0.0
4.5303412140000034,0.0,0.0,0.0,0.0
4.552328456999987,0.0,0.0,0.0,0.0
4.575086266,0.0,0.0,0.0,0.0
4.600474787999985,0.0,0.0,0.0,0.0
4.618307240000007,0.0,0.0,0.0,0.0
4.6403173949999825,0.0,0.0,0.0,0.0
4.662420255000001,0.0,0.0,0.0,0.0
4.68701360099999,0.0,0.0,0.0,0.0
4.7063086269999985,0.0,0.0,0.0,0.0
4.728299036999999,0.0,0.0,0.0,0.0
4.7503153680000025,0.0,0.0,0.0,0.0
4.7723261630000025,0.0,0.0,0.0,0.0
4.797143734999992,0.0,0.0,0.0,0.0
4.816859148999981,0.0,0.0,0.0,0.0
4.838901687999993,0.0,0.0,0.0,0.0
4.860334045000002,0.0,0.0,0.0,0.0
4.882982126000002,0.0,0.0,0.0,0.0
4.9084982649999915,0.0,0.0,0.0,0.0
4.926318460999994,0.0,0.0,0.0,0.0
4.9483100879999995,0.0,0.0,0.0,0.0
4.970407698999992,0.0,0.0,0.0,0.0
4.995011893999987,0.0,0.0,0.0,0.0
