t,left_target,left_actual,right_target,right_actual
1.8873578220000127,0.66,0.06,0.66,0.06
1.9093349670000066,0.66,0.06,0.66,0.06
1.9315449150000177,0.66,0.06,0.66,0.06
1.9560563040000147,0.66,0.06,0.66,0.06
1.9754772200000161,0.66,0.06,0.66,0.06
1.9973008900000195,0.66,0.06,0.66,0.06
2.0192608830000154,0.66,0.0,0.66,0.06
2.0413345090000234,0.0,0.0,0.0,0.06
2.0660914370000114,0.0,0.06,0.0,0.06
2.085468768999988,0.0,0.0,0.0,0.06
2.1073043119999966,0.0,0.0,0.0,0.06
2.129370736999988,0.0,0.0,0.0,0.0
2.1524339459999737,0.0,0.0,0.0,0.0
2.177998821000017,0.0,0.0,0.0,0.0
2.19534981999999,0.0,0.0,0.0,0.0
2.217127026000014,0.0,0.0,0.0,0.0
2.239158347,0.0,0.0,0.0,0.0
2.264111917999969,0.0,0.0,0.0,0.0
2.2833519039999715,0.0,0.0,0.0,0.0
2.3052849520000223,0.0,0.0,0.0,0.0
2.3273997630000167,0.0,0.0,0.0,0.0
2.349813777999998,0.0,0.0,0.0,0.0
2.3747285960000113,0.0,0.0,0.0,0.0
2.3932866839999747,0.0,0.0,0.0,0.0
2.4158913580000103,0.0,0.0,0.0,0.0
2.43747483300001,0.0,0.0,0.0,0.0
2.4601479560000143,0.0,0.0,0.0,0.0
2.4854526679999935,0.0,0.0,0.0,0.0
2.503321401999983,0.0,0.0,0.0,0.0
2.525268369999992,0.0,0.0,0.0,0.0
2.5472657710000135,0.0,0.0,0.0,0.0
2.572714836999978,0.0,0.0,0.0,0.0
2.5913031019999835,0.0,0.0,0.0,0.0
2.614122689999988,0.0,0.0,0.0,0.0
2.635325583999986,0.0,0.0,0.0,0.0
2.657274663999999,0.0,0.0,0.0,0.0
2.6830143259999772,0.0,0.0,0.0,0.0
2.701281626000025,0.0,0.0,0.0,0.0
2.7232796669999857,0.0,0.0,0.0,0.0
2.7452910829999837,0.0,0.0,0.0,0.0
2.768035501999975,0.0,0.0,0.0,0.0
2.7934679589999973,0.0,0.0,0.0,0.0
2.811294803999999,0.0,0.0,0.0,0.0
2.83340244499999,0.0,0.0,0.0,0.0
2.8552856040000165,0.0,0.0,0.0,0.0
2.8800875239999755,0.0,0.0,0.0,0.0
2.899279540000009,0.0,0.0,0.0,0.0
2.921275467999976,0.0,0.0,0.0,0.0
2.9432766769999716,0.0,0.0,0.0,0.0
2.965272829000014,0.0,0.0,0.0,0.0
2.9903702729999964,0.0,0.0,0.0,0.0
3.009284653000009,0.0,0.0,0.0,0.0
3.0313697349999984,0.0,0.0,0.0,0.0
3.0533549749999906,0.0,0.0,0.0,0.0
3.076150785999971,0.0,0.0,0.0,0.0
3.101902064000001,0.0,0.0,0.0,0.0
3.119543914000019,0.0,0.0,0.0,0.0
3.1413365430000226,0.0,0.0,0.0,0.0
3.163251253999988,0.0,0.0,0.0,0.0
3.188149848000023,0.0,0.0,0.0,0.0
3.207293031000006,0.0,0.0,0.0,0.0
3.229338272000007,0.0,0.0,0.0,0.0
3.2512570150000215,0.0,0.0,0.0,0.0
3.273399249000022,0.0,0.0,0.0,0.0
3.29819259300001,0.0,0.0,0.0,0.0
3.317290335999985,0.0,0.0,0.0,0.0
3.3394007300000226,0.0,0.0,0.0,0.0
3.3613005290000046,0.0,0.0,0.0,0.0
3.384105139999974,0.0,0.0,0.0,0.0
3.409435675999987,0.0,0.0,0.0,0.0
3.427282617000003,0.0,0.0,0.0,0.0
3.4497693999999797,0.0,0.0,0.0,0.0
3.4712397530000203,0.0,0.0,0.0,0.0
3.4965604959999723,0.0,0.0,0.0,0.0
3.515796033000015,0.0,0.0,0.0,0.0
3.537540213999989,0.0,0.0,0.0,0.0
3.5593417069999873,0.0,0.0,0.0,0.0
3.581341635000001,0.0,0.0,0.0,0.0
3.606584937999969,0.0,0.0,0.0,0.0
3.6257954499999983,0.0,0.0,0.0,0.0
3.647524493999981,0.0,0.0,0.0,0.0
3.669259203000024,0.0,0.0,0.0,0.0
3.6925468609999825,0.0,0.0,0.0,0.0
3.717689137999969,0.0,0.0,0.0,0.0
3.7353345719999993,0.0,0.0,0.0,0.0
3.7578468579999935,0.0,0.0,0.0,0.0
3.779789920999974,0.0,0.0,0.0,0.0
3.8045099830000026,0.0,0.0,0.0,0.0
3.8237919840000245,0.0,0.0,0.0,0.0
3.845376449000014,0.0,0.0,0.0,0.0
3.8673746489999985,0.0,0.0,0.0,0.0
3.8892794070000036,0.0,0.0,0.0,0.0
3.9143498419999787,0.0,0.0,0.0,0.0
3.933281405999992,0.0,0.0,0.0,0.0
3.9553149650000137,0.0,0.0,0.0,0.0
3.977411726000014,0.0,0.0,0.0,0.0
3.999952620999977,0.0,0.0,0.0,0.0
4.025438166000015,0.0,0.0,0.0,0.0
4.043346643999996,0.0,0.0,0.0,0.0
4.065952403999972,0.0,0.0,0.0,0.0
4.087292737999974,0.0,0.0,0.0,0.0
4.111950815,0.0,0.0,0.0,0.0
4.131385265999995,0.0,0.0,0.0,0.0
4.153719981999984,0.0,0.0,0.0,0.0
4.175811015000022,0.0,0.0,0.0,0.0
4.197282965999989,0.0,0.0,0.0,0.0
4.222085493999998,0.0,0.0,0.0,0.0
4.241267844999982,0.0,0.0,0.0,0.0
4.263279709000017,0.0,0.0,0.0,0.0
4.285969790000024,0.0,0.0,0.0,0.0
4.308974434999982,0.0,0.0,0.0,0.0
4.333941252999978,0.0,0.0,0.0,0.0
4.351283449999983,0.0,0.0,0.0,0.0
4.37328091400002,0.0,0.0,0.0,0.0
4.395261865000009,0.0,0.0,0.0,0.0
4.419946821999986,0.0,0.0,0.0,0.0
4.43935701700002,0.0,0.0,0.0,0.0
4.461261998999987,0.0,0.0,0.0,0.0
4.483259174000011,0.0,0.0,0.0,0.0
4.506259084000021,0.0,0.0,0.0,0.0
4.531040170999972,0.0,0.0,0.0,0.0
4.5502032580000105,0.0,0.0,0.0,0.0
4.572087887999999,0.0,0.0,0.0,0.0
4.593285403999971,0.0,0.0,0.0,0.0
4.616779527999995,0.0,0.0,0.0,0.0
4.641958029000023,0.0,0.0,0.0,0.0
4.660027308999986,0.0,0.0,0.0,0.0
4.682129061000012,0.0,0.0,0.0,0.0
4.703228335999995,0.0,0.0,0.0,0.0
4.728032590999987,0.0,0.0,0.0,0.0
4.747309502999997,0.0,0.0,0.0,0.0
4.770133729000008,0.0,0.0,0.0,0.0
4.791281099999992,0.0,0.0,0.0,0.0
4.813249314000018,0.0,0.0,0.0,0.0
4.838274979000005,0.0,0.0,0.0,0.0
4.857975993000025,0.0,0.0,0.0,0.0
4.880047312999977,0.0,0.0,0.0,0.0
4.901349438000011,0.0,0.0,0.0,0.0
4.923998333999975,0.0,0.0,0.0,0.0
4.949379204000024,0.0,0.0,0.0,0.0
4.96728291300002,0.0,0.0,0.0,0.0
4.989332311999988,0.0,0.0,0.0,0.0
5.011248845000011,0.0,0.0,0.0,0.0
5.035934922000024,0.0,0.0,0.0,0.0
5.061419122000018,0.0,0.0,0.0,0.0
5.079281933999994,0.0,0.0,0.0,0.0
5.101259780000021,0.0,0.0,0.0,0.0
5.1234175330000085,0.0,0.0,0.0,0.0
5.1481064579999725,0.0,0.0,0.0,0.0
5.167357865999975,0.0,0.0,0.0,0.0
5.190182603999972,0.0,0.0,0.0,0.0
5.212278340000012,0.0,0.0,0.0,0.0
5.234623935000002,0.0,0.0,0.0,0.0
5.258246284999984,0.0,0.0,0.0,0.0
5.277484957000013,0.0,0.0,0.0,0.0
5.299277711999991,0.0,0.0,0.0,0.0
5.322247957000002,0.0,0.0,0.0,0.0
5.344239371000015,0.0,0.0,0.0,0.0
5.369418799000016,0.0,0.0,0.0,0.0
5.3872622509999815,0.0,0.0,0.0,0.0
5.409953578999989,0.0,0.0,0.0,0.0
5.431297592000021,0.0,0.0,0.0,0.0
5.4561085349999985,0.0,0.0,0.0,0.0
5.475658795000015,0.0,0.0,0.0,0.0
5.498085575000005,0.0,0.0,0.0,0.0
5.520224928000005,0.0,0.0,0.0,0.0
5.542692092999971,0.0,0.0,0.0,0.0
5.566727632999971,0.0,0.0,0.0,0.0
5.585565530999986,0.0,0.0,0.0,0.0
5.607257613000002,0.0,0.0,0.0,0.0
5.629250243000001,0.0,0.0,0.0,0.0
5.652093637999997,0.0,0.0,0.0,0.0
5.678170869999974,0.0,0.0,0.0,0.0
5.6960614590000205,0.0,0.0,0.0,0.0
5.717422016,0.0,0.0,0.0,0.0
5.739458806000016,0.0,0.0,0.0,0.0
5.7647566030000235,0.0,0.0,0.0,0.0
5.784142636000013,0.0,0.0,0.0,0.0
5.805786780999995,0.0,0.0,0.0,0.0
5.827237195000009,0.0,0.0,0.0,0.0
5.849333730000012,0.0,0.0,0.0,0.0
5.874173503999998,0.0,0.0,0.0,0.0
5.893325581999989,0.0,0.0,0.0,0.0
5.915243490000023,0.0,0.0,0.0,0.0
5.937230456000009,0.0,0.0,0.0,0.0
5.960096825999983,0.0,0.0,0.0,0.0
5.985457086999986,0.0,0.0,0.0,0.0
6.003268122000009,0.0,0.0,0.0,0.0
