t,left_target,left_actual,right_target,right_actual
1.236240915000053,0.66,0.18,0.66,0.18
1.2586655000000064,0.66,0.18,0.66,0.18
1.2821334310000339,0.66,0.12,0.66,0.18
1.3021718290000308,0.66,0.18,0.66,0.18
1.324078517000089,0.66,0.18,0.66,0.18
1.346058198000037,0.66,0.18,0.66,0.12
1.3681665210000347,0.66,0.18,0.66,0.18
1.3929840110000669,0.66,0.06,0.66,0.18
1.4154704850000144,0.66,0.18,0.66,0.18
1.436118398000076,0.66,0.18,0.66,0.18
1.458047390000047,0.66,0.18,0.66,0.18
1.4801041919999989,0.66,0.18,0.66,0.18
1.5049551870000641,0.66,0.18,0.66,0.18
1.5241208350000761,0.66,0.18,0.66,0.12
1.5460699550000072,0.66,0.18,0.66,0.12
1.568032899000059,0.66,0.18,0.66,0.18
1.5907482410000284,0.66,0.18,0.66,0.18
1.613743588000034,0.66,0.24,0.66,0.18
1.6351870990000634,0.66,0.18,0.66,0.18
1.6571144270000104,0.66,0.18,0.66,0.12
1.6791919650000864,0.66,0.18,0.66,0.18
1.7019052580000107,0.66,0.18,0.66,0.18
1.7275620910000953,0.66,0.18,0.66,0.12
1.74512185399999,0.66,0.18,0.66,0.18
1.7671143670000902,0.66,0.18,0.66,0.18
1.789378020000072,0.66,0.18,0.66,0.18
1.8127156440000363,0.66,0.18,0.66,0.18
1.8342454930000258,0.66,0.18,0.66,0.18
1.8560407539999915,0.66,0.18,0.66,0.24
1.878034355000068,0.66,0.12,0.66,0.18
1.9001034130000107,0.66,0.18,0.66,0.12
1.9250443610000048,0.66,0.18,0.66,0.18
1.9441425190000245,0.66,0.18,0.66,0.18
1.9661356400000614,0.66,0.18,0.66,0.18
1.9881909059999998,0.66,0.18,0.66,0.18
2.0094993420000264,0.66,0.18,0.66,0.18
2.036144895999996,0.66,0.18,0.66,0.12
2.0552077260000488,0.66,0.18,0.66,0.18
2.0773165599999857,0.66,0.18,0.66,0.18
2.099125038000011,0.66,0.18,0.66,0.12
2.1219231329999957,0.66,0.18,0.66,0.18
2.147610429999986,0.66,0.18,0.66,0.18
2.1651346730000114,0.66,0.18,0.66,0.18
2.1872321470000315,0.66,0.18,0.66,0.18
2.2094056550000687,0.66,0.18,0.66,0.18
2.23452635000001,0.66,0.18,0.66,0.18
2.2597888720000583,0.66,0.18,0.66,0.18
2.27773769800001,0.66,0.18,0.66,0.18
2.299309978999986,0.66,0.18,0.66,0.18
2.32136562900007,0.66,0.18,0.66,0.18
2.345895273999986,0.66,0.18,0.66,0.18
2.3652188760000854,0.66,0.18,0.66,0.18
2.3872774060000665,0.66,0.18,0.66,0.18
2.4090566990000752,0.66,0.18,0.66,0.18
2.432176367000011,0.66,0.18,0.66,0.18
2.4569069760000275,0.66,0.18,0.66,0.12
2.4760518230000343,0.66,0.18,0.66,0.18
2.4981551210000816,0.66,0.06,0.66,0.18
2.5200471840000773,0.66,0.18,0.66,0.18
2.5427265250000346,0.66,0.12,0.66,0.18
2.567707442000028,0.66,0.18,0.66,0.18
2.5866800620000276,0.66,0.18,0.66,0.18
2.6093436260000544,0.66,0.18,0.66,0.18
2.6320908400000462,0.66,0.18,0.66,0.18
2.6546510110000554,0.66,0.18,0.66,0.12
2.6796715760000325,0.66,0.12,0.66,0.18
2.6985803540000006,0.66,0.18,0.66,0.18
2.7205541460000404,0.66,0.18,0.66,0.18
2.7425947880000194,0.66,0.18,0.66,0.12
2.766049917000032,0.66,0.18,0.66,0.18
2.7865128030000506,0.66,0.18,0.66,0.18
2.8087044549999973,0.66,0.18,0.66,0.18
2.831653336000045,0.66,0.18,0.66,0.18
2.853437781000025,0.66,0.18,0.66,0.18
2.8778157750000446,0.66,0.18,0.66,0.12
2.897152977000019,0.66,0.12,0.66,0.12
2.919642106000083,0.66,0.18,0.66,0.18
2.9411588340000208,0.66,0.12,0.66,0.18
2.9631159210000533,0.66,0.18,0.66,0.12
2.9880814780000264,0.66,0.18,0.66,0.18
3.0072029640000437,0.66,0.06,0.66,0.18
3.031253816000003,0.66,0.18,0.66,0.18
3.0532917049999924,0.66,0.18,0.66,0.12
3.075858468000092,0.66,0.18,0.66,0.18
3.100056235000011,0.66,0.18,0.66,0.18
3.119275387000016,0.66,0.18,0.66,0.18
3.141214458000036,0.66,0.18,0.66,0.18
3.1633216280000624,0.66,0.18,0.66,0.12
3.18630551800004,0.66,0.18,0.66,0.18
3.211782539000069,0.66,0.18,0.66,0.18
3.2311798380000027,0.66,0.12,0.66,0.12
3.253667367000048,0.66,0.18,0.66,0.12
3.2756982160000234,0.66,0.18,0.66,0.18
3.2979840460000105,0.66,0.18,0.66,0.18
3.3237968490000185,0.66,0.18,0.66,0.18
3.3418157880000763,0.66,0.18,0.66,0.12
3.3637435950000736,0.66,0.18,0.66,0.18
3.3858393410000645,0.66,0.18,0.66,0.18
3.409922770000094,0.66,0.24,0.66,0.18
3.4359413690000338,0.66,0.18,0.66,0.18
3.4537104470000486,0.66,0.18,0.66,0.18
3.4756414870000754,0.66,0.12,0.66,0.18
3.497822002000021,0.66,0.18,0.66,0.18
3.5220713859999933,0.66,0.12,0.66,0.12
3.551312889000087,0.66,0.18,0.66,0.18
3.5761664750000364,0.66,0.12,0.66,0.18
3.595137687000033,0.66,0.18,0.66,0.18
3.619732644999999,0.66,0.18,0.66,0.18
3.640030280000019,0.66,0.12,0.66,0.12
3.6626829630000657,0.66,0.12,0.66,0.12
3.687729353000009,0.66,0.18,0.66,0.18
3.706575826000062,0.66,0.18,0.66,0.18
3.728675284000019,0.66,0.18,0.66,0.18
3.750516881000067,0.66,0.18,0.66,0.18
3.774285968000072,0.66,0.12,0.66,0.18
3.794576914000004,0.66,0.18,0.66,0.12
3.8186564390000513,0.66,0.18,0.66,0.12
3.8392462699999896,0.66,0.12,0.66,0.18
3.8612400950000847,0.66,0.18,0.66,0.18
3.885913581000068,0.66,0.18,0.66,0.18
3.9051011480000852,0.66,0.18,0.66,0.18
3.9273754250000366,0.66,0.18,0.66,0.12
3.9491071969999894,0.66,0.12,0.66,0.12
3.971159486000033,0.66,0.18,0.66,0.12
3.9964214310000443,0.66,0.18,0.66,0.18
4.01836194200007,0.66,0.18,0.66,0.18
4.038030862000028,0.66,0.18,0.66,0.18
4.060012398000026,0.66,0.18,0.66,0.24
4.082719450000013,0.66,0.18,0.66,0.18
4.107348712000089,0.66,0.18,0.66,0.18
4.126756666999995,0.66,0.06,0.66,0.18
4.148038351000082,0.66,0.18,0.66,0.18
4.170021550000001,0.66,0.18,0.66,0.18
4.19431135100001,0.66,0.18,0.66,0.18
4.214654842000073,0.66,0.18,0.66,0.12
4.237154243000077,0.66,0.18,0.66,0.12
4.259122337999997,0.66,0.18,0.66,0.18
4.281228580000061,0.66,0.18,0.66,0.18
4.307101448000026,0.66,0.18,0.66,0.12
4.32639964100008,0.66,0.18,0.66,0.18
4.348105108000027,0.66,0.12,0.66,0.12
4.369613452000067,0.66,0.18,0.66,0.18
4.39177332700001,0.66,0.18,0.66,0.18
4.41655420699999,0.66,0.12,0.66,0.12
4.437792850000051,0.66,0.18,0.66,0.18
4.459179496000047,0.66,0.18,0.66,0.18
4.481157992000021,0.66,0.18,0.66,0.12
4.503729873999987,0.66,0.18,0.66,0.12
4.528581188000089,0.66,0.18,0.66,0.18
4.547884181000086,0.66,0.18,0.66,0.18
4.569572431000097,0.66,0.18,0.66,0.18
4.591740114999993,0.66,0.18,0.66,0.18
4.6147536680000485,0.66,0.18,0.66,0.12
4.64002710200009,0.66,0.18,0.66,0.18
4.658618209999986,0.66,0.18,0.66,0.18
4.680034616000057,0.66,0.18,0.66,0.18
4.7020196080000005,0.66,0.18,0.66,0.18
4.726377793000097,0.66,0.18,0.66,0.12
4.7465998730000365,0.66,0.18,0.66,0.18
4.768035351000094,0.66,0.18,0.66,0.18
4.790071416000046,0.66,0.18,0.66,0.18
4.812402141000007,0.66,0.18,0.66,0.12
4.8385294770000655,0.66,0.12,0.66,0.18
4.8570766810000805,0.66,0.12,0.66,0.18
4.879148746000055,0.66,0.12,0.66,0.12
4.901156330000049,0.66,0.18,0.66,0.18
4.924155515000052,0.66,0.18,0.66,0.18
4.948567749000063,0.66,0.18,0.66,0.12
4.96770123500005,0.66,0.18,0.66,0.12
4.989190922000034,0.66,0.18,0.66,0.18
5.012801286000013,0.66,0.18,0.66,0.18
5.036115005000056,0.0,0.18,0.0,0.18
5.060259073999987,0.0,0.18,0.0,0.18
5.079157164000094,0.0,0.12,0.0,0.12
5.101159148000079,0.0,0.06,0.0,0.06
5.12465661400006,0.0,0.06,0.0,0.06
5.147231856000076,0.0,0.06,0.0,0.06
5.1718575010000905,0.0,0.0,0.0,0.0
5.190667941000015,0.0,0.0,0.0,0.0
5.214913131999992,0.0,0.0,0.0,0.0
5.2365123890000405,0.0,0.0,0.0,0.0
5.259714522000081,0.0,0.0,0.0,0.0
5.283795870000063,0.0,0.0,0.0,0.0
5.302437411000028,0.0,0.0,0.0,0.0
5.3240299480000886,0.0,0.0,0.0,0.0
5.346014300000093,0.0,0.0,0.0,0.0
5.371061617000009,0.0,0.0,0.0,0.0
5.39054851700007,0.0,0.0,0.0,0.0
5.415155314000003,0.0,0.0,0.0,0.0
5.436222305999991,0.0,0.0,0.0,0.0
5.457699096000056,0.0,0.0,0.0,0.0
5.482420776000026,0.0,0.0,0.0,0.0
5.501621143000079,0.0,0.0,0.0,0.0
5.523290129000088,0.0,0.0,0.0,0.0
5.545609718000037,0.0,0.0,0.0,0.0
5.5676962160000585,0.0,0.0,0.0,0.0
5.592566858000055,0.0,0.0,0.0,0.0
5.6138475170000675,0.0,0.0,0.0,0.0
5.634007357000087,0.0,0.0,0.0,0.0
5.656585766000035,0.0,0.0,0.0,0.0
5.679174063999994,0.0,0.0,0.0,0.0
5.703632027000026,0.0,0.0,0.0,0.0
5.722543812000026,0.0,0.0,0.0,0.0
5.744523044000061,0.0,0.0,0.0,0.0
5.7672056470000825,0.0,0.0,0.0,0.0
5.790663400000085,0.0,0.0,0.0,0.0
5.810637187999987,0.0,0.0,0.0,0.0
5.8331134520000205,0.0,0.0,0.0,0.0
5.855605684000011,0.0,0.0,0.0,0.0
5.877150988000039,0.0,0.0,0.0,0.0
5.902262626000038,0.0,0.0,0.0,0.0
5.921555250000097,0.0,0.0,0.0,0.0
5.943129066000097,0.0,0.0,0.0,0.0
5.965588946000025,0.0,0.0,0.0,0.0
5.98713197699999,0.0,0.0,0.0,0.0
