t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.01343781799999988,0.0,0.0,0.0,0.0,0.0,0.0
0.03332572699997627,0.0,0.0,0.0,0.0,0.0,0.0
0.057049244999973325,0.0,0.0,0.0,0.0,0.0,0.0
0.07765351099999407,0.0,0.0,0.0,0.0,0.0,0.0
0.09980044299999236,0.0,0.0,0.0,0.0,0.0,0.0
0.12217608099996369,0.0,0.0,0.0,0.0,0.0,0.0
0.14532532299995182,0.0,0.0,0.0,0.0,0.0,0.0
0.1657465479999587,0.0,0.0,0.0,0.0,0.0,0.0
0.18820925799997212,0.0,0.0,0.0,0.0,0.0,0.0
0.21242372399996157,0.0,0.0,0.0,0.0,0.0,0.0
0.23301774899999828,0.0,0.0,0.0,0.0,0.0,0.0
0.27662277700000004,0.0,0.0,0.0,0.0,0.0,0.0
0.29904132699999764,0.0,0.0,0.0,0.0,0.0,0.0
0.32056409399996255,0.0,0.0,0.0,0.0,0.0,0.0
0.34205806199997824,0.0,0.0,0.0,0.0,0.0,0.0
0.36556932299998834,0.0,0.0,0.0,0.0,0.0,0.0
0.38661314399996627,0.0,0.0,0.0,0.0,0.0,0.0
0.40877220399994485,0.0,0.0,0.0,0.0,0.0,0.0
0.4316168689999813,0.0,0.0,0.0,0.0,0.0,0.0
0.45327282099998456,0.0,0.0,0.0,0.0,0.0,0.0
0.4771624529999485,0.0,0.0,0.0,0.0,0.0,0.0
0.49780636699995284,0.0,0.0,0.0,0.0,0.0,0.0
0.5196811689999663,0.0,0.0,0.0,0.0,0.0,0.0
0.5417130919999522,0.0,0.0,0.0,0.0,0.0,0.0
0.565293057999952,0.0,0.0,0.0,0.0,0.0,0.0
0.5856496099999617,0.0,0.0,0.0,0.0,0.0,0.0
0.6078398059999586,0.0,0.0,0.0,0.0,0.0,0.0
0.6316978539999809,0.0,0.0,0.0,0.0,0.0,0.0
0.653679856999986,0.0,0.0,0.0,0.0,0.0,0.0
0.6772801419999723,0.0,0.0,0.0,0.0,0.0,0.0
0.6977056229999903,0.0,0.0,0.0,0.0,0.0,0.0
0.720310637999944,0.0,0.0,0.0,0.0,0.0,0.0
0.7416183319999732,0.0,0.0,0.0,0.0,0.0,0.0
0.7636594719999721,0.0,0.0,0.0,0.0,0.0,0.0
0.7866631129999746,0.0,0.0,0.0,0.0,0.0,0.0
0.8076645969999845,0.0,0.0,0.0,0.0,0.0,0.0
0.8317299099999786,0.0,0.0,0.0,0.0,0.0,0.0
0.8536276239999552,0.0,0.0,0.0,0.0,0.0,0.0
0.8756536899999787,0.0,0.0,0.0,0.0,0.0,0.0
0.8986196349999886,0.0,0.0,0.0,0.0,0.0,0.0
0.9196234549999645,0.0,0.0,0.0,0.0,0.0,0.0
0.9417358909999507,0.0,0.0,0.0,0.0,0.0,0.0
0.96362643599997,0.0,0.0,0.0,0.0,0.0,0.0
0.9852822289999494,0.0,0.0,0.0,0.0,0.0,0.0
1.0090401789999532,0.0,0.0,0.0,0.0,0.0,0.0
1.0329491059999896,0.66,0.06,0.66,0.0,45.69,45.57
1.054881828999953,0.66,0.06,0.66,0.06,45.69,45.57
1.0770793519999984,0.66,0.18,0.66,0.18,136.11,144.57
1.0985860879999905,0.66,0.24,0.66,0.24,136.11,144.57
1.121993123999971,0.66,0.3,0.66,0.3,136.11,144.57
1.14360299599997,0.66,0.3,0.66,0.3,136.11,144.57
1.1653925169999866,0.66,0.3,0.66,0.3,99.79,99.64
1.1868687239999645,0.66,0.24,0.66,0.3,99.79,99.64
1.2122745570000006,0.66,0.12,0.66,0.3,99.79,99.64
1.2327828859999954,0.66,0.31,0.66,0.31,99.79,99.64
1.2539666749999583,0.66,0.25,0.66,0.25,99.79,99.64
1.2762045189999753,0.66,0.31,0.66,0.31,111.23,102.88
1.2987492459999999,0.66,0.35,0.66,0.29,111.23,102.88
1.3223415629999522,0.66,0.31,0.66,0.31,111.23,102.88
1.342687393999995,0.66,0.31,0.66,0.31,111.23,102.88
1.3644921479999539,0.66,0.31,0.66,0.31,99.79,99.64
1.385974082999951,0.66,0.25,0.66,0.25,99.79,99.64
1.4080185819999542,0.66,0.3,0.66,0.3,99.79,99.64
1.4336301119999462,0.66,0.3,0.66,0.3,99.79,99.64
1.454035527999963,0.66,0.3,0.66,0.24,99.79,99.64
1.4762489239999468,0.66,0.3,0.66,0.3,101.7,101.72
1.4987648179999837,0.66,0.3,0.66,0.3,101.7,101.72
1.5207706289999692,0.66,0.3,0.66,0.3,101.7,101.72
1.5432104589999653,0.66,0.24,0.66,0.3,101.7,101.72
1.5645703449999928,0.66,0.3,0.66,0.24,99.9,99.8
1.5860435759999518,0.66,0.3,0.66,0.3,99.9,99.8
1.6079277219999994,0.66,0.3,0.66,0.3,99.9,99.8
1.632170986999995,0.66,0.3,0.66,0.3,99.9,99.8
1.6546510089999629,0.66,0.24,0.66,0.3,99.9,99.8
1.6762605609999923,0.66,0.3,0.66,0.3,101.76,101.78
1.698251139999968,0.66,0.3,0.66,0.3,101.76,101.78
1.7203769509999915,0.66,0.24,0.66,0.3,101.76,101.78
1.741949894999948,0.66,0.3,0.66,0.3,101.76,101.78
1.7647825269999657,0.66,0.3,0.66,0.3,99.92,99.8
1.7861078849999785,0.66,0.3,0.66,0.3,99.92,99.8
1.8086926109999695,0.66,0.3,0.66,0.24,99.92,99.8
1.8309574629999474,0.66,0.29,0.66,0.29,99.92,99.8
1.8536352459999534,0.66,0.3,0.66,0.24,99.92,99.8
1.876787846999946,0.66,0.3,0.66,0.3,99.79,99.48
1.8973875679999992,0.66,0.3,0.66,0.3,99.79,99.48
