t,left_target,left_actual,right_target,right_actual,left_pwm,right_pwm
0.004871939999929964,0.0,0.0,0.0,0.0,0.0,0.0
0.02751053699989825,0.0,0.0,0.0,0.0,0.0,0.0
0.0501304459999119,0.0,0.0,0.0,0.0,0.0,0.0
0.07395281899994188,0.0,0.0,0.0,0.0,0.0,0.0
0.09348374799992598,0.0,0.0,0.0,0.0,0.0,0.0
0.11550069700001586,0.0,0.0,0.0,0.0,0.0,0.0
0.13811250899993865,0.0,0.0,0.0,0.0,0.0,0.0
0.18148885100004009,0.0,0.0,0.0,0.0,0.0,0.0
0.20368273199983378,0.0,0.0,0.0,0.0,0.0,0.0
0.22700307499985684,0.0,0.0,0.0,0.0,0.0,0.0
0.24791708099996868,0.0,0.0,0.0,0.0,0.0,0.0
0.27191692999986117,0.0,0.0,0.0,0.0,0.0,0.0
0.2930688310000278,0.0,0.0,0.0,0.0,0.0,0.0
0.31444000099986624,0.0,0.0,0.0,0.0,0.0,0.0
0.33642238799984625,0.0,0.0,0.0,0.0,0.0,0.0
0.35814854399995966,0.0,0.0,0.0,0.0,0.0,0.0
0.38247627399982775,0.0,0.0,0.0,0.0,0.0,0.0
0.4030620149999322,0.0,0.0,0.0,0.0,0.0,0.0
0.4254479009998704,0.0,0.0,0.0,0.0,0.0,0.0
0.4474164959999598,0.0,0.0,0.0,0.0,0.0,0.0
0.4706453799999508,0.0,0.0,0.0,0.0,0.0,0.0
0.49446925699999156,0.0,0.0,0.0,0.0,0.0,0.0
0.5134291939998548,0.0,0.0,0.0,0.0,0.0,0.0
0.5353707479998775,0.0,0.0,0.0,0.0,0.0,0.0
0.5574089120000281,0.0,0.0,0.0,0.0,0.0,0.0
0.6020092229998681,0.0,0.0,0.0,0.0,0.0,0.0
0.6245921069998985,0.0,0.0,0.0,0.0,0.0,0.0
0.6464184249998652,0.0,0.0,0.0,0.0,0.0,0.0
0.6684852619998765,0.0,0.0,0.0,0.0,0.0,0.0
0.6919514979999803,0.0,0.0,0.0,0.0,0.0,0.0
0.7130100829999719,0.0,0.0,0.0,0.0,0.0,0.0
0.7344477519998236,0.0,0.0,0.0,0.0,0.0,0.0
0.7565167329998985,0.0,0.0,0.0,0.0,0.0,0.0
0.7786328509998839,0.0,0.0,0.0,0.0,0.0,0.0
0.8024237669999366,0.0,0.0,0.0,0.0,0.0,0.0
0.823519633999922,0.0,0.0,0.0,0.0,0.0,0.0
0.8453310400000191,0.0,0.0,0.0,0.0,0.0,0.0
0.8673361799999384,0.0,0.0,0.0,0.0,0.0,0.0
0.8906284580000374,0.0,0.0,0.0,0.0,0.0,0.0
0.91394249699988,0.0,0.0,0.0,0.0,0.0,0.0
0.9339955199998258,0.0,0.0,0.0,0.0,0.0,0.0
0.9558813280000322,0.0,0.0,0.0,0.0,0.0,0.0
0.9774182310000015,0.0,0.0,0.0,0.0,0.0,0.0
1.0256936819998828,-0.44,0.0,0.44,0.0,-52.65,63.76
1.0460683769999832,-0.44,0.0,0.44,0.06,-52.65,63.76
1.068358451999984,-0.44,-0.06,0.44,0.0,-135.99,160.01
1.0903456389999064,-0.44,-0.12,0.44,0.12,-135.99,160.01
1.1380680180000127,-0.44,-0.18,0.44,0.31,-135.99,160.01
1.1574370859998453,-0.44,-0.18,0.44,0.31,-135.99,160.01
1.1793247489999885,-0.44,-0.31,0.44,0.31,-162.12,172.71
1.2013492169999154,-0.44,-0.31,0.44,0.31,-162.12,172.71
1.2492204949999177,-0.44,-0.3,0.44,0.42,-162.12,172.71
1.2693627029998424,-0.44,-0.31,0.44,0.37,-189.97,188.65
1.2919110889999956,-0.44,-0.37,0.44,0.37,-189.97,188.65
1.3133617490000233,-0.44,-0.43,0.44,0.43,-189.97,188.65
1.3354861230000097,-0.44,-0.37,0.44,0.43,-189.97,188.65
1.3574175960000048,-0.44,-0.37,0.44,0.43,-189.97,188.65
1.3793438210000204,-0.44,-0.43,0.44,0.43,-208.29,183.4
1.4014606739999635,-0.44,-0.43,0.44,0.37,-208.29,183.4
1.4249979189999067,-0.44,-0.48,0.44,0.36,-208.29,183.4
1.447022737999987,-0.44,-0.47,0.44,0.35,-208.29,183.4
1.4683604990000276,-0.44,-0.47,0.44,0.41,-199.11,189.41
1.4903503729999557,-0.44,-0.47,0.44,0.41,-199.11,189.41
1.5129884890000085,-0.44,-0.47,0.44,0.41,-199.11,189.41
1.5355782839999392,-0.44,-0.47,0.44,0.41,-199.11,189.41
1.557259221999857,-0.44,-0.48,0.44,0.42,-199.11,189.41
1.5783516320000217,-0.44,-0.47,0.44,0.41,-198.87,187.63
1.6003368669998963,-0.44,-0.47,0.44,0.41,-198.87,187.63
1.6240645159998621,-0.44,-0.48,0.44,0.42,-198.87,187.63
1.6475544630000059,-0.44,-0.49,0.44,0.43,-198.87,187.63
1.6692167129999689,-0.44,-0.49,0.44,0.43,-186.9,189.23
1.6893570969998564,-0.44,-0.43,0.44,0.43,-186.9,189.23
1.711856040999919,-0.44,-0.43,0.44,0.43,-186.9,189.23
1.7334070239999164,-0.44,-0.43,0.44,0.43,-186.9,189.23
1.755492901000025,-0.44,-0.49,0.44,0.43,-186.9,189.23
1.7773625479999282,-0.44,-0.43,0.44,0.43,-185.16,200.09
1.7993489989999034,-0.44,-0.42,0.44,0.42,-185.16,200.09
1.8229595569998764,-0.44,-0.42,0.44,0.42,-185.16,200.09
1.8444154009998783,-0.44,-0.42,0.44,0.42,-185.16,200.09
1.866555710999819,-0.44,-0.42,0.44,0.42,-171.14,185.13
1.8883610049999788,-0.44,-0.41,0.44,0.41,-171.14,185.13
1.9104325769999377,-0.44,-0.35,0.44,0.41,-171.14,185.13
1.9329541780000454,-0.44,-0.36,0.44,0.42,-171.14,185.13
1.9550019419998534,-0.44,-0.36,0.44,0.42,-171.14,185.13
1.9772243669999625,-0.44,-0.42,0.44,0.42,-177.22,191.22
1.998370346999991,-0.44,-0.42,0.44,0.42,-177.22,191.22
2.020533473999876,-0.44,-0.42,0.44,0.36,-177.22,191.22
2.0434494849998828,-0.44,-0.41,0.44,0.47,-177.22,191.22
2.067009961999929,-0.44,-0.49,0.44,0.43,-177.22,191.22
2.0893413500000406,-0.44,-0.43,0.44,0.43,-186.06,187.96
2.1093947239999125,-0.44,-0.43,0.44,0.37,-186.06,187.96
2.1314195749998817,-0.44,-0.42,0.44,0.42,-186.06,187.96
2.1533922319999874,-0.44,-0.42,0.44,0.42,-186.06,187.96
2.175486589000002,-0.44,-0.42,0.44,0.48,-202.91,193.09
2.197453165999832,-0.44,-0.47,0.44,0.42,-202.91,193.09
2.220102737999923,-0.44,-0.49,0.44,0.43,-202.91,193.09
2.2422881049999432,-0.44,-0.47,0.44,0.47,-202.91,193.09
2.2637461239999084,-0.44,-0.47,0.44,0.47,-202.91,193.09
2.286457233999954,-0.44,-0.41,0.44,0.47,-205.12,183.05
2.308294622999938,-0.44,-0.41,0.44,0.41,-205.12,183.05
