t,cmd_vx,cmd_wz
3.4262592792510986,0.01734085939824581,0.008327488787472248
3.475726842880249,0.030923429876565933,0.01413594651967287
3.528611421585083,0.045019954442977905,0.024506743997335434
3.575338125228882,0.06106845661997795,0.03341039642691612
3.63268780708313,0.07572602480649948,0.04864274710416794
3.676407814025879,0.08617155998945236,0.07008402794599533
3.728940963745117,0.09409547597169876,0.0887320414185524
3.7783520221710205,0.10437367856502533,0.10342053323984146
3.826037645339966,0.10753137618303299,0.11608731746673584
3.879006862640381,0.11136798560619354,0.12646962702274323
3.92787766456604,0.11507055908441544,0.1353965699672699
3.97524356842041,0.11657651513814926,0.14992937445640564
4.0283331871032715,0.11914100497961044,0.16261810064315796
4.075115919113159,0.11993492394685745,0.17337922751903534
4.125476360321045,0.12273295223712921,0.1843252182006836
4.175199508666992,0.11989904940128326,0.19666095077991486
4.225510358810425,0.12276161462068558,0.2062288075685501
4.276023864746094,0.12566722929477692,0.21634748578071594
4.327539682388306,0.13083471357822418,0.23464840650558472
4.376669645309448,0.12899386882781982,0.2521597146987915
4.425531625747681,0.12940290570259094,0.2669079899787903
4.475651741027832,0.13018493354320526,0.27877020835876465
4.52616286277771,0.13131673634052277,0.2925637364387512
4.578812837600708,0.13232463598251343,0.29657480120658875
4.627376556396484,0.12808072566986084,0.29657286405563354
4.676309823989868,0.12894505262374878,0.29203301668167114
4.726446151733398,0.1360016018152237,0.267284095287323
4.776346206665039,0.1428360939025879,0.2443055808544159
4.826354742050171,0.14467288553714752,0.22047702968120575
4.876130104064941,0.15095439553260803,0.1959460973739624
4.933706998825073,0.1545828878879547,0.17217431962490082
4.977032423019409,0.16033007204532623,0.14075937867164612
5.02497673034668,0.16259145736694336,0.1089760959148407
5.075206279754639,0.16525977849960327,0.09262201935052872
5.12675929069519,0.16846424341201782,0.0700792521238327
5.178097486495972,0.1707860678434372,0.055276334285736084
5.226147413253784,0.1699868142604828,0.04436200112104416
5.2759690284729,0.17273232340812683,0.035874318331480026
5.326337099075317,0.17376044392585754,0.030664807185530663
5.376966714859009,0.1732543408870697,0.024370409548282623
5.425384759902954,0.17023403942584991,0.012838756665587425
5.476574182510376,0.16708515584468842,0.006821643095463514
5.526874780654907,0.16494446992874146,0.0093195466324687
