t,vx_error,wz_error
0.09375739097595215,-0.008495585114738574,-3.547962723817856e-27
0.1277163028717041,-0.009740666834821918,-5.791798420047299e-33
0.1621561050415039,-0.02515485801128775,-2.781383752955673e-14
0.19872784614562988,-0.026551018589594938,-6.947026935817528e-20
0.23248815536499023,-0.028864718107215588,-6.943645795354936e-26
0.2630791664123535,0.00805283076236414,7.372532223479701e-09
0.2984330654144287,0.0054193364257362955,2.3073574788458217e-20
0.3312263488769531,0.004684000219351173,5.766523365685492e-26
0.3630208969116211,0.0008494421446421305,2.403557046610859e-37
0.3974740505218506,-0.014864260692389292,5.2899915208780315e-14
0.4317898750305176,-0.01673010103539725,3.310659642705923e-25
0.46315598487854004,-0.016951006060322536,-9.177789133708869e-09
0.4982028007507324,-0.019907742394490564,-5.765236540955531e-20
0.5307660102844238,-0.021611478150718098,-3.596099092444858e-31
0.564208984375,-0.024194091708062013,-5.992135521113731e-37
0.5969994068145752,-0.006036362559001234,5.303029717284756e-14
0.6312003135681152,-0.007919121777894195,3.3103633951989126e-25
0.6633596420288086,0.005766137563139519,1.4349282212097747e-08
0.6952836513519287,0.0022788429342024998,5.997394761798889e-20
0.7294478416442871,0.0005810989837369573,3.7534448825752794e-31
0.7634527683258057,-0.0012270110852915634,9.353904003728182e-37
0.796532392501831,-0.0037409641837063187,3.8255751937567466e-14
0.829838752746582,-0.005436319742205474,2.394457817269002e-25
0.8630273342132568,-0.008713778411928389,1.4948612953824191e-36
0.8984575271606445,-0.0016909531556662863,-6.848603793325936e-14
0.9311332702636719,-0.0033186682948736883,-4.495233299861112e-25
0.9688494205474854,-0.004911838079673693,-1.121410774869826e-30
0.9967706203460693,-0.008238738803072406,4.8400413864469445e-14
1.0277857780456543,-0.010664413364292755,2.0402044397196217e-25
1.063053846359253,-0.013559173324355394,1.2724423927298996e-36
1.1004877090454102,0.004852743475371003,-5.835715319407617e-14
1.131152868270874,0.002415352970214488,-2.4280517544277147e-25
1.1633343696594238,0.0008702512632127654,-6.000913146038454e-31
1.196333408355713,-0.007876212772033582,2.13005696380046e-19
1.2295019626617432,-0.009275819034209022,3.549371540420828e-25
1.2636253833770752,-0.012104183171739186,2.2131578615561e-36
1.29768705368042,-0.0002364481948564394,7.795157364989889e-15
1.3288929462432861,-0.002609847360954955,3.252883444007482e-26
1.3615331649780273,-0.004006662141134424,7.25759449025099e-32
1.395538330078125,-0.009444238831641976,1.179278888141399e-19
1.4288053512573242,-0.010253668659197798,2.94881632434045e-25
1.4611101150512695,-0.013294066919346476,1.2278677649689796e-36
1.497201919555664,-0.006834039699274477,-6.671192597344051e-14
1.529068946838379,-0.008786480917140647,-4.16847108099623e-25
1.5631916522979736,-0.01061564198316601,-6.938963472960256e-31
1.5974922180175781,0.010109968773953771,-2.5163446142075905e-14
1.6282281875610352,0.008203950759611363,-3.146771137991123e-20
1.6627047061920166,0.00576985496262192,-3.145925460365865e-26
1.697556495666504,-0.013290282291967444,5.5428893913798064e-14
1.7292771339416504,-0.015226248595882185,3.461050107422216e-25
1.7611758708953857,-0.01627801992013688,8.649838792291831e-31
1.7967491149902344,-0.009251072631809538,-7.200292468827727e-15
1.827047348022461,-0.01094724302922265,-4.502298789205139e-26
1.860753059387207,-0.012474999526627655,-1.1237986808476464e-31
1.8948414325714111,0.005302641311720325,-2.3810289058286272e-14
1.9288532733917236,0.003174695766153315,-1.4822685716580502e-25
1.9623827934265137,0.0005219678549029845,-9.255212061741552e-37
1.9950544834136963,-0.021977240179639652,-2.0581277735808602e-14
2.0279719829559326,-0.02360739424084994,-1.283935215487407e-25
2.061572551727295,-0.024928990860587266,-3.1977308015978585e-31
2.0990371704101562,-0.010762788682878726,5.820629715595867e-14
2.1280088424682617,-0.013538975379828806,2.4284615907550623e-25
2.164212465286255,-0.016154269969046082,1.512150481240703e-36
2.1981794834136963,0.000639134079659566,-4.4884741032093675e-14
2.227574348449707,-0.002007260215651187,-1.8681328025247263e-25
2.2629849910736084,-0.0031414859990093976,-4.667008173688239e-31
2.2970187664031982,-0.011382765305338249,-2.617207390992697e-20
2.329444408416748,-0.013001969682496733,-4.362399366162507e-26
2.3630125522613525,-0.015330046400440304,-2.71923522509212e-37
2.397841215133667,-0.00673233565167656,-6.215317034378875e-14
2.429410457611084,-0.009387535055878584,-2.5863473166843247e-25
2.4614667892456055,-0.010505271818804337,-2.5863382371381094e-25
2.498140335083008,0.0028871274062960838,-3.3782386777740275e-15
2.5298702716827393,0.001808762916701977,-8.426861358544237e-21
2.56310772895813,-0.0008962991410009636,-3.5064901435290313e-32
2.5973284244537354,-0.032951135291347404,-3.8775704516711394e-14
2.6305789947509766,-0.03507916134490001,-2.420371620190118e-25
2.6648013591766357,-0.036428631643574585,-4.030479734583137e-31
2.703458070755005,-0.008854417656492752,7.107669363553669e-15
2.7304458618164062,-0.010538198822972258,4.437345766643334e-26
2.7632100582122803,-0.012363621433460566,7.389296923555309e-32
2.7992382049560547,-0.012236549007014904,-1.1052530837549092e-13
2.8288733959198,-0.01452654692333197,-6.900393961220905e-25
2.8616225719451904,-0.015331197351806498,-6.900421912346383e-25
2.894253969192505,-0.00909997121983642,7.1437113061077246e-09
2.929328203201294,-0.010826133711763894,8.934746697646094e-15
2.963003635406494,-0.011894108185466448,1.1168433255520338e-20
2.9954352378845215,-0.00016451439260147633,1.542834748196123e-09
3.0289487838745117,-0.002650014301874334,9.655291635405196e-21
3.062241315841675,-0.004902912382427418,6.027590230628562e-32
3.0998544692993164,0.0054650283948343295,-3.5881403788683015e-14
3.1300690174102783,0.0034091447168991622,-2.242694755522113e-25
3.1630797386169434,0.002433861881808504,-5.599753958306019e-31
3.1978437900543213,-0.0016607952454338252,-6.8282198922853254e-09
3.227715253829956,-0.004888931982872677,-2.8574727797611114e-20
3.2637600898742676,-0.007052677761813245,-1.7824196405732238e-31
3.2986910343170166,-0.0063550674437961195,1.0460443612686798e-13
3.327928066253662,-0.009277285663566953,4.3689763568143335e-25
3.3602094650268555,-0.010118269569600378,1.0925896719676186e-30
3.394289970397949,-0.003854180172600282,-2.2242121511662105e-14
3.4283154010772705,0.01154751071868769,0.008327488787472248
3.4615774154663086,0.009542777163731985,0.008327488787472248
3.4979186058044434,0.02113221508166186,0.01413594651967287
3.532881021499634,0.042826659796149455,0.024506743997335434
3.562265157699585,0.042053702089148284,0.024506743997335434
3.595808744430542,0.05275134242814069,0.03341039642692709
3.6370997428894043,0.06526364977944946,0.04864274710417891
3.6640470027923584,0.06366036178302097,0.04864274710416794
3.6978583335876465,0.07904519039989405,0.0700840279459826
3.730776309967041,0.08503789098311926,0.0887320414185524
3.7598836421966553,0.08407154472795705,0.0887320414185524
3.7944345474243164,0.10059681580003035,0.10581341514008928
3.8290634155273438,0.10135375264177587,0.11848019936698366
