t,odom_map_dx,odom_map_dy
0.21965694427490234,0.03931706663104173,0.0495116783535409
0.41932129859924316,0.03931706663104173,0.0495116783535409
0.6199052333831787,0.03931706663104173,0.0495116783535409
0.8192312717437744,0.03931706663104173,0.0495116783535409
1.019117832183838,0.03931706663104173,0.0495116783535409
1.219332218170166,0.03931706663104173,0.0495116783535409
1.419248342514038,0.03931706663104173,0.0495116783535409
1.6195557117462158,0.03931706663104173,0.0495116783535409
1.8191454410552979,0.03931706663104173,0.0495116783535409
2.0195999145507812,0.03931706663104173,0.0495116783535409
2.2195591926574707,0.03931706663104173,0.0495116783535409
2.419240951538086,0.03931706663104173,0.0495116783535409
2.619123935699463,0.03931706663104173,0.0495116783535409
2.8191208839416504,0.03931706663104173,0.0495116783535409
3.0190834999084473,0.03931706663104173,0.0495116783535409
3.2192728519439697,0.03931706663104173,0.0495116783535409
3.4203007221221924,0.03931706663104173,0.0495116783535409
3.6203761100769043,0.03931706663104173,0.0495116783535409
3.818721055984497,0.03931706663104173,0.0495116783535409
4.0198845863342285,0.03931706663104173,0.0495116783535409
4.219682216644287,0.026532576036595038,0.061295822434379824
4.418724775314331,0.026532576036595038,0.061295822434379824
4.621582746505737,0.03478560190532782,0.05259939314769623
4.818953037261963,0.04384534025974048,0.04293514377158034
5.018528938293457,0.04384534025974048,0.04293514377158034
5.2203898429870605,0.03555330767475794,0.042872397177740405
5.419090747833252,0.03555330767475794,0.042872397177740405
5.621220350265503,0.024221783897287436,0.050984872942190985
5.819924831390381,0.027374247467268912,0.04718048895891727
6.020659685134888,0.027374247467268912,0.04718048895891727
6.219607353210449,0.027923070316441694,0.05139576512384127
6.419209957122803,0.02550304308690983,0.04824513707145632
6.6213908195495605,0.02550304308690983,0.04824513707145632
6.819265604019165,0.01833791586283767,0.0511678252233948
7.019274950027466,0.024449438373459313,0.040997322449867986
7.2184271812438965,0.024449438373459313,0.040997322449867986
7.419004440307617,0.026736777444563282,0.044806112232177654
7.6200337409973145,0.027914631181307333,0.04330573653393791
7.819126605987549,0.027914631181307333,0.04330573653393791
8.019676923751831,0.026461117449442656,0.04470869268199835
8.22191309928894,0.02831291950983181,0.041529519076553105
8.418853759765625,0.02831291950983181,0.041529519076553105
8.62184190750122,0.027149341242179485,0.0421935305304042
8.818845510482788,0.02027822145486501,0.03981215804814502
9.01894760131836,0.02027822145486501,0.03981215804814502
9.220036745071411,0.028308440267671396,0.04376017473989508
9.418367624282837,0.021029855896094442,0.045948140050501456
9.61937689781189,0.021029855896094442,0.045948140050501456
9.824758052825928,0.014464558305551265,0.03269192502864285
10.020476341247559,0.014751287196760126,0.04315051832332024
10.21974229812622,0.014751287196760126,0.04315051832332024
10.419970989227295,0.0188473857602507,0.04605976141197346
10.619940996170044,0.010292484491529297,0.03348142680621791
10.818750858306885,0.010292484491529297,0.03348142680621791
11.019706964492798,0.007142297194271478,0.028523275000624487
11.220107078552246,0.0009338846359524142,0.036139157602033824
11.418701648712158,0.0009338846359524142,0.036139157602033824
11.621094703674316,0.007724859927890343,0.03075833136854264
