t,odom_vx,odom_wz,x,y,yaw
0.09375739097595215,0.008495585114738574,3.547962723817856e-27,0.09375739097595215,-0.06301313004333779,0.2512746700697645
0.1277163028717041,0.009740666834821918,5.791798420047299e-33,0.1277163028717041,-0.06280607918763435,0.2511316371346136
0.1621561050415039,0.02515485801128775,2.781383752955673e-14,0.1621561050415039,-0.0612680872233958,0.25006919741737604
0.19872784614562988,0.026551018589594938,6.947026935817528e-20,0.19872784614562988,-0.060842105705374586,0.2497749462563941
0.23248815536499023,0.028864718107215588,6.943645795354936e-26,0.23248815536499023,-0.0597241953682551,0.2490027381407122
0.2630791664123535,-0.00805283076236414,-7.372532223479701e-09,0.2630791664123535,-0.062393989109764764,0.25084696566790765
0.2984330654144287,-0.0054193364257362955,-2.3073574788458217e-20,0.2984330654144287,-0.06261439181125358,0.2509992112345547
0.3312263488769531,-0.004684000219351173,-5.766523365685492e-26,0.3312263488769531,-0.06271082182308432,0.2510658210425923
0.3630208969116211,-0.0008494421446421305,-2.403557046610859e-37,0.3630208969116211,-0.06279436055485238,0.25112352655790265
0.3974740505218506,0.014864260692389292,-5.2899915208780315e-14,0.3974740505218506,-0.06148590172670219,0.25021969137453903
0.4317898750305176,0.01673010103539725,-3.310659642705923e-25,0.4317898750305176,-0.060971405308169885,0.24986429716550285
0.46315598487854004,0.016951006060322536,9.177789133708869e-09,0.46315598487854004,-0.060675304820647105,0.24965976297786116
0.4982028007507324,0.019907742394490564,5.765236540955531e-20,0.4982028007507324,-0.06006800722138278,0.2492403337117053
0.5307660102844238,0.021611478150718098,3.596099092444858e-31,0.5307660102844238,-0.05940759659641249,0.24878422141109294
0.564208984375,0.024194091708062013,5.992135521113731e-37,0.564208984375,-0.05880985740262324,0.24837139360308244
0.5969994068145752,0.006036362559001234,-5.303029717284756e-14,0.5969994068145752,-0.06018823248820146,0.2493234105974629
0.6312003135681152,0.007919121777894195,-3.3103633951989126e-25,0.6312003135681152,-0.05997207945367181,0.2491741233385202
0.6633596420288086,-0.005766137563139519,-1.4349282212097747e-08,0.6633596420288086,-0.06098543059810613,0.24987400786584085
0.6952836513519287,-0.0022788429342024998,-5.997394761798889e-20,0.6952836513519287,-0.06115255716885001,0.24998943757261272
0.7294478416442871,-0.0005810989837369573,-3.7534448825752794e-31,0.7294478416442871,-0.06121815294384774,0.2500347416846133
0.7634527683258057,0.0012270110852915634,-9.353904003728182e-37,0.7634527683258057,-0.06118918005750957,0.2500147314761319
0.796532392501831,0.0037409641837063187,-3.8255751937567466e-14,0.796532392501831,-0.06110147317762429,0.2499541553561359
0.829838752746582,0.005436319742205474,-2.394457817269002e-25,0.829838752746582,-0.060964180791422524,0.24985933132271396
0.8630273342132568,0.008713778411928389,-1.4948612953824191e-36,0.8630273342132568,-0.060700988572132054,0.24967755299425706
0.8984575271606445,0.0016909531556662863,6.848603793325936e-14,0.8984575271606445,-0.06136757900255,0.25013794575577686
0.9311332702636719,0.0033186682948736883,4.495233299861112e-25,0.9311332702636719,-0.06130139568611359,0.25009223481258896
0.9688494205474854,0.004911838079673693,1.121410774869826e-30,0.9688494205474854,-0.06121917041136435,0.2500354444624391
