timestamp,elapsed_s,x,y,yaw_deg,target_dist,target_angle
1779632230.7511168,4.088109493255615,0.4967539121526363,0.005625737339567715,-1.5040887295038403,0.5,0.0
1779632230.7966814,4.133674144744873,0.496670375165449,0.005352860265233537,-1.3539421794456632,0.5,0.0
1779632230.84226,4.179252624511719,0.49655744434431837,0.005561576295410721,-1.4792672224784378,0.5,0.0
1779632230.8968194,4.233812093734741,0.49635748552910036,0.005267749845878054,-1.3311695216604962,0.5,0.0
1779632230.9861279,4.323120594024658,0.49641316360291543,0.005004968662462752,-1.1980955838835217,0.5,0.0
1779632231.0005958,4.337588548660278,0.4964612002415877,0.005282395926026974,-1.3431131755579804,0.5,0.0
1779632231.0365822,4.37357497215271,0.4965059391771701,0.00553210338092297,-1.4736751040956815,0.5,0.0
1779632231.083081,4.420073747634888,0.4965474239166262,0.005756855860153709,-1.5912202106227022,0.5,0.0
1779632231.3742154,4.71120810508728,0.496794318875897,0.003487705675204105,-0.3561475332415965,0.5,0.0
1779632231.3876119,4.724604606628418,0.4969416902182045,0.004429178078241165,-0.8486562810572267,0.5,0.0
1779632231.4055903,4.7425830364227295,0.496939084778377,0.004250379972934839,-0.7639075252571285,0.5,0.0
1779632231.469161,4.806153774261475,0.49684522686450283,0.004591709764879253,-0.9459971131501174,0.5,0.0
1779632231.4800723,4.817065000534058,0.4967652486342279,0.004899014426684124,-1.1099548188822983,0.5,0.0
1779632231.4967136,4.833706378936768,0.4968773499040787,0.00515911458519067,-1.2624330003592301,0.5,0.0
1779632231.5319881,4.868980884552002,0.49671263787247955,0.004904793097910121,-1.135402305047403,0.5,0.0
1779632231.6061459,4.943138599395752,0.4967246691585813,0.005191921240559264,-1.2864180501655147,0.5,0.0
1779632231.6191895,4.956182241439819,0.4969806449808835,0.0049380145330366,-1.1578242412405964,0.5,0.0
1779632231.6613348,4.9983274936676025,0.49697541558049474,0.004708127012667243,-1.042066784806972,0.5,0.0
1779632231.7968285,5.133821249008179,0.4970664801687255,0.0049871536384652766,-1.2012374277254696,0.5,0.0
1779632231.8090725,5.1460652351379395,0.49729098486708273,0.004805879348785297,-1.0811233759552366,0.5,0.0
1779632231.827113,5.164105653762817,0.4972467798872931,0.005103161661186076,-1.2377369219591225,0.5,0.0
1779632231.858822,5.195814847946167,0.4973674918300357,0.0053656959836880765,-1.3756115642623596,0.5,0.0
1779632231.9397259,5.276718616485596,0.4974210552253552,0.005631010321094149,-1.5014385843090685,0.5,0.0
1779632231.9558973,5.2928900718688965,0.49726611640306884,0.005357657423908782,-1.3515353185653856,0.5,0.0
1779632231.9943368,5.331329584121704,0.4972269312733873,0.005599770958435158,-1.481152944405331,0.5,0.0
1779632232.0780993,5.4150919914245605,0.4971935367624437,0.005817705723553303,-1.597862998094301,0.5,0.0
1779632232.1058295,5.442822217941284,0.49716499796637176,0.006013870301965426,-1.7029486599181463,0.5,0.0
1779632232.188482,5.525474786758423,0.49713927526516305,0.005728096915602514,-1.5324639165099578,0.5,0.0
1779632232.2250762,5.562068939208984,0.4971147146835193,0.005419614137891236,-1.379438713391258,0.5,0.0
1779632232.2382073,5.575200080871582,0.4972332583503326,0.005220894089050162,-1.2417472555753453,0.5,0.0
1779632232.2828188,5.619811534881592,0.4973497381296161,0.00547170414168989,-1.3791862277213875,0.5,0.0
1779632232.370168,5.707160711288452,0.497205997931791,0.0052142334714595714,-1.2415243241082266,0.5,0.0
1779632232.5131383,5.850131034851074,0.4974106174815649,0.005476290021394003,-1.3844903967714228,0.5,0.0
1779632232.5236454,5.86063814163208,0.4973608573752938,0.005706710808968048,-1.5109839784232402,0.5,0.0
1779632232.6066794,5.943672180175781,0.49731720882817615,0.005914085018614627,-1.6248549455509582,0.5,0.0
1779632232.6208017,5.957794427871704,0.4972788448300597,0.0061007163286845405,-1.727361811160684,0.5,0.0
1779632232.658994,5.995986700057983,0.49710470771477094,0.0062345134943187054,-1.8152632920876977,0.5,0.0
1779632232.7032619,6.040254592895508,0.4969487017077934,0.006354962978023811,-1.8943978123968974,0.5,0.0
1779632232.747923,6.084915637969971,0.4972787547282855,0.0064758277502148685,-1.9714124865155875,0.5,0.0
1779632232.8434718,6.180464506149292,0.4973795688979045,0.006067452466519245,-1.7746101439294766,0.5,0.0
1779632232.8601003,6.1970930099487305,0.49719627262089583,0.006204585744265444,-1.857800161841844,0.5,0.0
1779632232.896161,6.233153820037842,0.4972608777925604,0.006394791877753367,-1.9404832239779741,0.5,0.0
1779632232.9892373,6.326230049133301,0.4972296098770967,0.006533350287106997,-2.011475153716403,0.5,0.0
1779632233.0049152,6.341907978057861,0.49719620496589695,0.006213911861493698,-1.820493048287217,0.5,0.0
1779632233.0821695,6.419162273406982,0.49726286357532606,0.006394009543028246,-1.901568413960292,0.5,0.0
1779632233.0956395,6.432632207870483,0.4971335738565822,0.006469625518626275,-1.9701425968353368,0.5,0.0
1779632233.1353307,6.472323417663574,0.49710563086555876,0.006139090237964514,-1.7735437374023313,0.5,0.0
1779632233.1776578,6.514650583267212,0.4970901934104478,0.006303236456441968,-1.861246543404119,0.5,0.0
1779632233.374836,6.711828708648682,0.4971323103383177,0.006932677955650198,-2.2013871128547935,0.5,0.0
1779632233.3854275,6.7224202156066895,0.49711535408708296,0.007017416917712576,-2.246323980015952,0.5,0.0
1779632233.4130507,6.7500433921813965,0.49719017167241764,0.00706591208338886,-2.2852421218529626,0.5,0.0
1779632233.4418137,6.778806447982788,0.49729832315341505,0.006659639799853183,-2.061901314447957,0.5,0.0
1779632233.458085,6.795077800750732,0.49726448789598304,0.0067717524638186664,-2.1208142972708344,0.5,0.0
1779632233.491626,6.828618764877319,0.49732505971740915,0.006896003293696291,-2.171805555213699,0.5,0.0
1779632233.5243714,6.861364126205444,0.49714568531150327,0.006950108692334776,-2.215136843956839,0.5,0.0
1779632233.566028,6.903020858764648,0.4970081267329778,0.006024566548974926,-1.7247657213939778,0.5,0.0
1779632233.6042094,6.941202163696289,0.4968627091767506,0.006166032045364957,-1.8129728201560085,0.5,0.0
1779632233.653293,6.990285634994507,0.49676698040767664,0.005839223648297328,-1.631986377151114,0.5,0.0
1779632233.7021525,7.039145231246948,0.49678244387103265,0.006033314421349875,-1.7337351510804508,0.5,0.0
1779632233.746891,7.083883762359619,0.496695205686777,0.005238776455914411,-1.2994197915622736,0.5,0.0
1779632233.7959857,7.132978439331055,0.49681493391796305,0.005516755147025591,-1.4328455837011769,0.5,0.0
1779632233.8422916,7.179284334182739,0.4969119323073642,0.005775270310258502,-1.5575882494046438,0.5,0.0
1779632233.892259,7.2292516231536865,0.49705941281321925,0.005970729212747639,-1.6634547108650068,0.5,0.0
1779632233.936901,7.2738938331604,0.49713360940133905,0.0061840587401196705,-1.76531353557486,0.5,0.0
1779632234.093065,7.430057764053345,0.4972096893200306,0.006367376479067149,-1.8520770391263446,0.5,0.0
1779632234.104252,7.441244840621948,0.49704383530958796,0.006474585262433668,-1.9275629569803863,0.5,0.0
1779632234.1788125,7.515805244445801,0.4971299334495726,0.006628885728607239,-1.9981311456603414,0.5,0.0
1779632234.190432,7.5274248123168945,0.49710821900053415,0.0067429873317425585,-2.0628510548982186,0.5,0.0
1779632234.2069738,7.54396653175354,0.4968978207333403,0.006347685393298847,-1.8508128249983675,0.5,0.0
1779632234.2383065,7.575299263000488,0.4968190082783319,0.006502579366839236,-1.9231949307026688,0.5,0.0
1779632234.2802515,7.617244243621826,0.4969284886008096,0.006602080685936301,-1.9942479620840128,0.5,0.0
1779632234.3213308,7.658323526382446,0.49692343208752754,0.006719987262731795,-2.0597456684449367,0.5,0.0
1779632234.367658,7.704650640487671,0.4967880553381203,0.006791971576657912,-2.1145098588593227,0.5,0.0
1779632234.5169816,7.853974342346191,0.49679768859808543,0.006376797479220202,-1.9030733216710758,0.5,0.0
1779632234.530436,7.867428779602051,0.4972046757278535,0.006569968151218142,-1.9769029216774976,0.5,0.0
1779632234.5394495,7.876442193984985,0.49717122591947804,0.006691061987327683,-2.0441053034920627,0.5,0.0
1779632234.6136184,7.950611114501953,0.4972281998090812,0.00683264173737787,-2.107973696033074,0.5,0.0
1779632234.6259673,7.9629600048065186,0.4970942357990815,0.005950317262786892,-1.631885215692808,0.5,0.0
1779632234.7031007,8.040093421936035,0.4970739023074887,0.006133318517649132,-1.733591169621314,0.5,0.0
1779632234.7144375,8.051430225372314,0.4970571580366351,0.006298019028350815,-1.8251602567878207,0.5,0.0
1779632234.753441,8.090433835983276,0.4969072083459226,0.006412158324261721,-1.9033425594552094,0.5,0.0
1779632234.79775,8.134742736816406,0.496908148790495,0.006548940845208462,-1.977944943211625,0.5,0.0
1779632234.8911636,8.228156328201294,0.4969100623268776,0.006672047368936063,-2.045116159349361,0.5,0.0
1779632234.9065516,8.243544340133667,0.49706174965980954,0.006798572459702064,-2.099110267890466,0.5,0.0
1779632234.9390874,8.276080131530762,0.49710065577297863,0.0064084128221867,-1.8888624280764683,0.5,0.0
1779632234.987365,8.324357748031616,0.4970616402003198,0.006083753953353465,-1.700038976631391,0.5,0.0
1779632235.082506,8.419498682022095,0.49704624560185295,0.006253357680195809,-1.7949343570146978,0.5,0.0
1779632235.0958848,8.432877540588379,0.49703362714122934,0.006406008725063121,-1.8803749485011891,0.5,0.0
1779632235.1367471,8.473739862442017,0.497120515801763,0.006567135556366826,-1.9556417183521417,0.5,0.0
1779632235.320365,8.657357692718506,0.4972345967896078,0.006210428860124391,-1.7652616407845978,0.5,0.0
1779632235.3320227,8.669015407562256,0.4972041843305733,0.00636740041812813,-1.8537091337489602,0.5,0.0
1779632235.3483984,8.685391187667847,0.4972727170449536,0.006480746191601043,-1.9318674912953138,0.5,0.0
1779632235.3822503,8.719243049621582,0.49733499398609127,0.006582686125943808,-2.0021747714466533,0.5,0.0
1779632235.4227846,8.759777307510376,0.497391527204692,0.006674373739855041,-2.0654232812746374,0.5,0.0
1779632235.466864,8.80385684967041,0.49758097790535427,0.006376337749633232,-1.8586293218632381,0.5,0.0
1779632235.5143578,8.851350545883179,0.49761363853733354,0.00654042608300867,-1.9360735971442036,0.5,0.0
1779632235.5588639,8.895856618881226,0.4975292326960111,0.005688771614195689,-1.4779708913588665,0.5,0.0
1779632235.653947,8.990939855575562,0.497467776384757,0.005897876172486074,-1.5950832084588171,0.5,0.0
1779632235.7051005,9.042093276977539,0.49741356982357027,0.006086078038912733,-1.7005175363946594,0.5,0.0
1779632235.750867,9.087859630584717,0.4973620058917515,0.005792949894307328,-1.5301671868791074,0.5,0.0
1779632235.7944558,9.13144850730896,0.4973183003981065,0.00599160724976685,-1.6420684381141453,0.5,0.0
1779632235.9412951,9.278287887573242,0.4972719803735782,0.005673762393387773,-1.4875918592096622,0.5,0.0
1779632235.95315,9.29014277458191,0.4973310233036354,0.005856622920699451,-1.6024388249964585,0.5,0.0
1779632235.9693596,9.306352376937866,0.4973862710626171,0.006081737530833879,-1.7107717080647082,0.5,0.0
1779632236.00984,9.346832752227783,0.4974399750809729,0.006284439581136678,-1.8084354775059457,0.5,0.0
1779632236.0823445,9.419337272644043,0.49725754611832085,0.006461500855787729,-1.8944712994161885,0.5,0.0
1779632236.0949054,9.43189811706543,0.49704702933031003,0.00707274516563773,-2.231232368404253,0.5,0.0
1779632236.1377733,9.47476601600647,0.49703934941307537,0.007143474104708037,-2.2732170815859654,0.5,0.0
1779632236.3720174,9.709010124206543,0.497118197474968,0.0071794566482041465,-2.309426742324331,0.5,0.0
1779632236.3828278,9.719820499420166,0.49723430838968,0.00676213768335662,-2.0837964537362654,0.5,0.0
1779632236.4032447,9.740237474441528,0.497207586278853,0.006863964552112611,-2.140530362879816,0.5,0.0
1779632236.4281256,9.76511836051941,0.4972411964595586,0.007437131628448558,-2.4528047993534483,0.5,0.0
1779632236.448593,9.785585641860962,0.49706381495211266,0.007489589633558877,-2.4683301123403973,0.5,0.0
1779632236.560221,9.897213697433472,0.49703640841412133,0.007005447051519936,-2.2216359905472123,0.5,0.0
1779632236.575649,9.912641763687134,0.49711934749018694,0.00705489874910975,-2.2628918129769584,0.5,0.0
1779632236.5924923,9.929485082626343,0.4971956494037941,0.007150776449277482,-2.2996520626371897,0.5,0.0
1779632236.653352,9.990344762802124,0.4971716220825805,0.0072138137526596546,-2.334805204768639,0.5,0.0
1779632236.6683965,10.005389213562012,0.4971379420080274,0.006756382292568943,-2.1011078560657963,0.5,0.0
1779632236.7517385,10.088731288909912,0.4972601855234236,0.006853133518162382,-2.1521725890734356,0.5,0.0
1779632236.7622218,10.099214553833008,0.4973247532546391,0.006969407235211169,-2.2001787834533264,0.5,0.0
1779632236.803911,10.14090371131897,0.49728553257214125,0.007050588707929848,-2.2452184410435723,0.5,0.0
1779632236.890949,10.227941751480103,0.4971125696439461,0.007089337197706282,-2.2813083969037438,0.5,0.0
1779632236.9078913,10.244884014129639,0.49709489136591345,0.0071584762971554795,-2.318218645755786,0.5,0.0
1779632236.986905,10.32389783859253,0.497079683575245,0.00722068706083637,-2.351449488445981,0.5,0.0
1779632237.0011928,10.338185548782349,0.49706656567333785,0.007276664733288438,-2.381367020067527,0.5,0.0
1779632237.043141,10.380133628845215,0.49714884132483916,0.007299053555210017,-2.4067189280265278,0.5,0.0
1779632237.0831468,10.42013955116272,0.49722404588123237,0.007370724195327046,-2.4292458007507722,0.5,0.0
1779632237.1305175,10.467510223388672,0.49718518581824533,0.006898181389263642,-2.1865055564799225,0.5,0.0
1779632237.2260525,10.563045263290405,0.4971602985869207,0.006986487990982167,-2.232922903507248,0.5,0.0
1779632237.240911,10.577903747558594,0.49713859273968547,0.00706593993437051,-2.274704776421759,0.5,0.0
1779632237.2776613,10.614654064178467,0.49703562941576407,0.0076378020463278955,-2.5701570222237384,0.5,0.0
1779632237.3760333,10.71302604675293,0.49702664324186385,0.007652107981204489,-2.5782298273637516,0.5,0.0
1779632237.4153051,10.75229787826538,0.49687897587892055,0.0076306633850734195,-2.5809685947151895,0.5,0.0
1779632237.4266884,10.763681173324585,0.49701457784398984,0.007167703958729493,-2.3279174073360576,0.5,0.0
1779632237.4693809,10.806373596191406,0.4969990344589245,0.0067663281012740085,-2.0946678528161113,0.5,0.0
1779632237.557895,10.894887685775757,0.49713804912675563,0.006862246762849683,-2.146527121319504,0.5,0.0
1779632237.5707889,10.907781600952148,0.4971168299202049,0.006954126081415664,-2.1969027103751215,0.5,0.0
1779632237.7035964,11.040589094161987,0.4971954330347705,0.0070086550066500095,-2.2406701330955436,0.5,0.0
1779632237.7150214,11.052014112472534,0.4972670248803369,0.007109430302730922,-2.2798654232941473,0.5,0.0
1779632237.732216,11.06920862197876,0.49722697092316887,0.006662519591923512,-2.051843021932344,0.5,0.0
1779632237.7984452,11.135437965393066,0.49729589977115507,0.006797681330777912,-2.109793737812723,0.5,0.0
1779632237.8104322,11.147424936294556,0.4971228910914721,0.006861867425387549,-2.159530402750401,0.5,0.0
1779632237.893222,11.230214834213257,0.49720228802328226,0.006977443723913242,-2.2069205014715925,0.5,0.0
1779632237.9061902,11.243182897567749,0.49717086996125537,0.006595517950845913,-1.9861255661720356,0.5,0.0
1779632237.9466155,11.283608198165894,0.4971442110850566,0.006713835277382281,-2.0523509711463235,0.5,0.0
1779632238.0875628,11.424555540084839,0.49701857711308434,0.006332180269436641,-1.8473710058147075,0.5,0.0
1779632238.097022,11.434014797210693,0.49700902607729697,0.006476854000989475,-1.9275223261145504,0.5,0.0
1779632238.1120348,11.44902753829956,0.4970013746199639,0.006607082692132509,-1.9996971013076394,0.5,0.0
1779632238.225986,11.562978744506836,0.49714011770560607,0.006719343892448155,-2.06130233482915,0.5,0.0
1779632238.2389069,11.575899600982666,0.4971185202892595,0.006825344695664173,-2.120096142571418,0.5,0.0
1779632238.257776,11.594768762588501,0.49719687905600995,0.0068928457513425315,-2.1715984514196416,0.5,0.0
1779632238.2903452,11.62733793258667,0.4970333376260863,0.006947480784532251,-2.2151266789167026,0.5,0.0
1779632238.460474,11.79746675491333,0.4965913588794091,0.003617062092244881,-0.4241809671495841,0.5,0.0
1779632238.4755564,11.812549114227295,0.49661794957335187,0.0040331062261678985,-0.6464279215306407,0.5,0.0
1779632238.4926696,11.829662322998047,0.4965072052644381,0.004373977522998946,-0.842590887507425,0.5,0.0
1779632238.5653448,11.902337551116943,0.496686237265026,0.0042358352174834924,-0.76293760142993,0.5,0.0
1779632238.6044207,11.941413402557373,0.4965341479434425,0.00475683546946712,-0.9564722044789541,0.5,0.0
1779632238.6521742,11.989166975021362,0.496574053599951,0.0050592455170295,-1.1259496118761518,0.5,0.0
1779632238.662647,11.999639749526978,0.4966107203547796,0.005331400969121859,-1.2784763188850166,0.5,0.0
1779632238.754563,12.091555833816528,0.4968810987361907,0.0056345509753803515,-1.4184503551083603,0.5,0.0
1779632238.7615538,12.098546504974365,0.4970483310892058,0.004390537481295495,-0.7485521005940554,0.5,0.0
1779632238.803626,12.140618801116943,0.49683821947073736,0.004237719445323127,-0.671996611548483,0.5,0.0
1779632238.8442023,12.18119502067566,0.4968444478676171,0.004129947123867867,-0.6048580061395838,0.5,0.0
1779632238.8925645,12.229557275772095,0.496850923234537,0.003980970332111892,-0.5444310396162839,0.5,0.0
1779632238.9393458,12.276338577270508,0.49676321440944204,0.004319214421996616,-0.7462707837152929,0.5,0.0
1779632238.9909437,12.32793641090393,0.49677429150932045,0.00466525724483201,-0.9364552304282542,0.5,0.0
1779632239.0965402,12.433532953262329,0.4966912908415689,0.004488296512926458,-0.8429966206908137,0.5,0.0
1779632239.3729048,12.709897518157959,0.4968081107250597,0.004789663953101906,-1.022280804591175,0.5,0.0
1779632239.388316,12.725308656692505,0.4969149289449659,0.005112523744408822,-1.1833957288748378,0.5,0.0
1779632239.4068015,12.743794202804565,0.4970114875211681,0.005351350674971524,-1.3285777779392582,0.5,0.0
1779632239.469925,12.806917667388916,0.49709915876829885,0.005566228001569286,-1.4592079906103659,0.5,0.0
1779632239.5632331,12.90022587776184,0.49707953534554566,0.005787663938263886,-1.578215381532384,0.5,0.0
1779632239.5743468,12.911339521408081,0.49706320163132933,0.005986950755577503,-1.6853502659918764,0.5,0.0
1779632239.6115422,12.948534965515137,0.4970495763430315,0.006166302398491747,-1.781796201915395,0.5,0.0
1779632239.624996,12.961988687515259,0.49679804196358296,0.005811850975392978,-1.6032972307344517,0.5,0.0
1779632239.6631064,13.000099182128906,0.49667272610862234,0.005974619467065538,-1.703662107061671,0.5,0.0
1779632239.706407,13.043399810791016,0.4965974624247371,0.005666816499522612,-1.5335390941161848,0.5,0.0
1779632239.796485,13.133477687835693,0.49677621387109316,0.005873095595507723,-1.6417959198407637,0.5,0.0
1779632239.810917,13.14790964126587,0.49678979392581457,0.006063744078362077,-1.7425109501726397,0.5,0.0
1779632239.8538115,13.190804243087769,0.4970398449799046,0.006293553296139259,-1.835884311753318,0.5,0.0
1779632239.8898745,13.226867198944092,0.4970291684556591,0.006442176115938241,-1.9172576590856798,0.5,0.0
1779632239.9406857,13.277678489685059,0.4971129708173024,0.006608541819224458,-1.9940117030988462,0.5,0.0
1779632240.0357447,13.372737407684326,0.49708709251274424,0.006211735498530262,-1.7945124579264442,0.5,0.0
