elapsed_s,timestamp_iso,state,cpu_pct,ram_pct,gpu_pct,cmd_vel_x,cmd_vel_z
23.67,2026-05-25T18:47:47.748423,IDLE,61.9,55.7,0.0,0.0000,0.0000
24.17,2026-05-25T18:47:48.249929,IDLE,61.3,55.7,0.0,0.0000,0.0000
24.67,2026-05-25T18:47:48.750614,IDLE,66.2,55.7,0.0,0.0000,0.0000
25.17,2026-05-25T18:47:49.252673,IDLE,63.1,55.7,0.0,0.0000,0.0000
25.67,2026-05-25T18:47:49.748791,IDLE,61.1,55.7,0.0,0.0000,0.0000
26.17,2026-05-25T18:47:50.249103,IDLE,65.9,55.6,0.0,0.0000,0.0000
26.67,2026-05-25T18:47:50.748696,IDLE,60.3,55.5,0.0,-0.4832,0.0000
27.17,2026-05-25T18:47:51.249544,IDLE,65.9,55.6,0.0,0.0000,0.0000
27.67,2026-05-25T18:47:51.748386,IDLE,66.4,55.5,0.0,0.0000,0.0000
28.17,2026-05-25T18:47:52.251847,IDLE,59.5,55.5,0.0,0.4832,3.1197
28.67,2026-05-25T18:47:52.748893,IDLE,65.0,55.4,0.0,0.4832,3.1197
29.17,2026-05-25T18:47:53.250496,IDLE,60.1,55.4,0.0,0.4832,3.1197
29.67,2026-05-25T18:47:53.749180,IDLE,59.1,55.5,0.0,0.4832,3.1197
30.17,2026-05-25T18:47:54.250329,IDLE,63.2,55.5,0.0,0.4832,0.0000
30.67,2026-05-25T18:47:54.748825,IDLE,62.0,55.5,0.0,0.4832,0.0000
31.17,2026-05-25T18:47:55.249975,IDLE,61.2,55.5,0.0,0.4832,3.1197
31.67,2026-05-25T18:47:55.748522,IDLE,61.7,55.5,0.0,0.4832,3.1197
32.17,2026-05-25T18:47:56.249024,IDLE,61.1,55.4,0.0,0.4832,0.0000
32.67,2026-05-25T18:47:56.751544,IDLE,58.6,55.4,0.0,0.4832,0.0000
33.17,2026-05-25T18:47:57.252495,IDLE,62.0,55.4,0.0,0.4832,-3.1197
33.67,2026-05-25T18:47:57.748844,IDLE,61.1,55.4,0.0,0.4832,-3.1197
34.17,2026-05-25T18:47:58.248625,IDLE,59.1,55.4,0.0,0.4832,-3.1197
34.67,2026-05-25T18:47:58.748617,IDLE,60.6,55.5,0.0,0.4832,-3.1197
35.17,2026-05-25T18:47:59.249072,IDLE,60.5,55.4,0.0,0.4832,-3.1197
35.67,2026-05-25T18:47:59.748582,IDLE,66.6,55.4,0.0,0.4832,-3.1197
36.17,2026-05-25T18:48:00.249107,IDLE,61.3,55.4,0.0,0.0000,0.0000
36.67,2026-05-25T18:48:00.748725,IDLE,62.1,55.4,0.0,0.0000,0.0000
37.17,2026-05-25T18:48:01.249029,IDLE,59.1,55.5,0.0,0.0000,0.0000
37.67,2026-05-25T18:48:01.750595,IDLE,58.1,55.5,0.0,0.0000,0.0000
38.17,2026-05-25T18:48:02.249174,IDLE,61.6,55.4,0.0,0.0000,0.0000
38.67,2026-05-25T18:48:02.748786,IDLE,60.3,55.4,0.0,0.0000,0.0000
39.17,2026-05-25T18:48:03.249076,IDLE,59.8,55.4,0.0,0.0000,0.0000
39.67,2026-05-25T18:48:03.748935,IDLE,60.5,55.4,0.0,0.0000,0.0000
40.17,2026-05-25T18:48:04.249365,IDLE,61.5,55.5,0.0,0.0000,0.0000
40.67,2026-05-25T18:48:04.748834,IDLE,61.7,55.4,0.0,0.0000,0.0000
0.27,2026-05-25T18:48:05.248171,COMMUTING,61.4,55.5,0.0,0.0874,-0.1363
0.77,2026-05-25T18:48:05.748487,COMMUTING,62.0,55.5,0.0,0.1604,0.1141
1.27,2026-05-25T18:48:06.248489,COMMUTING,62.5,55.6,0.0,0.1311,0.2549
1.77,2026-05-25T18:48:06.748865,COMMUTING,63.3,55.5,0.0,0.3518,0.1773
2.27,2026-05-25T18:48:07.248683,COMMUTING,64.8,55.5,0.0,0.3140,0.0948
2.77,2026-05-25T18:48:07.748329,COMMUTING,65.8,55.4,0.0,0.1855,-0.0365
3.27,2026-05-25T18:48:08.248210,COMMUTING,61.0,55.5,0.0,0.1876,-0.1656
3.77,2026-05-25T18:48:08.750160,COMMUTING,61.3,55.5,0.0,0.1248,-0.2198
4.27,2026-05-25T18:48:09.248496,COMMUTING,60.2,55.5,0.0,0.1803,-0.1718
4.77,2026-05-25T18:48:09.750546,COMMUTING,62.8,55.5,0.0,0.1702,-0.0871
5.27,2026-05-25T18:48:10.251596,BUFFERING_ROUGH,60.2,55.5,0.0,0.0000,0.0000
5.77,2026-05-25T18:48:10.747875,NAV_TO_STAGING,67.0,55.5,0.0,0.0000,0.0000
6.27,2026-05-25T18:48:11.248240,NAV_TO_STAGING,61.0,55.5,0.0,0.1761,1.1000
6.77,2026-05-25T18:48:11.747927,NAV_TO_STAGING,63.8,55.6,0.0,0.0575,0.5581
7.27,2026-05-25T18:48:12.249968,NAV_TO_STAGING,63.6,55.6,0.0,0.2009,0.9912
7.77,2026-05-25T18:48:12.747999,NAV_TO_STAGING,65.6,55.6,0.0,0.0946,1.2112
8.28,2026-05-25T18:48:13.252725,NAV_TO_STAGING,62.4,55.6,0.0,0.0699,0.1112
8.77,2026-05-25T18:48:13.748524,NAV_TO_STAGING,65.0,55.6,0.0,0.1312,0.1318
9.27,2026-05-25T18:48:14.248142,NAV_TO_STAGING,59.5,55.6,0.0,0.1689,0.5358
9.77,2026-05-25T18:48:14.748224,NAV_TO_STAGING,59.5,55.7,0.0,0.1416,-0.2896
10.27,2026-05-25T18:48:15.249723,NAV_TO_STAGING,61.7,55.6,0.0,0.1476,0.2324
10.77,2026-05-25T18:48:15.747871,NAV_TO_STAGING,63.5,55.6,0.0,0.0311,0.1438
11.27,2026-05-25T18:48:16.248310,NAV_TO_STAGING,59.8,55.7,0.0,0.1848,0.2198
11.77,2026-05-25T18:48:16.748717,NAV_TO_STAGING,62.0,55.6,0.0,0.0278,0.1309
12.27,2026-05-25T18:48:17.248796,NAV_TO_STAGING,65.3,55.7,0.0,0.0224,-0.0277
12.77,2026-05-25T18:48:17.748437,NAV_TO_STAGING,62.8,55.6,0.0,0.0000,0.2137
13.27,2026-05-25T18:48:18.248714,NAV_TO_STAGING,62.5,55.6,0.0,0.0000,0.1026
13.77,2026-05-25T18:48:18.748259,NAV_TO_STAGING,61.0,55.5,0.0,0.0000,0.0728
14.27,2026-05-25T18:48:19.248345,NAV_TO_STAGING,61.1,55.5,0.0,0.0000,0.1062
14.77,2026-05-25T18:48:19.748263,NAV_TO_STAGING,61.8,55.5,0.0,0.0000,0.0669
15.27,2026-05-25T18:48:20.248346,NAV_TO_STAGING,62.5,55.5,0.0,0.0000,0.0606
15.77,2026-05-25T18:48:20.748278,NAV_TO_STAGING,60.2,55.6,0.0,0.0000,0.1117
16.27,2026-05-25T18:48:21.248418,NAV_TO_STAGING,61.9,55.6,0.0,0.0000,0.1549
16.77,2026-05-25T18:48:21.748078,NAV_TO_STAGING,60.6,55.5,0.0,0.0000,0.1696
17.27,2026-05-25T18:48:22.248981,NAV_TO_STAGING,62.3,55.5,0.0,0.0000,0.1651
17.77,2026-05-25T18:48:22.747729,NAV_TO_STAGING,62.6,55.6,0.0,0.0000,0.1615
18.27,2026-05-25T18:48:23.248148,NAV_TO_STAGING,61.4,55.6,0.0,0.0000,0.1594
18.77,2026-05-25T18:48:23.747868,NAV_TO_STAGING,63.0,55.6,0.0,0.0000,0.1521
19.27,2026-05-25T18:48:24.248026,NAV_TO_STAGING,58.2,55.6,0.0,0.0000,0.1425
19.77,2026-05-25T18:48:24.750285,NAV_TO_STAGING,60.5,55.6,0.0,0.0000,0.1397
20.28,2026-05-25T18:48:25.253123,NAV_TO_STAGING,61.7,55.6,0.0,0.0000,0.1379
20.77,2026-05-25T18:48:25.750771,NAV_TO_STAGING,65.8,55.6,0.0,0.0000,0.1302
21.27,2026-05-25T18:48:26.248180,NAV_TO_STAGING,59.2,55.6,0.0,0.0000,0.1143
21.77,2026-05-25T18:48:26.748332,NAV_TO_STAGING,61.1,55.6,0.0,0.0000,0.0961
22.27,2026-05-25T18:48:27.249060,NAV_TO_STAGING,60.0,55.7,0.0,0.0000,0.0922
22.77,2026-05-25T18:48:27.748083,NAV_TO_STAGING,62.8,55.7,0.0,0.0000,0.0935
23.27,2026-05-25T18:48:28.248239,NAV_TO_STAGING,62.4,55.5,0.0,0.0000,0.0926
23.77,2026-05-25T18:48:28.747902,NAV_TO_STAGING,63.7,55.6,0.0,0.0000,0.0880
24.27,2026-05-25T18:48:29.248005,NAV_TO_STAGING,62.7,55.6,0.0,0.0000,0.0821
24.77,2026-05-25T18:48:29.748108,NAV_TO_STAGING,63.9,55.6,0.0,0.0000,0.0765
25.27,2026-05-25T18:48:30.248307,NAV_TO_STAGING,60.0,55.6,0.0,0.0000,0.0770
25.77,2026-05-25T18:48:30.748357,NAV_TO_STAGING,63.5,55.6,0.0,0.0000,0.0787
26.27,2026-05-25T18:48:31.248086,NAV_TO_STAGING,61.5,55.6,0.0,0.0000,0.0735
26.77,2026-05-25T18:48:31.747680,NAV_TO_STAGING,62.5,55.6,0.0,0.0000,0.0689
27.27,2026-05-25T18:48:32.248408,NAV_TO_STAGING,61.6,55.6,0.0,0.0000,0.0652
27.77,2026-05-25T18:48:32.748301,NAV_TO_STAGING,60.3,55.6,0.0,0.0000,0.0654
28.27,2026-05-25T18:48:33.248198,NAV_TO_STAGING,61.2,55.7,0.0,0.0000,0.0644
28.77,2026-05-25T18:48:33.748094,NAV_TO_STAGING,60.4,55.6,0.0,0.0000,0.0537
29.27,2026-05-25T18:48:34.248157,NAV_TO_STAGING,61.2,55.6,0.0,0.0000,0.0000
29.77,2026-05-25T18:48:34.749479,NAV_TO_STAGING,63.0,55.5,0.0,0.0000,0.0000
30.27,2026-05-25T18:48:35.249329,IDLE,60.1,55.6,0.0,0.0000,0.0000
30.77,2026-05-25T18:48:35.749186,IDLE,62.0,55.7,0.0,0.0000,0.0000
31.27,2026-05-25T18:48:36.248670,IDLE,58.1,55.6,0.0,0.0000,0.0000
31.77,2026-05-25T18:48:36.748702,IDLE,58.4,55.6,0.0,0.0000,0.0000
32.27,2026-05-25T18:48:37.249686,IDLE,61.4,55.6,0.0,0.0000,0.0000
32.77,2026-05-25T18:48:37.748669,IDLE,61.3,55.6,0.0,0.0000,0.0000
33.27,2026-05-25T18:48:38.249596,IDLE,60.8,55.6,0.0,0.0000,0.0000
33.77,2026-05-25T18:48:38.749440,IDLE,59.1,55.6,0.0,0.0000,0.0000
34.27,2026-05-25T18:48:39.249748,IDLE,59.3,55.7,0.0,0.0000,0.0000
34.77,2026-05-25T18:48:39.748832,IDLE,63.7,55.7,0.0,0.0000,0.0000
35.27,2026-05-25T18:48:40.250335,IDLE,56.2,55.6,0.0,0.0000,0.0000
35.77,2026-05-25T18:48:40.748955,IDLE,58.4,55.7,0.0,0.0000,0.0000
36.27,2026-05-25T18:48:41.249180,IDLE,60.0,55.8,0.0,0.0000,0.0000
36.77,2026-05-25T18:48:41.748975,IDLE,61.0,55.8,0.0,0.0000,0.0000
37.27,2026-05-25T18:48:42.249143,IDLE,58.3,55.8,0.0,0.0000,0.0000
37.77,2026-05-25T18:48:42.749234,IDLE,57.6,55.8,0.0,0.0000,0.0000
38.27,2026-05-25T18:48:43.248934,IDLE,58.6,55.8,0.0,0.0000,0.0000
38.77,2026-05-25T18:48:43.748884,IDLE,63.0,55.8,0.0,0.0000,0.0000
39.27,2026-05-25T18:48:44.249391,IDLE,57.7,55.8,0.0,0.0000,0.0000
39.77,2026-05-25T18:48:44.749035,IDLE,58.4,55.8,0.0,0.0000,0.0000
40.27,2026-05-25T18:48:45.248736,IDLE,61.7,55.8,0.0,0.0000,0.0000
40.77,2026-05-25T18:48:45.748781,IDLE,60.3,55.8,0.0,0.0000,0.0000
41.27,2026-05-25T18:48:46.249520,IDLE,59.2,55.8,0.0,0.0000,0.0000
41.77,2026-05-25T18:48:46.748765,IDLE,59.5,55.8,0.0,0.0000,0.0000
42.27,2026-05-25T18:48:47.249049,IDLE,57.5,55.8,0.0,0.0000,0.0000
42.77,2026-05-25T18:48:47.748878,IDLE,63.1,55.8,0.0,0.0000,0.0000
43.27,2026-05-25T18:48:48.248987,IDLE,58.5,55.8,0.0,0.0000,0.0000
43.77,2026-05-25T18:48:48.748394,IDLE,59.1,55.8,0.0,0.0000,0.0000
44.27,2026-05-25T18:48:49.249049,IDLE,57.1,55.8,0.0,0.0000,0.0000
44.77,2026-05-25T18:48:49.748721,IDLE,60.3,55.8,0.0,0.0000,0.0000
45.27,2026-05-25T18:48:50.249006,IDLE,57.4,55.8,0.0,0.0000,0.0000
45.77,2026-05-25T18:48:50.748530,IDLE,57.9,55.8,0.0,0.0000,0.0000
46.27,2026-05-25T18:48:51.248936,IDLE,58.6,55.8,0.0,0.0000,0.0000
46.77,2026-05-25T18:48:51.748761,IDLE,61.8,55.8,0.0,0.0000,0.0000
47.27,2026-05-25T18:48:52.248885,IDLE,59.7,55.8,0.0,0.0000,0.0000
47.77,2026-05-25T18:48:52.749414,IDLE,62.0,55.8,0.0,0.0000,0.0000
48.27,2026-05-25T18:48:53.248904,IDLE,60.1,55.8,0.0,0.0000,0.0000
48.77,2026-05-25T18:48:53.748771,IDLE,60.4,55.8,0.0,0.0000,0.0000
49.27,2026-05-25T18:48:54.249010,IDLE,57.5,55.8,0.0,0.0000,0.0000
49.77,2026-05-25T18:48:54.748754,IDLE,59.4,55.8,0.0,0.0000,0.0000
50.27,2026-05-25T18:48:55.249039,IDLE,58.3,55.8,0.0,0.0000,0.0000
50.77,2026-05-25T18:48:55.748782,IDLE,62.9,55.8,0.0,0.0000,0.0000
51.27,2026-05-25T18:48:56.249865,IDLE,59.3,55.8,0.0,0.0000,0.0000
51.77,2026-05-25T18:48:56.749030,IDLE,59.7,55.8,0.0,0.0000,0.0000
52.27,2026-05-25T18:48:57.248756,IDLE,58.8,55.9,0.0,0.0000,0.0000
52.77,2026-05-25T18:48:57.748723,IDLE,59.5,55.8,0.0,0.0000,0.0000
53.27,2026-05-25T18:48:58.248175,IDLE,59.5,56.0,0.0,0.0000,0.0000
53.77,2026-05-25T18:48:58.748553,IDLE,61.8,56.2,0.0,0.0000,0.0000
54.27,2026-05-25T18:48:59.248403,IDLE,66.0,56.1,0.0,0.0000,0.0000
54.77,2026-05-25T18:48:59.748889,IDLE,60.0,55.9,0.0,0.0000,0.0000
55.27,2026-05-25T18:49:00.251286,IDLE,58.8,55.9,0.0,0.0000,0.0000
55.77,2026-05-25T18:49:00.748805,IDLE,61.0,55.8,0.0,0.0000,0.0000
56.27,2026-05-25T18:49:01.249350,IDLE,61.0,55.8,0.0,0.0000,0.0000
56.77,2026-05-25T18:49:01.748693,IDLE,58.9,55.8,0.0,0.4832,3.1197
57.27,2026-05-25T18:49:02.249554,IDLE,60.7,55.8,0.0,0.4832,3.1197
57.77,2026-05-25T18:49:02.749189,IDLE,56.5,55.9,0.0,0.4832,3.1197
58.27,2026-05-25T18:49:03.249072,IDLE,59.1,55.8,0.0,0.4832,0.0000
58.77,2026-05-25T18:49:03.748377,IDLE,65.9,55.8,0.0,0.4832,0.0000
59.27,2026-05-25T18:49:04.248971,IDLE,58.7,55.9,0.0,0.4832,0.0000
59.77,2026-05-25T18:49:04.750510,IDLE,60.8,55.9,0.0,0.4832,0.0000
60.27,2026-05-25T18:49:05.248882,IDLE,61.3,55.9,0.0,0.4832,0.0000
60.77,2026-05-25T18:49:05.748699,IDLE,60.1,55.9,0.0,0.4832,3.1197
61.27,2026-05-25T18:49:06.249007,IDLE,60.3,55.8,0.0,0.4832,3.1197
61.77,2026-05-25T18:49:06.749091,IDLE,58.4,55.8,0.0,0.4832,3.1197
62.27,2026-05-25T18:49:07.249199,IDLE,60.6,55.9,0.0,0.4832,3.1197
62.77,2026-05-25T18:49:07.748920,IDLE,59.1,55.9,0.0,0.4832,3.1197
63.28,2026-05-25T18:49:08.253204,IDLE,60.0,55.9,0.0,0.0000,0.0000
63.77,2026-05-25T18:49:08.749051,IDLE,59.0,55.9,0.0,0.0000,0.0000
64.27,2026-05-25T18:49:09.249061,IDLE,61.3,55.9,0.0,0.0000,0.0000
64.77,2026-05-25T18:49:09.749678,IDLE,62.0,55.9,0.0,0.0000,0.0000
65.27,2026-05-25T18:49:10.248958,IDLE,58.0,55.9,0.0,0.0000,0.0000
65.77,2026-05-25T18:49:10.748584,IDLE,60.8,55.9,0.0,0.0000,0.0000
66.27,2026-05-25T18:49:11.249362,IDLE,58.1,55.9,0.0,0.0000,0.0000
66.77,2026-05-25T18:49:11.749296,IDLE,64.0,55.9,0.0,0.0000,0.0000
67.27,2026-05-25T18:49:12.249006,IDLE,57.3,55.9,0.0,0.0000,0.0000
67.77,2026-05-25T18:49:12.748817,IDLE,58.0,55.8,0.0,0.0000,0.0000
68.27,2026-05-25T18:49:13.249141,IDLE,57.7,55.8,0.0,0.0000,0.0000
68.77,2026-05-25T18:49:13.748723,IDLE,60.6,55.8,0.0,0.0000,0.0000
69.27,2026-05-25T18:49:14.249243,IDLE,58.8,55.9,0.0,0.0000,0.0000
69.77,2026-05-25T18:49:14.748452,IDLE,60.0,55.9,0.0,0.0000,0.0000
70.27,2026-05-25T18:49:15.249038,IDLE,59.8,55.9,0.0,0.0000,0.0000
70.77,2026-05-25T18:49:15.748937,IDLE,61.3,55.9,0.0,0.0000,0.0000
71.27,2026-05-25T18:49:16.248760,IDLE,59.0,55.9,0.0,0.0000,0.0000
71.77,2026-05-25T18:49:16.748838,IDLE,60.5,55.9,0.0,0.0000,0.0000
72.27,2026-05-25T18:49:17.249989,IDLE,61.4,55.9,0.0,0.0000,0.0000
72.77,2026-05-25T18:49:17.748722,IDLE,61.9,55.9,0.0,0.0000,0.0000
73.27,2026-05-25T18:49:18.248969,IDLE,59.3,55.9,0.0,0.0000,0.0000
73.77,2026-05-25T18:49:18.748855,IDLE,59.3,55.9,0.0,0.0000,0.0000
74.27,2026-05-25T18:49:19.249308,IDLE,59.1,55.8,0.0,0.0000,0.0000
74.77,2026-05-25T18:49:19.748390,IDLE,65.3,55.9,0.0,0.0000,0.0000
75.27,2026-05-25T18:49:20.249047,IDLE,55.8,55.9,0.0,0.0000,0.0000
0.36,2026-05-25T18:49:20.748145,COMMUTING,60.7,55.9,0.0,0.0760,-0.6600
0.86,2026-05-25T18:49:21.248214,COMMUTING,60.3,55.8,0.0,0.0801,-0.7355
1.36,2026-05-25T18:49:21.748269,COMMUTING,60.8,55.8,0.0,0.0530,-0.5414
1.86,2026-05-25T18:49:22.248382,COMMUTING,60.6,55.9,0.0,0.0831,-0.4651
2.36,2026-05-25T18:49:22.748383,COMMUTING,62.1,55.9,0.0,0.1176,-0.0910
2.86,2026-05-25T18:49:23.248214,COMMUTING,62.5,55.9,0.0,0.0135,-0.1639
3.36,2026-05-25T18:49:23.748069,COMMUTING,62.3,55.9,0.0,0.0895,-0.1674
3.86,2026-05-25T18:49:24.248257,COMMUTING,61.1,55.9,0.0,0.1593,-0.4002
4.36,2026-05-25T18:49:24.748419,COMMUTING,60.3,55.9,0.0,0.2765,0.1593
4.87,2026-05-25T18:49:25.252882,COMMUTING,64.7,55.9,0.0,0.0545,-0.3195
5.36,2026-05-25T18:49:25.748358,COMMUTING,59.8,55.9,0.0,0.1001,0.0411
5.86,2026-05-25T18:49:26.249336,BUFFERING_ROUGH,64.6,55.8,0.0,0.0000,0.0000
6.36,2026-05-25T18:49:26.748817,BUFFERING_ROUGH,58.8,55.8,0.0,0.0000,0.0000
6.86,2026-05-25T18:49:27.249192,BUFFERING_ROUGH,65.1,55.8,0.0,0.0000,0.0000
7.36,2026-05-25T18:49:27.748729,NAV_TO_STAGING,66.2,55.9,0.0,0.0373,0.8800
7.86,2026-05-25T18:49:28.249373,NAV_TO_STAGING,60.7,55.9,0.0,0.0402,1.2639
8.36,2026-05-25T18:49:28.748621,NAV_TO_STAGING,63.5,55.9,0.0,0.1798,1.0184
8.86,2026-05-25T18:49:29.248454,NAV_TO_STAGING,59.4,55.9,0.0,0.1682,-0.0816
9.36,2026-05-25T18:49:29.748141,NAV_TO_STAGING,62.0,55.8,0.0,0.0948,0.4929
9.86,2026-05-25T18:49:30.248448,NAV_TO_STAGING,58.9,55.8,0.0,0.1737,-0.0242
10.36,2026-05-25T18:49:30.748470,NAV_TO_STAGING,61.1,55.9,0.0,0.1101,-0.2845
10.86,2026-05-25T18:49:31.248705,NAV_TO_STAGING,64.4,55.9,0.0,0.2542,0.0059
11.36,2026-05-25T18:49:31.748325,NAV_TO_STAGING,58.4,55.9,0.0,0.1429,0.1316
11.86,2026-05-25T18:49:32.248305,NAV_TO_STAGING,59.5,56.0,0.0,0.1144,-0.0945
12.36,2026-05-25T18:49:32.748819,NAV_TO_STAGING,62.3,56.0,0.0,0.1429,0.2828
12.86,2026-05-25T18:49:33.251059,NAV_TO_STAGING,63.4,56.0,0.0,0.2449,-0.3113
13.36,2026-05-25T18:49:33.748967,NAV_TO_STAGING,59.5,56.0,0.0,0.0914,0.0076
13.86,2026-05-25T18:49:34.248571,NAV_TO_STAGING,59.9,56.0,0.0,0.1376,-0.1551
14.36,2026-05-25T18:49:34.748927,NAV_TO_STAGING,57.0,56.0,0.0,0.1593,-0.0196
14.86,2026-05-25T18:49:35.248137,NAV_TO_STAGING,61.8,56.0,0.0,0.1254,-0.8397
15.36,2026-05-25T18:49:35.749753,NAV_TO_STAGING,64.3,56.0,0.0,0.1429,-0.9519
15.86,2026-05-25T18:49:36.248656,NAV_TO_STAGING,61.8,56.0,0.0,0.2843,-1.2391
16.36,2026-05-25T18:49:36.748823,NAV_TO_STAGING,63.8,56.0,0.0,0.1722,-1.8159
16.86,2026-05-25T18:49:37.248384,NAV_TO_STAGING,61.1,56.0,0.0,0.2203,-1.5341
17.36,2026-05-25T18:49:37.748399,NAV_TO_STAGING,62.9,56.0,0.0,0.0839,-0.6193
17.86,2026-05-25T18:49:38.249522,NAV_TO_STAGING,63.2,56.0,0.0,0.0961,0.0045
18.36,2026-05-25T18:49:38.748160,NAV_TO_STAGING,64.8,56.0,0.0,0.1695,-0.2354
18.86,2026-05-25T18:49:39.249709,NAV_TO_STAGING,61.6,56.0,0.0,0.0604,-0.0117
19.36,2026-05-25T18:49:39.748197,NAV_TO_STAGING,65.6,56.0,0.0,0.0895,-0.6717
19.86,2026-05-25T18:49:40.248556,NAV_TO_STAGING,60.7,56.0,0.0,0.1283,0.0323
20.36,2026-05-25T18:49:40.749008,BUFFERING_PRECISION,66.0,56.0,0.0,0.0000,0.0000
20.86,2026-05-25T18:49:41.250288,NAV_TO_DOCK,64.4,56.0,0.0,0.0000,0.0000
21.36,2026-05-25T18:49:41.749729,NAV_TO_DOCK,63.2,56.0,0.0,0.0000,0.0000
21.86,2026-05-25T18:49:42.248918,NAV_TO_DOCK,64.0,56.1,0.0,0.0000,0.0000
22.36,2026-05-25T18:49:42.748823,NAV_TO_DOCK,63.8,56.0,0.0,0.0000,0.0000
22.86,2026-05-25T18:49:43.247791,NAV_TO_DOCK,61.1,56.1,0.0,0.0000,0.0000
23.36,2026-05-25T18:49:43.747826,NAV_TO_DOCK,61.1,56.0,0.0,0.1005,-0.9673
23.86,2026-05-25T18:49:44.249264,NAV_TO_DOCK,64.3,56.1,0.0,0.0751,-0.8422
