wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768659.9250,0.029,SERVO,-0.3729,0.6626,0.7603,-0.24,2.1376,0.0520,-94.18,2.4513,-0.7620,-51.30,-0.8314,0.2642,0.2300,2.5952,-0.9415,-65.27,28.91,3.5358,3.5358,3.5000,0.2000,20.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768660.0285,0.132,SERVO,-0.3685,0.6554,0.7519,0.17,2.1376,0.0520,-93.99,2.4488,-0.7539,-51.30,-0.8235,0.2611,0.2300,2.5926,-0.9334,-65.22,28.77,3.5481,3.5481,3.5000,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768660.1245,0.228,SERVO,-0.3650,0.6497,0.7452,0.35,2.1376,0.0521,-93.96,2.4482,-0.7469,-51.30,-0.8178,0.2573,0.2300,2.5920,-0.9264,-65.09,28.87,3.5800,3.5800,3.5000,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768660.2244,0.328,SERVO,-0.3650,0.6497,0.7452,0.35,2.1374,0.0490,-93.34,2.4482,-0.7469,-51.30,-0.8154,0.2551,0.2300,2.5920,-0.9264,-65.01,28.33,3.5279,3.5279,3.5000,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768660.3254,0.429,SERVO,-0.3650,0.6497,0.7452,0.35,2.1371,0.0378,-90.08,2.4482,-0.7469,-51.30,-0.8070,0.2479,0.2300,2.5920,-0.9264,-64.74,25.34,3.2107,3.2107,3.2107,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768660.4236,0.527,SERVO,-0.3650,0.6497,0.7452,0.35,2.1378,0.0240,-84.94,2.4482,-0.7469,-51.30,-0.7957,0.2398,0.2300,2.5920,-0.9264,-64.46,20.48,2.6573,2.6573,2.6573,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,3.2107
1779768660.5232,0.627,SERVO,-0.3650,0.6497,0.7452,0.35,2.1408,0.0057,-77.20,2.4482,-0.7469,-51.30,-0.7795,0.2307,0.2300,2.5920,-0.9264,-64.17,13.03,1.7420,1.7420,1.7420,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,2.6573
1779768660.6241,0.728,SERVO,-0.3650,0.6497,0.7452,0.35,2.1460,-0.0084,-67.56,2.4482,-0.7469,-51.30,-0.7653,0.2259,0.2300,2.5920,-0.9264,-64.09,3.47,0.4749,0.4749,0.4749,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,1.7420
1779768660.7231,0.827,SERVO,-0.3650,0.6497,0.7452,0.35,2.1539,-0.0242,-58.39,2.4482,-0.7469,-51.30,-0.7481,0.2223,0.2300,2.5920,-0.9264,-64.10,-5.71,-0.7939,-0.7939,-0.7939,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,0.4749
1779768660.8237,0.927,SERVO,-0.3650,0.6497,0.7452,0.35,2.1639,-0.0389,-50.63,2.4482,-0.7469,-51.30,-0.7303,0.2209,0.2300,2.5920,-0.9264,-64.25,-13.62,-1.9122,-1.9122,-1.9122,0.2000,20.000,0.000,0.100,3.500,0.200,0.2000,-0.7939
