elapsed_s,timestamp_iso,state,cpu_pct,ram_pct,gpu_pct,cmd_vel_x,cmd_vel_z
0.67,2026-05-25T19:39:52.248085,IDLE,63.1,57.7,0.0,0.0000,0.0000
1.17,2026-05-25T19:39:52.747874,IDLE,60.2,57.7,0.0,0.0000,0.0000
1.67,2026-05-25T19:39:53.247815,IDLE,59.6,57.7,0.0,0.0000,0.0000
2.17,2026-05-25T19:39:53.748617,IDLE,58.6,57.7,0.0,0.0000,0.0000
2.67,2026-05-25T19:39:54.247624,IDLE,59.0,57.7,0.0,0.0000,0.0000
3.17,2026-05-25T19:39:54.748299,IDLE,57.1,57.7,0.0,0.0000,0.0000
3.67,2026-05-25T19:39:55.247774,IDLE,62.2,57.8,0.0,0.0000,0.0000
4.17,2026-05-25T19:39:55.748158,IDLE,55.4,57.7,0.0,0.0000,0.0000
4.67,2026-05-25T19:39:56.247970,IDLE,58.1,57.8,0.0,0.0000,0.0000
5.17,2026-05-25T19:39:56.748456,IDLE,59.7,57.8,0.0,0.0000,0.0000
5.67,2026-05-25T19:39:57.247999,IDLE,56.7,57.8,0.0,0.0000,0.0000
6.17,2026-05-25T19:39:57.748120,IDLE,58.6,57.7,0.0,0.0000,0.0000
6.67,2026-05-25T19:39:58.247822,IDLE,58.9,57.8,0.0,0.0000,0.0000
7.17,2026-05-25T19:39:58.748387,IDLE,55.9,57.8,0.0,0.0000,0.0000
7.67,2026-05-25T19:39:59.247597,IDLE,60.3,57.8,0.0,0.0000,0.0000
8.17,2026-05-25T19:39:59.748241,IDLE,58.1,57.7,0.0,0.0000,0.0000
8.67,2026-05-25T19:40:00.248123,IDLE,58.1,57.8,0.0,0.0000,0.0000
9.17,2026-05-25T19:40:00.748683,IDLE,60.6,57.8,0.0,0.0000,0.0000
9.67,2026-05-25T19:40:01.248183,IDLE,60.0,57.8,0.0,0.0000,0.0000
10.17,2026-05-25T19:40:01.748172,IDLE,57.2,57.8,0.0,0.0000,0.0000
10.67,2026-05-25T19:40:02.248001,IDLE,59.9,57.8,0.0,0.0000,0.0000
11.17,2026-05-25T19:40:02.748470,IDLE,58.4,57.8,0.0,0.0000,0.0000
11.67,2026-05-25T19:40:03.247638,IDLE,62.6,57.8,0.0,0.0000,0.0000
12.17,2026-05-25T19:40:03.748735,IDLE,56.7,57.7,0.0,0.4832,3.1197
12.67,2026-05-25T19:40:04.247920,IDLE,58.3,57.7,0.0,0.0000,0.0000
13.17,2026-05-25T19:40:04.748307,IDLE,59.3,57.7,0.0,0.0000,0.0000
13.67,2026-05-25T19:40:05.248019,IDLE,60.5,57.7,0.0,0.4832,3.1197
14.17,2026-05-25T19:40:05.748332,IDLE,57.8,57.7,0.0,0.4832,0.0000
14.67,2026-05-25T19:40:06.248066,IDLE,59.4,57.8,0.0,0.4832,-3.1197
15.17,2026-05-25T19:40:06.747971,IDLE,59.6,57.7,0.0,0.4832,-3.1197
15.67,2026-05-25T19:40:07.247750,IDLE,59.8,57.8,0.0,0.4832,-3.1197
16.17,2026-05-25T19:40:07.748351,IDLE,61.4,57.8,0.0,0.4832,-3.1197
16.67,2026-05-25T19:40:08.247795,IDLE,60.3,57.8,0.0,0.4832,-3.1197
17.17,2026-05-25T19:40:08.748166,IDLE,57.6,57.8,0.0,0.4832,-3.1197
17.67,2026-05-25T19:40:09.247859,IDLE,62.5,57.8,0.0,0.4832,0.0000
18.17,2026-05-25T19:40:09.748291,IDLE,60.1,57.8,0.0,0.4832,3.1197
18.67,2026-05-25T19:40:10.248005,IDLE,61.5,57.8,0.0,0.4832,0.0000
19.17,2026-05-25T19:40:10.748348,IDLE,57.5,57.8,0.0,0.4832,-3.1197
19.67,2026-05-25T19:40:11.247586,IDLE,66.3,57.7,0.0,0.4832,-3.1197
20.17,2026-05-25T19:40:11.748388,IDLE,59.7,57.8,0.0,0.4832,-3.1197
20.67,2026-05-25T19:40:12.248033,IDLE,60.1,57.8,0.0,0.0000,0.0000
21.17,2026-05-25T19:40:12.748423,IDLE,60.1,57.8,0.0,0.0000,0.0000
21.67,2026-05-25T19:40:13.247617,IDLE,60.3,57.8,0.0,0.0000,0.0000
22.17,2026-05-25T19:40:13.748348,IDLE,60.6,57.8,0.0,0.0000,0.0000
22.67,2026-05-25T19:40:14.247844,IDLE,61.5,57.8,0.0,0.0000,0.0000
23.17,2026-05-25T19:40:14.748675,IDLE,59.7,57.8,0.0,0.0000,0.0000
23.67,2026-05-25T19:40:15.247953,IDLE,62.5,57.8,0.0,0.0000,0.0000
24.17,2026-05-25T19:40:15.748153,IDLE,55.3,57.8,0.0,0.0000,0.0000
24.67,2026-05-25T19:40:16.247962,IDLE,60.7,57.8,0.0,0.0000,0.0000
25.17,2026-05-25T19:40:16.748474,IDLE,60.9,57.8,0.0,0.0000,0.0000
0.35,2026-05-25T19:40:17.247732,COMMUTING,61.8,57.9,0.0,0.0457,-0.2200
0.85,2026-05-25T19:40:17.747990,COMMUTING,62.2,57.8,0.0,0.2623,-1.2363
1.35,2026-05-25T19:40:18.248014,COMMUTING,62.8,57.9,0.0,0.2594,-0.7767
1.85,2026-05-25T19:40:18.747935,COMMUTING,62.5,57.9,0.0,0.2447,0.3233
2.35,2026-05-25T19:40:19.247582,COMMUTING,64.0,57.8,0.0,0.1958,1.4233
2.86,2026-05-25T19:40:19.749167,COMMUTING,62.0,57.9,0.0,0.0859,2.0833
3.35,2026-05-25T19:40:20.247968,COMMUTING,61.5,57.9,0.0,0.1443,1.3925
3.85,2026-05-25T19:40:20.748587,COMMUTING,62.1,57.8,0.0,0.0580,0.2925
4.35,2026-05-25T19:40:21.247968,COMMUTING,61.6,57.9,0.0,0.0128,0.1714
4.85,2026-05-25T19:40:21.748433,COMMUTING,64.8,57.8,0.0,0.0152,0.1267
5.35,2026-05-25T19:40:22.247503,COMMUTING,60.9,57.8,0.0,0.0152,0.1128
5.85,2026-05-25T19:40:22.748192,COMMUTING,62.2,57.8,0.0,0.0151,0.1002
6.35,2026-05-25T19:40:23.247727,COMMUTING,64.3,57.8,0.0,0.0150,0.0890
6.85,2026-05-25T19:40:23.747921,COMMUTING,62.0,57.8,0.0,0.0149,0.0870
7.35,2026-05-25T19:40:24.247769,COMMUTING,63.3,57.8,0.0,0.0801,0.5095
7.86,2026-05-25T19:40:24.748910,COMMUTING,62.5,57.8,0.0,0.1505,0.6181
8.35,2026-05-25T19:40:25.247777,COMMUTING,62.6,57.8,0.0,0.0475,0.0555
8.85,2026-05-25T19:40:25.748112,COMMUTING,63.2,57.8,0.0,0.0161,0.0955
9.35,2026-05-25T19:40:26.247782,COMMUTING,61.4,57.8,0.0,0.0145,0.1090
9.85,2026-05-25T19:40:26.748197,COMMUTING,60.7,57.8,0.0,0.0151,0.0999
10.35,2026-05-25T19:40:27.247711,COMMUTING,63.6,57.8,0.0,0.0150,0.0914
10.85,2026-05-25T19:40:27.748322,COMMUTING,59.0,57.8,0.0,0.0149,0.0875
11.35,2026-05-25T19:40:28.247711,COMMUTING,62.9,57.8,0.0,0.0149,0.0865
11.85,2026-05-25T19:40:28.748183,COMMUTING,61.4,57.8,0.0,0.0149,0.0863
12.35,2026-05-25T19:40:29.248008,COMMUTING,65.8,57.8,0.0,0.0149,0.0862
12.85,2026-05-25T19:40:29.748821,COMMUTING,61.1,57.8,0.0,0.0149,0.0860
13.35,2026-05-25T19:40:30.247732,COMMUTING,64.7,57.8,0.0,0.0149,0.0859
13.85,2026-05-25T19:40:30.748443,COMMUTING,59.7,57.8,0.0,0.0149,0.0859
14.35,2026-05-25T19:40:31.248245,COMMUTING,66.0,57.8,0.0,0.0149,0.0859
14.85,2026-05-25T19:40:31.747903,COMMUTING,63.5,57.8,0.0,0.0149,0.0859
15.35,2026-05-25T19:40:32.247444,COMMUTING,62.6,57.8,0.0,0.0149,0.0859
15.85,2026-05-25T19:40:32.748296,COMMUTING,61.5,57.8,0.0,0.0149,0.0859
16.35,2026-05-25T19:40:33.247897,COMMUTING,66.0,57.8,0.0,0.0149,0.0859
16.85,2026-05-25T19:40:33.748186,COMMUTING,62.4,57.8,0.0,0.0149,0.0859
17.35,2026-05-25T19:40:34.247999,COMMUTING,60.9,57.8,0.0,0.0149,0.0859
17.85,2026-05-25T19:40:34.747989,COMMUTING,61.6,57.8,0.0,0.0149,0.0859
18.35,2026-05-25T19:40:35.247700,COMMUTING,64.4,57.7,0.0,0.0148,0.0859
18.85,2026-05-25T19:40:35.748540,COMMUTING,62.6,57.7,0.0,0.0149,0.0859
19.36,2026-05-25T19:40:36.251965,COMMUTING,63.6,57.8,0.0,0.0149,0.0859
19.85,2026-05-25T19:40:36.748053,COMMUTING,61.6,57.8,0.0,0.0149,0.0859
20.35,2026-05-25T19:40:37.247953,COMMUTING,61.7,57.8,0.0,0.0149,0.0859
20.85,2026-05-25T19:40:37.748285,COMMUTING,60.0,57.8,0.0,0.0149,0.0859
21.35,2026-05-25T19:40:38.247856,COMMUTING,63.0,57.8,0.0,0.0149,0.0859
21.85,2026-05-25T19:40:38.748400,COMMUTING,64.9,57.8,0.0,0.0149,0.0859
22.35,2026-05-25T19:40:39.248079,COMMUTING,61.8,57.8,0.0,0.0149,0.0859
22.85,2026-05-25T19:40:39.747857,COMMUTING,60.5,57.8,0.0,0.0149,0.0859
23.35,2026-05-25T19:40:40.248444,COMMUTING,61.3,57.8,0.0,0.0149,0.0859
23.85,2026-05-25T19:40:40.748350,COMMUTING,61.5,57.8,0.0,0.0149,0.0859
24.35,2026-05-25T19:40:41.247829,COMMUTING,63.8,57.8,0.0,0.0149,0.0859
24.85,2026-05-25T19:40:41.748460,COMMUTING,63.3,57.8,0.0,0.0149,0.0859
25.35,2026-05-25T19:40:42.247879,COMMUTING,60.1,57.8,0.0,0.0149,0.0859
25.85,2026-05-25T19:40:42.747717,COMMUTING,59.5,57.8,0.0,0.0149,0.0859
26.36,2026-05-25T19:40:43.249796,COMMUTING,65.3,57.8,0.0,0.0149,0.0859
26.85,2026-05-25T19:40:43.748194,COMMUTING,59.2,57.8,0.0,0.0149,0.0859
