wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779759637.9524,0.084,SERVO,0.1460,0.5151,0.5354,0.26,0.9575,0.3638,33.01,1.5746,0.5905,20.17,-0.6575,0.0000,-0.5075,1.0983,0.4155,20.17,-12.83,-1.1106,-1.1106,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.0000,0.0000
1779759638.0405,0.172,SERVO,0.1460,0.5151,0.5354,0.26,0.9573,0.3637,32.94,1.5746,0.5905,20.17,-0.6577,-0.0000,-0.5077,1.0981,0.4154,20.19,-12.75,-1.1038,-1.1038,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.1420,0.275,SERVO,0.1461,0.5157,0.5360,0.13,0.9575,0.3638,32.89,1.5762,0.5902,20.17,-0.6589,0.0009,-0.5089,1.0986,0.4147,19.84,-13.05,-1.1294,-1.1294,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.2411,0.374,SERVO,0.1461,0.5157,0.5360,0.13,0.9626,0.3670,32.32,1.5762,0.5902,20.17,-0.6530,0.0022,-0.5030,1.1041,0.4167,19.34,-12.98,-1.1233,-1.1233,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.3447,0.478,SERVO,0.1453,0.5162,0.5362,0.24,0.9715,0.3727,31.92,1.5901,0.5884,20.17,-0.6550,0.0109,-0.5050,1.1160,0.4142,16.03,-15.88,-1.3648,-1.3648,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.4420,0.575,SERVO,0.1439,0.5144,0.5341,0.18,0.9861,0.3814,30.21,1.5952,0.5898,20.17,-0.6436,0.0144,-0.4936,1.1319,0.4196,14.68,-15.53,-1.3326,-1.3326,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.5427,0.676,SERVO,0.1439,0.5144,0.5341,0.18,1.0001,0.3891,27.75,1.5952,0.5898,18.64,-0.6281,0.0000,-0.4781,1.1422,0.4370,18.64,-9.11,-0.7913,-0.7913,-0.7913,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.6406,0.774,SERVO,0.1384,0.5114,0.5298,0.27,1.0111,0.3943,24.57,1.6349,0.5578,18.64,-0.6434,0.0445,-0.4934,1.1674,0.4001,2.10,-22.47,-1.8318,-1.8318,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-0.7913
1779759638.7392,0.872,SERVO,0.1384,0.5114,0.5298,0.27,1.0238,0.4002,22.99,1.6349,0.5578,18.64,-0.6295,0.0460,-0.4795,1.1806,0.4045,1.59,-21.40,-1.7443,-1.7443,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.8405,0.973,SERVO,0.1384,0.5114,0.5298,0.27,1.0400,0.4068,20.88,1.6349,0.5578,18.64,-0.6120,0.0471,-0.4620,1.1972,0.4101,1.22,-19.67,-1.6054,-1.6054,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759638.9414,1.074,SERVO,0.1384,0.5114,0.5298,0.27,1.0560,0.4124,18.11,1.6349,0.5578,18.64,-0.5951,0.0473,-0.4451,1.2132,0.4155,1.14,-16.97,-1.3916,-1.3916,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759639.0435,1.176,SERVO,0.1384,0.5114,0.5298,0.27,1.0693,0.4162,14.53,1.6349,0.5578,18.64,-0.5812,0.0466,-0.4312,1.2264,0.4200,1.38,-13.15,-1.0862,-1.0862,-1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759639.1428,1.276,SERVO,0.1384,0.5114,0.5298,0.27,1.0819,0.4194,12.75,1.6349,0.5578,14.05,-0.5700,0.0000,-0.4200,1.2275,0.4558,14.05,1.29,0.1127,0.1127,0.1127,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,-1.0000
1779759639.2406,1.374,SERVO,0.1384,0.5114,0.5298,0.27,1.0963,0.4222,9.40,1.6349,0.5578,14.05,-0.5555,-0.0008,-0.4055,1.2416,0.4594,14.35,4.96,0.4319,0.4319,0.4319,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,0.1127
1779759639.3431,1.476,SERVO,0.1384,0.5114,0.5298,0.27,1.1088,0.4244,8.40,1.6349,0.5578,14.05,-0.5427,-0.0017,-0.3927,1.2539,0.4625,14.71,6.31,0.5494,0.5494,0.5494,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,0.4319
1779759639.4424,1.575,SERVO,-0.1057,0.3588,0.3741,0.89,1.1245,0.4266,7.06,1.5795,0.5965,14.05,-0.4826,-0.0544,-0.3326,1.2568,0.5158,33.98,26.93,2.1284,2.1284,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,0.5494
1779759639.5427,1.676,SERVO,-0.1057,0.3588,0.3741,0.89,1.1425,0.4288,6.11,1.5795,0.5965,14.05,-0.4646,-0.0566,-0.3146,1.2743,0.5201,34.73,28.62,2.2409,2.2409,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759639.6465,1.779,SERVO,-0.1057,0.3588,0.3741,0.58,1.1605,0.4308,5.71,1.5795,0.5965,21.59,-0.4505,0.0000,-0.3005,1.3000,0.4859,21.59,15.88,1.3679,1.3679,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759639.7448,1.878,SERVO,-0.1094,0.3475,0.3643,0.33,1.1786,0.4326,5.60,1.6391,0.5878,21.59,-0.4853,0.0251,-0.3353,1.3273,0.4644,12.07,6.46,0.5551,0.5551,0.5551,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
