wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762448.7364,1.076,SERVO,-0.0049,0.5148,0.5148,-0.01,1.1145,0.1344,9.32,1.7419,0.2440,9.36,-0.6369,-0.0061,-0.0369,1.7055,0.2380,9.94,0.62,0.0054,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762448.8374,1.177,SERVO,-0.0036,0.5079,0.5079,-0.05,1.1284,0.1367,9.26,1.7486,0.2422,9.36,-0.6292,-0.0033,-0.0292,1.7198,0.2375,9.67,0.41,0.0036,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762448.9385,1.279,SERVO,-0.0018,0.4932,0.4932,-0.21,1.1440,0.1392,9.30,1.7442,0.2387,9.41,-0.6083,0.0000,-0.0083,1.7359,0.2373,9.41,0.11,0.0009,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.0443,1.384,SERVO,-0.0011,0.4856,0.4856,-0.48,1.1606,0.1419,9.34,1.7583,0.2412,9.41,-0.6059,-0.0002,-0.0059,1.7525,0.2402,9.43,0.09,0.0008,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.1376,1.478,SERVO,0.0009,0.4626,0.4626,-0.26,1.1787,0.1449,9.33,1.7525,0.2396,9.41,-0.5815,0.0004,0.0185,1.7707,0.2427,9.38,0.05,0.0004,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.2377,1.578,SERVO,0.0009,0.4626,0.4626,-0.26,1.1965,0.1478,9.27,1.7525,0.2396,9.41,-0.5635,0.0003,0.0365,1.7885,0.2456,9.38,0.10,0.0009,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.3413,1.681,SERVO,0.0016,0.4533,0.4533,-0.14,1.2145,0.1509,9.63,1.7751,0.2433,9.41,-0.5681,0.0005,0.0319,1.8066,0.2485,9.36,-0.26,-0.0023,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.4361,1.776,SERVO,0.0023,0.4414,0.4414,-0.16,1.2302,0.1535,9.42,1.7850,0.2433,9.41,-0.5621,0.0021,0.0379,1.8224,0.2495,9.21,-0.21,-0.0018,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.5387,1.879,SERVO,0.0026,0.4299,0.4299,-0.19,1.2445,0.1558,9.32,1.7834,0.2420,9.09,-0.5457,0.0000,0.0543,1.8370,0.2506,9.09,-0.23,-0.0020,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.6464,1.986,SERVO,0.0026,0.4299,0.4299,-0.12,1.2584,0.1581,9.34,1.7834,0.2420,9.09,-0.5316,0.0001,0.0684,1.8509,0.2528,9.08,-0.26,-0.0022,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.7369,2.077,SERVO,0.0034,0.4055,0.4055,-0.16,1.2715,0.1603,9.34,1.7875,0.2418,9.09,-0.5224,0.0011,0.0776,1.8641,0.2540,8.99,-0.35,-0.0031,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.8369,2.177,SERVO,0.0040,0.3928,0.3928,-0.00,1.2846,0.1625,9.41,1.7880,0.2416,9.09,-0.5096,0.0014,0.0904,1.8773,0.2559,8.96,-0.45,-0.0039,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762449.9371,2.277,SERVO,0.0040,0.3928,0.3928,-0.00,1.2980,0.1646,9.06,1.7880,0.2416,9.09,-0.4960,0.0013,0.1040,1.8907,0.2580,8.96,-0.10,-0.0009,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.0408,2.381,SERVO,0.0043,0.3664,0.3664,-0.07,1.3115,0.1668,9.00,1.7985,0.2396,8.50,-0.4924,0.0000,0.1076,1.9049,0.2555,8.50,-0.49,-0.0043,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.1387,2.479,SERVO,0.0043,0.3664,0.3664,-0.07,1.3261,0.1691,9.10,1.7985,0.2396,8.50,-0.4776,0.0002,0.1224,1.9195,0.2577,8.49,-0.62,-0.0054,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.2379,2.578,SERVO,0.0045,0.3522,0.3522,0.08,1.3398,0.1713,9.13,1.8028,0.2411,8.50,-0.4682,-0.0006,0.1318,1.9331,0.2606,8.56,-0.57,-0.0050,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.3416,2.682,SERVO,0.0045,0.3522,0.3522,0.08,1.3550,0.1738,9.13,1.8028,0.2411,8.50,-0.4528,-0.0004,0.1472,1.9484,0.2629,8.54,-0.58,-0.0051,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.4374,2.777,SERVO,0.0045,0.3522,0.3522,0.08,1.3708,0.1763,9.09,1.8028,0.2411,8.50,-0.4369,-0.0003,0.1631,1.9641,0.2653,8.53,-0.56,-0.0049,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.5377,2.878,SERVO,0.0045,0.3522,0.3522,0.08,1.3862,0.1787,9.06,1.8028,0.2411,8.50,-0.4212,-0.0001,0.1788,1.9796,0.2676,8.51,-0.55,-0.0048,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.6390,2.979,SERVO,0.0045,0.3522,0.3522,0.08,1.4016,0.1812,9.09,1.8028,0.2411,8.50,-0.4057,0.0000,0.1943,1.9950,0.2698,8.50,-0.59,-0.0052,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.8361,3.175,BLIND,0.0045,0.3522,0.3522,0.08,1.4308,0.1858,8.97,1.8028,0.2411,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762450.9356,3.275,BLIND,0.0045,0.3522,0.3522,0.08,1.4447,0.1880,8.98,1.8028,0.2411,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762451.0355,3.375,BLIND,0.0045,0.3522,0.3522,0.08,1.4578,0.1902,9.19,1.8028,0.2411,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762451.1358,3.475,BLIND,0.0045,0.3522,0.3522,0.08,1.4742,0.1929,9.71,1.8028,0.2411,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
