wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779756491.4228,0.116,SERVO,-0.0117,0.5961,0.5962,-0.19,0.0010,0.0001,-3.71,0.7219,-0.0352,-2.81,-0.7217,-0.0000,-0.1217,0.6003,-0.0293,-2.81,0.91,0.0395,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779756491.5301,0.223,SERVO,-0.0118,0.5965,0.5966,-0.29,0.0017,0.0001,-4.01,0.7228,-0.0352,-2.81,-0.7220,-0.0001,-0.1220,0.6010,-0.0292,-2.80,1.21,0.0529,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756491.6212,0.315,SERVO,-0.0118,0.5965,0.5966,-0.29,0.0027,-0.0000,-4.08,0.7228,-0.0352,-2.81,-0.7209,-0.0001,-0.1209,0.6020,-0.0293,-2.80,1.28,0.0558,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756491.7209,0.414,SERVO,-0.0118,0.5965,0.5966,-0.29,0.0082,-0.0004,-3.66,0.7228,-0.0352,-2.81,-0.7154,-0.0002,-0.1154,0.6075,-0.0296,-2.79,0.87,0.0380,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756491.8247,0.518,SERVO,-0.0119,0.5947,0.5948,-0.54,0.0134,-0.0007,-3.64,0.7298,-0.0332,-2.81,-0.7171,-0.0026,-0.1171,0.6128,-0.0275,-2.56,1.08,0.0472,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756491.9192,0.613,SERVO,-0.0104,0.5935,0.5935,-0.50,0.0195,-0.0010,-2.89,0.7365,-0.0292,-2.81,-0.7175,-0.0070,-0.1175,0.6192,-0.0235,-2.14,0.75,0.0327,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.0232,0.717,SERVO,-0.0098,0.5924,0.5925,-0.53,0.0232,-0.0013,-3.22,0.7410,-0.0318,-2.81,-0.7185,-0.0046,-0.1185,0.6227,-0.0260,-2.36,0.85,0.0372,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.1227,0.816,SERVO,-0.0089,0.5857,0.5858,-0.59,0.0313,-0.0017,-3.40,0.7401,-0.0344,-2.81,-0.7095,-0.0021,-0.1095,0.6307,-0.0291,-2.61,0.79,0.0347,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.2238,0.913,SERVO,-0.0089,0.5857,0.5858,-0.61,0.0372,-0.0021,-3.26,0.7401,-0.0344,-2.81,-0.7036,-0.0021,-0.1036,0.6366,-0.0294,-2.61,0.65,0.0284,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.3208,1.014,SERVO,-0.0068,0.5799,0.5799,-0.27,0.0405,-0.0022,-2.82,0.7445,-0.0352,-2.81,-0.7048,-0.0016,-0.1048,0.6398,-0.0300,-2.66,0.17,0.0074,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.4202,1.114,SERVO,-0.0059,0.5792,0.5793,-0.49,0.0438,-0.0024,-3.01,0.7479,-0.0282,-2.81,-0.7045,-0.0087,-0.1045,0.6435,-0.0231,-1.97,1.04,0.0452,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.5275,1.221,SERVO,-0.0041,0.5732,0.5732,-0.04,0.0489,-0.0027,-2.97,0.7448,-0.0359,-2.81,-0.6967,-0.0009,-0.0967,0.6482,-0.0312,-2.72,0.25,0.0108,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.6204,1.314,SERVO,-0.0034,0.5695,0.5695,0.11,0.0538,-0.0029,-2.37,0.7472,-0.0353,-2.81,-0.6941,-0.0016,-0.0941,0.6532,-0.0307,-2.66,-0.29,-0.0127,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
1779756492.7224,1.416,SERVO,-0.0021,0.5674,0.5674,0.12,0.0593,-0.0031,-2.23,0.7486,-0.0274,-2.81,-0.6896,-0.0095,-0.0896,0.6590,-0.0230,-1.90,0.33,0.0143,0.0000,0.0000,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.0000
