wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762740.8364,0.083,SERVO,0.1818,0.5958,0.6229,-0.53,1.3159,0.3376,-19.42,1.9362,-0.0739,-33.56,-0.7443,0.0000,-0.1443,1.8159,0.0059,-33.56,-14.14,-0.1221,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779762740.9368,0.184,SERVO,0.1818,0.5958,0.6229,-0.53,1.3163,0.3374,-19.63,1.9362,-0.0739,-33.56,-0.7439,0.0001,-0.1439,1.8163,0.0057,-33.57,-13.94,-0.1204,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.0364,0.284,SERVO,0.1819,0.5955,0.6226,-0.14,1.3181,0.3368,-19.13,1.9401,-0.0715,-33.56,-0.7440,-0.0036,-0.1440,1.8201,0.0081,-33.22,-14.08,-0.1217,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.1382,0.385,SERVO,0.1824,0.5977,0.6249,-0.05,1.3210,0.3358,-19.67,1.9392,-0.0781,-33.56,-0.7439,0.0032,-0.1439,1.8192,0.0015,-33.86,-14.19,-0.1226,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.2368,0.484,SERVO,0.1821,0.5975,0.6246,-0.22,1.3280,0.3333,-19.99,1.9411,-0.0813,-33.56,-0.7401,0.0066,-0.1401,1.8243,-0.0039,-34.19,-14.19,-0.1226,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.3433,0.588,SERVO,0.1821,0.5975,0.6246,-0.22,1.3398,0.3290,-19.81,1.9411,-0.0813,-34.31,-0.7280,0.0000,-0.1280,1.8354,-0.0092,-34.31,-14.50,-0.1252,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.4379,0.685,SERVO,0.1811,0.5944,0.6214,0.10,1.3548,0.3235,-20.15,1.9644,-0.0922,-34.31,-0.7379,-0.0002,-0.1379,1.8505,-0.0145,-34.29,-14.14,-0.1222,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.5384,0.786,SERVO,0.1801,0.5903,0.6172,0.21,1.3701,0.3179,-20.33,1.9747,-0.0973,-34.31,-0.7335,0.0022,-0.1335,1.8644,-0.0221,-34.52,-14.19,-0.1226,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.6374,0.885,SERVO,0.1768,0.5765,0.6030,0.62,1.3848,0.3124,-20.74,1.9750,-0.0989,-34.31,-0.7194,0.0070,-0.1194,1.8764,-0.0316,-34.98,-14.24,-0.1230,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.7364,0.984,SERVO,0.1754,0.5693,0.5957,0.68,1.3997,0.3067,-21.06,1.9855,-0.1069,-34.31,-0.7170,0.0113,-0.1170,1.8889,-0.0409,-35.40,-14.33,-0.1238,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.8374,1.085,SERVO,0.1754,0.5693,0.5957,0.68,1.4141,0.3012,-20.94,1.9855,-0.1069,-34.31,-0.7020,0.0150,-0.1020,1.9013,-0.0494,-35.74,-14.81,-0.1277,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762741.9381,1.185,SERVO,0.1730,0.5579,0.5841,0.59,1.4290,0.2954,-21.42,1.9980,-0.1124,-35.63,-0.7000,0.0000,-0.1000,1.9167,-0.0542,-35.63,-14.21,-0.1227,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762742.0361,1.283,SERVO,0.1712,0.5487,0.5748,0.85,1.4447,0.2892,-21.60,2.0000,-0.1128,-35.63,-0.6855,0.0032,-0.0855,1.9305,-0.0630,-35.94,-14.34,-0.1238,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
