wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768958.6554,0.097,SERVO,0.2449,0.7118,0.7528,0.41,-0.1933,-0.2220,140.59,0.8378,-0.2449,5.37,-0.8060,0.3202,-0.2000,0.6400,-0.2635,-22.38,-22.38,-0.6601,-0.6601,-0.6601,0.2000,3.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768958.7491,0.191,SERVO,0.2444,0.7102,0.7511,0.33,-0.1934,-0.2218,140.44,0.8362,-0.2444,6.57,-0.7984,0.3366,-0.2000,0.6386,-0.2672,-22.70,-22.70,-0.6691,-0.6691,-0.6691,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6601
1779768958.8538,0.295,SERVO,0.2460,0.7150,0.7561,0.42,-0.1955,-0.2201,140.21,0.8410,-0.2460,6.40,-0.8018,0.3355,-0.2000,0.6438,-0.2681,-22.61,-22.61,-0.6615,-0.6615,-0.6615,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6691
1779768958.9502,0.392,SERVO,0.2460,0.7150,0.7561,0.42,-0.2002,-0.2162,139.98,0.8410,-0.2460,6.40,-0.8018,0.3355,-0.2000,0.6438,-0.2681,-22.61,-22.61,-0.6615,-0.6615,-0.6615,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6615
1779768959.0505,0.492,SERVO,0.2460,0.7150,0.7561,0.42,-0.2121,-0.2062,139.72,0.8410,-0.2460,6.40,-0.8018,0.3355,-0.2000,0.6438,-0.2681,-22.61,-22.61,-0.6615,-0.6615,-0.6615,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6615
1779768959.1523,0.594,SERVO,0.2456,0.7172,0.7581,0.13,-0.2288,-0.1917,138.56,0.8432,-0.2456,5.73,-0.8101,0.3268,-0.2000,0.6452,-0.2655,-22.36,-22.36,-0.6544,-0.6544,-0.6544,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6615
1779768959.2510,0.693,SERVO,0.2456,0.7172,0.7581,0.13,-0.2437,-0.1780,137.04,0.8432,-0.2456,5.73,-0.8101,0.3268,-0.2000,0.6452,-0.2655,-22.36,-22.36,-0.6544,-0.6544,-0.6544,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6544
1779768959.3527,0.794,SERVO,0.2416,0.7185,0.7580,0.14,-0.2571,-0.1652,135.73,0.8445,-0.2416,3.91,-0.8207,0.2967,-0.2000,0.6462,-0.2551,-21.54,-21.54,-0.6343,-0.6343,-0.6343,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6544
1779768959.4512,0.893,SERVO,0.2367,0.7183,0.7563,-0.35,-0.2720,-0.1502,133.96,0.8443,-0.2367,2.30,-0.8315,0.2696,-0.2000,0.6451,-0.2447,-20.77,-20.77,-0.6169,-0.6169,-0.6169,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6343
1779768959.5517,0.993,SERVO,0.2304,0.7131,0.7494,-0.59,-0.2859,-0.1354,132.09,0.8391,-0.2304,3.12,-0.8245,0.2755,-0.2000,0.6396,-0.2413,-20.67,-20.67,-0.6196,-0.6196,-0.6196,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6169
1779768959.6564,1.098,SERVO,0.2183,0.6976,0.7310,0.32,-0.2977,-0.1218,130.27,0.8236,-0.2183,5.81,-0.7945,0.2996,-0.2000,0.6253,-0.2385,-20.88,-20.88,-0.6390,-0.6390,-0.6390,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6196
1779768959.7516,1.193,SERVO,0.1973,0.6824,0.7104,0.36,-0.3099,-0.1069,128.37,0.8084,-0.1973,9.08,-0.7638,0.3210,-0.2000,0.6118,-0.2287,-20.50,-20.50,-0.6434,-0.6434,-0.6434,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6390
1779768959.8506,1.292,SERVO,0.1973,0.6824,0.7104,0.36,-0.3213,-0.0923,126.81,0.8084,-0.1973,9.08,-0.7638,0.3210,-0.2000,0.6118,-0.2287,-20.50,-20.50,-0.6434,-0.6434,-0.6434,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6434
1779768959.9600,1.402,SERVO,0.1706,0.6622,0.6838,0.40,-0.3340,-0.0755,126.28,0.7882,-0.1706,11.13,-0.7336,0.3165,-0.2000,0.5938,-0.2088,-19.37,-19.37,-0.6324,-0.6324,-0.6324,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6434
1779768960.0505,1.492,SERVO,0.1464,0.6441,0.6605,0.65,-0.3469,-0.0572,124.35,0.7701,-0.1464,12.73,-0.7126,0.3098,-0.2000,0.5767,-0.1901,-18.24,-18.24,-0.6186,-0.6186,-0.6186,0.2000,3.000,0.000,0.100,3.500,0.200,0.2000,-0.6324
