elapsed_s,timestamp_iso,state,cpu_pct,ram_pct,gpu_pct,cmd_vel_x,cmd_vel_z
13.65,2026-05-25T19:29:41.516239,IDLE,54.6,55.8,0.0,0.0000,0.0000
14.15,2026-05-25T19:29:42.015838,IDLE,56.3,55.8,0.0,0.0000,0.0000
14.65,2026-05-25T19:29:42.515673,IDLE,53.8,55.8,0.0,0.0000,0.0000
15.15,2026-05-25T19:29:43.015884,IDLE,57.1,55.7,0.0,0.0000,0.0000
15.66,2026-05-25T19:29:43.519537,IDLE,59.0,55.8,0.0,0.0000,0.0000
16.15,2026-05-25T19:29:44.016734,IDLE,56.5,55.8,0.0,0.0000,0.0000
16.65,2026-05-25T19:29:44.515569,IDLE,56.4,55.8,0.0,0.0000,0.0000
17.15,2026-05-25T19:29:45.016360,IDLE,56.8,55.8,0.0,0.0000,0.0000
17.65,2026-05-25T19:29:45.516022,IDLE,59.7,55.8,0.0,0.0000,0.0000
18.15,2026-05-25T19:29:46.016935,IDLE,57.8,55.8,0.0,0.0000,0.0000
18.65,2026-05-25T19:29:46.515965,IDLE,56.3,55.8,0.0,0.0000,0.0000
19.15,2026-05-25T19:29:47.015750,IDLE,54.5,55.8,0.0,0.0000,0.0000
19.65,2026-05-25T19:29:47.515251,IDLE,60.8,55.8,0.0,0.0000,0.0000
20.15,2026-05-25T19:29:48.016544,IDLE,58.5,55.8,0.0,0.0000,0.0000
20.65,2026-05-25T19:29:48.515944,IDLE,54.9,55.7,0.0,0.0000,0.0000
21.15,2026-05-25T19:29:49.015488,IDLE,55.6,55.8,0.0,0.0000,0.0000
21.65,2026-05-25T19:29:49.515180,IDLE,55.4,55.9,0.0,0.0000,0.0000
22.15,2026-05-25T19:29:50.015751,IDLE,55.4,55.9,0.0,0.0000,0.0000
22.65,2026-05-25T19:29:50.516020,IDLE,54.3,55.9,0.0,0.0000,0.0000
23.15,2026-05-25T19:29:51.016257,IDLE,56.2,55.9,0.0,0.0000,0.0000
23.66,2026-05-25T19:29:51.522127,IDLE,56.5,55.9,0.0,0.0000,0.0000
24.15,2026-05-25T19:29:52.016111,IDLE,57.5,55.8,0.0,0.0000,0.0000
24.65,2026-05-25T19:29:52.516574,IDLE,55.9,55.9,0.0,0.4832,3.1197
25.15,2026-05-25T19:29:53.016644,IDLE,57.8,55.8,0.0,0.4832,0.0000
25.65,2026-05-25T19:29:53.515606,IDLE,63.3,55.9,0.0,0.4832,0.0000
26.15,2026-05-25T19:29:54.016496,IDLE,60.5,55.9,0.0,0.4832,-3.1197
26.65,2026-05-25T19:29:54.515614,IDLE,59.7,55.9,0.0,0.4832,-3.1197
27.15,2026-05-25T19:29:55.015965,IDLE,57.1,55.8,0.0,0.4832,-3.1197
27.65,2026-05-25T19:29:55.516027,IDLE,61.4,55.9,0.0,0.4832,-3.1197
28.15,2026-05-25T19:29:56.016218,IDLE,59.9,55.8,0.0,0.4832,-3.1197
28.66,2026-05-25T19:29:56.519040,IDLE,58.8,55.8,0.0,0.4832,-3.1197
29.15,2026-05-25T19:29:57.016337,IDLE,60.9,55.8,0.0,0.4832,-3.1197
29.65,2026-05-25T19:29:57.515594,IDLE,57.2,55.8,0.0,0.4832,-3.1197
30.15,2026-05-25T19:29:58.015249,IDLE,59.1,55.8,0.0,0.4832,-3.1197
30.65,2026-05-25T19:29:58.516806,IDLE,59.1,55.8,0.0,0.4832,-3.1197
31.16,2026-05-25T19:29:59.018675,IDLE,58.6,55.8,0.0,-0.4832,-3.1197
31.65,2026-05-25T19:29:59.515592,IDLE,57.0,55.8,0.0,-0.4832,-3.1197
32.15,2026-05-25T19:30:00.016352,IDLE,60.1,55.7,0.0,0.0000,0.0000
32.65,2026-05-25T19:30:00.515249,IDLE,54.5,55.8,0.0,0.0000,0.0000
33.15,2026-05-25T19:30:01.016920,IDLE,57.1,55.9,0.0,0.0000,0.0000
33.65,2026-05-25T19:30:01.515525,IDLE,58.2,55.8,0.0,0.0000,0.0000
34.15,2026-05-25T19:30:02.017051,IDLE,58.9,55.7,0.0,0.0000,0.0000
34.65,2026-05-25T19:30:02.516554,IDLE,56.1,55.8,0.0,0.0000,0.0000
35.15,2026-05-25T19:30:03.018102,IDLE,56.2,55.7,0.0,0.0000,0.0000
35.65,2026-05-25T19:30:03.515770,IDLE,58.0,55.7,0.0,0.0000,0.0000
36.15,2026-05-25T19:30:04.017083,IDLE,55.9,55.8,0.0,0.0000,0.0000
36.65,2026-05-25T19:30:04.515651,IDLE,55.1,55.7,0.0,0.0000,0.0000
37.15,2026-05-25T19:30:05.016152,IDLE,54.9,55.7,0.0,0.0000,0.0000
37.65,2026-05-25T19:30:05.515730,IDLE,54.7,55.8,0.0,0.0000,0.0000
0.28,2026-05-25T19:30:06.017318,COMMUTING,55.5,55.7,0.0,0.0929,0.2200
0.78,2026-05-25T19:30:06.515396,COMMUTING,58.2,55.7,0.0,0.0816,0.9879
1.28,2026-05-25T19:30:07.016523,COMMUTING,57.6,55.7,0.0,0.2255,1.0084
1.78,2026-05-25T19:30:07.515922,COMMUTING,60.4,55.7,0.0,0.2165,0.3437
2.28,2026-05-25T19:30:08.015523,COMMUTING,59.4,55.7,0.0,0.2722,-0.2030
2.78,2026-05-25T19:30:08.515338,COMMUTING,59.1,55.7,0.0,0.2535,0.6575
3.28,2026-05-25T19:30:09.015651,COMMUTING,59.0,55.8,0.0,0.0143,0.4846
3.78,2026-05-25T19:30:09.515450,COMMUTING,63.3,55.8,0.0,0.1795,0.3703
4.28,2026-05-25T19:30:10.016039,COMMUTING,59.3,55.8,0.0,0.0667,0.5038
4.78,2026-05-25T19:30:10.514983,COMMUTING,59.3,55.7,0.0,0.0339,-0.1761
5.28,2026-05-25T19:30:11.015561,COMMUTING,60.4,55.7,0.0,0.0103,-0.1181
5.78,2026-05-25T19:30:11.515710,COMMUTING,61.8,55.7,0.0,0.0142,0.1037
6.28,2026-05-25T19:30:12.016021,COMMUTING,59.1,55.7,0.0,0.0170,-0.0602
6.78,2026-05-25T19:30:12.515852,COMMUTING,58.9,55.7,0.0,0.1537,1.0398
7.28,2026-05-25T19:30:13.016094,COMMUTING,62.7,55.7,0.0,0.1156,1.2425
7.78,2026-05-25T19:30:13.514983,COMMUTING,59.4,55.7,0.0,0.1278,0.7290
8.28,2026-05-25T19:30:14.017797,COMMUTING,59.5,55.8,0.0,0.0671,-0.0071
8.78,2026-05-25T19:30:14.515741,COMMUTING,59.5,55.7,0.0,0.0140,-0.1333
9.28,2026-05-25T19:30:15.016529,COMMUTING,59.0,55.7,0.0,0.0176,0.0632
9.78,2026-05-25T19:30:15.515154,COMMUTING,60.4,55.7,0.0,0.0261,0.0051
10.28,2026-05-25T19:30:16.016445,COMMUTING,56.6,55.8,0.0,0.0256,-0.1801
10.78,2026-05-25T19:30:16.515937,COMMUTING,58.1,55.8,0.0,0.0206,-0.2212
11.28,2026-05-25T19:30:17.016920,COMMUTING,58.4,55.7,0.0,0.0189,-0.1207
11.78,2026-05-25T19:30:17.515031,COMMUTING,61.0,55.7,0.0,0.0177,-0.0130
12.28,2026-05-25T19:30:18.015464,COMMUTING,58.0,55.7,0.0,0.0166,0.0260
12.78,2026-05-25T19:30:18.514950,COMMUTING,59.3,55.7,0.0,0.0158,0.0130
13.28,2026-05-25T19:30:19.016972,COMMUTING,59.2,55.6,0.0,0.0151,-0.0122
13.78,2026-05-25T19:30:19.515070,COMMUTING,64.7,55.7,0.0,0.0145,-0.0312
14.28,2026-05-25T19:30:20.017605,COMMUTING,57.4,55.8,0.0,0.0141,-0.0436
14.78,2026-05-25T19:30:20.515346,COMMUTING,59.9,55.8,0.0,0.0137,-0.0531
15.28,2026-05-25T19:30:21.015933,COMMUTING,58.3,55.8,0.0,0.0135,-0.0612
15.78,2026-05-25T19:30:21.515975,COMMUTING,60.3,55.8,0.0,0.0133,-0.0681
16.28,2026-05-25T19:30:22.016865,COMMUTING,60.1,55.8,0.0,0.0131,-0.0735
16.78,2026-05-25T19:30:22.515771,COMMUTING,57.9,55.8,0.0,0.0127,-0.0773
17.28,2026-05-25T19:30:23.016807,COMMUTING,61.5,55.8,0.0,0.0125,-0.0820
17.78,2026-05-25T19:30:23.515707,COMMUTING,62.1,55.8,0.0,0.0106,-0.0788
18.28,2026-05-25T19:30:24.015715,COMMUTING,61.0,55.8,0.0,0.0000,-0.0746
18.78,2026-05-25T19:30:24.515624,COMMUTING,59.7,55.7,0.0,0.0000,-0.0750
19.28,2026-05-25T19:30:25.015625,COMMUTING,60.7,55.8,0.0,0.0000,-0.0745
19.78,2026-05-25T19:30:25.514848,COMMUTING,62.7,55.8,0.0,0.0000,-0.0731
20.28,2026-05-25T19:30:26.017416,COMMUTING,62.0,55.8,0.0,0.0000,-0.0725
20.78,2026-05-25T19:30:26.515282,COMMUTING,58.0,55.8,0.0,0.0000,-0.0726
21.28,2026-05-25T19:30:27.016683,COMMUTING,60.8,55.9,0.0,0.0000,-0.0726
21.78,2026-05-25T19:30:27.516436,COMMUTING,62.7,55.8,0.0,0.0000,-0.0725
22.28,2026-05-25T19:30:28.017009,COMMUTING,59.5,55.8,0.0,0.0000,-0.0726
22.78,2026-05-25T19:30:28.516339,COMMUTING,58.1,55.7,0.0,0.0000,-0.0727
23.28,2026-05-25T19:30:29.016182,COMMUTING,59.3,55.8,0.0,0.0000,-0.0728
23.78,2026-05-25T19:30:29.514663,COMMUTING,61.6,56.1,0.0,0.0000,-0.0728
24.28,2026-05-25T19:30:30.015827,IDLE,66.4,56.2,0.0,0.0000,0.0000
24.78,2026-05-25T19:30:30.515369,IDLE,58.2,55.9,0.0,0.0000,0.0000
25.28,2026-05-25T19:30:31.015786,IDLE,58.7,55.8,0.0,0.0000,0.0000
25.78,2026-05-25T19:30:31.515570,IDLE,58.2,55.8,0.0,0.0000,0.0000
26.28,2026-05-25T19:30:32.016713,IDLE,59.0,55.9,0.0,0.0000,0.0000
26.78,2026-05-25T19:30:32.516204,IDLE,57.3,55.9,0.0,0.0000,0.0000
27.28,2026-05-25T19:30:33.015684,IDLE,56.1,55.8,0.0,0.0000,0.0000
27.78,2026-05-25T19:30:33.515463,IDLE,60.6,55.8,0.0,0.0000,0.0000
28.28,2026-05-25T19:30:34.016399,IDLE,57.1,55.8,0.0,0.0000,0.0000
28.78,2026-05-25T19:30:34.515403,IDLE,54.7,55.7,0.0,0.0000,0.0000
29.28,2026-05-25T19:30:35.015662,IDLE,56.5,55.8,0.0,0.0000,0.0000
0.26,2026-05-25T19:30:35.516019,COMMUTING,57.8,55.8,0.0,0.0622,0.2200
0.76,2026-05-25T19:30:36.016636,COMMUTING,60.5,55.8,0.0,0.2850,1.0506
1.26,2026-05-25T19:30:36.516024,COMMUTING,59.2,55.8,0.0,0.0615,0.9497
1.75,2026-05-25T19:30:37.015061,COMMUTING,61.8,55.8,0.0,0.2563,0.9022
2.26,2026-05-25T19:30:37.516257,COMMUTING,63.0,55.8,0.0,0.2020,1.8078
2.76,2026-05-25T19:30:38.016547,COMMUTING,58.4,55.8,0.0,0.1022,0.7078
3.26,2026-05-25T19:30:38.518970,COMMUTING,63.1,55.8,0.0,0.0697,0.9278
3.76,2026-05-25T19:30:39.017165,COMMUTING,60.0,55.8,0.0,0.2669,1.1843
4.26,2026-05-25T19:30:39.515821,COMMUTING,62.8,55.9,0.0,0.0796,0.0843
4.76,2026-05-25T19:30:40.016703,COMMUTING,59.3,55.8,0.0,0.1756,0.3391
5.25,2026-05-25T19:30:40.515543,COMMUTING,61.1,55.8,0.0,0.2919,-0.0568
5.76,2026-05-25T19:30:41.016858,COMMUTING,59.4,55.9,0.0,0.0562,-0.1025
6.25,2026-05-25T19:30:41.515025,COMMUTING,62.3,55.9,0.0,0.2496,0.1335
6.75,2026-05-25T19:30:42.015633,COMMUTING,63.2,55.8,0.0,0.1679,0.3872
7.25,2026-05-25T19:30:42.515214,COMMUTING,59.9,55.8,0.0,0.1492,0.2056
7.76,2026-05-25T19:30:43.016049,COMMUTING,59.0,55.8,0.0,0.1498,0.3811
8.26,2026-05-25T19:30:43.515991,COMMUTING,63.3,55.9,0.0,0.0000,0.2463
8.76,2026-05-25T19:30:44.016111,COMMUTING,61.4,55.8,0.0,0.0531,0.6234
9.26,2026-05-25T19:30:44.516485,COMMUTING,61.7,55.8,0.0,0.1013,0.6581
9.76,2026-05-25T19:30:45.016687,COMMUTING,62.1,55.8,0.0,0.1777,0.2077
10.26,2026-05-25T19:30:45.516424,COMMUTING,61.1,55.8,0.0,0.2190,0.9349
10.76,2026-05-25T19:30:46.016164,COMMUTING,59.5,55.7,0.0,0.2433,0.8240
11.25,2026-05-25T19:30:46.514987,COMMUTING,58.1,55.7,0.0,0.0723,0.8603
11.76,2026-05-25T19:30:47.016667,COMMUTING,61.1,55.8,0.0,0.3693,1.2533
12.25,2026-05-25T19:30:47.515463,COMMUTING,61.1,55.9,0.0,0.1653,0.3749
12.76,2026-05-25T19:30:48.018628,BUFFERING_ROUGH,61.8,55.9,0.0,0.0000,0.0000
13.25,2026-05-25T19:30:48.515643,BUFFERING_ROUGH,59.3,56.1,0.0,0.0000,0.0000
13.75,2026-05-25T19:30:49.015368,BUFFERING_ROUGH,60.3,56.2,0.0,0.0000,0.0000
14.25,2026-05-25T19:30:49.515661,BUFFERING_ROUGH,59.4,56.2,0.0,0.0000,0.0000
14.76,2026-05-25T19:30:50.016861,BUFFERING_ROUGH,56.7,56.2,0.0,0.0000,0.0000
15.25,2026-05-25T19:30:50.515709,BUFFERING_ROUGH,54.9,56.2,0.0,0.0000,0.0000
15.76,2026-05-25T19:30:51.015920,BUFFERING_ROUGH,57.3,56.2,0.0,0.0000,0.0000
16.26,2026-05-25T19:30:51.516952,BUFFERING_ROUGH,60.7,56.2,0.0,0.0000,0.0000
16.76,2026-05-25T19:30:52.016400,BUFFERING_ROUGH,59.1,56.2,0.0,0.0000,0.0000
17.26,2026-05-25T19:30:52.519276,BUFFERING_ROUGH,56.4,56.2,0.0,0.0000,0.0000
17.76,2026-05-25T19:30:53.019902,BUFFERING_ROUGH,57.7,56.2,0.0,0.0000,0.0000
18.26,2026-05-25T19:30:53.515838,BUFFERING_ROUGH,57.1,56.2,0.0,0.0000,0.0000
18.76,2026-05-25T19:30:54.017419,BUFFERING_ROUGH,58.8,56.2,0.0,0.0000,0.0000
19.25,2026-05-25T19:30:54.515402,BUFFERING_ROUGH,58.4,56.2,0.0,0.0000,0.0000
19.76,2026-05-25T19:30:55.017368,BUFFERING_ROUGH,58.3,56.2,0.0,0.0000,0.0000
20.25,2026-05-25T19:30:55.515182,BUFFERING_ROUGH,58.3,56.2,0.0,0.0000,0.0000
20.76,2026-05-25T19:30:56.018564,BUFFERING_ROUGH,59.3,56.2,0.0,0.0000,0.0000
21.25,2026-05-25T19:30:56.515686,BUFFERING_ROUGH,59.3,56.2,0.0,0.0000,0.0000
21.76,2026-05-25T19:30:57.016739,BUFFERING_ROUGH,56.0,56.2,0.0,0.0000,0.0000
22.25,2026-05-25T19:30:57.515648,BUFFERING_ROUGH,59.3,56.2,0.0,0.0000,0.0000
22.76,2026-05-25T19:30:58.017106,BUFFERING_ROUGH,58.9,56.2,0.0,0.0000,0.0000
23.25,2026-05-25T19:30:58.515494,BUFFERING_ROUGH,57.0,56.2,0.0,0.0000,0.0000
23.75,2026-05-25T19:30:59.015517,BUFFERING_ROUGH,57.1,56.2,0.0,0.0000,0.0000
24.26,2026-05-25T19:30:59.515930,BUFFERING_ROUGH,59.1,56.2,0.0,0.0000,0.0000
24.76,2026-05-25T19:31:00.016538,BUFFERING_ROUGH,59.1,56.2,0.0,0.0000,0.0000
25.25,2026-05-25T19:31:00.515671,BUFFERING_ROUGH,60.1,56.2,0.0,0.0000,0.0000
25.76,2026-05-25T19:31:01.016653,BUFFERING_ROUGH,58.7,56.2,0.0,0.0000,0.0000
26.26,2026-05-25T19:31:01.517138,BUFFERING_ROUGH,58.1,56.2,0.0,0.0000,0.0000
26.76,2026-05-25T19:31:02.016690,BUFFERING_ROUGH,55.4,56.2,0.0,0.0000,0.0000
27.26,2026-05-25T19:31:02.516114,BUFFERING_ROUGH,57.0,56.2,0.0,0.0000,0.0000
27.76,2026-05-25T19:31:03.017588,BUFFERING_ROUGH,60.4,56.2,0.0,0.0000,0.0000
28.26,2026-05-25T19:31:03.516273,BUFFERING_ROUGH,59.7,56.2,0.0,0.0000,0.0000
28.76,2026-05-25T19:31:04.016852,BUFFERING_ROUGH,58.6,56.2,0.0,0.0000,0.0000
29.26,2026-05-25T19:31:04.518312,BUFFERING_ROUGH,58.0,56.2,0.0,0.0000,0.0000
29.76,2026-05-25T19:31:05.015741,BUFFERING_ROUGH,55.2,56.1,0.0,0.0000,0.0000
30.25,2026-05-25T19:31:05.514925,BUFFERING_ROUGH,59.2,56.1,0.0,0.0000,0.0259
30.76,2026-05-25T19:31:06.016846,BUFFERING_ROUGH,62.0,56.1,0.0,0.0000,0.0443
31.26,2026-05-25T19:31:06.517213,BUFFERING_ROUGH,59.9,56.1,0.0,0.0000,0.0181
31.76,2026-05-25T19:31:07.016599,BUFFERING_ROUGH,58.7,56.1,0.0,0.0000,-0.0037
32.26,2026-05-25T19:31:07.515774,BUFFERING_ROUGH,61.7,56.1,0.0,0.0000,-0.0046
32.76,2026-05-25T19:31:08.017506,BUFFERING_ROUGH,61.1,56.1,0.0,0.0000,-0.0021
33.26,2026-05-25T19:31:08.515881,BUFFERING_ROUGH,58.7,56.1,0.0,0.0000,-0.0072
33.76,2026-05-25T19:31:09.016331,BUFFERING_ROUGH,62.4,56.1,0.0,0.0000,-0.0156
34.26,2026-05-25T19:31:09.517068,BUFFERING_ROUGH,58.6,56.1,0.0,0.0000,-0.0221
34.76,2026-05-25T19:31:10.015772,BUFFERING_ROUGH,61.1,56.1,0.0,0.0000,-0.0234
35.25,2026-05-25T19:31:10.515037,BUFFERING_ROUGH,56.2,56.1,0.0,0.0000,-0.0174
35.76,2026-05-25T19:31:11.015888,NAV_TO_STAGING,62.0,56.0,0.0,0.0000,-0.0228
36.25,2026-05-25T19:31:11.515376,NAV_TO_STAGING,59.9,55.9,0.0,0.0000,-0.0217
36.76,2026-05-25T19:31:12.016862,NAV_TO_STAGING,58.1,56.0,0.0,0.0000,-0.0214
37.25,2026-05-25T19:31:12.515450,NAV_TO_STAGING,58.7,55.9,0.0,0.0000,-0.0230
37.76,2026-05-25T19:31:13.015844,NAV_TO_STAGING,59.6,55.9,0.0,0.0000,-0.0170
38.26,2026-05-25T19:31:13.518127,NAV_TO_STAGING,62.8,55.9,0.0,0.0000,-0.0169
38.76,2026-05-25T19:31:14.019270,NAV_TO_STAGING,57.9,55.9,0.0,0.0000,-0.0121
39.25,2026-05-25T19:31:14.515190,NAV_TO_STAGING,58.3,56.0,0.0,0.0000,-0.0168
39.76,2026-05-25T19:31:15.018508,NAV_TO_STAGING,59.2,56.0,0.0,0.0000,-0.0144
40.26,2026-05-25T19:31:15.520830,NAV_TO_STAGING,61.5,55.9,0.0,0.0000,0.0000
40.76,2026-05-25T19:31:16.018674,NAV_TO_STAGING,59.0,56.0,0.0,0.0000,-0.0137
41.25,2026-05-25T19:31:16.515176,NAV_TO_STAGING,60.8,56.3,0.0,0.0000,-0.0162
41.76,2026-05-25T19:31:17.016325,IDLE,66.6,56.4,0.0,0.0000,0.0000
42.25,2026-05-25T19:31:17.515184,IDLE,55.8,55.9,0.0,0.0000,0.0000
42.76,2026-05-25T19:31:18.016200,IDLE,55.0,56.0,0.0,0.0000,0.0000
43.26,2026-05-25T19:31:18.516475,IDLE,55.0,56.0,0.0,0.0000,0.0000
43.76,2026-05-25T19:31:19.016189,IDLE,57.4,55.9,0.0,0.0000,0.0000
44.26,2026-05-25T19:31:19.516585,IDLE,56.8,56.0,0.0,0.0000,0.0000
0.33,2026-05-25T19:31:20.015225,VISUAL_HOMING,60.6,56.0,0.0,0.0000,-0.0706
0.83,2026-05-25T19:31:20.517670,VISUAL_HOMING,57.8,55.9,0.0,0.0666,0.3389
1.33,2026-05-25T19:31:21.016415,VISUAL_HOMING,57.5,55.9,0.0,0.0117,0.6904
1.83,2026-05-25T19:31:21.515321,VISUAL_HOMING,60.1,56.0,0.0,0.0568,-0.4096
2.33,2026-05-25T19:31:22.016074,VISUAL_HOMING,60.4,55.9,0.0,0.1173,0.5526
2.83,2026-05-25T19:31:22.515289,VISUAL_HOMING,58.3,55.9,0.0,0.0727,0.8852
3.33,2026-05-25T19:31:23.016281,VISUAL_HOMING,59.0,55.8,0.0,0.0000,0.9282
3.83,2026-05-25T19:31:23.514905,VISUAL_HOMING,62.5,55.9,0.0,0.1204,0.2054
4.33,2026-05-25T19:31:24.016543,VISUAL_HOMING,60.5,55.9,0.0,0.0720,0.0808
4.83,2026-05-25T19:31:24.520869,VISUAL_HOMING,57.4,55.9,0.0,0.2599,-0.1693
5.34,2026-05-25T19:31:25.021574,BUFFERING_ROUGH,58.5,55.9,0.0,0.0000,0.0000
5.83,2026-05-25T19:31:25.518602,BUFFERING_ROUGH,60.5,55.9,0.0,0.0000,0.0000
6.33,2026-05-25T19:31:26.016091,BUFFERING_ROUGH,56.2,55.9,0.0,0.0000,0.0000
6.83,2026-05-25T19:31:26.516595,BUFFERING_ROUGH,56.1,55.9,0.0,0.0000,0.0000
7.33,2026-05-25T19:31:27.018789,BUFFERING_ROUGH,57.3,55.9,0.0,0.0000,0.0000
7.83,2026-05-25T19:31:27.517003,BUFFERING_ROUGH,57.9,56.0,0.0,0.0000,0.0000
8.33,2026-05-25T19:31:28.016746,BUFFERING_ROUGH,54.2,55.9,0.0,0.0000,0.0000
8.84,2026-05-25T19:31:28.521217,BUFFERING_ROUGH,55.8,56.0,0.0,0.0000,0.0000
9.33,2026-05-25T19:31:29.014890,BUFFERING_ROUGH,63.1,56.4,0.0,0.0000,0.0000
9.83,2026-05-25T19:31:29.514962,IDLE,61.0,56.4,0.0,0.0000,0.0000
10.33,2026-05-25T19:31:30.017517,IDLE,58.5,56.0,0.0,0.0000,0.0000
10.83,2026-05-25T19:31:30.516077,IDLE,55.0,56.0,0.0,0.0000,0.0000
11.33,2026-05-25T19:31:31.017656,IDLE,58.2,55.9,0.0,0.0000,0.0000
11.83,2026-05-25T19:31:31.515983,IDLE,60.0,55.9,0.0,0.0000,0.0000
12.33,2026-05-25T19:31:32.016669,IDLE,57.3,56.0,0.0,0.0000,-3.1197
12.83,2026-05-25T19:31:32.515455,IDLE,57.5,55.9,0.0,0.0000,-3.1197
13.33,2026-05-25T19:31:33.016223,IDLE,59.6,56.0,0.0,0.4832,-3.1197
13.83,2026-05-25T19:31:33.514992,IDLE,57.9,56.0,0.0,0.4832,-3.1197
14.33,2026-05-25T19:31:34.016775,IDLE,58.9,55.9,0.0,0.4832,0.0000
14.83,2026-05-25T19:31:34.514998,IDLE,56.6,55.9,0.0,0.4832,0.0000
15.33,2026-05-25T19:31:35.016441,IDLE,58.2,56.0,0.0,0.0000,0.0000
15.83,2026-05-25T19:31:35.518034,IDLE,56.1,56.0,0.0,0.0000,0.0000
16.33,2026-05-25T19:31:36.017242,IDLE,56.6,56.0,0.0,0.0000,0.0000
16.84,2026-05-25T19:31:36.521813,IDLE,57.8,55.9,0.0,0.0000,0.0000
17.33,2026-05-25T19:31:37.016948,IDLE,56.9,55.9,0.0,0.0000,0.0000
17.83,2026-05-25T19:31:37.514940,IDLE,58.3,55.9,0.0,-0.4832,0.0000
18.33,2026-05-25T19:31:38.015703,IDLE,58.0,55.9,0.0,0.0000,0.0000
18.83,2026-05-25T19:31:38.515026,IDLE,54.2,55.9,0.0,0.4832,3.1197
19.33,2026-05-25T19:31:39.019422,IDLE,59.0,55.9,0.0,0.4832,0.0000
19.83,2026-05-25T19:31:39.519347,IDLE,61.4,55.9,0.0,0.4832,0.0000
20.33,2026-05-25T19:31:40.016121,IDLE,60.0,55.9,0.0,0.4832,0.0000
20.83,2026-05-25T19:31:40.515470,IDLE,58.2,55.9,0.0,0.4832,0.0000
21.33,2026-05-25T19:31:41.015684,IDLE,58.6,55.9,0.0,0.4832,3.1197
21.83,2026-05-25T19:31:41.514871,IDLE,56.1,55.9,0.0,0.4832,3.1197
22.33,2026-05-25T19:31:42.017737,IDLE,62.9,55.9,0.0,0.4832,3.1197
22.83,2026-05-25T19:31:42.517070,IDLE,60.2,55.9,0.0,0.4832,3.1197
23.33,2026-05-25T19:31:43.016033,IDLE,59.9,56.0,0.0,0.4832,3.1197
23.83,2026-05-25T19:31:43.517585,IDLE,57.7,56.0,0.0,0.0000,0.0000
24.33,2026-05-25T19:31:44.015202,IDLE,62.8,55.9,0.0,0.0000,0.0000
24.83,2026-05-25T19:31:44.515747,IDLE,60.1,55.9,0.0,0.0000,0.0000
25.33,2026-05-25T19:31:45.017819,IDLE,61.1,56.0,0.0,0.0000,0.0000
25.83,2026-05-25T19:31:45.515993,IDLE,63.4,56.0,0.0,0.0000,0.0000
26.33,2026-05-25T19:31:46.017541,IDLE,59.3,56.0,0.0,0.0000,0.0000
26.83,2026-05-25T19:31:46.517702,IDLE,59.1,55.9,0.0,0.0000,0.0000
27.33,2026-05-25T19:31:47.016782,IDLE,60.5,56.0,0.0,0.0000,0.0000
