wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762339.6394,0.072,SERVO,-0.0511,0.5943,0.5965,0.06,-0.0010,0.0000,-1.91,0.7210,0.0304,2.41,-0.7227,0.0000,-0.1227,0.5984,0.0252,2.41,4.32,0.0377,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779762339.7385,0.171,SERVO,-0.0511,0.5947,0.5969,0.02,-0.0010,0.0000,-2.02,0.7210,0.0265,2.41,-0.7225,0.0038,-0.1225,0.5986,0.0214,2.04,4.06,0.0354,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762339.8368,0.270,SERVO,-0.0509,0.5949,0.5971,0.09,0.0013,-0.0001,-1.80,0.7225,0.0278,2.41,-0.7217,0.0025,-0.1217,0.6009,0.0227,2.17,3.97,0.0346,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762339.9365,0.369,SERVO,-0.0508,0.5941,0.5963,0.24,0.0059,-0.0002,-1.74,0.7272,0.0288,2.41,-0.7219,0.0014,-0.1219,0.6054,0.0236,2.28,4.02,0.0350,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.0375,0.470,SERVO,-0.0508,0.5941,0.5963,0.24,0.0152,-0.0005,-1.74,0.7272,0.0288,2.41,-0.7126,0.0007,-0.1126,0.6147,0.0240,2.34,4.08,0.0356,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.1389,0.572,SERVO,-0.0505,0.5908,0.5930,0.15,0.0291,-0.0009,-1.57,0.7424,0.0296,2.45,-0.7140,-0.0000,-0.1140,0.6285,0.0247,2.45,4.02,0.0351,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.2372,0.670,SERVO,-0.0503,0.5879,0.5901,-0.09,0.0451,-0.0013,-1.55,0.7549,0.0295,2.45,-0.7104,-0.0005,-0.1104,0.6446,0.0248,2.50,4.05,0.0353,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.3413,0.774,SERVO,-0.0500,0.5847,0.5868,-0.08,0.0612,-0.0017,-1.33,0.7624,0.0295,2.45,-0.7019,-0.0012,-0.1019,0.6606,0.0251,2.57,3.90,0.0340,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.4373,0.870,SERVO,-0.0486,0.5716,0.5737,-0.01,0.0768,-0.0020,-0.91,0.7751,0.0354,2.45,-0.6993,-0.0076,-0.0993,0.6760,0.0312,3.17,4.08,0.0356,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.5365,0.969,SERVO,-0.0470,0.5611,0.5631,-0.20,0.0930,-0.0023,-0.74,0.7807,0.0359,2.45,-0.6887,-0.0088,-0.0887,0.6921,0.0322,3.29,4.02,0.0351,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.6399,1.073,SERVO,-0.0448,0.5488,0.5506,-0.09,0.1101,-0.0024,-0.16,0.7797,0.0387,3.51,-0.6708,0.0000,-0.0708,0.7090,0.0344,3.51,3.68,0.0321,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.7412,1.174,SERVO,-0.0425,0.5368,0.5385,-0.29,0.1261,-0.0024,-0.09,0.7835,0.0383,3.51,-0.6587,-0.0004,-0.0587,0.7250,0.0347,3.55,3.63,0.0317,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.8366,1.269,SERVO,-0.0403,0.5231,0.5247,-0.38,0.1410,-0.0024,0.36,0.7898,0.0421,3.51,-0.6504,-0.0046,-0.0504,0.7396,0.0390,3.95,3.59,0.0313,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762340.9427,1.376,SERVO,-0.0393,0.5166,0.5181,-0.49,0.1553,-0.0024,0.25,0.7833,0.0410,3.51,-0.6294,-0.0048,-0.0294,0.7539,0.0392,3.97,3.72,0.0325,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.0374,1.470,SERVO,-0.0369,0.5018,0.5032,-0.43,0.1694,-0.0022,0.66,0.7920,0.0408,3.51,-0.6241,-0.0048,-0.0241,0.7680,0.0393,3.97,3.31,0.0289,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.1373,1.570,SERVO,-0.0354,0.4943,0.4955,-0.34,0.1829,-0.0020,0.94,0.7978,0.0424,3.51,-0.6165,-0.0067,-0.0165,0.7813,0.0414,4.15,3.21,0.0280,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.2382,1.671,SERVO,-0.0328,0.4794,0.4805,-0.36,0.1977,-0.0018,1.16,0.7924,0.0417,4.18,-0.5963,0.0000,0.0037,0.7961,0.0420,4.18,3.03,0.0264,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.3404,1.772,SERVO,-0.0300,0.4635,0.4645,-0.29,0.2137,-0.0013,1.70,0.7959,0.0419,4.18,-0.5838,-0.0006,0.0162,0.8121,0.0431,4.25,2.55,0.0222,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.4377,1.870,SERVO,-0.0265,0.4470,0.4477,-0.08,0.2296,-0.0009,1.93,0.8014,0.0450,4.18,-0.5736,-0.0040,0.0264,0.8277,0.0469,4.57,2.63,0.0230,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.5369,1.970,SERVO,-0.0251,0.4381,0.4388,-0.07,0.2457,-0.0002,2.66,0.7925,0.0433,4.18,-0.5485,-0.0034,0.0515,0.8439,0.0470,4.51,1.85,0.0162,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.6370,2.070,SERVO,-0.0251,0.4381,0.4388,-0.07,0.2611,0.0006,3.24,0.7925,0.0433,4.18,-0.5331,-0.0038,0.0669,0.8593,0.0481,4.55,1.30,0.0114,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.7392,2.172,SERVO,-0.0231,0.4278,0.4285,-0.07,0.2748,0.0014,3.82,0.8173,0.0571,5.86,-0.5453,0.0000,0.0547,0.8717,0.0627,5.86,2.03,0.0178,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.8369,2.270,SERVO,-0.0206,0.4169,0.4174,-0.06,0.2911,0.0025,4.23,0.8200,0.0603,5.86,-0.5320,-0.0035,0.0680,0.8876,0.0672,6.19,1.96,0.0171,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762341.9379,2.371,SERVO,-0.0180,0.4054,0.4058,-0.19,0.3077,0.0038,4.57,0.8252,0.0615,5.86,-0.5206,-0.0046,0.0794,0.9041,0.0696,6.30,1.73,0.0151,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762342.0374,2.470,SERVO,-0.0180,0.4054,0.4058,-0.19,0.3235,0.0051,4.95,0.8252,0.0615,5.86,-0.5048,-0.0049,0.0952,0.9199,0.0712,6.33,1.37,0.0120,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762342.1418,2.575,SERVO,-0.0180,0.4054,0.4058,-0.19,0.3400,0.0065,4.89,0.8252,0.0615,5.86,-0.4883,-0.0053,0.1117,0.9363,0.0729,6.36,1.47,0.0128,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762342.2380,2.670,SERVO,-0.0180,0.4054,0.4058,-0.19,0.3558,0.0079,5.16,0.8252,0.0615,5.86,-0.4724,-0.0055,0.1276,0.9521,0.0745,6.38,1.22,0.0106,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762342.3425,2.775,SERVO,-0.0180,0.4054,0.4058,-0.19,0.3703,0.0092,5.33,0.8252,0.0615,6.56,-0.4579,0.0000,0.1421,0.9664,0.0777,6.56,1.23,0.0107,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762342.5351,2.967,BLIND,-0.0180,0.4054,0.4058,-0.19,0.3951,0.0116,5.73,0.8252,0.0615,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762342.6358,3.068,BLIND,0.0118,0.1973,0.1977,-0.53,0.4104,0.0131,5.78,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762342.7362,3.168,BLIND,0.0118,0.1973,0.1977,-0.53,0.4262,0.0147,5.79,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762342.8356,3.268,BLIND,0.0118,0.1973,0.1977,-0.53,0.4425,0.0163,5.66,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762342.9360,3.368,BLIND,0.0118,0.1973,0.1977,-0.53,0.4591,0.0180,5.57,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.0360,3.468,BLIND,0.0118,0.1973,0.1977,-0.53,0.4752,0.0196,5.73,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.1354,3.567,BLIND,0.0118,0.1973,0.1977,-0.53,0.4913,0.0213,6.02,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.2361,3.668,BLIND,0.0118,0.1973,0.1977,-0.53,0.5068,0.0229,6.23,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.3375,3.768,BLIND,0.0118,0.1973,0.1977,-0.53,0.5210,0.0245,6.54,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.4358,3.868,BLIND,0.0118,0.1973,0.1977,-0.53,0.5344,0.0261,6.74,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.5354,3.967,BLIND,0.0118,0.1973,0.1977,-0.53,0.5477,0.0277,7.03,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.6347,4.067,BLIND,0.0118,0.1973,0.1977,-0.53,0.5615,0.0294,7.27,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.7353,4.167,BLIND,0.0118,0.1973,0.1977,-0.53,0.5752,0.0311,7.31,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.8353,4.267,BLIND,0.0118,0.1973,0.1977,-0.53,0.5830,0.0320,6.67,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762343.9355,4.368,BLIND,0.0118,0.1973,0.1977,-0.53,0.5879,0.0327,6.79,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.0356,4.468,BLIND,0.0118,0.1973,0.1977,-0.53,0.5931,0.0333,6.92,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.1367,4.568,BLIND,0.0118,0.1973,0.1977,-0.53,0.5994,0.0340,6.78,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.2360,4.668,BLIND,0.0118,0.1973,0.1977,-0.53,0.6047,0.0346,6.54,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.3361,4.768,BLIND,0.0118,0.1973,0.1977,-0.53,0.6106,0.0353,6.42,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.4356,4.868,BLIND,0.0118,0.1973,0.1977,-0.53,0.6160,0.0359,6.39,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.5345,4.967,BLIND,0.0118,0.1973,0.1977,-0.53,0.6221,0.0366,6.56,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.6352,5.068,BLIND,0.0118,0.1973,0.1977,-0.53,0.6271,0.0372,6.46,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.7358,5.168,BLIND,0.0118,0.1973,0.1977,-0.53,0.6334,0.0379,6.45,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.8353,5.267,BLIND,0.0118,0.1973,0.1977,-0.53,0.6389,0.0385,6.30,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762344.9353,5.368,BLIND,0.0118,0.1973,0.1977,-0.53,0.6450,0.0392,6.54,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
1779762345.0355,5.467,BLIND,0.0118,0.1973,0.1977,-0.53,0.6496,0.0397,6.47,0.7180,0.0321,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.0000
