wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779759367.8443,0.044,SERVO,-0.2377,0.5074,0.5603,2.60,-0.0027,-0.0000,-2.56,0.6408,0.2089,17.98,-0.6766,0.0000,-0.0766,0.5680,0.1852,17.98,20.55,0.1755,0.1755,0.1755,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759367.9400,0.140,SERVO,-0.2377,0.5074,0.5603,2.60,-0.0021,-0.0000,-2.60,0.6408,0.2089,17.98,-0.6761,-0.0002,-0.0761,0.5685,0.1854,18.00,20.60,0.1759,0.1759,0.1759,0.1500,1.000,0.150,0.600,1.000,0.150,0.0825,0.2200
1779759368.0430,0.243,SERVO,-0.2399,0.5125,0.5659,2.09,-0.0021,-0.0000,-2.65,0.6467,0.2102,17.98,-0.6821,0.0003,-0.0821,0.5686,0.1849,17.95,20.60,0.1759,0.1759,0.1759,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.1421,0.342,SERVO,-0.2410,0.5148,0.5684,1.62,-0.0016,-0.0001,-2.41,0.6486,0.2128,17.98,-0.6842,-0.0017,-0.0842,0.5685,0.1868,18.15,20.56,0.1756,0.1756,0.1756,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.2465,0.446,SERVO,-0.2400,0.5137,0.5670,2.05,0.0003,-0.0001,-2.69,0.6484,0.2105,17.98,-0.6815,-0.0002,-0.0815,0.5709,0.1853,18.00,20.69,0.1767,0.1767,0.1767,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.3484,0.548,SERVO,-0.2400,0.5137,0.5670,2.05,0.0046,-0.0004,-3.01,0.6484,0.2105,18.13,-0.6775,0.0000,-0.0775,0.5748,0.1864,18.13,21.14,0.1804,0.1804,0.1804,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.4425,0.642,SERVO,-0.2400,0.5137,0.5670,2.05,0.0128,-0.0007,-1.95,0.6484,0.2105,18.13,-0.6697,-0.0029,-0.0697,0.5821,0.1888,18.40,20.35,0.1739,0.1739,0.1739,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.5425,0.742,SERVO,-0.2396,0.5133,0.5664,2.05,0.0242,-0.0011,-1.59,0.6673,0.2191,18.13,-0.6797,-0.0091,-0.0797,0.5915,0.1943,19.00,20.59,0.1759,0.1759,0.1759,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.6419,0.841,SERVO,-0.2394,0.5132,0.5663,1.63,0.0384,-0.0013,-0.81,0.6698,0.2205,18.13,-0.6691,-0.0143,-0.0691,0.6041,0.1990,19.50,20.31,0.1735,0.1735,0.1735,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.7426,0.942,SERVO,-0.2394,0.5132,0.5663,1.63,0.0435,-0.0014,-0.50,0.6698,0.2205,18.13,-0.6642,-0.0160,-0.0642,0.6087,0.2005,19.66,20.16,0.1722,0.1722,0.1722,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.8473,1.047,SERVO,-0.2312,0.5012,0.5520,2.34,0.0570,-0.0014,0.57,0.6787,0.2332,18.13,-0.6639,-0.0295,-0.0639,0.6180,0.2134,20.94,20.37,0.1738,0.1738,0.1738,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759368.9517,1.151,SERVO,-0.2288,0.4992,0.5491,2.34,0.0718,-0.0011,1.44,0.6798,0.2337,21.12,-0.6518,0.0000,-0.0518,0.6315,0.2150,21.12,19.68,0.1684,0.1684,0.1684,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759369.0469,1.246,SERVO,-0.2270,0.4985,0.5478,1.67,0.0819,-0.0008,2.40,0.6905,0.2414,21.12,-0.6549,-0.0067,-0.0549,0.6392,0.2216,21.75,19.35,0.1657,0.1657,0.1657,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1684
1779759369.1411,1.341,SERVO,-0.2270,0.4985,0.5478,1.67,0.0907,-0.0002,3.67,0.6905,0.2414,21.12,-0.6466,-0.0093,-0.0466,0.6470,0.2246,22.01,18.33,0.1573,0.1573,0.1573,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1657
1779759369.2404,1.440,SERVO,-0.2198,0.4892,0.5363,2.15,0.0944,-0.0001,3.68,0.6929,0.2572,21.12,-0.6510,-0.0243,-0.0510,0.6454,0.2388,23.44,19.77,0.1690,0.1690,0.1690,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1573
1779759369.3476,1.543,SERVO,-0.2152,0.4841,0.5298,2.56,0.0993,0.0002,3.87,0.6916,0.2550,21.12,-0.6443,-0.0243,-0.0443,0.6503,0.2390,23.43,19.57,0.1673,0.1673,0.1673,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1690
1779759369.4435,1.643,SERVO,-0.2152,0.4841,0.5298,2.56,0.1125,0.0011,4.27,0.6916,0.2550,21.12,-0.6317,-0.0282,-0.0317,0.6620,0.2436,23.81,19.54,0.1670,0.1670,0.1670,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1673
1779759369.5453,1.745,SERVO,-0.2121,0.4813,0.5260,2.01,0.1292,0.0024,4.81,0.7060,0.2594,24.01,-0.6315,0.0000,-0.0315,0.6773,0.2466,24.01,19.21,0.1645,0.1645,0.1645,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1670
1779759369.6447,1.844,SERVO,-0.2121,0.4813,0.5260,2.01,0.1445,0.0037,5.19,0.7060,0.2594,24.01,-0.6169,-0.0050,-0.0169,0.6905,0.2525,24.49,19.30,0.1653,0.1653,0.1653,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1645
1779759369.7494,1.949,SERVO,-0.2025,0.4641,0.5064,1.60,0.1596,0.0051,5.37,0.7281,0.2620,24.01,-0.6239,-0.0033,-0.0239,0.7063,0.2523,24.33,18.96,0.1624,0.1624,0.1624,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1653
1779759369.8494,2.049,SERVO,-0.2025,0.4641,0.5064,1.60,0.1758,0.0066,5.51,0.7281,0.2620,24.01,-0.6085,-0.0085,-0.0085,0.7204,0.2586,24.83,19.32,0.1654,0.1654,0.1654,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1624
1779759369.9399,2.140,SERVO,-0.1977,0.4534,0.4946,1.68,0.1906,0.0081,5.82,0.7386,0.2602,24.01,-0.6032,-0.0073,-0.0032,0.7357,0.2589,24.71,18.89,0.1618,0.1618,0.1618,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1654
1779759370.0428,2.242,SERVO,-0.1977,0.4534,0.4946,1.68,0.2046,0.0095,5.93,0.7386,0.2602,24.01,-0.5898,-0.0117,0.0102,0.7479,0.2644,25.13,19.20,0.1644,0.1644,0.1644,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1618
