wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768619.7304,0.084,SERVO,-0.3576,0.6626,0.7529,0.28,1.9473,0.2165,-82.80,2.4016,-0.5208,-32.48,-0.7792,0.3780,0.2300,2.5956,-0.6443,-53.02,29.79,4.6097,4.6097,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768619.8245,0.178,SERVO,-0.3583,0.6637,0.7543,0.28,1.9473,0.2167,-82.96,2.4018,-0.5221,-32.48,-0.7802,0.3791,0.2300,2.5958,-0.6456,-53.05,29.91,4.6215,4.6215,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768619.9244,0.278,SERVO,-0.3567,0.6610,0.7511,1.09,1.9474,0.2163,-82.81,2.3965,-0.5221,-32.48,-0.7754,0.3816,0.2300,2.5906,-0.6456,-53.27,29.54,4.5851,4.5851,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768620.0304,0.384,SERVO,-0.3544,0.6572,0.7467,0.07,1.9478,0.2133,-81.94,2.3975,-0.5171,-32.48,-0.7716,0.3746,0.2300,2.5915,-0.6406,-52.99,28.96,4.5275,4.5275,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768620.1250,0.478,SERVO,-0.3544,0.6572,0.7467,0.07,1.9490,0.2052,-80.04,2.3975,-0.5171,-32.48,-0.7663,0.3684,0.2300,2.5915,-0.6406,-52.78,27.26,4.3120,4.3120,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768620.2262,0.580,SERVO,-0.3544,0.6572,0.7467,0.07,1.9515,0.1929,-77.02,2.3975,-0.5171,-32.48,-0.7576,0.3594,0.2300,2.5915,-0.6406,-52.48,24.54,3.9523,3.9523,3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768620.3238,0.677,SERVO,-0.3544,0.6572,0.7467,0.07,1.9557,0.1773,-72.40,2.3975,-0.5171,-32.48,-0.7456,0.3485,0.2300,2.5915,-0.6406,-52.14,20.26,3.3431,3.3431,3.3431,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768620.4251,0.778,SERVO,-0.3544,0.6572,0.7467,0.07,1.9632,0.1583,-65.00,2.3975,-0.5171,-32.48,-0.7291,0.3365,0.2300,2.5915,-0.6406,-51.82,13.18,2.2438,2.2438,2.2438,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,3.3431
1779768620.5228,0.876,SERVO,-0.3544,0.6572,0.7467,0.07,1.9747,0.1384,-55.67,2.3975,-0.5171,-32.48,-0.7087,0.3259,0.2300,2.5915,-0.6406,-51.63,4.04,0.7098,0.7098,0.7098,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,2.2438
1779768620.6225,0.976,SERVO,-0.3544,0.6572,0.7467,0.07,1.9873,0.1227,-47.09,2.3975,-0.5171,-32.48,-0.6896,0.3193,0.2300,2.5915,-0.6406,-51.63,-4.54,-0.8132,-0.8132,-0.8132,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,0.7098
1779768620.7250,1.077,SERVO,-0.3544,0.6572,0.7467,0.07,2.0018,0.1086,-39.06,2.3975,-0.5171,-32.48,-0.6698,0.3153,0.2300,2.5915,-0.6406,-51.79,-12.73,-2.3113,-2.3113,-2.3113,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,-0.8132
1779768620.8236,1.177,SERVO,-0.3544,0.6572,0.7467,0.07,2.0203,0.0950,-31.35,2.3975,-0.5171,-32.48,-0.6469,0.3138,0.2300,2.5915,-0.6406,-52.17,-20.82,-3.8165,-3.8165,-3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,-2.3113
1779768620.9240,1.277,SERVO,-0.3544,0.6572,0.7467,0.07,2.0341,0.0863,-28.19,2.3975,-0.5171,-32.48,-0.6306,0.3138,0.2300,2.5915,-0.6406,-52.52,-24.33,-4.4975,-4.4975,-3.5000,0.2000,25.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
