wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762711.4378,0.069,SERVO,0.1891,0.5805,0.6105,-0.00,1.1789,0.3641,-14.16,1.8177,0.0080,-29.14,-0.7314,0.0000,-0.1314,1.7029,0.0719,-29.14,-14.99,-0.1293,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779762711.5378,0.169,SERVO,0.1884,0.5774,0.6074,-0.46,1.1792,0.3641,-14.22,1.8150,0.0094,-29.14,-0.7280,0.0002,-0.1280,1.7032,0.0717,-29.16,-14.94,-0.1289,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762711.6361,0.267,SERVO,0.1891,0.5793,0.6094,-0.35,1.1812,0.3636,-14.40,1.8163,0.0060,-29.14,-0.7288,0.0030,-0.1288,1.7038,0.0687,-29.43,-15.04,-0.1297,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762711.7361,0.367,SERVO,0.1891,0.5801,0.6101,-0.43,1.1900,0.3613,-14.55,1.8229,0.0023,-29.14,-0.7276,0.0053,-0.1276,1.7114,0.0645,-29.65,-15.10,-0.1303,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762711.8368,0.468,SERVO,0.1879,0.5762,0.6061,0.15,1.2022,0.3581,-14.82,1.8291,-0.0000,-29.14,-0.7219,0.0075,-0.1219,1.7226,0.0594,-29.86,-15.04,-0.1297,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762711.9360,0.567,SERVO,0.1862,0.5713,0.6009,0.33,1.2174,0.3540,-15.08,1.8422,-0.0071,-29.14,-0.7216,0.0111,-0.1216,1.7360,0.0521,-30.21,-15.13,-0.1305,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.0420,0.673,SERVO,0.1862,0.5713,0.6009,0.47,1.2319,0.3501,-15.53,1.8422,-0.0071,-30.33,-0.7072,0.0000,-0.1072,1.7497,0.0470,-30.33,-14.80,-0.1277,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.1369,0.768,SERVO,0.1841,0.5624,0.5918,0.59,1.2460,0.3461,-15.84,1.8580,-0.0189,-30.33,-0.7126,0.0060,-0.1126,1.7608,0.0379,-30.91,-15.06,-0.1299,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.2376,0.868,SERVO,0.1841,0.5624,0.5918,0.59,1.2615,0.3417,-16.05,1.8580,-0.0189,-30.33,-0.6969,0.0100,-0.0969,1.7743,0.0300,-31.29,-15.24,-0.1314,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.3440,0.975,SERVO,0.1821,0.5527,0.5819,1.26,1.2775,0.3371,-16.30,1.8779,-0.0282,-30.33,-0.7026,0.0120,-0.1026,1.7893,0.0237,-31.48,-15.19,-0.1310,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.4375,1.068,SERVO,0.1821,0.5527,0.5819,1.26,1.2923,0.3328,-16.27,1.8779,-0.0282,-30.33,-0.6877,0.0158,-0.0877,1.8022,0.0161,-31.84,-15.58,-0.1342,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.5354,1.166,SERVO,0.1821,0.5527,0.5819,1.26,1.3069,0.3284,-16.69,1.8779,-0.0282,-30.33,-0.6729,0.0194,-0.0729,1.8149,0.0087,-32.19,-15.49,-0.1335,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.6385,1.269,SERVO,0.1804,0.5418,0.5710,1.52,1.3216,0.3240,-16.83,1.9031,-0.0415,-32.15,-0.6869,0.0000,-0.0869,1.8296,0.0048,-32.15,-15.31,-0.1321,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
1779762712.7367,1.368,SERVO,0.1804,0.5418,0.5710,1.52,1.3371,0.3193,-16.87,1.9031,-0.0415,-32.15,-0.6712,0.0043,-0.0712,1.8429,-0.0036,-32.56,-15.69,-0.1352,-0.1500,-0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,-0.1500
