wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768913.3515,0.032,SERVO,0.1999,0.7369,0.7635,-0.44,0.2883,-0.3288,-149.95,0.8629,-0.1999,12.52,-0.7983,0.3818,-0.2000,0.6678,-0.2432,-20.01,-20.01,-1.3481,-1.3481,-1.3481,0.2000,7.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768913.4554,0.136,SERVO,0.2007,0.7404,0.7671,-0.35,0.2882,-0.3289,-150.12,0.8664,-0.2007,12.04,-0.8026,0.3757,-0.2000,0.6715,-0.2423,-19.84,-19.84,-1.3311,-1.3311,-1.3311,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.3481
1779768913.5531,0.233,SERVO,0.2017,0.7458,0.7726,-0.02,0.2871,-0.3295,-150.12,0.8718,-0.2017,9.43,-0.8235,0.3403,-0.2000,0.6753,-0.2343,-19.13,-19.13,-1.2839,-1.2839,-1.2839,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.3311
1779768913.6542,0.335,SERVO,0.2017,0.7458,0.7726,-0.02,0.2839,-0.3313,-150.90,0.8718,-0.2017,9.43,-0.8235,0.3403,-0.2000,0.6753,-0.2343,-19.13,-19.13,-1.2839,-1.2839,-1.2839,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2839
1779768913.7508,0.431,SERVO,0.2017,0.7458,0.7726,-0.02,0.2725,-0.3375,-152.58,0.8718,-0.2017,9.43,-0.8235,0.3403,-0.2000,0.6753,-0.2343,-19.13,-19.13,-1.2839,-1.2839,-1.2839,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2839
1779768913.8509,0.531,SERVO,0.1986,0.7481,0.7741,-0.02,0.2593,-0.3440,-154.71,0.8741,-0.1986,9.86,-0.8233,0.3437,-0.2000,0.6780,-0.2327,-18.94,-18.94,-1.2678,-1.2678,-1.2678,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2839
1779768913.9516,0.632,SERVO,0.1986,0.7481,0.7741,-0.02,0.2428,-0.3511,-157.71,0.8741,-0.1986,9.86,-0.8233,0.3437,-0.2000,0.6780,-0.2327,-18.94,-18.94,-1.2678,-1.2678,-1.2678,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2678
1779768914.0490,0.729,SERVO,0.1986,0.7481,0.7741,-0.02,0.2274,-0.3567,-160.96,0.8741,-0.1986,9.86,-0.8233,0.3437,-0.2000,0.6780,-0.2327,-18.94,-18.94,-1.2678,-1.2678,-1.2678,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2678
1779768914.1519,0.832,SERVO,0.1986,0.7481,0.7741,-0.02,0.2080,-0.3625,-165.08,0.8741,-0.1986,9.86,-0.8233,0.3437,-0.2000,0.6780,-0.2327,-18.94,-18.94,-1.2678,-1.2678,-1.2678,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2678
1779768914.2524,0.933,SERVO,0.1986,0.7481,0.7741,-0.02,0.1943,-0.3653,-169.17,0.8741,-0.1986,9.86,-0.8233,0.3437,-0.2000,0.6780,-0.2327,-18.94,-18.94,-1.2678,-1.2678,-1.2678,0.2000,7.000,0.000,0.100,3.500,0.200,0.2000,-1.2678
