wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762958.9704,0.092,SERVO,0.1854,0.6137,0.6411,0.68,0.1481,0.0374,-6.70,0.8611,-0.2330,-20.77,-0.7626,0.0000,-0.4626,0.4286,-0.0689,-20.77,-14.07,-0.4861,-0.4861,-0.4861,0.2000,1.500,0.000,0.300,3.500,0.200,0.0000,0.0000
1779762959.0703,0.192,SERVO,0.1853,0.6132,0.6405,0.76,0.1484,0.0374,-6.76,0.8608,-0.2324,-20.77,-0.7617,-0.0003,-0.4617,0.4291,-0.0687,-20.71,-13.95,-0.4822,-0.4822,-0.4822,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.4861
1779762959.1811,0.301,SERVO,0.1860,0.6161,0.6436,0.51,0.1506,0.0371,-7.07,0.8641,-0.2388,-20.77,-0.7651,0.0049,-0.4651,0.4293,-0.0739,-21.71,-14.64,-0.5055,-0.5055,-0.5055,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.4822
1779762959.2776,0.399,SERVO,0.1860,0.6161,0.6436,0.51,0.1626,0.0356,-7.40,0.8641,-0.2388,-20.77,-0.7532,0.0078,-0.4532,0.4404,-0.0780,-22.26,-14.85,-0.5126,-0.5126,-0.5126,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.5055
1779762959.3670,0.489,SERVO,0.1860,0.6161,0.6436,0.51,0.1798,0.0333,-8.01,0.8641,-0.2388,-20.77,-0.7363,0.0117,-0.4363,0.4562,-0.0840,-23.01,-15.00,-0.5172,-0.5172,-0.5172,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.5126
1779762959.4677,0.589,SERVO,0.1860,0.6161,0.6436,0.51,0.2008,0.0301,-9.30,0.8641,-0.2388,-20.77,-0.7156,0.0162,-0.4156,0.4755,-0.0914,-23.85,-14.56,-0.5020,-0.5020,-0.5020,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.5172
1779762959.5833,0.705,SERVO,0.1860,0.6161,0.6436,0.51,0.2209,0.0267,-10.32,0.8641,-0.2388,-22.42,-0.6959,-0.0000,-0.3959,0.4982,-0.0877,-22.42,-12.10,-0.4194,-0.4194,-0.4194,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.5020
1779762959.6682,0.790,SERVO,0.1860,0.6161,0.6436,0.51,0.2416,0.0227,-11.51,0.8641,-0.2388,-22.42,-0.6752,0.0042,-0.3752,0.5173,-0.0957,-23.23,-11.72,-0.4064,-0.4064,-0.4064,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.4194
1779762959.7761,0.898,SERVO,0.1259,0.5282,0.5430,2.85,0.2618,0.0183,-12.78,0.8719,-0.2492,-22.42,-0.6660,0.0146,-0.3660,0.5336,-0.1096,-25.20,-12.42,-0.4297,-0.4297,-0.4297,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.4064
1779762959.8718,0.993,SERVO,0.1259,0.5282,0.5430,2.85,0.2798,0.0139,-14.40,0.8719,-0.2492,-22.42,-0.6477,0.0174,-0.3477,0.5505,-0.1165,-25.73,-11.34,-0.3926,-0.3926,-0.3926,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.4297
1779762959.9672,1.089,SERVO,0.1218,0.5260,0.5400,2.63,0.2976,0.0092,-15.94,0.8911,-0.2871,-22.42,-0.6616,0.0475,-0.3616,0.5568,-0.1492,-31.41,-15.47,-0.5269,-0.5269,-0.5269,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.3926
1779762960.0791,1.201,SERVO,0.1218,0.5260,0.5400,2.63,0.3151,0.0042,-16.54,0.8911,-0.2871,-26.83,-0.6455,-0.0000,-0.3455,0.5828,-0.1312,-26.83,-10.29,-0.3572,-0.3572,-0.3572,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.5269
1779762960.1806,1.302,SERVO,0.1218,0.5260,0.5400,2.63,0.3347,-0.0017,-17.51,0.8911,-0.2871,-26.83,-0.6253,0.0035,-0.3253,0.6008,-0.1402,-27.50,-9.99,-0.3470,-0.3470,-0.3470,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.3572
1779762960.2708,1.393,SERVO,0.1105,0.5087,0.5206,2.51,0.3547,-0.0082,-18.35,0.9224,-0.3129,-26.83,-0.6441,0.0157,-0.3441,0.6154,-0.1576,-29.83,-11.48,-0.3974,-0.3974,-0.3974,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.3470
1779762960.3763,1.498,SERVO,0.1051,0.4994,0.5103,2.49,0.3760,-0.0153,-19.21,0.9320,-0.3204,-26.83,-0.6338,0.0212,-0.3338,0.6341,-0.1697,-30.88,-11.67,-0.4036,-0.4036,-0.4036,0.2000,1.500,0.000,0.300,3.500,0.200,0.2000,-0.3974
