elapsed_s,timestamp_iso,state,cpu_pct,ram_pct,gpu_pct,cmd_vel_x,cmd_vel_z
24.60,2026-05-25T18:31:10.144401,IDLE,56.9,52.2,0.0,0.0000,0.0000
25.10,2026-05-25T18:31:10.643280,IDLE,58.9,52.3,0.0,0.0000,0.0000
25.60,2026-05-25T18:31:11.143131,IDLE,61.5,52.3,0.0,0.0000,0.0000
26.10,2026-05-25T18:31:11.643646,IDLE,57.3,52.3,0.0,0.0000,0.0000
26.60,2026-05-25T18:31:12.142907,IDLE,59.7,52.2,0.0,0.0000,0.0000
27.10,2026-05-25T18:31:12.644871,IDLE,57.8,52.2,0.0,0.0000,0.0000
27.60,2026-05-25T18:31:13.143029,IDLE,62.9,52.3,0.0,0.0000,0.0000
28.10,2026-05-25T18:31:13.643547,IDLE,56.1,52.2,0.0,0.0000,0.0000
28.60,2026-05-25T18:31:14.143092,IDLE,60.0,52.2,0.0,0.0000,0.0000
29.10,2026-05-25T18:31:14.644215,IDLE,58.9,52.2,0.0,0.0000,0.0000
29.60,2026-05-25T18:31:15.143142,IDLE,59.5,52.3,0.0,0.4832,3.1197
30.10,2026-05-25T18:31:15.643501,IDLE,59.6,52.2,0.0,0.4832,3.1197
30.60,2026-05-25T18:31:16.142864,IDLE,59.6,52.2,0.0,0.0000,0.0000
31.10,2026-05-25T18:31:16.643085,IDLE,60.6,52.2,0.0,0.0000,0.0000
31.60,2026-05-25T18:31:17.144529,IDLE,60.5,52.2,0.0,0.4832,0.0000
32.10,2026-05-25T18:31:17.645688,IDLE,57.1,52.1,0.0,0.4832,-3.1197
32.60,2026-05-25T18:31:18.145058,IDLE,59.7,52.1,0.0,0.4832,-3.1197
33.10,2026-05-25T18:31:18.645163,IDLE,59.1,52.2,0.0,0.4832,-3.1197
33.60,2026-05-25T18:31:19.144601,IDLE,60.3,52.2,0.0,0.4832,0.0000
34.10,2026-05-25T18:31:19.643157,IDLE,59.4,52.2,0.0,0.4832,-3.1197
34.60,2026-05-25T18:31:20.143444,IDLE,59.0,52.2,0.0,0.4832,0.0000
35.10,2026-05-25T18:31:20.643180,IDLE,60.6,52.2,0.0,0.4832,-3.1197
35.60,2026-05-25T18:31:21.142876,IDLE,65.2,52.2,0.0,0.4832,-3.1197
36.10,2026-05-25T18:31:21.643788,IDLE,57.5,52.1,0.0,0.4832,-3.1197
36.60,2026-05-25T18:31:22.143070,IDLE,59.1,52.2,0.0,0.4832,-3.1197
37.10,2026-05-25T18:31:22.643584,IDLE,61.1,52.1,0.0,0.0000,0.0000
37.60,2026-05-25T18:31:23.143048,IDLE,59.9,52.2,0.0,0.0000,0.0000
38.10,2026-05-25T18:31:23.643594,IDLE,59.1,52.2,0.0,0.0000,0.0000
38.60,2026-05-25T18:31:24.143119,IDLE,57.9,52.2,0.0,0.0000,0.0000
39.10,2026-05-25T18:31:24.643231,IDLE,59.4,52.1,0.0,0.0000,0.0000
39.60,2026-05-25T18:31:25.143097,IDLE,60.0,52.2,0.0,0.0000,0.0000
40.10,2026-05-25T18:31:25.643428,IDLE,59.1,52.2,0.0,0.0000,0.0000
40.60,2026-05-25T18:31:26.143433,IDLE,59.8,52.1,0.0,0.0000,0.0000
41.10,2026-05-25T18:31:26.643634,IDLE,56.2,52.1,0.0,0.0000,0.0000
41.60,2026-05-25T18:31:27.142973,IDLE,63.8,52.1,0.0,0.0000,0.0000
42.10,2026-05-25T18:31:27.643482,IDLE,59.5,52.2,0.0,0.0000,0.0000
42.60,2026-05-25T18:31:28.143116,IDLE,57.4,52.2,0.0,0.0000,0.0000
43.10,2026-05-25T18:31:28.645435,IDLE,57.1,52.1,0.0,0.0000,0.0000
43.60,2026-05-25T18:31:29.143675,IDLE,62.7,52.1,0.0,0.0000,0.0000
44.10,2026-05-25T18:31:29.643945,IDLE,55.6,52.1,0.0,0.0000,0.0000
44.60,2026-05-25T18:31:30.143223,IDLE,59.5,52.0,0.0,0.0000,0.0000
45.10,2026-05-25T18:31:30.645197,IDLE,57.5,52.1,0.0,0.0000,0.0000
45.60,2026-05-25T18:31:31.142977,IDLE,56.6,52.1,0.0,0.0000,0.0000
46.10,2026-05-25T18:31:31.642647,IDLE,59.4,52.4,0.0,0.0000,0.0000
46.59,2026-05-25T18:31:32.142528,IDLE,64.5,52.7,0.0,0.0000,0.0000
47.10,2026-05-25T18:31:32.643404,IDLE,61.8,52.8,0.0,0.0000,0.0000
47.60,2026-05-25T18:31:33.143022,IDLE,59.0,52.8,0.0,0.0000,0.0000
48.10,2026-05-25T18:31:33.643517,IDLE,60.5,52.8,0.0,0.0000,0.0000
48.60,2026-05-25T18:31:34.142939,IDLE,62.3,52.8,0.0,0.0000,0.0000
49.10,2026-05-25T18:31:34.643743,IDLE,58.4,52.8,0.0,0.0000,0.0000
49.60,2026-05-25T18:31:35.142959,IDLE,63.9,52.8,0.0,0.0000,0.0000
50.10,2026-05-25T18:31:35.643051,IDLE,60.6,52.8,0.0,0.0000,0.0000
50.60,2026-05-25T18:31:36.143059,IDLE,59.5,52.8,0.0,0.0000,0.0000
51.10,2026-05-25T18:31:36.643692,IDLE,60.5,52.8,0.0,0.0000,0.0000
51.60,2026-05-25T18:31:37.143000,IDLE,63.1,52.8,0.0,0.0000,0.0000
52.10,2026-05-25T18:31:37.643521,IDLE,59.5,52.8,0.0,0.0000,0.0000
52.60,2026-05-25T18:31:38.143442,IDLE,58.1,52.8,0.0,0.0000,0.0000
53.10,2026-05-25T18:31:38.643793,IDLE,60.3,52.8,0.0,0.0000,0.0000
0.11,2026-05-25T18:31:39.142319,COMMUTING,59.9,52.9,0.0,0.0613,-0.1550
0.61,2026-05-25T18:31:39.643129,COMMUTING,60.5,52.9,0.0,0.2731,0.1257
1.12,2026-05-25T18:31:40.149237,COMMUTING,63.8,52.9,0.0,0.3151,0.0375
1.61,2026-05-25T18:31:40.642427,COMMUTING,59.3,52.8,0.0,0.3417,0.0621
2.12,2026-05-25T18:31:41.146888,COMMUTING,63.3,52.9,0.0,0.2486,0.0814
2.62,2026-05-25T18:31:41.644887,COMMUTING,61.5,52.8,0.0,0.2101,0.1531
3.11,2026-05-25T18:31:42.142565,COMMUTING,59.6,52.8,0.0,0.1776,0.2318
3.61,2026-05-25T18:31:42.642787,COMMUTING,59.0,52.8,0.0,0.1881,0.1405
4.11,2026-05-25T18:31:43.142534,COMMUTING,60.3,52.8,0.0,0.1334,0.0631
4.61,2026-05-25T18:31:43.642638,COMMUTING,61.8,52.9,0.0,0.1301,-0.0060
5.11,2026-05-25T18:31:44.143265,COMMUTING,60.3,52.9,0.0,0.0821,-0.0175
5.61,2026-05-25T18:31:44.643234,COMMUTING,58.1,52.9,0.0,0.1432,-0.0189
6.12,2026-05-25T18:31:45.144125,COMMUTING,65.5,52.9,0.0,0.0000,0.0000
6.62,2026-05-25T18:31:45.648806,VISUAL_HOMING,60.6,52.8,0.0,0.0000,0.0000
7.12,2026-05-25T18:31:46.143585,VISUAL_HOMING,58.9,52.9,0.0,0.1830,-1.1000
7.62,2026-05-25T18:31:46.645823,VISUAL_HOMING,60.8,53.0,0.0,0.1929,-1.6059
8.12,2026-05-25T18:31:47.145302,VISUAL_HOMING,61.0,52.9,0.0,0.0973,-1.1043
8.62,2026-05-25T18:31:47.647581,VISUAL_HOMING,60.3,52.9,0.0,0.1915,-0.4367
9.12,2026-05-25T18:31:48.145852,VISUAL_HOMING,59.0,52.9,0.0,0.2651,-0.2914
9.62,2026-05-25T18:31:48.644332,VISUAL_HOMING,65.4,52.9,0.0,0.2741,-0.3382
10.12,2026-05-25T18:31:49.144144,VISUAL_HOMING,64.0,52.9,0.0,0.3336,0.1657
10.62,2026-05-25T18:31:49.644085,VISUAL_HOMING,60.9,52.9,0.0,0.3194,0.2434
11.12,2026-05-25T18:31:50.147906,VISUAL_HOMING,62.0,52.9,0.0,0.3160,0.3456
11.62,2026-05-25T18:31:50.646966,VISUAL_HOMING,61.2,52.9,0.0,0.1366,0.1065
12.12,2026-05-25T18:31:51.147747,VISUAL_HOMING,61.4,52.9,0.0,0.0731,0.1173
12.62,2026-05-25T18:31:51.645024,VISUAL_HOMING,59.6,52.9,0.0,0.0608,0.1342
13.12,2026-05-25T18:31:52.145373,VISUAL_HOMING,57.9,52.9,0.0,0.0946,0.1959
13.62,2026-05-25T18:31:52.643975,VISUAL_HOMING,60.2,52.9,0.0,0.1397,0.1471
14.11,2026-05-25T18:31:53.143240,VISUAL_HOMING,66.8,52.9,0.0,0.0648,0.0252
14.62,2026-05-25T18:31:53.644339,VISUAL_HOMING,58.0,53.0,0.0,0.0917,-0.1078
15.12,2026-05-25T18:31:54.143884,VISUAL_HOMING,61.7,52.9,0.0,0.1874,0.0562
15.62,2026-05-25T18:31:54.643701,VISUAL_HOMING,60.2,53.0,0.0,0.1195,0.0896
16.12,2026-05-25T18:31:55.151741,VISUAL_HOMING,58.7,52.9,0.0,0.1425,0.1100
16.62,2026-05-25T18:31:55.645059,VISUAL_HOMING,59.4,52.8,0.0,0.0898,0.1995
17.12,2026-05-25T18:31:56.147723,VISUAL_HOMING,61.2,52.9,0.0,0.0138,0.7187
17.62,2026-05-25T18:31:56.643625,VISUAL_HOMING,63.7,52.9,0.0,0.0237,0.5114
18.11,2026-05-25T18:31:57.142839,VISUAL_HOMING,63.1,52.9,0.0,0.0556,0.3589
18.62,2026-05-25T18:31:57.644053,VISUAL_HOMING,60.3,52.9,0.0,0.0502,0.2191
19.12,2026-05-25T18:31:58.144617,VISUAL_HOMING,59.9,52.9,0.0,0.0624,0.1743
19.62,2026-05-25T18:31:58.648681,VISUAL_HOMING,60.3,52.9,0.0,0.1415,0.7814
20.12,2026-05-25T18:31:59.148557,VISUAL_HOMING,61.1,52.9,0.0,0.0442,0.8526
20.62,2026-05-25T18:31:59.643928,VISUAL_HOMING,61.0,53.0,0.0,0.0755,0.3566
21.12,2026-05-25T18:32:00.143845,VISUAL_HOMING,59.9,52.9,0.0,0.1012,0.1382
21.62,2026-05-25T18:32:00.644806,VISUAL_HOMING,59.1,52.8,0.0,0.2020,0.5096
22.12,2026-05-25T18:32:01.147268,VISUAL_HOMING,65.6,52.8,0.0,0.1183,0.6647
22.62,2026-05-25T18:32:01.643543,VISUAL_HOMING,56.7,52.9,0.0,0.1777,1.2064
23.12,2026-05-25T18:32:02.146094,VISUAL_HOMING,62.3,52.9,0.0,0.0823,1.0133
23.62,2026-05-25T18:32:02.644763,VISUAL_HOMING,56.8,52.9,0.0,0.1524,1.5773
24.12,2026-05-25T18:32:03.143982,VISUAL_HOMING,59.6,52.9,0.0,0.0330,0.9864
24.62,2026-05-25T18:32:03.643987,VISUAL_HOMING,59.6,52.9,0.0,0.0320,0.5521
25.12,2026-05-25T18:32:04.148033,VISUAL_HOMING,61.1,52.9,0.0,0.1357,1.3208
25.61,2026-05-25T18:32:04.642810,VISUAL_HOMING,60.3,52.9,0.0,0.1556,0.6975
26.12,2026-05-25T18:32:05.143634,BUFFERING_PRECISION,61.5,53.0,0.0,0.0544,0.2764
26.62,2026-05-25T18:32:05.651965,BUFFERING_PRECISION,61.0,53.0,0.0,0.0000,0.0000
27.12,2026-05-25T18:32:06.144289,NAV_TO_DOCK,62.2,53.0,0.0,0.0000,0.0000
27.63,2026-05-25T18:32:06.655335,NAV_TO_DOCK,61.1,52.9,0.0,0.0000,0.0000
28.11,2026-05-25T18:32:07.142834,NAV_TO_DOCK,63.8,52.9,0.0,0.0000,0.0000
28.62,2026-05-25T18:32:07.646293,NAV_TO_DOCK,60.8,52.9,0.0,0.0000,0.0000
29.11,2026-05-25T18:32:08.142994,NAV_TO_DOCK,62.6,52.9,0.0,0.1223,0.6600
29.61,2026-05-25T18:32:08.642994,NAV_TO_DOCK,60.1,52.9,0.0,0.2000,1.0599
30.12,2026-05-25T18:32:09.147742,NAV_TO_DOCK,65.4,52.9,0.0,0.2000,1.1050
30.62,2026-05-25T18:32:09.645822,NAV_TO_DOCK,59.9,52.9,0.0,0.2000,0.6937
31.12,2026-05-25T18:32:10.143612,NAV_TO_DOCK,59.8,53.0,0.0,0.1887,0.3096
31.62,2026-05-25T18:32:10.643565,NAV_TO_DOCK,60.5,53.0,0.0,0.1781,0.8860
32.11,2026-05-25T18:32:11.143349,NAV_TO_DOCK,62.3,53.0,0.0,0.1315,0.3507
32.62,2026-05-25T18:32:11.643806,NAV_TO_DOCK,57.9,53.0,0.0,0.0984,-0.0893
33.11,2026-05-25T18:32:12.142292,NAV_TO_DOCK,60.4,53.0,0.0,0.1993,0.3507
33.62,2026-05-25T18:32:12.643791,NAV_TO_DOCK,61.7,53.0,0.0,0.1357,-0.1328
34.11,2026-05-25T18:32:13.142647,NAV_TO_DOCK,64.0,52.9,0.0,0.2000,-1.3444
34.61,2026-05-25T18:32:13.642933,NAV_TO_DOCK,57.2,53.0,0.0,0.2000,-0.4644
35.11,2026-05-25T18:32:14.142928,NAV_TO_DOCK,59.9,53.0,0.0,0.2000,-0.6202
35.62,2026-05-25T18:32:14.644056,LOCKED,62.0,53.0,0.0,0.0000,0.0000
36.11,2026-05-25T18:32:15.142842,LOCKED,63.3,53.0,0.0,0.0000,0.0000
36.62,2026-05-25T18:32:15.644183,LOCKED,59.9,52.9,0.0,0.0000,0.0000
37.11,2026-05-25T18:32:16.143174,LOCKED,60.3,52.9,0.0,0.0000,0.0000
37.62,2026-05-25T18:32:16.649513,LOCKED,61.2,53.0,0.0,0.0000,0.0000
38.12,2026-05-25T18:32:17.144658,LOCKED,64.0,53.0,0.0,0.0000,0.0000
38.62,2026-05-25T18:32:17.644100,LOCKED,59.2,52.9,0.0,0.0000,0.0000
39.12,2026-05-25T18:32:18.144831,LOCKED,57.5,52.9,0.0,0.0000,0.0000
39.62,2026-05-25T18:32:18.647502,LOCKED,59.7,53.0,0.0,0.0000,0.0000
40.11,2026-05-25T18:32:19.143043,LOCKED,61.6,53.0,0.0,0.0000,0.0000
40.62,2026-05-25T18:32:19.643576,LOCKED,58.2,53.0,0.0,0.0000,0.0000
41.11,2026-05-25T18:32:20.143096,LOCKED,58.3,53.0,0.0,0.0000,0.0000
41.62,2026-05-25T18:32:20.643935,LOCKED,61.8,53.1,0.0,0.0000,0.0000
42.12,2026-05-25T18:32:21.145145,LOCKED,60.1,53.0,0.0,0.0000,0.0000
42.62,2026-05-25T18:32:21.647001,LOCKED,60.4,53.0,0.0,0.0000,0.0000
43.11,2026-05-25T18:32:22.142951,LOCKED,59.0,53.0,0.0,0.0000,0.0000
43.62,2026-05-25T18:32:22.643771,LOCKED,55.9,52.9,0.0,0.0000,0.0000
44.11,2026-05-25T18:32:23.142940,LOCKED,62.9,52.9,0.0,0.0000,0.0000
44.62,2026-05-25T18:32:23.643905,LOCKED,58.6,52.9,0.0,0.0000,0.0000
45.12,2026-05-25T18:32:24.144378,LOCKED,57.5,52.9,0.0,0.0000,0.0000
45.62,2026-05-25T18:32:24.644138,LOCKED,58.0,53.0,0.0,0.0000,0.0000
46.12,2026-05-25T18:32:25.144534,LOCKED,64.4,53.0,0.0,0.0000,0.0000
46.61,2026-05-25T18:32:25.643454,LOCKED,58.1,53.1,0.0,0.0000,0.0000
47.12,2026-05-25T18:32:26.143860,LOCKED,60.7,53.1,0.0,0.0000,0.0000
47.62,2026-05-25T18:32:26.646361,LOCKED,62.0,53.2,0.0,0.0000,0.0000
48.12,2026-05-25T18:32:27.144067,LOCKED,58.4,53.2,0.0,0.0000,0.0000
48.62,2026-05-25T18:32:27.644334,LOCKED,59.5,53.1,0.0,0.0000,0.0000
49.11,2026-05-25T18:32:28.143445,LOCKED,60.8,53.1,0.0,0.0000,0.0000
49.62,2026-05-25T18:32:28.643579,LOCKED,61.1,53.0,0.0,0.0000,0.0000
50.12,2026-05-25T18:32:29.144185,LOCKED,59.5,53.0,0.0,0.0000,0.0000
50.62,2026-05-25T18:32:29.645316,LOCKED,57.9,53.0,0.0,0.0000,0.0000
51.12,2026-05-25T18:32:30.144058,LOCKED,60.6,53.1,0.0,0.0000,0.0000
51.62,2026-05-25T18:32:30.643598,LOCKED,58.5,53.1,0.0,0.0000,0.0000
52.11,2026-05-25T18:32:31.143228,LOCKED,64.0,53.1,0.0,0.0000,0.0000
52.62,2026-05-25T18:32:31.643913,LOCKED,59.3,53.0,0.0,0.0000,0.0000
53.11,2026-05-25T18:32:32.143502,LOCKED,63.3,52.9,0.0,0.0000,0.0000
53.62,2026-05-25T18:32:32.645305,LOCKED,60.7,53.0,0.0,0.0000,0.0000
54.11,2026-05-25T18:32:33.143363,LOCKED,61.2,53.0,0.0,0.0000,0.0000
54.62,2026-05-25T18:32:33.644281,LOCKED,57.9,53.0,0.0,0.0000,0.0000
55.11,2026-05-25T18:32:34.142800,LOCKED,62.5,53.1,0.0,0.0000,0.0000
55.62,2026-05-25T18:32:34.645178,LOCKED,57.2,53.2,0.0,0.0000,0.0000
56.11,2026-05-25T18:32:35.143238,LOCKED,64.3,53.1,0.0,0.0000,0.0000
56.62,2026-05-25T18:32:35.645094,LOCKED,59.2,53.1,0.0,0.0000,0.0000
57.12,2026-05-25T18:32:36.143962,LOCKED,62.0,53.1,0.0,0.0000,0.0000
57.61,2026-05-25T18:32:36.642763,LOCKED,62.5,53.2,0.0,0.0000,0.0000
58.12,2026-05-25T18:32:37.143816,LOCKED,60.7,53.2,0.0,0.0000,0.0000
58.62,2026-05-25T18:32:37.643998,LOCKED,57.9,53.2,0.0,0.0000,0.0000
59.12,2026-05-25T18:32:38.145417,LOCKED,57.2,53.1,0.0,0.0000,0.0000
59.62,2026-05-25T18:32:38.643657,LOCKED,59.9,53.2,0.0,0.0000,0.0000
60.12,2026-05-25T18:32:39.143758,LOCKED,61.5,53.2,0.0,0.0000,0.0000
60.61,2026-05-25T18:32:39.643499,LOCKED,59.9,53.2,0.0,0.0000,0.0000
61.12,2026-05-25T18:32:40.143684,LOCKED,60.1,53.2,0.0,0.0000,0.0000
61.62,2026-05-25T18:32:40.643559,LOCKED,61.1,53.1,0.0,0.0000,0.0000
62.12,2026-05-25T18:32:41.143711,LOCKED,81.3,53.2,0.0,0.0000,0.0000
62.62,2026-05-25T18:32:41.645144,LOCKED,56.8,53.4,0.0,0.0000,0.0000
63.12,2026-05-25T18:32:42.143728,LOCKED,58.3,53.4,0.0,0.0000,0.0000
63.62,2026-05-25T18:32:42.645114,LOCKED,64.0,53.4,0.0,0.0000,0.0000
64.12,2026-05-25T18:32:43.145638,LOCKED,59.0,53.4,0.0,0.0000,0.0000
64.61,2026-05-25T18:32:43.643165,LOCKED,61.9,53.5,0.0,0.0000,0.0000
65.12,2026-05-25T18:32:44.143754,LOCKED,60.1,53.5,0.0,0.0000,0.0000
65.62,2026-05-25T18:32:44.646041,LOCKED,64.1,53.5,0.0,0.0000,0.0000
66.12,2026-05-25T18:32:45.144928,LOCKED,67.0,53.8,0.0,0.0000,0.0000
66.62,2026-05-25T18:32:45.643661,LOCKED,63.8,54.8,0.0,0.0000,0.0000
67.11,2026-05-25T18:32:46.143211,LOCKED,63.6,55.3,0.0,0.0000,0.0000
67.62,2026-05-25T18:32:46.645085,LOCKED,63.3,56.0,0.0,0.0000,0.0000
68.12,2026-05-25T18:32:47.143913,LOCKED,62.4,56.0,0.0,0.0000,0.0000
68.62,2026-05-25T18:32:47.643977,LOCKED,59.5,56.0,0.0,0.0000,0.0000
69.11,2026-05-25T18:32:48.142656,LOCKED,63.0,56.0,0.0,0.0000,0.0000
69.61,2026-05-25T18:32:48.643369,LOCKED,62.1,56.0,0.0,0.0000,0.0000
70.12,2026-05-25T18:32:49.143538,LOCKED,66.0,56.1,0.0,0.0000,0.0000
70.62,2026-05-25T18:32:49.643859,LOCKED,57.3,56.0,0.0,0.0000,0.0000
