wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779767757.3245,0.034,SERVO,0.1775,0.6856,0.7082,0.25,0.5698,0.3936,27.76,1.3707,0.6145,40.07,-0.7551,0.3465,0.2000,1.5238,0.7432,20.13,-7.63,-0.0784,-0.0784,-0.0784,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779767757.4257,0.135,SERVO,0.1777,0.6862,0.7088,0.16,0.5706,0.3940,27.79,1.3715,0.6139,40.07,-0.7544,0.3473,0.2000,1.5246,0.7426,20.07,-7.72,-0.0793,-0.0793,-0.0793,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0784
1779767757.5287,0.238,SERVO,0.1778,0.6863,0.7090,0.34,0.5744,0.3961,27.81,1.3742,0.6169,40.07,-0.7542,0.3458,0.2000,1.5272,0.7456,20.14,-7.67,-0.0789,-0.0789,-0.0789,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0793
1779767757.6316,0.341,SERVO,0.1778,0.6863,0.7090,0.26,0.5800,0.3991,28.15,1.3742,0.6169,40.07,-0.7479,0.3445,0.2000,1.5272,0.7456,20.09,-8.05,-0.0833,-0.0833,-0.0833,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0789
1779767757.7243,0.434,SERVO,0.1786,0.6827,0.7057,-0.64,0.5940,0.4066,28.40,1.3850,0.6284,40.07,-0.7482,0.3394,0.2000,1.5381,0.7572,20.37,-8.02,-0.0831,-0.0831,-0.0831,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0833
1779767757.8260,0.535,SERVO,0.1804,0.6819,0.7054,-0.43,0.6124,0.4165,28.62,1.3960,0.6362,40.07,-0.7411,0.3363,0.2000,1.5491,0.7650,20.40,-8.22,-0.0858,-0.0858,-0.0858,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0831
1779767757.9330,0.643,SERVO,0.1804,0.6819,0.7054,-0.73,0.6336,0.4282,29.01,1.3960,0.6362,40.07,-0.7174,0.3316,0.2000,1.5491,0.7650,20.20,-8.81,-0.0942,-0.0942,-0.0942,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0858
1779767758.0304,0.740,SERVO,0.1816,0.6769,0.7009,-0.73,0.6527,0.4387,28.97,1.4238,0.6587,40.07,-0.7317,0.3280,0.2000,1.5769,0.7875,20.68,-8.29,-0.0876,-0.0876,-0.0876,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0942
1779767758.1311,0.841,SERVO,0.1841,0.6627,0.6877,-0.95,0.6709,0.4488,29.09,1.4496,0.6714,40.07,-0.7392,0.3309,0.2000,1.6026,0.8001,20.66,-8.43,-0.0883,-0.0883,-0.0883,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0876
1779767758.2247,0.934,SERVO,0.1842,0.6508,0.6763,-0.89,0.6884,0.4585,29.03,1.4570,0.6744,40.07,-0.7271,0.3295,0.2000,1.6101,0.8031,20.50,-8.53,-0.0904,-0.0904,-0.0904,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0883
1779767758.3259,1.035,SERVO,0.1842,0.6508,0.6763,-0.89,0.7051,0.4677,28.86,1.4570,0.6744,40.07,-0.7085,0.3258,0.2000,1.6101,0.8031,20.34,-8.53,-0.0922,-0.0922,-0.0922,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0904
1779767758.4291,1.139,SERVO,0.1842,0.6508,0.6763,-0.89,0.7217,0.4767,28.53,1.4570,0.6744,40.07,-0.6900,0.3220,0.2000,1.6101,0.8031,20.17,-8.35,-0.0921,-0.0921,-0.0921,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0922
1779767758.5260,1.235,SERVO,0.1842,0.6357,0.6618,-0.67,0.7372,0.4854,29.03,1.4872,0.6901,40.07,-0.7057,0.3261,0.2000,1.6403,0.8188,20.27,-8.76,-0.0949,-0.0949,-0.0949,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0921
1779767758.6378,1.347,SERVO,0.1846,0.6218,0.6486,0.07,0.7549,0.4949,28.48,1.4885,0.6849,40.07,-0.6836,0.3268,0.2000,1.6416,0.8136,19.77,-8.71,-0.0964,-0.0964,-0.0964,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0949
1779767758.7276,1.437,SERVO,0.1860,0.5959,0.6243,0.95,0.7725,0.5045,28.40,1.4841,0.6792,40.07,-0.6570,0.3244,0.2000,1.6372,0.8079,19.34,-9.06,-0.1032,-0.1032,-0.1032,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.0964
1779767758.8240,1.534,SERVO,0.1866,0.5835,0.6126,0.95,0.7905,0.5143,28.45,1.5032,0.6882,40.07,-0.6574,0.3256,0.2000,1.6562,0.8170,19.27,-9.18,-0.1044,-0.1044,-0.1044,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1032
1779767758.9246,1.634,SERVO,0.1870,0.5577,0.5882,0.78,0.8094,0.5245,28.40,1.4873,0.6788,40.07,-0.6181,0.3182,0.2000,1.6403,0.8075,18.81,-9.59,-0.1138,-0.1138,-0.1138,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1044
1779767759.0302,1.740,SERVO,0.1870,0.5577,0.5882,0.78,0.8271,0.5340,28.17,1.4873,0.6788,40.07,-0.5984,0.3141,0.2000,1.6403,0.8075,18.59,-9.58,-0.1164,-0.1164,-0.1164,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1138
1779767759.1228,1.832,SERVO,0.1851,0.5365,0.5675,0.87,0.8442,0.5429,27.51,1.5173,0.6848,40.07,-0.6064,0.3247,0.2000,1.6703,0.8135,18.14,-9.37,-0.1124,-0.1124,-0.1124,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1164
1779767759.2273,1.936,SERVO,0.1851,0.5365,0.5675,0.87,0.8606,0.5514,27.23,1.5173,0.6848,40.07,-0.5884,0.3206,0.2000,1.6703,0.8135,17.94,-9.30,-0.1139,-0.1139,-0.1139,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1124
1779767759.3281,2.038,SERVO,0.1841,0.5169,0.5488,1.12,0.8772,0.5600,27.21,1.5273,0.6880,40.07,-0.5799,0.3205,0.2000,1.6803,0.8167,17.72,-9.49,-0.1173,-0.1173,-0.1173,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1139
1779767759.4282,2.137,SERVO,0.1836,0.4991,0.5318,1.11,0.8942,0.5689,27.37,1.5216,0.6868,40.07,-0.5560,0.3136,0.2000,1.6746,0.8155,17.54,-9.83,-0.1251,-0.1251,-0.1251,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1173
1779767759.5246,2.234,SERVO,0.1836,0.4991,0.5318,1.11,0.9122,0.5783,27.63,1.5216,0.6868,40.07,-0.5362,0.3092,0.2000,1.6746,0.8155,17.28,-10.35,-0.1350,-0.1350,-0.1350,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1251
1779767759.6257,2.335,SERVO,0.1836,0.4991,0.5318,1.11,0.9317,0.5884,27.50,1.5216,0.6868,40.07,-0.5148,0.3044,0.2000,1.6746,0.8155,17.00,-10.50,-0.1408,-0.1408,-0.1408,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1350
1779767759.7259,2.435,SERVO,0.1836,0.4991,0.5318,1.11,0.9490,0.5974,27.54,1.5216,0.6868,40.07,-0.4957,0.3002,0.2000,1.6746,0.8155,16.73,-10.81,-0.1485,-0.1485,-0.1485,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1408
1779767759.8238,2.533,SERVO,0.1836,0.4991,0.5318,1.11,0.9661,0.6064,27.69,1.5216,0.6868,40.07,-0.4768,0.2960,0.2000,1.6746,0.8155,16.44,-11.25,-0.1585,-0.1585,-0.1585,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1485
1779767760.0314,2.733,BLIND,0.1836,0.4991,0.5318,1.11,0.9965,0.6221,27.14,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.1248,2.833,BLIND,0.1836,0.4991,0.5318,1.11,1.0128,0.6306,27.37,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.2241,2.933,BLIND,0.1836,0.4991,0.5318,1.11,1.0308,0.6399,27.09,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.3218,3.031,BLIND,0.1836,0.4991,0.5318,1.11,1.0471,0.6482,27.06,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.4227,3.131,BLIND,0.1836,0.4991,0.5318,1.11,1.0631,0.6565,27.28,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.5212,3.231,BLIND,0.1836,0.4991,0.5318,1.11,1.0786,0.6644,27.23,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.6228,3.332,BLIND,0.1836,0.4991,0.5318,1.11,1.0938,0.6723,27.37,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.7242,3.431,BLIND,0.1836,0.4991,0.5318,1.11,1.1103,0.6809,27.53,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779767760.8240,3.533,BLIND,0.1836,0.4991,0.5318,1.11,1.1280,0.6903,27.92,1.5216,0.6868,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
