wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779763261.6742,0.026,SERVO,-0.2648,0.5512,0.6115,-0.19,0.8939,-0.2810,-63.53,1.4328,-0.7692,-42.18,-0.7271,0.0000,-0.6271,0.9680,-0.3481,-42.18,21.35,2.1848,2.1848,2.1848,0.2000,1.500,0.000,0.100,3.500,0.200,0.0000,0.0000
1779763261.7663,0.118,SERVO,-0.2648,0.5514,0.6117,-0.16,0.8939,-0.2809,-63.42,1.4326,-0.7695,-42.18,-0.7273,0.0003,-0.6273,0.9678,-0.3483,-42.37,21.05,2.1555,2.1555,2.1555,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.1848
1779763261.8663,0.218,SERVO,-0.2646,0.5514,0.6116,0.06,0.8951,-0.2833,-63.22,1.4366,-0.7688,-42.18,-0.7272,-0.0038,-0.6272,0.9717,-0.3476,-40.03,23.19,2.3612,2.3612,2.3612,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.1555
1779763261.9684,0.321,SERVO,-0.2639,0.5501,0.6102,0.20,0.8998,-0.2925,-63.03,1.4392,-0.7724,-42.18,-0.7219,-0.0066,-0.6219,0.9783,-0.3548,-38.41,24.63,2.4949,2.4949,2.4949,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.3612
1779763262.0661,0.418,SERVO,-0.2627,0.5488,0.6084,0.30,0.9063,-0.3051,-62.49,1.4443,-0.7757,-42.18,-0.7147,-0.0125,-0.6147,0.9888,-0.3629,-35.05,27.43,2.7429,2.7429,2.7429,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.4949
1779763262.1702,0.519,SERVO,-0.2627,0.5488,0.6084,0.30,0.9163,-0.3214,-57.01,1.4443,-0.7757,-42.18,-0.6963,-0.0178,-0.5963,1.0024,-0.3753,-32.07,24.94,2.4907,2.4907,2.4907,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.7429
1779763262.2685,0.621,SERVO,-0.2627,0.5488,0.6084,0.30,0.9273,-0.3374,-53.36,1.4443,-0.7757,-40.29,-0.6778,0.0000,-0.5778,1.0036,-0.4021,-40.29,13.07,1.3573,1.3573,1.3573,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,2.4907
1779763262.3669,0.719,SERVO,-0.2627,0.5488,0.6084,0.30,0.9385,-0.3508,-48.50,1.4443,-0.7757,-40.29,-0.6606,-0.0029,-0.5606,1.0167,-0.4132,-38.60,9.90,1.0308,1.0308,1.0308,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,1.3573
1779763262.4681,0.820,SERVO,-0.2627,0.5488,0.6084,0.30,0.9528,-0.3652,-42.33,1.4443,-0.7757,-40.29,-0.6404,-0.0047,-0.5404,1.0321,-0.4263,-37.63,4.71,0.4918,0.4918,0.4918,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,1.0308
1779763262.5665,0.919,SERVO,-0.2627,0.5488,0.6084,0.30,0.9666,-0.3765,-36.47,1.4443,-0.7757,-40.29,-0.6226,-0.0044,-0.5226,1.0457,-0.4378,-37.78,-1.31,-0.1372,-0.1372,-0.1372,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,0.4918
