wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768427.8271,0.028,SERVO,0.1723,0.6999,0.7208,0.06,1.0427,0.7162,-5.67,1.8475,0.4631,3.72,-0.7867,0.3047,0.2000,2.0471,0.4760,-13.45,-7.77,-0.2619,-0.2619,-0.2619,0.2000,5.000,0.000,0.150,3.500,0.200,0.0000,0.0000
1779768427.9238,0.125,SERVO,0.1712,0.6949,0.7157,0.17,1.0430,0.7162,-5.66,1.8429,0.4653,3.72,-0.7819,0.3022,0.2000,2.0425,0.4782,-13.39,-7.73,-0.2617,-0.2617,-0.2617,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2619
1779768428.0247,0.225,SERVO,0.1722,0.7002,0.7211,0.07,1.0454,0.7159,-5.79,1.8501,0.4612,3.72,-0.7865,0.3063,0.2000,2.0497,0.4742,-13.53,-7.74,-0.2609,-0.2609,-0.2609,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2617
1779768428.1376,0.338,SERVO,0.1727,0.7025,0.7234,-0.04,1.0525,0.7152,-5.62,1.8540,0.4599,3.72,-0.7833,0.3067,0.2000,2.0536,0.4728,-13.61,-7.99,-0.2699,-0.2699,-0.2699,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2609
1779768428.2251,0.426,SERVO,0.1717,0.6984,0.7192,-0.02,1.0692,0.7135,-5.88,1.8607,0.4637,3.72,-0.7737,0.3005,0.2000,2.0603,0.4767,-13.44,-7.56,-0.2582,-0.2582,-0.2582,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2699
1779768428.3224,0.523,SERVO,0.1712,0.6948,0.7156,-0.44,1.0900,0.7113,-6.24,1.8874,0.4519,3.72,-0.7789,0.3105,0.2000,2.0870,0.4649,-13.88,-7.65,-0.2591,-0.2591,-0.2591,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2582
1779768428.4278,0.629,SERVO,0.1688,0.6865,0.7070,-0.18,1.1113,0.7088,-6.87,1.8978,0.4440,3.72,-0.7677,0.3152,0.2000,2.0973,0.4570,-14.33,-7.46,-0.2550,-0.2550,-0.2550,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2591
1779768428.5246,0.725,SERVO,0.1688,0.6865,0.7070,-0.18,1.1310,0.7063,-7.55,1.8978,0.4440,3.72,-0.7482,0.3115,0.2000,2.0973,0.4570,-14.47,-6.92,-0.2415,-0.2415,-0.2415,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2550
1779768428.6235,0.824,SERVO,0.1627,0.6746,0.6940,0.04,1.1486,0.7038,-8.41,1.9169,0.4258,3.72,-0.7486,0.3272,0.2000,2.1165,0.4387,-15.32,-6.91,-0.2398,-0.2398,-0.2398,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2415
1779768428.7276,0.928,SERVO,0.1577,0.6591,0.6777,-0.18,1.1664,0.7011,-9.24,1.9160,0.4193,3.72,-0.7297,0.3298,0.2000,2.1155,0.4323,-15.81,-6.57,-0.2321,-0.2321,-0.2321,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2398
1779768428.8261,1.027,SERVO,0.1469,0.6375,0.6542,-0.36,1.1828,0.6983,-10.02,1.9091,0.4208,3.72,-0.7068,0.3240,0.2000,2.1087,0.4337,-15.95,-5.93,-0.2144,-0.2144,-0.2144,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2321
1779768428.9242,1.125,SERVO,0.1434,0.6303,0.6464,-0.32,1.2004,0.6953,-10.21,1.9074,0.4210,3.72,-0.6877,0.3195,0.2000,2.1070,0.4340,-16.08,-5.86,-0.2166,-0.2166,-0.2166,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2144
1779768429.0267,1.227,SERVO,0.1340,0.6064,0.6210,-0.33,1.2198,0.6918,-10.29,1.9087,0.4288,3.72,-0.6704,0.3071,0.2000,2.1082,0.4417,-15.72,-5.43,-0.2052,-0.2052,-0.2052,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2166
1779768429.1230,1.323,SERVO,0.1340,0.6064,0.6210,-0.33,1.2400,0.6880,-10.81,1.9087,0.4288,3.72,-0.6505,0.3020,0.2000,2.1082,0.4417,-15.84,-5.02,-0.1940,-0.1940,-0.1940,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.2052
1779768429.2237,1.424,SERVO,0.1260,0.5817,0.5952,0.05,1.2594,0.6841,-11.54,1.9232,0.4256,3.72,-0.6456,0.3010,0.2000,2.1228,0.4386,-15.88,-4.33,-0.1684,-0.1684,-0.1684,0.2000,5.000,0.000,0.150,3.500,0.200,0.2000,-0.1940
