wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779801642.1856,0.028,SERVO,-0.3150,0.5075,0.5973,0.42,0.1836,-0.0071,-7.23,0.8517,0.2257,19.21,-0.7075,0.0000,-0.5575,0.3252,0.0422,19.21,26.44,1.7808,1.7808,1.7808,0.2000,1.500,0.000,0.150,3.500,0.200,0.0500,-0.3209
1779801642.2779,0.120,SERVO,-0.3184,0.5038,0.5959,0.42,0.1869,-0.0075,-7.72,0.8517,0.2257,19.21,-0.7045,-0.0015,-0.5545,0.3280,0.0432,19.77,27.49,1.8465,1.8465,1.8465,0.2000,1.500,0.000,0.150,3.500,0.200,0.0500,-0.3335
1779801642.3775,0.220,SERVO,-0.3184,0.5038,0.5959,0.42,0.1908,-0.0081,-8.08,0.8517,0.2257,19.21,-0.7010,-0.0033,-0.5510,0.3314,0.0444,20.46,28.54,1.9106,1.9106,1.9106,0.2000,1.500,0.000,0.150,3.500,0.200,0.0170,-0.1135
1779801642.4747,0.317,SERVO,-0.3184,0.5038,0.5959,0.42,0.1954,-0.0087,-8.62,0.8517,0.2257,19.21,-0.6969,-0.0054,-0.5469,0.3353,0.0457,21.28,29.90,1.9926,1.9926,1.9926,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801642.5709,0.413,SERVO,-0.3184,0.5038,0.5959,0.42,0.1984,-0.0092,-9.35,0.8517,0.2257,19.21,-0.6942,-0.0069,-0.5442,0.3378,0.0466,21.83,31.18,2.0686,2.0686,2.0686,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801642.6718,0.514,SERVO,-0.3184,0.5038,0.5959,0.42,0.2008,-0.0096,-9.37,0.8517,0.2257,19.21,-0.6921,-0.0080,-0.5421,0.3398,0.0473,22.27,31.64,2.0954,2.0954,2.0954,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801642.7723,0.615,SERVO,-0.3184,0.5038,0.5959,0.42,0.2030,-0.0100,-9.52,0.8517,0.2257,19.21,-0.6901,-0.0091,-0.5401,0.3416,0.0480,22.67,32.19,2.1272,2.1272,2.1272,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801642.8764,0.719,SERVO,-0.3184,0.5038,0.5959,0.42,0.2048,-0.0103,-10.02,0.8517,0.2257,19.21,-0.6885,-0.0100,-0.5385,0.3432,0.0485,23.02,33.05,2.1766,2.1766,2.1766,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801642.9746,0.817,SERVO,-0.3184,0.5038,0.5959,0.42,0.2054,-0.0104,-10.07,0.8517,0.2257,19.21,-0.6880,-0.0103,-0.5380,0.3437,0.0487,23.14,33.21,2.1856,2.1856,2.1856,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801643.0742,0.917,SERVO,-0.3184,0.5038,0.5959,0.42,0.2056,-0.0104,-10.05,0.8517,0.2257,19.21,-0.6878,-0.0104,-0.5378,0.3439,0.0487,23.17,33.22,2.1863,2.1863,2.1863,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
