wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779759576.4475,0.080,SERVO,-0.2485,0.4979,0.5565,-1.39,0.7124,0.2533,2.74,1.3239,0.5310,24.43,-0.6716,0.0000,-0.5216,0.8490,0.3153,24.43,21.69,1.8478,1.8478,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.0000,0.0000
1779759576.5412,0.174,SERVO,-0.2500,0.5002,0.5592,-1.07,0.7140,0.2533,2.22,1.3260,0.5330,24.43,-0.6728,-0.0015,-0.5228,0.8500,0.3167,25.01,22.79,1.9365,1.9365,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759576.6411,0.273,SERVO,-0.2508,0.5015,0.5607,-0.64,0.7164,0.2534,2.70,1.3296,0.5330,24.43,-0.6740,-0.0009,-0.5240,0.8526,0.3163,24.76,22.06,1.8775,1.8775,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759576.7412,0.374,SERVO,-0.2508,0.5015,0.5607,-0.64,0.7217,0.2537,2.53,1.3296,0.5330,24.43,-0.6690,-0.0028,-0.5190,0.8571,0.3183,25.52,22.99,1.9528,1.9528,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759576.8583,0.491,SERVO,-0.2508,0.5015,0.5607,-0.71,0.7339,0.2543,2.81,1.3296,0.5330,24.43,-0.6577,-0.0074,-0.5077,0.8674,0.3230,27.24,24.44,2.0658,2.0658,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759576.9445,0.577,SERVO,-0.2507,0.5003,0.5596,-0.29,0.7491,0.2551,3.26,1.3515,0.5383,25.18,-0.6657,-0.0000,-0.5157,0.8848,0.3189,25.18,21.92,1.8664,1.8664,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759577.0402,0.673,SERVO,-0.2486,0.4953,0.5542,-0.74,0.7658,0.2564,4.81,1.3608,0.5524,25.18,-0.6644,-0.0148,-0.5144,0.8953,0.3336,30.80,25.99,2.1808,2.1808,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759577.1404,0.773,SERVO,-0.2448,0.4916,0.5492,-0.70,0.7782,0.2577,6.48,1.3628,0.5657,25.18,-0.6600,-0.0300,-0.5100,0.9012,0.3487,36.49,30.01,2.4522,2.4522,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759577.2402,0.873,SERVO,-0.2448,0.4916,0.5492,-0.70,0.7902,0.2595,8.82,1.3628,0.5657,25.18,-0.6484,-0.0335,-0.4984,0.9117,0.3537,37.79,28.96,2.3629,2.3629,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
1779759577.3422,0.975,SERVO,-0.2376,0.4870,0.5418,-0.39,0.7991,0.2610,10.62,1.3581,0.6009,25.18,-0.6505,-0.0698,-0.5005,0.9051,0.3880,50.13,39.51,2.8842,2.8842,1.0000,0.1500,2.500,0.000,0.150,1.000,0.150,0.1500,1.0000
