wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779763795.0787,0.029,SERVO,0.2558,0.6130,0.6642,0.72,1.0557,-0.4148,-32.65,1.5400,-1.0289,-51.74,-0.7820,0.0000,-0.6820,1.1176,-0.4933,-51.74,-19.09,-1.9623,-1.9623,-1.9623,0.2000,1.500,0.000,0.100,3.500,0.200,0.0000,0.0000
1779763795.1708,0.121,SERVO,0.2552,0.6108,0.6619,0.84,1.0557,-0.4148,-32.88,1.5359,-1.0290,-51.74,-0.7797,0.0033,-0.6797,1.1150,-0.4953,-53.60,-20.72,-2.1221,-2.1221,-2.1221,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-1.9623
1779763795.2684,0.219,SERVO,0.2559,0.6127,0.6640,0.82,1.0560,-0.4150,-32.68,1.5391,-1.0290,-51.74,-0.7813,0.0009,-0.6813,1.1172,-0.4940,-52.25,-19.57,-2.0097,-2.0097,-2.0097,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-2.1221
1779763795.3666,0.317,SERVO,0.2559,0.6127,0.6640,0.82,1.0571,-0.4157,-32.85,1.5391,-1.0290,-51.74,-0.7800,0.0013,-0.6800,1.1180,-0.4951,-52.51,-19.66,-2.0185,-2.0185,-2.0185,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-2.0097
1779763795.4672,0.417,SERVO,0.2559,0.6127,0.6640,0.82,1.0623,-0.4191,-33.26,1.5391,-1.0290,-51.74,-0.7741,0.0033,-0.6741,1.1217,-0.4997,-53.65,-20.38,-2.0885,-2.0885,-2.0885,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-2.0185
1779763795.5674,0.518,SERVO,0.2559,0.6127,0.6640,0.82,1.0725,-0.4260,-34.92,1.5391,-1.0290,-51.74,-0.7624,0.0070,-0.6624,1.1289,-0.5089,-55.74,-20.82,-2.1270,-2.1270,-2.1270,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-2.0885
1779763795.6689,0.619,SERVO,0.2559,0.6127,0.6640,0.82,1.0858,-0.4359,-37.46,1.5391,-1.0290,-52.61,-0.7466,0.0000,-0.6466,1.1465,-0.5153,-52.61,-15.15,-1.5678,-1.5678,-1.5678,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-2.1270
1779763795.7660,0.716,SERVO,0.2559,0.6127,0.6640,0.82,1.1001,-0.4481,-41.77,1.5391,-1.0290,-52.61,-0.7282,0.0040,-0.6282,1.1577,-0.5300,-54.89,-13.12,-1.3606,-1.3606,-1.3606,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-1.5678
1779763795.8658,0.816,SERVO,0.2559,0.6127,0.6640,0.82,1.1123,-0.4609,-47.70,1.5391,-1.0290,-52.61,-0.7106,0.0059,-0.6106,1.1683,-0.5439,-55.99,-8.29,-0.8633,-0.8633,-0.8633,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-1.3606
1779763795.9668,0.917,SERVO,0.2559,0.6127,0.6640,0.82,1.1233,-0.4732,-50.71,1.5391,-1.0290,-52.61,-0.6941,0.0071,-0.5941,1.1783,-0.5570,-56.67,-5.96,-0.6215,-0.6215,-0.6215,0.2000,1.500,0.000,0.100,3.500,0.200,0.2000,-0.8633
