wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779759413.8488,0.044,SERVO,-0.1885,0.5298,0.5623,-0.84,0.2929,0.1000,-2.42,0.9560,0.2610,13.65,-0.6823,0.0000,-0.0823,0.8759,0.2415,13.65,16.06,0.2214,0.2214,0.2214,0.1500,1.600,0.150,0.600,1.000,0.150,0.0000,0.0000
1779759413.9444,0.140,SERVO,-0.1894,0.5322,0.5649,-0.56,0.2931,0.1000,-2.30,0.9586,0.2611,13.65,-0.6847,0.0004,-0.0847,0.8763,0.2411,13.61,15.91,0.2193,0.2193,0.2193,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2214
1779759414.0442,0.240,SERVO,-0.1891,0.5320,0.5646,-0.54,0.2971,0.0998,-2.21,0.9590,0.2626,13.65,-0.6817,-0.0020,-0.0817,0.8797,0.2433,13.84,16.05,0.2212,0.2212,0.2212,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2193
1779759414.1443,0.340,SERVO,-0.1891,0.5320,0.5646,-0.54,0.3047,0.0994,-3.13,0.9590,0.2626,13.65,-0.6744,-0.0042,-0.0744,0.8867,0.2450,14.04,17.17,0.2362,0.2362,0.2362,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2212
1779759414.2440,0.439,SERVO,-0.1891,0.5320,0.5646,-0.54,0.3197,0.0986,-3.60,0.9590,0.2626,13.65,-0.6599,-0.0085,-0.0599,0.9008,0.2484,14.46,18.06,0.2480,0.2480,0.2480,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2362
1779759414.3499,0.545,SERVO,-0.1907,0.5278,0.5612,-0.01,0.3365,0.0973,-4.70,0.9978,0.2377,11.98,-0.6760,0.0000,-0.0760,0.9234,0.2219,11.98,16.68,0.2297,0.2297,0.2297,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2480
1779759414.4488,0.644,SERVO,-0.1926,0.5209,0.5554,0.09,0.3502,0.0963,-4.90,1.0112,0.2329,11.98,-0.6750,0.0037,-0.0750,0.9379,0.2173,11.64,16.54,0.2277,0.2277,0.2277,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2297
1779759414.5427,0.738,SERVO,-0.1926,0.5209,0.5554,0.09,0.3654,0.0951,-4.85,1.0112,0.2329,11.98,-0.6604,-0.0007,-0.0604,0.9521,0.2203,12.05,16.90,0.2325,0.2325,0.2325,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2277
1779759414.6418,0.837,SERVO,-0.1957,0.5143,0.5502,0.58,0.3821,0.0936,-5.01,1.0312,0.2337,11.98,-0.6640,-0.0023,-0.0640,0.9685,0.2204,12.20,17.21,0.2367,0.2367,0.2367,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2325
1779759414.7416,0.937,SERVO,-0.1957,0.5143,0.5502,0.58,0.3999,0.0920,-5.29,1.0312,0.2337,11.98,-0.6469,-0.0076,-0.0469,0.9853,0.2240,12.71,17.99,0.2471,0.2471,0.2471,0.1500,1.600,0.150,0.600,1.000,0.150,0.1500,0.2367
