wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779763860.8665,0.012,SERVO,-0.3659,0.5388,0.6513,-0.49,1.2528,-1.0823,-78.95,1.7393,-1.6647,-50.12,-0.7589,0.0000,-0.6089,1.3489,-1.1974,-50.12,28.83,1.6716,1.6716,1.6716,0.2000,1.300,0.000,0.150,3.500,0.200,0.0000,0.0000
1779763860.9741,0.119,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2528,-1.0824,-79.13,1.7300,-1.6595,-50.12,-0.7489,0.0037,-0.5989,1.3461,-1.1999,-51.55,27.58,1.6044,1.6044,1.6044,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.6716
1779763861.0738,0.219,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2533,-1.0849,-78.95,1.7300,-1.6595,-50.12,-0.7467,0.0025,-0.5967,1.3475,-1.2016,-51.08,27.87,1.6203,1.6203,1.6203,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.6044
1779763861.1782,0.323,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2548,-1.0924,-78.11,1.7300,-1.6595,-50.12,-0.7399,-0.0011,-0.5899,1.3518,-1.2068,-49.69,28.42,1.6500,1.6500,1.6500,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.6203
1779763861.2745,0.420,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2576,-1.1052,-76.37,1.7300,-1.6595,-50.12,-0.7283,-0.0071,-0.5783,1.3593,-1.2157,-47.41,28.96,1.6767,1.6767,1.6767,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.6500
1779763861.3723,0.517,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2618,-1.1207,-73.98,1.7300,-1.6595,-49.00,-0.7138,0.0000,-0.5638,1.3602,-1.2340,-49.00,24.97,1.4636,1.4636,1.4636,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.6767
1779763861.4662,0.611,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2670,-1.1371,-70.64,1.7300,-1.6595,-49.00,-0.6980,-0.0068,-0.5480,1.3705,-1.2459,-46.42,24.21,1.4204,1.4204,1.4204,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.4636
1779763861.5730,0.718,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2737,-1.1537,-66.25,1.7300,-1.6595,-49.00,-0.6811,-0.0126,-0.5311,1.3816,-1.2586,-44.19,22.06,1.2976,1.2976,1.2976,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.4204
1779763861.6680,0.813,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2818,-1.1711,-62.68,1.7300,-1.6595,-49.00,-0.6627,-0.0179,-0.5127,1.3937,-1.2726,-42.18,20.50,1.2052,1.2052,1.2052,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.2976
1779763861.7724,0.911,SERVO,-0.3599,0.5308,0.6413,-0.03,1.2946,-1.1930,-56.66,1.7300,-1.6595,-49.00,-0.6378,-0.0226,-0.4878,1.4100,-1.2914,-40.43,16.22,0.9577,0.9577,0.9577,0.2000,1.300,0.000,0.150,3.500,0.200,0.2000,1.2052
