wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779801537.8098,0.064,SERVO,0.1131,0.5863,0.5971,0.37,0.1307,-0.0410,-18.26,0.7612,-0.3580,-26.69,-0.7057,0.0000,-0.5557,0.2647,-0.1084,-26.69,-8.43,-0.5867,-0.5867,-0.5867,0.2000,1.500,0.000,0.150,3.500,0.200,0.1846,-0.0750
1779801537.9072,0.159,SERVO,0.1110,0.5705,0.5812,0.41,0.1520,-0.0479,-18.20,0.7612,-0.3580,-26.69,-0.6835,0.0034,-0.5335,0.2845,-0.1184,-28.00,-9.80,-0.6804,-0.6804,-0.6804,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.0097,0.264,SERVO,0.1101,0.5626,0.5732,0.41,0.1712,-0.0543,-18.62,0.7612,-0.3580,-26.69,-0.6635,0.0063,-0.5135,0.3024,-0.1273,-29.08,-10.46,-0.7258,-0.7258,-0.7258,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.1022,0.357,SERVO,0.1071,0.5378,0.5484,0.42,0.1861,-0.0594,-18.77,0.7612,-0.3580,-26.69,-0.6479,0.0085,-0.4979,0.3163,-0.1343,-29.93,-11.16,-0.7730,-0.7730,-0.7730,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.2035,0.458,SERVO,0.1052,0.5220,0.5326,0.42,0.1936,-0.0619,-18.97,0.7612,-0.3580,-26.69,-0.6401,0.0095,-0.4901,0.3233,-0.1378,-30.33,-11.36,-0.7866,-0.7866,-0.7866,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.3079,0.562,SERVO,0.1031,0.5080,0.5183,0.44,0.1925,-0.0616,-19.37,0.7612,-0.3580,-26.69,-0.6411,0.0094,-0.4911,0.3223,-0.1374,-30.26,-10.90,-0.7547,-0.7547,-0.7547,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.4053,0.660,SERVO,0.1001,0.4892,0.4994,0.61,0.1933,-0.0619,-19.31,0.7612,-0.3580,-26.69,-0.6403,0.0095,-0.4903,0.3231,-0.1377,-30.31,-11.00,-0.7618,-0.7618,-0.7618,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.5036,0.758,SERVO,0.0980,0.4764,0.4863,0.61,0.1923,-0.0615,-19.09,0.7612,-0.3580,-26.69,-0.6414,0.0093,-0.4914,0.3221,-0.1372,-30.26,-11.17,-0.7732,-0.7732,-0.7732,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.6042,0.859,SERVO,0.0969,0.4697,0.4795,0.61,0.1933,-0.0619,-19.07,0.7612,-0.3580,-26.69,-0.6403,0.0095,-0.4903,0.3231,-0.1377,-30.31,-11.25,-0.7785,-0.7785,-0.7785,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.7014,0.956,SERVO,0.0965,0.4671,0.4770,0.60,0.1924,-0.0616,-19.16,0.7612,-0.3580,-26.69,-0.6413,0.0094,-0.4913,0.3222,-0.1373,-30.26,-11.10,-0.7686,-0.7686,-0.7686,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.8061,1.061,SERVO,0.0957,0.4620,0.4718,0.62,0.1929,-0.0617,-19.30,0.7612,-0.3580,-26.69,-0.6408,0.0094,-0.4908,0.3226,-0.1375,-30.29,-10.99,-0.7607,-0.7607,-0.7607,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779801538.9069,1.161,SERVO,0.0947,0.4560,0.4657,0.66,0.1920,-0.0614,-19.43,0.7612,-0.3580,-26.69,-0.6418,0.0093,-0.4918,0.3218,-0.1371,-30.24,-10.81,-0.7488,-0.7488,-0.7488,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.7607
1779801539.0100,1.264,SERVO,0.0944,0.4540,0.4637,0.67,0.1939,-0.0621,-19.13,0.7612,-0.3580,-26.69,-0.6397,0.0096,-0.4897,0.3236,-0.1380,-30.34,-11.21,-0.7761,-0.7761,-0.7761,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.7488
1779801539.1078,1.362,SERVO,0.0944,0.4540,0.4637,0.67,0.1989,-0.0638,-19.58,0.7612,-0.3580,-26.69,-0.6344,0.0103,-0.4844,0.3283,-0.1404,-30.60,-11.02,-0.7630,-0.7630,-0.7630,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.7761
1779801539.2127,1.467,SERVO,0.0936,0.4515,0.4611,0.67,0.2121,-0.0685,-19.62,0.7612,-0.3580,-26.69,-0.6205,0.0120,-0.4705,0.3408,-0.1466,-31.27,-11.65,-0.8050,-0.8050,-0.8050,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.7630
1779801539.3057,1.559,SERVO,0.0909,0.4442,0.4534,0.82,0.2331,-0.0761,-20.04,0.7612,-0.3580,-26.69,-0.5984,0.0147,-0.4484,0.3605,-0.1566,-32.27,-12.23,-0.8434,-0.8434,-0.8434,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.8050
1779801539.4043,1.659,SERVO,0.0897,0.4438,0.4528,0.79,0.2522,-0.0836,-21.85,0.7612,-0.3580,-26.69,-0.5780,0.0165,-0.4280,0.3788,-0.1657,-32.98,-11.13,-0.7675,-0.7675,-0.7675,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.8434
1779801539.5158,1.770,SERVO,0.0869,0.4390,0.4475,0.54,0.2690,-0.0907,-23.56,0.7612,-0.3580,-26.69,-0.5598,0.0177,-0.4098,0.3951,-0.1739,-33.43,-9.87,-0.6809,-0.6809,-0.6809,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.7675
1779801539.6158,1.868,SERVO,0.0787,0.4263,0.4335,0.64,0.2872,-0.0991,-25.66,0.7612,-0.3580,-26.69,-0.5398,0.0184,-0.3898,0.4129,-0.1829,-33.69,-8.03,-0.5544,-0.5544,-0.5544,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.6809
1779801539.7041,1.959,SERVO,0.0740,0.4198,0.4262,0.64,0.3028,-0.1068,-27.24,0.7612,-0.3580,-26.69,-0.5223,0.0185,-0.3723,0.4285,-0.1907,-33.74,-6.50,-0.4492,-0.4492,-0.4492,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.5544
1779801539.8041,2.059,SERVO,0.0740,0.4198,0.4262,0.64,0.3177,-0.1149,-29.37,0.7612,-0.3580,-26.69,-0.5054,0.0180,-0.3554,0.4436,-0.1984,-33.54,-4.17,-0.2888,-0.2888,-0.2888,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.4492
1779801539.9041,2.159,SERVO,0.0589,0.4031,0.4074,0.82,0.3351,-0.1250,-31.62,0.7612,-0.3580,-26.69,-0.4853,0.0167,-0.3353,0.4616,-0.2074,-33.06,-1.44,-0.1002,-0.1002,-0.1002,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.2888
1779801540.0033,2.258,SERVO,0.0589,0.4031,0.4074,0.82,0.3511,-0.1354,-34.12,0.7612,-0.3580,-26.69,-0.4663,0.0147,-0.3163,0.4785,-0.2159,-32.28,1.84,0.1280,0.1280,0.1280,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1002
1779801540.1074,2.361,SERVO,0.0488,0.3906,0.3936,0.86,0.3652,-0.1452,-36.07,0.7612,-0.3580,-26.69,-0.4494,0.0122,-0.2994,0.4937,-0.2235,-31.36,4.71,0.3274,0.3274,0.3274,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.1280
1779801540.2035,2.458,SERVO,0.0488,0.3906,0.3936,0.86,0.3792,-0.1556,-37.72,0.7612,-0.3580,-26.69,-0.4322,0.0093,-0.2822,0.5090,-0.2312,-30.22,7.50,0.5209,0.5209,0.5209,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.3274
1779801540.3019,2.556,SERVO,0.0488,0.3906,0.3936,0.86,0.3934,-0.1667,-38.95,0.7612,-0.3580,-26.69,-0.4145,0.0058,-0.2645,0.5248,-0.2392,-28.89,10.06,0.6979,0.6979,0.6979,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.5209
1779801540.4064,2.657,SERVO,0.0366,0.3736,0.3754,0.84,0.4091,-0.1792,-39.37,0.7612,-0.3580,-26.69,-0.3948,0.0016,-0.2448,0.5424,-0.2480,-27.31,12.07,0.8361,0.8361,0.8361,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.6979
1779801540.5049,2.759,SERVO,0.0256,0.3571,0.3581,0.84,0.4255,-0.1925,-39.48,0.7612,-0.3580,-26.69,-0.3742,-0.0029,-0.2242,0.5609,-0.2573,-25.58,13.91,0.9612,0.9612,0.9612,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.8361
1779801540.7026,2.955,BLIND,0.0069,0.3207,0.3208,0.64,0.4569,-0.2179,-38.86,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801540.8019,3.055,BLIND,0.0069,0.3207,0.3208,0.64,0.4709,-0.2291,-38.25,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801540.9013,3.154,BLIND,0.0069,0.3207,0.3208,0.64,0.4843,-0.2397,-37.99,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801541.0060,3.255,BLIND,0.0069,0.3207,0.3208,0.64,0.4978,-0.2501,-37.62,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801541.1012,3.355,BLIND,0.0069,0.3207,0.3208,0.64,0.5120,-0.2611,-37.52,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801541.2018,3.455,BLIND,0.0069,0.3207,0.3208,0.64,0.5271,-0.2725,-36.98,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801541.3022,3.554,BLIND,0.0069,0.3207,0.3208,0.64,0.5420,-0.2836,-36.51,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779801541.4042,3.655,BLIND,0.0069,0.3207,0.3208,0.64,0.5587,-0.2958,-35.93,0.7890,-0.4981,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
