wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768561.7228,0.014,SERVO,0.2658,0.7039,0.7524,0.38,1.4906,0.5507,-20.52,2.1749,0.0112,-23.46,-0.8425,0.2225,0.2300,2.3859,-0.0804,-35.18,-14.66,-2.7732,-2.7732,-2.7732,0.2000,30.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768561.8221,0.113,SERVO,0.2663,0.7053,0.7539,0.31,1.4902,0.5508,-20.56,2.1751,0.0098,-23.46,-0.8437,0.2236,0.2300,2.3861,-0.0817,-35.23,-14.66,-2.7695,-2.7695,-2.7695,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.7732
1779768561.9238,0.215,SERVO,0.2660,0.7049,0.7534,0.01,1.4921,0.5501,-20.94,2.1725,0.0062,-23.46,-0.8406,0.2281,0.2300,2.3834,-0.0854,-35.49,-14.55,-2.7534,-2.7534,-2.7534,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.7695
1779768562.0293,0.320,SERVO,0.2663,0.7063,0.7548,0.12,1.4978,0.5479,-21.22,2.1758,0.0005,-23.46,-0.8399,0.2322,0.2300,2.3868,-0.0911,-35.71,-14.49,-2.7427,-2.7427,-2.7427,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.7534
1779768562.1241,0.415,SERVO,0.2663,0.7063,0.7548,0.12,1.5062,0.5443,-24.54,2.1758,0.0005,-23.46,-0.8307,0.2322,0.2300,2.3868,-0.0911,-35.81,-11.27,-2.1601,-2.1601,-2.1601,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.7427
1779768562.2243,0.515,SERVO,0.2663,0.7063,0.7548,0.12,1.5194,0.5376,-29.22,2.1758,0.0005,-23.46,-0.8160,0.2314,0.2300,2.3868,-0.0911,-35.93,-6.72,-1.3105,-1.3105,-1.3105,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.1601
1779768562.3239,0.615,SERVO,0.2663,0.7063,0.7548,0.12,1.5343,0.5284,-34.80,2.1758,0.0005,-23.46,-0.7986,0.2288,0.2300,2.3868,-0.0911,-36.00,-1.20,-0.2380,-0.2380,-0.2380,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-1.3105
1779768562.4244,0.715,SERVO,0.2663,0.7063,0.7548,0.12,1.5489,0.5168,-41.48,2.1758,0.0005,-23.46,-0.7806,0.2241,0.2300,2.3868,-0.0911,-35.96,5.51,1.1141,1.1141,1.1141,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-0.2380
1779768562.5253,0.816,SERVO,0.2663,0.7063,0.7548,0.12,1.5606,0.5056,-46.93,2.1758,0.0005,-23.46,-0.7655,0.2184,0.2300,2.3868,-0.0911,-35.84,11.10,2.2667,2.2667,2.2667,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,1.1141
1779768562.6253,0.916,SERVO,0.2663,0.7063,0.7548,0.12,1.5712,0.4934,-52.10,2.1758,0.0005,-23.46,-0.7509,0.2114,0.2300,2.3868,-0.0911,-35.63,16.48,3.3918,3.3918,3.3918,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,2.2667
1779768562.7248,1.016,SERVO,0.2663,0.7063,0.7548,0.12,1.5825,0.4798,-53.63,2.1758,0.0005,-23.46,-0.7350,0.2034,0.2300,2.3868,-0.0911,-35.37,18.26,3.8134,3.8134,3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,3.3918
1779768562.8236,1.115,SERVO,-0.2033,0.5754,0.6102,-4.01,1.5943,0.4648,-53.80,2.1726,0.0190,-23.46,-0.7080,0.1787,0.2300,2.3836,-0.0726,-34.25,19.55,4.2048,4.2048,3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768562.9242,1.215,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6066,0.4490,-53.06,2.1871,0.0184,-23.46,-0.7039,0.1638,0.2300,2.3981,-0.0731,-33.41,19.65,4.2551,4.2551,3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768563.0302,1.321,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6188,0.4341,-50.50,2.1871,0.0184,-23.46,-0.6868,0.1551,0.2300,2.3981,-0.0731,-33.06,17.43,3.8670,3.8670,3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768563.1240,1.415,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6301,0.4228,-45.08,2.1871,0.0184,-23.46,-0.6719,0.1492,0.2300,2.3981,-0.0731,-32.85,12.23,2.7807,2.7807,2.7807,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,3.5000
1779768563.2252,1.516,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6427,0.4118,-39.16,2.1871,0.0184,-23.46,-0.6560,0.1441,0.2300,2.3981,-0.0731,-32.70,6.45,1.5029,1.5029,1.5029,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,2.7807
1779768563.3267,1.618,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6579,0.4010,-32.49,2.1871,0.0184,-23.46,-0.6378,0.1402,0.2300,2.3981,-0.0731,-32.64,-0.15,-0.0358,0.0000,0.0000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,1.5029
1779768563.4246,1.715,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6707,0.3948,-23.52,2.1871,0.0184,-23.46,-0.6236,0.1397,0.2300,2.3981,-0.0731,-32.76,-9.24,-2.2269,-2.2269,-2.2269,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,0.0000
1779768563.5233,1.814,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6840,0.3897,-16.81,2.1871,0.0184,-23.46,-0.6092,0.1402,0.2300,2.3981,-0.0731,-32.95,-16.14,-3.9200,-3.9200,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-2.2269
1779768563.6236,1.914,SERVO,-0.2049,0.5735,0.6090,-2.57,1.6997,0.3848,-12.56,2.1871,0.0184,-23.46,-0.5930,0.1420,0.2300,2.3981,-0.0731,-33.25,-20.69,-5.0767,-5.0767,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768563.7245,2.015,SERVO,-0.2049,0.5735,0.6090,-2.57,1.7201,0.3796,-10.82,2.1871,0.0184,-23.46,-0.5721,0.1454,0.2300,2.3981,-0.0731,-33.73,-22.91,-5.7316,-5.7316,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768563.8244,2.115,SERVO,-0.2049,0.5735,0.6090,-2.57,1.7473,0.3731,-11.45,2.1871,0.0184,-23.46,-0.5446,0.1503,0.2300,2.3981,-0.0731,-34.44,-22.99,-5.9395,-5.9395,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768563.9245,2.215,SERVO,-0.2049,0.5735,0.6090,-2.57,1.7702,0.3670,-14.28,2.1871,0.0184,-23.46,-0.5212,0.1537,0.2300,2.3981,-0.0731,-35.03,-20.75,-5.5439,-5.5439,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768564.0274,2.318,SERVO,0.2394,0.3531,0.4266,2.46,1.7872,0.3613,-18.54,2.1754,0.0167,-23.46,-0.4933,0.1615,0.2300,2.3864,-0.0748,-36.05,-17.50,-4.8706,-4.8706,-3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768564.1243,2.415,SERVO,0.2394,0.3531,0.4266,2.46,1.8015,0.3549,-24.83,2.1754,0.0167,-23.46,-0.4776,0.1614,0.2300,2.3864,-0.0748,-36.31,-11.48,-3.2915,-3.2915,-3.2915,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.5000
1779768564.2254,2.516,SERVO,0.2394,0.3531,0.4266,2.46,1.8194,0.3453,-31.52,2.1754,0.0167,-23.46,-0.4574,0.1597,0.2300,2.3864,-0.0748,-36.54,-5.02,-1.4883,-1.4883,-1.4883,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-3.2915
1779768564.3254,2.616,SERVO,0.2394,0.3531,0.4266,2.46,1.8368,0.3328,-39.59,2.1754,0.0167,-23.46,-0.4364,0.1551,0.2300,2.3864,-0.0748,-36.56,3.03,0.9271,0.9271,0.9271,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,-1.4883
1779768564.4227,2.714,SERVO,0.2394,0.3531,0.4266,2.46,1.8502,0.3189,-50.31,2.1754,0.0167,-23.46,-0.4186,0.1477,0.2300,2.3864,-0.0748,-36.29,14.02,4.3689,4.3689,3.5000,0.2000,30.000,0.000,0.100,3.500,0.200,0.2000,0.9271
