wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779757612.3397,0.063,SERVO,-0.1993,0.6137,0.6453,2.33,0.1430,0.1090,5.92,0.8587,0.3819,20.88,-0.7660,-0.0000,-0.1660,0.7036,0.3228,20.88,14.96,0.6527,0.6527,0.6527,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757612.4384,0.162,SERVO,-0.2006,0.6175,0.6493,2.73,0.1426,0.1089,5.88,0.8618,0.3854,20.88,-0.7706,-0.0020,-0.1706,0.7024,0.3246,21.07,15.19,0.6630,0.6630,0.6630,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6527
1779757612.5418,0.265,SERVO,-0.2006,0.6175,0.6493,2.73,0.1431,0.1090,6.05,0.8618,0.3854,20.88,-0.7700,-0.0022,-0.1700,0.7030,0.3248,21.08,15.03,0.6559,0.6559,0.6559,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6630
1779757612.6367,0.360,SERVO,-0.2006,0.6175,0.6493,2.73,0.1448,0.1091,6.41,0.8618,0.3854,20.88,-0.7684,-0.0026,-0.1684,0.7044,0.3254,21.12,14.71,0.6419,0.6419,0.6419,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6559
1779757612.7385,0.462,SERVO,-0.2006,0.6175,0.6493,2.73,0.1458,0.1093,6.61,0.8618,0.3854,20.88,-0.7674,-0.0028,-0.1674,0.7054,0.3258,21.15,14.54,0.6343,0.6343,0.6343,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6419
1779757612.8465,0.570,SERVO,-0.1990,0.6183,0.6495,3.52,0.1479,0.1095,6.85,0.8632,0.3959,20.88,-0.7703,-0.0126,-0.1703,0.7040,0.3352,22.08,15.23,0.6647,0.6647,0.6647,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6343
1779757612.9391,0.663,SERVO,-0.1990,0.6183,0.6495,3.52,0.1537,0.1102,7.38,0.8632,0.3959,20.88,-0.7647,-0.0140,-0.1647,0.7093,0.3372,22.22,14.84,0.6474,0.6474,0.6474,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6647
1779757613.0369,0.760,SERVO,-0.1990,0.6183,0.6495,3.52,0.1587,0.1109,8.49,0.8632,0.3959,20.88,-0.7598,-0.0151,-0.1598,0.7139,0.3389,22.32,13.84,0.6038,0.6038,0.6038,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6474
1779757613.1359,0.859,SERVO,-0.1929,0.6147,0.6442,1.87,0.1636,0.1117,9.64,0.8615,0.4259,20.88,-0.7641,-0.0448,-0.1641,0.7082,0.3674,25.15,15.51,0.6767,0.6767,0.6767,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6038
1779757613.2382,0.962,SERVO,-0.1929,0.6147,0.6442,1.87,0.1693,0.1127,10.58,0.8615,0.4259,20.88,-0.7584,-0.0459,-0.1584,0.7135,0.3695,25.25,14.67,0.6402,0.6402,0.6402,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6767
1779757613.3367,1.060,SERVO,-0.1842,0.6165,0.6434,1.69,0.1750,0.1138,11.65,0.8658,0.4346,20.88,-0.7597,-0.0535,-0.1597,0.7166,0.3776,25.97,14.33,0.6251,0.6251,0.6251,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6402
