wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779762389.5367,0.040,SERVO,-0.0428,0.5584,0.5601,0.42,0.3981,0.0346,2.47,1.0800,0.1068,6.05,-0.6858,0.0000,-0.0858,0.9947,0.0978,6.05,3.57,0.0312,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.0000,0.0000
1779762389.6394,0.143,SERVO,-0.0431,0.5593,0.5610,0.33,0.3981,0.0346,2.60,1.0808,0.1088,6.05,-0.6867,-0.0019,-0.0867,0.9946,0.0996,6.22,3.62,0.0316,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762389.7426,0.246,SERVO,-0.0431,0.5598,0.5614,0.29,0.4005,0.0347,2.58,1.0828,0.1095,6.05,-0.6864,-0.0025,-0.0864,0.9969,0.1004,6.28,3.70,0.0323,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762389.8373,0.341,SERVO,-0.0428,0.5587,0.5603,0.47,0.4076,0.0350,2.62,1.0840,0.1084,6.05,-0.6804,-0.0017,-0.0804,1.0041,0.0999,6.21,3.58,0.0312,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762389.9462,0.450,SERVO,-0.0428,0.5587,0.5603,0.51,0.4205,0.0356,2.74,1.0840,0.1084,6.05,-0.6675,-0.0024,-0.0675,1.0169,0.1013,6.28,3.54,0.0308,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762390.0386,0.542,SERVO,-0.0423,0.5544,0.5560,0.54,0.4378,0.0364,2.66,1.1028,0.1111,6.41,-0.6691,0.0000,-0.0691,1.0341,0.1034,6.41,3.74,0.0326,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762390.1414,0.645,SERVO,-0.0422,0.5450,0.5466,0.36,0.4544,0.0372,2.69,1.1227,0.1109,6.41,-0.6723,0.0014,-0.0723,1.0508,0.1028,6.28,3.59,0.0313,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762390.2373,0.741,SERVO,-0.0424,0.5382,0.5399,0.25,0.4714,0.0380,2.62,1.1219,0.1111,6.41,-0.6546,-0.0001,-0.0546,1.0676,0.1050,6.41,3.80,0.0331,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762390.3401,0.844,SERVO,-0.0424,0.5270,0.5287,0.18,0.4880,0.0387,2.38,1.1335,0.1103,6.41,-0.6494,0.0009,-0.0494,1.0843,0.1048,6.32,3.94,0.0344,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
1779762390.4384,0.942,SERVO,-0.0432,0.5158,0.5176,0.13,0.5033,0.0393,2.29,1.1429,0.1082,6.41,-0.6433,0.0030,-0.0433,1.0999,0.1033,6.12,3.83,0.0334,0.1500,0.1500,0.1500,1.000,0.150,0.600,1.000,0.150,0.1500,0.1500
