wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779807964.9622,1.054,SERVO,-0.0375,0.4774,0.4788,-0.09,0.3710,0.0805,31.54,0.8388,0.3160,25.58,-0.5237,-0.0104,-0.3737,0.5018,0.1547,29.56,-1.98,-0.1378,-0.1378,-0.1378,0.2000,1.500,0.000,0.150,3.500,0.200,0.0000,0.0000
1779807965.0639,1.156,SERVO,-0.0375,0.4774,0.4788,-0.09,0.3860,0.0899,33.45,0.8388,0.3160,25.58,-0.5061,-0.0084,-0.3561,0.5176,0.1623,28.78,-4.67,-0.3248,-0.3248,-0.3248,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.1378
1779807965.1633,1.255,SERVO,-0.0375,0.4774,0.4788,-0.09,0.4019,0.1008,35.40,0.8388,0.3160,25.58,-0.4870,-0.0055,-0.3370,0.5349,0.1705,27.69,-7.71,-0.5363,-0.5363,-0.5363,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.3248
1779807965.2627,1.355,SERVO,-0.0375,0.4774,0.4788,-0.09,0.4169,0.1116,36.90,0.8388,0.3160,25.58,-0.4688,-0.0023,-0.3188,0.5513,0.1784,26.45,-10.46,-0.7258,-0.7258,-0.7258,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,-0.5363
1779807965.4627,1.551,BLIND,-0.0375,0.4774,0.4788,-0.09,0.4512,0.1376,38.55,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807965.5619,1.649,BLIND,-0.0375,0.4774,0.4788,-0.09,0.4675,0.1506,39.06,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807965.6598,1.749,BLIND,-0.0375,0.4774,0.4788,-0.09,0.4837,0.1638,39.70,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807965.7604,1.848,BLIND,-0.0375,0.4774,0.4788,-0.09,0.4999,0.1772,39.95,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807965.8618,1.949,BLIND,-0.0375,0.4774,0.4788,-0.09,0.5144,0.1895,40.42,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807965.9610,2.049,BLIND,-0.0375,0.4774,0.4788,-0.09,0.5294,0.2021,40.38,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807966.0602,2.149,BLIND,-0.0375,0.4774,0.4788,-0.09,0.5446,0.2151,40.51,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
1779807966.1590,2.248,BLIND,-0.0375,0.4774,0.4788,-0.09,0.5588,0.2273,40.87,0.8611,0.3919,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000,0.0000,0.0000,0.2000,1.500,0.000,0.150,3.500,0.200,0.2000,0.0000
