wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779757576.6453,0.101,SERVO,-0.2259,0.5995,0.6406,-0.26,-0.0245,-0.0017,5.73,0.6748,0.2956,23.03,-0.7598,0.0000,-0.1598,0.5277,0.2330,23.03,17.30,0.7548,0.7548,0.7548,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.7542
1779757576.7360,0.192,SERVO,-0.2259,0.5995,0.6406,-0.26,-0.0249,-0.0017,5.58,0.6748,0.2956,23.03,-0.7603,0.0001,-0.1603,0.5273,0.2329,23.01,17.43,0.7607,0.7607,0.7607,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757576.8376,0.293,SERVO,-0.2255,0.5983,0.6394,0.22,-0.0244,-0.0017,5.41,0.6754,0.2911,23.03,-0.7586,0.0043,-0.1586,0.5295,0.2291,22.62,17.21,0.7509,0.7509,0.7509,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757576.9379,0.394,SERVO,-0.2270,0.6015,0.6429,0.94,-0.0248,-0.0017,5.18,0.6793,0.2917,23.03,-0.7628,0.0054,-0.1628,0.5295,0.2280,22.51,17.33,0.7563,0.7563,0.7563,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.0381,0.494,SERVO,-0.2270,0.6015,0.6429,0.94,-0.0245,-0.0017,5.20,0.6793,0.2917,23.03,-0.7625,0.0053,-0.1625,0.5297,0.2281,22.52,17.32,0.7555,0.7555,0.7555,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.1379,0.594,SERVO,-0.2270,0.6015,0.6429,0.94,-0.0237,-0.0016,5.40,0.6793,0.2917,23.03,-0.7617,0.0050,-0.1617,0.5305,0.2285,22.55,17.14,0.7479,0.7479,0.7479,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.2387,0.694,SERVO,-0.2262,0.6002,0.6414,0.49,-0.0211,-0.0013,5.50,0.6780,0.2927,23.03,-0.7584,0.0028,-0.1584,0.5322,0.2307,22.76,17.25,0.7527,0.7527,0.7527,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.3368,0.793,SERVO,-0.2262,0.6002,0.6414,0.49,-0.0222,-0.0014,5.76,0.6780,0.2927,23.03,-0.7594,0.0032,-0.1594,0.5313,0.2303,22.72,16.96,0.7402,0.7402,0.7402,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.4380,0.894,SERVO,-0.2262,0.6002,0.6414,0.49,-0.0194,-0.0012,5.99,0.6780,0.2927,23.03,-0.7567,0.0024,-0.1567,0.5337,0.2314,22.80,16.81,0.7335,0.7335,0.7335,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.5389,0.994,SERVO,-0.2274,0.6053,0.6466,0.76,-0.0151,-0.0007,7.42,0.6850,0.3024,23.03,-0.7628,-0.0050,-0.1628,0.5352,0.2387,23.51,16.09,0.7021,0.7021,0.7021,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.6369,1.093,SERVO,-0.2238,0.6046,0.6447,1.08,-0.0107,-0.0001,8.18,0.6800,0.3254,23.03,-0.7629,-0.0294,-0.1629,0.5300,0.2617,25.83,17.65,0.7701,0.7701,0.7701,0.0500,2.500,0.150,0.600,1.000,0.050,0.0000,0.0000
1779757577.7380,1.194,SERVO,-0.2238,0.6046,0.6447,1.08,-0.0054,0.0007,9.39,0.6800,0.3254,23.03,-0.7577,-0.0307,-0.1577,0.5348,0.2637,25.96,16.57,0.7230,0.7230,0.7230,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.7701
1779757577.8371,1.293,SERVO,-0.2115,0.5995,0.6357,0.81,-0.0018,0.0014,10.55,0.6757,0.3373,23.03,-0.7549,-0.0441,-0.1549,0.5331,0.2767,27.24,16.68,0.7280,0.7280,0.7280,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.7230
1779757577.9376,1.392,SERVO,-0.2024,0.6053,0.6382,1.34,0.0029,0.0023,11.94,0.6765,0.3516,23.03,-0.7566,-0.0580,-0.1566,0.5324,0.2904,28.55,16.61,0.7247,0.7247,0.7247,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.7280
1779757578.0382,1.494,SERVO,-0.1908,0.6024,0.6319,2.48,0.0069,0.0032,12.90,0.6746,0.3510,23.03,-0.7506,-0.0589,-0.1506,0.5360,0.2921,28.64,15.74,0.6867,0.6867,0.6867,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.7247
1779757578.1366,1.592,SERVO,-0.1908,0.6024,0.6319,2.48,0.0137,0.0048,14.35,0.6746,0.3510,23.03,-0.7437,-0.0601,-0.1437,0.5424,0.2948,28.75,14.40,0.6283,0.6283,0.6283,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6867
1779757578.2389,1.692,SERVO,-0.1908,0.6024,0.6319,2.48,0.0172,0.0058,16.07,0.6746,0.3510,23.03,-0.7400,-0.0606,-0.1400,0.5457,0.2963,28.79,12.72,0.5551,0.5551,0.5551,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6283
1779757578.3381,1.794,SERVO,-0.1803,0.6016,0.6281,0.99,0.0225,0.0073,17.52,0.6619,0.3938,23.03,-0.7397,-0.1055,-0.1397,0.5334,0.3391,33.00,15.48,0.6755,0.6755,0.6755,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.5551
1779757578.4392,1.895,SERVO,-0.1803,0.6016,0.6281,0.99,0.0258,0.0085,19.67,0.6619,0.3938,23.03,-0.7361,-0.1057,-0.1361,0.5367,0.3405,33.02,13.35,0.5827,0.5827,0.5827,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.6755
1779757578.5403,1.996,SERVO,-0.1803,0.6016,0.6281,0.99,0.0283,0.0095,21.90,0.6619,0.3938,23.03,-0.7334,-0.1058,-0.1334,0.5391,0.3416,33.03,11.13,0.4858,0.4858,0.4858,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.5827
1779757578.6365,2.092,SERVO,-0.1803,0.6016,0.6281,0.99,0.0318,0.0109,23.88,0.6619,0.3938,23.03,-0.7297,-0.1059,-0.1297,0.5426,0.3431,33.03,9.15,0.3993,0.3993,0.3993,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.4858
1779757578.7373,2.193,SERVO,-0.1803,0.6016,0.6281,0.99,0.0360,0.0128,25.91,0.6619,0.3938,23.03,-0.7251,-0.1057,-0.1251,0.5468,0.3449,33.02,7.11,0.3103,0.3103,0.3103,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.3993
1779757578.8387,2.294,SERVO,-0.1393,0.5890,0.6053,3.15,0.0405,0.0151,27.24,0.6115,0.4657,23.03,-0.7017,-0.1914,-0.1017,0.5179,0.4259,40.72,13.49,0.5885,0.5885,0.5885,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.3103
1779757578.9382,2.394,SERVO,-0.1393,0.5890,0.6053,3.15,0.0483,0.0191,29.15,0.6115,0.4657,23.03,-0.6930,-0.1907,-0.0930,0.5259,0.4294,40.66,11.51,0.5024,0.5024,0.5024,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.5885
1779757579.0385,2.494,SERVO,-0.1393,0.5890,0.6053,3.15,0.0559,0.0235,31.11,0.6115,0.4657,23.03,-0.6843,-0.1897,-0.0843,0.5339,0.4328,40.57,9.46,0.4130,0.4130,0.4130,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.5024
1779757579.1386,2.594,SERVO,-0.1393,0.5890,0.6053,3.15,0.0629,0.0279,33.01,0.6115,0.4657,23.03,-0.6762,-0.1884,-0.0762,0.5414,0.4359,40.46,7.44,0.3248,0.3248,0.3248,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.4130
1779757579.2383,2.694,SERVO,-0.1393,0.5890,0.6053,3.15,0.0679,0.0312,34.21,0.6115,0.4657,23.03,-0.6703,-0.1873,-0.0703,0.5468,0.4383,40.36,6.15,0.2684,0.2684,0.2684,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.3248
1779757579.3374,2.793,SERVO,-0.1120,0.5842,0.5948,2.28,0.0713,0.0336,34.85,0.5900,0.5283,23.03,-0.6709,-0.2524,-0.0709,0.5248,0.5005,45.84,10.99,0.4794,0.4794,0.4794,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.2684
1779757579.4370,2.893,SERVO,-0.0626,0.5770,0.5804,1.81,0.0756,0.0366,35.79,0.6092,0.4986,23.03,-0.6718,-0.2164,-0.0718,0.5431,0.4705,42.86,7.07,0.3085,0.3085,0.3085,0.0500,2.500,0.150,0.600,1.000,0.050,0.0500,0.4794
