wall_time,elapsed_s,phase,cam_tag_x_m,cam_tag_z_m,cam_tag_dist_m,cam_marker_yaw_deg,robot_x,robot_y,robot_yaw_deg,tag_odom_x,tag_odom_y,dock_approach_yaw_deg,t_robot_m,lat_err_m,t_carrot_m,carrot_odom_x,carrot_odom_y,angle_to_carrot_deg,heading_err_deg,wz_proportional,wz_after_deadband,wz_commanded,vx_commanded,k_steer,friction_deadband,lookahead_dist,max_wz,v_linear,actual_vx,actual_wz
1779768829.5504,0.046,SERVO,0.1952,0.7154,0.7415,1.85,0.4093,-0.0378,-14.88,0.8414,-0.1952,6.39,-0.8054,0.2843,-0.2000,0.6449,-0.2172,-18.61,-18.61,-2.8141,-2.8141,-2.8141,0.2000,15.000,0.000,0.100,3.500,0.200,0.0000,0.0000
1779768829.6530,0.149,SERVO,0.1957,0.7177,0.7440,1.70,0.4096,-0.0378,-14.88,0.8437,-0.1957,6.38,-0.8093,0.2857,-0.2000,0.6468,-0.2178,-18.61,-18.61,-2.8053,-2.8053,-2.8053,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.8141
1779768829.7581,0.253,SERVO,0.1957,0.7177,0.7440,2.18,0.4113,-0.0383,-14.77,0.8437,-0.1957,6.38,-0.8093,0.2857,-0.2000,0.6468,-0.2178,-18.61,-18.61,-2.8053,-2.8053,-2.8053,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.8053
1779768829.8537,0.349,SERVO,0.1938,0.7105,0.7365,1.42,0.4142,-0.0391,-15.77,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.8053
1779768829.9553,0.451,SERVO,0.1938,0.7105,0.7365,1.42,0.4223,-0.0415,-17.46,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.0670,0.563,SERVO,0.1938,0.7105,0.7365,1.42,0.4383,-0.0472,-21.75,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.1520,0.648,SERVO,0.1938,0.7105,0.7365,1.42,0.4506,-0.0530,-26.76,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.2526,0.748,SERVO,0.1938,0.7105,0.7365,1.42,0.4639,-0.0610,-33.31,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.3520,0.848,SERVO,0.1938,0.7105,0.7365,1.42,0.4751,-0.0696,-40.25,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.4515,0.947,SERVO,0.1938,0.7105,0.7365,1.42,0.4883,-0.0820,-47.36,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.5512,1.047,SERVO,0.1938,0.7105,0.7365,1.42,0.4969,-0.0936,-55.56,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.6561,1.152,SERVO,0.1938,0.7105,0.7365,1.42,0.5044,-0.1068,-63.91,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.7552,1.251,SERVO,0.1938,0.7105,0.7365,1.42,0.5124,-0.1243,-70.95,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.8509,1.346,SERVO,0.1938,0.7105,0.7365,1.42,0.5163,-0.1398,-79.05,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768830.9508,1.446,SERVO,0.1938,0.7105,0.7365,1.42,0.5189,-0.1579,-86.44,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.0498,1.545,SERVO,0.1938,0.7105,0.7365,1.42,0.5187,-0.1760,-94.30,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.1507,1.646,SERVO,0.1938,0.7105,0.7365,1.42,0.5154,-0.1960,-103.58,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.2513,1.747,SERVO,0.1938,0.7105,0.7365,1.42,0.5090,-0.2157,-112.79,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.3517,1.847,SERVO,0.1938,0.7105,0.7365,1.42,0.4996,-0.2350,-121.21,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.4512,1.947,SERVO,0.1938,0.7105,0.7365,1.42,0.4892,-0.2499,-129.13,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.5508,2.046,SERVO,0.1938,0.7105,0.7365,1.42,0.4770,-0.2634,-136.94,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.6520,2.148,SERVO,0.1938,0.7105,0.7365,1.42,0.4644,-0.2738,-144.62,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
1779768831.7507,2.246,SERVO,0.1938,0.7105,0.7365,1.42,0.4521,-0.2818,-151.46,0.8365,-0.1938,8.56,-0.7948,0.3148,-0.2000,0.6396,-0.2235,-19.26,-19.26,-2.9210,-2.9210,-2.9210,0.2000,15.000,0.000,0.100,3.500,0.200,0.2000,-2.9210
